Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 05:49:00,6.118450056751619,0.2734597490341426,0.0,0.10197416761252698,0.004557662483902377,0.0,0.01134275188963154,0.001,0.3792047226397643,5.726902582222222,0.0,0.0002506236243534685,0.27320912540978914,0.0,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0.0,0,Off,0.003326813322368421,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,38.33565147626343,51.666666666666686,43.496666666666684,1764.8720582151095,0,3.704878324666399,0.0,51.00252728376067,0.0,0.0,0.0,50.11420196835124,48.61171040022596,51.20341837364118,27.980410763542015,12.43753247303448,20.87680733663773,0.0,7.21084537218811,0.6,9.236100170605994,4951.227987668546,-1996.1230666870958,-1485.339974882855,-0.0,-0.0,698.0433716418602,0.0,5.0,0.05580910544882519,0.0,0,0.779346205208571,329.99807111111113,11.62200868731874,0.233260952489594,10.47038359722243,0.0035004035153231197,45.79785124940207,1.2166429056633172,0.23668634479770873,-2053.76824808918,57.64518140208402
2025-01-01 05:50:00,6.118450056751619,0.2734597490341426,0.0,0.10197416761252698,0.004557662483902377,0.0,0.01134275188963154,0.001,0.3792047226397643,5.726902582222222,0.0,0.0002506236243534685,0.27320912540978914,0.0,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0.0,0,Off,0.003326813322368421,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,38.26117426116782,51.666666666666686,43.496666666666684,1766.6818682425355,0,3.7078836294405093,0.0,50.99421170682451,0.0,0.0,0.0,50.014899014890425,48.6074905351893,51.199179577406916,27.99396297799487,12.43753247303448,20.92588905013181,0.0,7.201593604044608,0.6,9.236100170605994,4943.950709833661,-1992.725476230523,-1491.1885877434377,-0.0,-0.0,698.0433716418602,0.0,5.0,0.055893562002884686,0.0,0,0.7805255986853508,329.99807111111113,10.193343713016091,0.23257346312031044,10.492245188332273,0.003500641522618933,45.4265515736075,1.2164396717179744,0.23664281794071773,-2050.51687210864,57.791395878117136
2025-01-01 05:51:00,6.118450056751619,0.2734597490341426,0.0,0.10197416761252698,0.004557662483902377,0.0,0.01134275188963154,0.001,0.3792047226397643,5.726902582222222,0.0,0.0002506236243534685,0.27320912540978914,0.0,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0.0,0,Off,0.003326813322368421,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,38.188556064526054,51.666666666666686,43.496666666666684,1768.4388729255027,0,3.710810389234995,0.0,50.985915617556564,0.0,0.0,0.0,49.91807475270141,48.603279031955175,51.19494772173628,28.00750018085367,12.43753247303448,20.973672916009622,0.0,7.192840945708252,0.6,9.236100170605994,4936.935171354822,-1989.5133630849366,-1496.8912974074692,-0.0,-0.0,698.0433716418602,0.0,5.0,0.055975721556481145,0.0,0,0.7816729157011332,329.99807111111113,8.880514898209029,0.23190664269466335,10.513413957370872,0.003500877639746025,45.06440538458304,1.216241873741145,0.236601631877883,-2047.4418090978972,57.92844601296058
2025-01-01 05:52:00,6.118450056751619,0.2734597490341426,0.0,0.10197416761252698,0.004557662483902377,0.0,0.01134275188963154,0.001,0.3792047226397643,5.726902582222222,0.0,0.0002506236243534685,0.27320912540978914,0.0,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0.0,0,Off,0.003326813322368421,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,38.11770702447957,51.666666666666686,43.496666666666684,1770.145597776047,0,3.713662360376712,0.0,50.97763863646994,0.0,0.0,0.0,49.823609365972764,48.59907568180546,51.19072262722378,28.021022064216076,12.43753247303448,21.020221802070132,0.0,7.184557982459856,0.6,9.236100170605994,4930.166284393955,-1986.4755062695292,-1502.4549134321796,-0.0,-0.0,698.0433716418602,0.0,5.0,0.05605569738220608,0.0,0,0.7827897380509252,329.99807111111113,7.675243962052306,0.23125941388368518,10.533923230196345,0.0035011119126113583,44.71097002957447,1.2160492465474602,0.23656264938459556,-2044.5325780514336,58.057071781904384
2025-01-01 05:53:00,6.118450056751619,0.2734597490341426,0.0,0.10197416761252698,0.004557662483902377,0.0,0.01134275188963154,0.001,0.3792047226397643,5.726902582222222,0.0,0.0002506236243534685,0.27320912540978914,0.0,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0.0,0,Off,0.003326813322368421,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,38.04854324213665,51.666666666666686,43.496666666666684,1771.8549230708168,0,3.7165178391627314,0.0,50.96938040183634,0.0,0.0,0.0,49.73139098951554,48.59488028611111,51.18650412306283,28.034528337766133,12.43753247303448,21.065594400433604,0.0,7.176717320665901,0.6,9.236100170605994,4923.629898384122,-1983.6014684022464,-1507.885808383968,-0.0,-0.0,698.0433716418602,0.0,5.0,0.056133595106407426,0.0,0,0.7838775407537723,329.99807111111113,6.569752904007572,0.23063077548783892,10.554468857738527,0.0035013443849181754,44.36583256790584,1.2158615426766213,0.23652574259575376,-2041.7794267049683,58.17795830272189
2025-01-01 05:54:00,6.118450056751619,0.2734597490341426,0.0,0.10197416761252698,0.004557662483902377,0.0,0.01134275188963154,0.001,0.3792047226397643,5.726902582222222,0.0,0.0002506236243534685,0.27320912540978914,0.0,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0.0,0,Off,0.003326813322368421,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,37.98098624891574,51.666666666666686,43.496666666666684,1773.4681149978192,0,3.7192306772570327,0.0,50.961140568513166,0.0,0.0,0.0,49.64131499855432,48.59069265566269,51.182292046475354,28.048018727601786,12.43753247303448,21.109845600755882,0.0,7.169293430298253,0.6,9.236100170605994,4917.312782497103,-1980.8815332290599,-1513.1899561072444,-0.0,-0.0,698.0433716418602,0.0,5.0,0.05620951339937162,0.0,0,0.7849377016908045,329.99807111111113,5.556784740265542,0.23001979537392114,10.573751798533497,0.0035015750983130246,44.02860709638887,1.2156785308035003,0.2364907922836278,-2039.1732738614646,58.29174063240479
2025-01-01 05:55:00,6.118450056751619,0.2734597490341426,0.0,0.10197416761252698,0.004557662483902377,0.0,0.01134275188963154,0.001,0.3792047226397643,5.726902582222222,0.0,0.0002506236243534685,0.27320912540978914,0.0,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0.0,0,Off,0.003326813322368421,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,37.91496255129644,51.666666666666686,43.496666666666684,1775.0883831710419,0,3.7219536698995648,0.0,50.95291880687509,0.0,0.0,0.0,49.55328340172859,48.586512610060666,51.178086242192315,28.061492975166914,12.43753247303448,21.153026809334115,0.0,7.162262501660761,0.6,9.236100170605994,4911.202587110993,-1978.306650646367,-1518.3729642808016,-0.0,-0.0,698.0433716418602,0.0,5.0,0.05628354456663447,0.0,0,0.7859715098625977,329.99807111111113,4.629597527711738,0.22942560439485188,10.593130042668534,0.003501804092519595,43.69893245795569,1.2154999943775127,0.23645768720013888,-2036.705657012126,58.399006365759114
2025-01-01 05:56:00,6.118450056751619,0.2734597490341426,0.0,0.10197416761252698,0.004557662483902377,0.0,0.01134275188963154,0.001,0.3792047226397643,5.726902582222222,0.0,0.0002506236243534685,0.27320912540978914,0.0,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0.0,0,Off,0.003326813322368421,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,37.85040323270286,51.666666666666686,43.496666666666684,1776.66713634686,0,3.7246148968122443,0.0,50.94471480183505,0.0,0.0,0.0,49.46720431027048,48.582339977156906,51.17388656197787,28.074950836272784,12.43753247303448,21.1951862278412,0.0,7.155602314712931,0.6,9.236100170605994,4905.287795022021,-1975.8683861225788,-1523.440102789874,-0.0,-0.0,698.0433716418602,0.0,5.0,0.0563557750659159,0.0,0,0.7869801726079075,329.99807111111113,3.7819439478125503,0.22884739106463228,10.6119643233387,0.00350203140546126,43.37647023838923,1.2153257304336318,0.23642632347630677,-2034.368684645569,58.500298522990114
2025-01-01 05:57:00,6.118450056751619,0.2734597490341426,0.0,0.10197416761252698,0.004557662483902377,0.0,0.01134275188963154,0.001,0.3792047226397643,5.726902582222222,0.0,0.0002506236243534685,0.27320912540978914,0.0,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0.0,0,Off,0.003326813322368421,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,37.78724360053945,51.666666666666686,43.496666666666684,1778.2061871670307,0,3.7272170512289926,0.0,50.93652825194338,0.0,0.0,0.0,49.38299146738593,48.57817459254075,51.16969286419153,28.08839208019762,12.43753247303448,21.23636910068697,0.0,7.14929211969273,0.6,9.236100170605994,4899.557668642131,-1973.5588739438072,-1528.396328900298,-0.0,-0.0,698.0433716418602,0.0,5.0,0.05642628596583932,0.0,0,0.7879648220094563,329.99807111111113,3.0080436783468656,0.2282843968350427,10.630278548482242,0.0035022570733737536,43.06090298842835,1.2151555485371828,0.23639660407304117,-2032.1549927538745,58.59611881006733
2025-01-01 05:58:00,6.118450056751619,0.2734597490341426,0.0,0.10197416761252698,0.004557662483902377,0.0,0.01134275188963154,0.001,0.3792047226397643,5.726902582222222,0.0,0.0002506236243534685,0.27320912540978914,0.0,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0.0,0,Off,0.003326813322368421,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,37.725422869305646,51.666666666666686,43.496666666666684,1779.7072390223116,0,3.729762663413824,0.0,50.92835886855633,0.0,0.0,0.0,49.30056382574086,48.574016299064766,51.16550501338419,28.101816488855565,12.43753247303448,21.276617937068576,0.0,7.143312527908603,0.6,9.236100170605994,4894.00219674437,-1971.370774292005,-1533.24630988737,-0.0,-0.0,698.0433716418602,0.0,5.0,0.056495153357421043,0.0,0,0.788926520640176,329.99807111111113,2.3025527676574598,0.22773591186721068,10.648095182715329,0.0035024811309090904,42.75193262863971,1.2149892698368228,0.23636843827820128,-2030.0577051082907,58.68693081628575
2025-01-01 05:59:00,0.39154747452939587,0.2734597490341426,0.0,0.006525791242156597,0.004557662483902377,0.0,0.01134275188963154,0.001,0.3792047226397643,0.0,0.0,0.0002506236243534685,0.27320912540978914,0.0,1,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0.0,0,Off,0.003326813322368421,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,37.66488387344485,51.666666666666686,43.496666666666684,1781.1718940682858,0,3.7322541126681443,0.0,50.920206375066805,0.0,0.0,0.0,49.21984516459314,48.56986494640615,51.161322879924334,28.1152238560279,12.43753247303448,21.31597271193581,0.0,7.137645411691295,0.6,9.236100170605994,-838.2905394918766,-1969.2972339829869,-1537.9944435646257,-0.0,-0.0,698.0433716418602,0.0,5.0,0.056562448726062205,0.0,0,0.7898662667578896,329.99807111111113,1.6605324308887646,0.22720127122082212,10.665435353372306,0.0035027036112316276,42.44927900709291,1.2148267262077983,0.23634174124538299,-2028.0703969239626,58.77316294097578
2025-01-01 06:00:00,0.39405521475070904,0.27502066830374594,0.0,0.006567586912511817,0.004583677805062432,0.0,0.011769266418140311,0.001,0.38128594833256874,0.0,0.0,0.0002506236243534685,0.2747700446793925,0.0,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,37.83604659091003,51.666666666666686,43.496666666666684,1777.4803601783015,0,3.7271111658410536,0.0,51.00401572978666,0.0,0.0,0.0,49.44806212121337,48.565720390660225,51.15714633965186,28.12861398665065,12.43753247303448,21.199416637132327,0.0,7.1322738109372334,0.6,9.236100170605994,-816.9032557960006,-1967.3318559406282,-1523.9489248412797,-0.0,-0.0,700.5511118631734,0.0,5.0,0.056363020241085394,0.0,0,0.7870813478503524,329.99807111111113,6.494557182105666,0.2288460027402563,10.614962237746198,0.0035029245461070183,43.18705391349363,1.2153076098826459,0.23631643356251694,-2026.1870609902664,58.855205049638286
2025-01-01 06:01:00,0.39405521475070904,0.27502066830374594,0.0,0.006567586912511817,0.004583677805062432,0.0,0.011769266418140311,0.001,0.38128594833256874,0.0,0.0,0.0002506236243534685,0.2747700446793925,0.0,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,37.99185243713098,51.666666666666686,43.496666666666684,1773.8877588562993,0,3.722111050709885,0.0,50.995664159956654,0.0,0.0,0.0,49.655803249507976,48.561556617911585,51.15295413610205,28.141943634393144,12.43753247303448,21.08683414329467,0.0,7.1271818088341945,0.6,9.236100170605994,-799.1737583321751,-1965.4687095224558,-1510.430778048871,-0.0,-0.0,700.5511118631734,0.0,5.0,0.05617004112362096,0.0,0,0.7843864911299142,329.99807111111113,10.70590785352239,0.23044810765011578,10.56578559984642,0.0035031492319231813,43.8992787678593,1.2157724529336302,0.23629244067415495,-2024.4020631348226,58.93335361236673
2025-01-01 06:02:00,0.39405521475070904,0.27502066830374594,0.0,0.006567586912511817,0.004583677805062432,0.0,0.011769266418140311,0.001,0.38128594833256874,0.0,0.0,0.0002506236243534685,0.2747700446793925,0.0,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,38.14247155228928,51.666666666666686,43.496666666666684,1770.381300412942,0,3.717235034568674,0.0,50.98728746634517,0.0,0.0,0.0,49.8566287363857,48.55737535232677,51.148746811608675,28.155213987561726,12.43753247303448,20.977872372491905,0.0,7.1223543476527675,0.6,9.236100170605994,-782.1212426638099,-1963.7023065030833,-1497.3928890483553,-0.0,-0.0,700.5511118631734,0.0,5.0,0.055982939099156574,0.0,0,0.7817737050696384,329.99807111111113,14.720534521371846,0.23201140553871044,10.517737641492197,0.0035033775358504033,44.5882031596968,1.2162226772694626,0.23626969202024983,-2022.7100768145062,59.00777031142302
2025-01-01 06:03:00,0.39405521475070904,0.27502066830374594,0.0,0.006567586912511817,0.004583677805062432,0.0,0.011769266418140311,0.001,0.38128594833256874,0.0,0.0,0.0002506236243534685,0.2747700446793925,0.0,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,38.28822906080424,51.666666666666686,43.496666666666684,1767.0531628868061,0,3.7126200709931703,0.0,50.97888666737789,0.0,0.0,0.0,50.05097208107232,48.55317717623723,51.1445248603332,28.168426135473332,12.43753247303448,20.87230369075285,0.0,7.11777707898555,0.6,9.236100170605994,-765.7772227859273,-1962.0275175416941,-1484.803773583001,-0.0,-0.0,700.5511118631734,0.0,5.0,0.05580135254330766,0.0,0,0.7792379397661161,329.99807111111113,18.475438933900307,0.23353809046294985,10.472031452844544,0.0035036093367783955,45.25525349834618,1.2166591920381726,0.236248120336189,-2021.1060299132555,59.07851237156138
2025-01-01 06:04:00,0.39405521475070904,0.27502066830374594,0.0,0.006567586912511817,0.004583677805062432,0.0,0.011769266418140311,0.001,0.38128594833256874,0.0,0.0,0.0002506236243534685,0.2747700446793925,0.0,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,38.429409333948186,51.666666666666686,43.496666666666684,1763.795370047508,0,3.708106298850219,0.0,50.97046271751232,0.0,0.0,0.0,50.23921244526424,48.548962635471526,51.140288745342296,28.1815811033061,12.43753247303448,20.769929038374634,0.0,7.113436268794304,0.6,9.236100170605994,-750.1153471713055,-1960.4394874380832,-1472.6358232504408,-0.0,-0.0,700.5511118631734,0.0,5.0,0.055624965839734,0.0,0,0.7767747877952351,329.99807111111113,21.96936421596196,0.2350300572414296,10.427247016296345,0.0035038445210944587,45.90167569599623,1.2170827917117792,0.23622766121028124,-2019.585070851234,59.1455834131508
2025-01-01 06:05:00,0.39405521475070904,0.27502066830374594,0.0,0.006567586912511817,0.004583677805062432,0.0,0.011769266418140311,0.001,0.38128594833256874,0.0,0.0,0.0002506236243534685,0.2747700446793925,0.0,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,38.566265317447304,51.666666666666686,43.496666666666684,1760.6018886162822,0,3.7036849073361195,0.0,50.962016515220796,0.0,0.0,0.0,50.42168708992973,48.544732243931,51.13603890250735,28.19467986008285,12.43753247303448,20.670571385543237,0.0,7.109318738340691,0.6,9.236100170605994,-735.1059945623879,-1958.933578550453,-1460.8644518550384,-0.0,-0.0,700.5511118631734,0.0,5.0,0.055453498614269604,0.0,0,0.7743803338721946,329.99807111111113,25.207345429476945,0.2364889780004803,10.383305256921435,0.00350408298173937,46.528577268432656,1.2174941826064147,0.23620825280974475,-2018.142547344641,59.20896879418803
2025-01-01 06:06:00,0.39405521475070904,0.27502066830374594,0.0,0.006567586912511817,0.004583677805062432,0.0,0.011769266418140311,0.001,0.38128594833256874,0.0,0.0,0.0002506236243534685,0.2747700446793925,0.0,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,38.6990257944772,51.666666666666686,43.496666666666684,1757.516649539595,0,3.699421313950373,0.0,50.95354890915018,0.0,0.0,0.0,50.59870105930293,48.5404864871179,51.13177574351143,28.207723324831203,12.43753247303448,20.57407063661489,-0.03704047449625136,7.105411826928415,0.6,9.236100170605994,-720.7161980283051,-1957.5053406698773,-1449.4674329457482,-0.0,-0.0,700.5511118631734,0.0,5.0,0.05528669733466156,0.0,0,0.7720510375460661,329.99807111111113,28.200123054269696,0.23791636243501177,10.340784524590793,0.003504324617481374,47.13696019603765,1.2178940035482753,0.2361898357090193,-2016.7739928670833,59.26865219720586
2025-01-01 06:07:00,0.39405521475070904,0.27502066830374594,0.0,0.006567586912511817,0.004583677805062432,0.0,0.011769266418140311,0.001,0.38128594833256874,0.0,0.0,0.0002506236243534685,0.2747700446793925,0.0,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,38.82790007606229,51.666666666666686,43.496666666666684,1754.5340490387396,0,3.695307423487896,0.0,50.945060702861774,0.0,0.0,0.0,50.77053343474972,48.53622582484824,51.127499658161085,28.220712371323987,12.43753247303448,20.480280339763464,-0.13083077134767862,7.101703367349271,0.6,9.236100170605994,-706.9123779341869,-1956.1504957599789,-1438.424464936696,-0.0,-0.0,700.5511118631734,0.0,5.0,0.0551243299320514,0.0,0,0.7697836580914746,329.99807111111113,30.960975139335744,0.23931359516665052,10.299611451345132,0.0035045693323602807,47.727741982193265,1.218282839163926,0.23617235277756773,-2015.4751176102245,59.32462185024556
2025-01-01 06:08:00,0.39405521475070904,0.27502066830374594,0.0,0.006567586912511817,0.004583677805062432,0.0,0.011769266418140311,0.001,0.38128594833256874,0.0,0.0,0.0002506236243534685,0.2747700446793925,0.0,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,38.95308121451491,51.666666666666686,43.496666666666684,1751.6489215751644,0,3.691335770811302,0.0,50.936552658653994,0.0,0.0,0.0,50.937441619353216,48.531950693438006,51.12321101624926,28.23364783190232,12.43753247303448,20.38906543297147,-0.22204567813967202,7.098181668514937,0.6,9.236100170605994,-693.6615568812988,-1954.8649291020563,-1427.7168678811558,-0.0,-0.0,700.5511118631734,0.0,5.0,0.05496618215081872,0.0,0,0.7675752035359924,329.99807111111113,33.50419913668361,0.24068196016166354,10.259718401303868,0.003504817035241004,48.3017699581892,1.2186612289444145,0.23615574910121423,-2014.2418020032462,59.37687290118983
2025-01-01 06:09:00,6.120957796972932,0.27502066830374594,0.0,0.10201596328288219,0.004583677805062432,0.0,0.011769266418140311,0.001,0.38128594833256874,5.726902582222222,0.0,0.0002506236243534685,0.2747700446793925,0.0,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.008015938567263119,0,On,0.014925888760045365,0,On,0.3268167714092393,0.24511257855692942,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,39.07474828027327,51.666666666666686,43.496666666666684,1748.80777318694,0,3.687426943524659,0.0,50.92802550075624,0.0,0.0,0.0,51.09966437369769,48.52766150752853,51.11891016911077,28.246530500669916,12.43753247303448,20.300300647575146,-0.3108104635359972,7.094835502057306,0.6,9.236100170605994,5045.970540385045,-1953.644683130044,-1417.3273642763393,-0.0,-0.0,700.5511118631734,0.0,5.0,0.054812054992192535,0.0,0,0.7654228949614527,329.99807111111113,35.84421057598809,0.24202265702985074,10.220401668101298,0.0035050676394417697,48.85983131236529,1.2190296736317159,0.2361399719218943,-2013.0700916591225,59.425408529078275
