Metric,Value
Total Electric Energy (kWh),2415.313993641374
Total Gas Energy (therms),0.0
Average Electric Power (kW),3.354602768946353
Peak Electric Power (kW),13.961142673860857
Other Electric Energy (kWh),701.8669616871059
HVAC Heating Electric Energy (kWh),1533.8554082718517
Lighting Electric Energy (kWh),38.439472871657735
Water Heating Electric Energy (kWh),141.15215081075866
Average Temperature - Indoor (C),19.695103659727035
Unmet Heating Load (C-hours),61.97769786615904
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0007785524326578683
