Metric,Value
Total Electric Energy (kWh),21.270514031699662
Total Gas Energy (therms),2.455136666666667
Average Electric Power (kW),0.886271417987486
Peak Electric Power (kW),6.724552695105412
Lighting Electric Energy (kWh),1.7759531432484985
Water Heating Electric Energy (kWh),8.158430554296297
Other Electric Energy (kWh),8.231804223043754
HVAC Heating Electric Energy (kWh),2.8643261111111107
HVAC Cooling Electric Energy (kWh),0.2400000000000001
HVAC Heating Gas Energy (therms),2.455136666666667
Average Temperature - Indoor (C),18.523013147520416
Unmet Heating Load (C-hours),1.4461698848516713
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),49.139502535410585
Average HVAC Heating COP (-),0.8
Average HVAC Heating Duct Efficiency (-),0.8132084876160985
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
