occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.641,0.124,0.211,0.149,0.0772,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.64,0.115,0.211,0.141,0.0347,0.133,0.0,0.0,0.0,0,0,0,0
1.0,0.631,0.0556,0.211,0.0864,0.201,1.0,0.0,0.0,0.0,0,0,0,0
1.0,0.631,0.0556,0.211,0.0864,0.324,1.0,0.0,0.0,0.0,0,0,0,0
1.0,0.631,0.0556,0.211,0.0864,0.355,0.733,0.267,0.0,0.0,0,0,0,0
1.0,0.631,0.0523,0.211,0.0831,0.154,0.0,1.0,0.0,0.0,0,0,0,0
1.0,0.631,0.0311,0.211,0.0617,0.438,0.0,1.0,0.0,0.0,0,0,0,0
1.0,0.631,0.0311,0.211,0.0617,0.462,0.0,1.0,0.0,0.0,0,0,0,0
1.0,0.631,0.0311,0.211,0.0617,0.0541,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.631,0.0296,0.211,0.06,0.212,0.0,0.0,0.0,0.0797,0,0,0,0
1.0,0.631,0.0195,0.211,0.0493,0.398,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.622,0.019,0.239,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
