Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 04:51:00,0.24567889144235616,0.16557360356225848,0.0,0.004094648190705936,0.0027595600593709746,0.0,0.01320887086649623,0.0,0.22247002057585993,0.0,0.010000000000000002,0.0,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002487049981725146,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,36.47289274757779,51.666666666666686,46.10666666666668,0.0,49.81700426778697,0.0,0.0,0.0,36.47289274757779,48.802494592301244,49.81700426778697,48.29523975455838,12.43753247303448,17.49262265864432,0.0,-1.1035744108596754,0.8602828902044701,-1.1,9.236100170605994,-793.9057495065949,-1967.6366496255855,-134.71982566447954,-1105.346100213573,-0.0,-0.0,356.32664557337347,0.0,2.0,0.0450478411960366,0.0,0,1.1659320427724098,131.99922844444444,-44.88629486639543,0.2601019501578179,8.551566349816252,0.003159086949197873,50.601243299660695,1.2310624345036605,0,0,70.69787401205247,0.026321210668421753,-68.09390730486825,-66.62591835961129
2025-01-01 04:52:00,0.24567889144235616,0.16557360356225848,0.0,0.004094648190705936,0.0027595600593709746,0.0,0.01320887086649623,0.0,0.22247002057585993,0.0,0.010000000000000002,0.0,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002487049981725146,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,36.59932725753971,51.666666666666686,46.10666666666668,0.0,49.81354741675982,0.0,0.0,0.0,36.59932725753971,48.799423393342735,49.81354741675982,48.2923613816342,12.43753247303448,17.380870876845496,0.0,-1.1,0.8370580659348477,-1.1,9.236100170605994,-780.9173687884347,-2103.467352380898,-133.9378162736291,-1094.4053717580973,-0.0,-0.0,356.32664557337347,0.0,2.0,0.0448716602449176,0.0,0,1.1613721124676069,131.99922844444444,-42.83864260371081,0.2619848632567865,8.49971655624472,0.0031595686343899435,50.747789214502404,1.2315356011439453,0,0,70.39876802290865,0.02616482330694673,-66.88736546392033,-67.05045080970875
2025-01-01 04:53:00,0.24567889144235616,0.16557360356225848,0.0,0.004094648190705936,0.0027595600593709746,0.0,0.01320887086649623,0.0,0.22247002057585993,0.0,0.010000000000000002,0.0,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002487049981725146,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,36.72204475116356,51.666666666666686,46.10666666666668,0.0,49.81007919492151,0.0,0.0,0.0,36.72204475116356,48.7963415479697,49.81007919492151,48.289472724493805,12.43753247303448,17.27230307703648,-0.005474700741348926,-1.1035472950365908,0.8137504487673486,-1.1,9.236100170605994,-768.3913698131585,-1960.161193458249,-133.14200659895084,-1083.817462123223,-0.0,-0.0,356.32664557337347,0.0,2.0,0.04470014152292292,0.0,0,1.1569328503720333,131.99922844444444,-40.90055326330882,0.26382996980099616,8.448914269578665,0.0031600515289836126,50.888973706475696,1.2319956241655172,0,0,70.25212669301506,0.026006933028048514,-65.6837727020167,-67.45823389693415
2025-01-01 04:54:00,0.24567889144235616,0.16557360356225848,0.0,0.004094648190705936,0.0027595600593709746,0.0,0.01320887086649623,0.0,0.22247002057585993,0.0,0.010000000000000002,0.0,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002487049981725146,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,36.84120447195184,51.666666666666686,46.10666666666668,0.0,49.80659993845274,0.0,0.0,0.0,36.84120447195184,48.7932493691734,49.80659993845274,48.28657408453373,12.43753247303448,17.166782708473512,-0.11099506930431602,-1.1,0.7903764513605946,-1.1,9.236100170605994,-756.3045876099638,-2095.6077364304547,-132.33306462800746,-1073.56564570287,-0.0,-0.0,356.32664557337347,0.0,2.0,0.04453309694802524,0.0,0,1.1526093885307225,131.99922844444444,-39.06558748046744,0.26563844069207815,8.400265377208616,0.003160535586216601,51.02501534400762,1.2324430534022195,0,0,69.92316986866803,0.025847624497484074,-64.48409054728911,-67.84897408071835
2025-01-01 04:55:00,0.24567889144235616,0.16557360356225848,0.0,0.004094648190705936,0.0027595600593709746,0.0,0.01320887086649623,0.0,0.22247002057585993,0.0,0.010000000000000002,0.0,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002487049981725146,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,36.95695697600221,51.666666666666686,46.10666666666668,0.0,49.8031099691329,0.0,0.0,0.0,36.95695697600221,48.790147156535994,49.8031099691329,48.283665750237546,12.43753247303448,17.06418067357379,-0.21359710420403744,-1.1035233303136371,0.7669527055050585,-1.1,9.236100170605994,-744.6353669627765,-1953.7777264970587,-131.51180999078207,-1063.634201223389,-0.0,-0.0,356.32664557337347,0.0,2.0,0.0443703480980389,0.0,0,1.1483971090055467,131.99922844444444,-37.3278113127609,0.2674114052178676,8.352533780364944,0.0031610207612780133,51.15612147505542,1.2328784094833007,0,0,69.80802299839972,0.025686985744317926,-63.289272819080935,-68.22253717170112
2025-01-01 04:56:00,0.6510080581090228,0.16557360356225848,0.34742500000000004,0.010850134301817048,0.0027595600593709746,0.005790416666666668,0.01320887086649623,0.0,0.22247002057585993,0.4053291666666667,0.010000000000000002,0.34742500000000004,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002487049981725146,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,On,6953.703188973197,17.77777777777783,0.8,1597.2444399156918,10.182023077777778,0.4053291666666667,1,8145.618462222223,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,37.06944474383696,51.666666666666686,46.10666666666668,0.0,49.799609595125624,0.0,0.0,0.0,37.06944474383696,48.78703519696208,49.799609595125624,48.28074799788031,12.43753247303448,16.964374802463524,-0.31340297531430394,-1.1,0.7434958571281466,-1.1,9.236100170605994,4829.599136275933,899.1484707686009,-130.67917681083782,-1054.0083360267718,-0.0,-0.0,356.32664557337347,0.0,2.0,0.04421172555604206,0.0,0,1.1442916269333803,131.99922844444444,-35.68172444922598,0.2691499531088733,8.305665961030313,0.0031615070112055474,51.28248899270011,1.2333021858481041,0,0,69.53101500845293,0.025525106894030668,-62.10025452253302,-68.57892228830478
2025-01-01 04:57:00,0.6510080581090228,0.16557360356225848,0.34742500000000004,0.010850134301817048,0.0027595600593709746,0.005790416666666668,0.01320887086649623,0.0,0.22247002057585993,0.4053291666666667,0.010000000000000002,0.34742500000000004,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002487049981725146,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,On,6953.703188973197,17.77777777777783,0.8,1597.2444399156918,10.182023077777778,0.4053291666666667,1,8145.618462222223,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,36.85335464211289,51.666666666666686,46.10666666666668,0.0,49.79609911170911,0.0,0.0,0.0,36.85335464211289,48.78391376535868,49.79609911170911,48.27782109218347,12.43753247303448,17.14696147302758,-0.13081630475024753,-0.9529431991228666,0.7200223977472558,-1.1,9.236100170605994,4807.9287960810225,-1960.7237641965112,-129.83618253955564,-1071.6442004969017,-0.0,-0.0,356.32664557337347,0.0,2.0,0.04450168119934945,0.0,0,1.1517962834616162,131.99922844444444,-39.71620017400701,0.26609421376695913,8.392641506090083,0.003161994294789873,50.85472050225669,1.2325261196775306,0,0,67.667782937876,0.02536207910618825,-60.91794298513236,-68.91823955442328
2025-01-01 04:58:00,0.6510080581090228,0.16557360356225848,0.34742500000000004,0.010850134301817048,0.0027595600593709746,0.005790416666666668,0.01320887086649623,0.0,0.22247002057585993,0.4053291666666667,0.010000000000000002,0.34742500000000004,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002487049981725146,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,On,6953.703188973197,17.77777777777783,0.8,1597.2444399156918,10.182023077777778,0.4053291666666667,1,8145.618462222223,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,36.64366167946392,51.666666666666686,46.10666666666668,0.0,49.79260822673163,0.0,0.0,0.0,36.64366167946392,48.780810529616524,49.79260822673163,48.274911681058974,12.43753247303448,17.32406825736283,0.0,-0.9528493134759782,0.6965485280321113,-1.1,9.236100170605994,4787.344872014602,-1961.7597044834974,-128.98390386169814,-1088.8607248507262,-0.0,-0.0,356.32664557337347,0.0,2.0,0.04478196585406472,0.0,0,1.159050634643681,131.99922844444444,-43.08359988660338,0.26316836549869205,8.476405438672014,0.0031624778180011108,50.43855386741723,1.231774269300751,0,0,67.65863712741897,0.025197993694031664,-59.7432109471604,-69.24069291453773
2025-01-01 04:59:00,0.6510080581090228,0.16557360356225848,0.34742500000000004,0.010850134301817048,0.0027595600593709746,0.005790416666666668,0.01320887086649623,0.0,0.22247002057585993,0.4053291666666667,0.010000000000000002,0.34742500000000004,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002487049981725146,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,On,6953.703188973197,17.77777777777783,0.8,1597.2444399156918,10.182023077777778,0.4053291666666667,1,8145.618462222223,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,36.440064606123094,51.666666666666686,46.10666666666668,0.0,49.78913636158779,0.0,0.0,0.0,36.440064606123094,48.77772495106468,49.78913636158779,48.27201924580312,12.43753247303448,17.495953529650603,0.0,-0.9528488526314357,0.6730900499590097,-1.1,9.236100170605994,4767.304677512897,-1960.6085212208782,-128.1687198863444,-1105.6728570415828,-0.0,-0.0,356.32664557337347,0.0,2.0,0.04505308674426218,0.0,0,1.1660678084960432,131.99922844444444,-46.31166219745165,0.26036425187501017,8.557701332442708,0.003162957677046086,50.03340192426587,1.2310454534939201,0,0,67.57010226875443,0.02503294140842577,-58.576891366058014,-69.5918285202864
2025-01-01 05:00:00,0.6512922923926485,0.16557360356225848,0.34742500000000004,0.010854871539877475,0.0027595600593709746,0.005790416666666668,0.013493105150121962,0.0,0.22247002057585993,0.4053291666666667,0.010000000000000002,0.34742500000000004,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002771284265350877,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,On,6953.703188973197,19.444444444444457,0.8,1597.2444399156918,10.182023077777778,0.4053291666666667,1,8145.618462222223,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,36.242308835206934,51.666666666666686,46.10666666666668,0.0,49.78568296491541,0.0,0.0,0.0,36.242308835206934,48.77465651639894,49.78568296491541,48.26914329214072,12.43753247303448,17.66283558446204,0.0,-0.9528443914842661,0.6496544135223479,-1.1,9.236100170605994,4748.11694734195,-1959.3267954650446,-127.24948503668921,-1122.092559139684,-0.0,-0.0,356.6108798569992,0.0,2.0,0.04531547793876439,0.0,0,1.1728590396247478,131.99922844444444,-49.36392455392364,0.25767476732788075,8.636074725474366,0.0031634339633917143,49.63876482971658,1.230338668550734,0,0,67.45005321919001,0.0248669559382817,-57.419386263562956,-69.83009877312624
2025-01-01 05:01:00,0.6512922923926485,0.16557360356225848,0.34742500000000004,0.010854871539877475,0.0027595600593709746,0.005790416666666668,0.013493105150121962,0.0,0.22247002057585993,0.4053291666666667,0.010000000000000002,0.34742500000000004,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002771284265350877,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,On,6953.703188973197,19.444444444444457,0.8,1597.2444399156918,10.182023077777778,0.4053291666666667,1,8145.618462222223,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,36.050134448010276,51.666666666666686,46.10666666666668,0.0,49.782247508376244,0.0,0.0,0.0,36.050134448010276,48.77160473375261,49.782247508376244,48.26628334644081,12.43753247303448,17.82493732017193,-1.119507124272527,-0.9528383423812828,0.6262734761969075,-1.1,9.236100170605994,4729.186042152602,-1957.9927036253857,-126.42360728323132,-1138.1330745161872,-0.0,-0.0,356.6108798569992,0.0,2.0,0.045569572017344004,0.0,0,1.1794355240961227,131.99922844444444,-52.25431436676857,0.25509307208205323,8.712258259418626,0.003163906764492914,49.254141589923755,1.229652898077844,0,0,67.34129337888932,0.024700246386574136,-56.27228206192411,-70.15132522130722
2025-01-01 05:02:00,0.6512922923926485,0.16557360356225848,0.34742500000000004,0.010854871539877475,0.0027595600593709746,0.005790416666666668,0.013493105150121962,0.0,0.22247002057585993,0.4053291666666667,0.010000000000000002,0.34742500000000004,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002771284265350877,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,On,6953.703188973197,19.444444444444457,0.8,1597.2444399156918,10.182023077777778,0.4053291666666667,1,8145.618462222223,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,35.86332863377296,51.666666666666686,46.10666666666668,0.0,49.77882948713786,0.0,0.0,0.0,35.86332863377296,48.76856913314542,49.77882948713786,48.26343895614921,12.43753247303448,17.982441169551386,-0.9620032748930711,-0.9528328621256972,0.6029438921200299,-1.1,9.236100170605994,4710.777085055753,-1956.627922147266,-125.49791829173762,-1153.804398312321,-0.0,-0.0,356.6108798569992,0.0,2.0,0.0458157302707423,0.0,0,1.1858066128677467,131.99922844444444,-54.9919476674838,0.25261328772325886,8.786373655542516,0.003164376163756183,48.87911698190797,1.2289873030077882,0,0,67.25285788902619,0.024532773891693005,-55.135414019741184,-70.36250427199643
2025-01-01 05:03:00,0.6512922923926485,0.16557360356225848,0.34742500000000004,0.010854871539877475,0.0027595600593709746,0.005790416666666668,0.013493105150121962,0.0,0.22247002057585993,0.4053291666666667,0.010000000000000002,0.34742500000000004,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002771284265350877,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,On,6953.703188973197,19.444444444444457,0.8,1597.2444399156918,10.182023077777778,0.4053291666666667,1,8145.618462222223,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,35.68167367160064,51.666666666666686,46.10666666666668,0.0,49.775428415614165,0.0,0.0,0.0,35.68167367160064,48.76554926251682,49.775428415614165,48.260609685968156,12.43753247303448,18.135533803337644,-0.808910641106813,-0.952828405985582,0.5796959578559506,-1.1,9.236100170605994,4692.8699586752155,-1955.2513441751553,-124.65864051388391,-1169.1176118302135,-0.0,-0.0,356.6108798569992,0.0,2.0,0.046054313746284124,0.0,0,1.1919816505970728,131.99922844444444,-57.58586053012885,0.25022973696306944,8.85793143319203,0.003164842241261074,48.51327359702705,1.228341031850069,0,0,67.17878859399218,0.024364742454706868,-54.01024494495993,-70.64839556892399
2025-01-01 05:04:00,0.6512922923926485,0.16557360356225848,0.34742500000000004,0.010854871539877475,0.0027595600593709746,0.005790416666666668,0.013493105150121962,0.0,0.22247002057585993,0.4053291666666667,0.010000000000000002,0.34742500000000004,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002771284265350877,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,On,6953.703188973197,19.444444444444457,0.8,1597.2444399156918,10.182023077777778,0.4053291666666667,1,8145.618462222223,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,35.50496322925694,51.666666666666686,46.10666666666668,0.0,49.772043827909144,0.0,0.0,0.0,35.50496322925694,48.76254468813946,49.772043827909144,48.25779511825461,12.43753247303448,18.284392122560163,-0.6600523218842937,-0.9528246737378451,0.5565266562577573,-1.1,9.236100170605994,4675.445712853912,-1953.8829681331536,-123.73198603938638,-1184.0834467078769,-0.0,-0.0,356.6108798569992,0.0,2.0,0.04628566189518528,0.0,0,1.1979694229892306,131.99922844444444,-60.0442714737688,0.24793714645256584,8.92703436507619,0.0031653050737196187,48.15621854270871,1.2277132795246655,0,0,67.11310328080523,0.024196118395780904,-52.896601991338294,-70.83538404804808
2025-01-01 05:05:00,0.6512922923926485,0.16557360356225848,0.34742500000000004,0.010854871539877475,0.0027595600593709746,0.005790416666666668,0.013493105150121962,0.0,0.22247002057585993,0.4053291666666667,0.010000000000000002,0.34742500000000004,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002771284265350877,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,On,6953.703188973197,19.444444444444457,0.8,1597.2444399156918,10.182023077777778,0.4053291666666667,1,8145.618462222223,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,35.333001574721266,51.666666666666686,46.10666666666668,0.0,49.76867527678699,0.0,0.0,0.0,35.333001574721266,48.75955499366015,49.76867527678699,48.25499485209674,12.43753247303448,18.429183934928115,-0.5152605095163416,-0.952821363947177,0.5334631507554699,-1.1,9.236100170605994,4658.486354729067,-1952.5379267634116,-122.88385905871249,-1198.7122960907136,-0.0,-0.0,356.6108798569992,0.0,2.0,0.04651009426236381,0.0,0,1.2037782005328643,131.99922844444444,-62.374780215776774,0.24573061127773277,8.994400988062644,0.003165764734669411,47.80758153342342,1.2271032840508005,0,0,67.05319692259538,0.024027089015871906,-51.795752116717786,-71.0881069419947
2025-01-01 05:06:00,0.6512922923926485,0.16557360356225848,0.34742500000000004,0.010854871539877475,0.0027595600593709746,0.005790416666666668,0.013493105150121962,0.0,0.22247002057585993,0.4053291666666667,0.010000000000000002,0.34742500000000004,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002771284265350877,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,On,6953.703188973197,19.444444444444457,0.8,1597.2444399156918,10.182023077777778,0.4053291666666667,1,8145.618462222223,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,35.16560286470364,51.666666666666686,46.10666666666668,0.0,49.76532233271348,0.0,0.0,0.0,35.16560286470364,48.75657977920738,49.76532233271348,48.25220850245434,12.43753247303448,18.570068565864062,-0.3743758785803948,-0.952818345349933,0.5105028433695982,-1.1,9.236100170605994,4641.974759610799,-1951.224835196318,-121.96014214965317,-1213.0142250216873,-0.0,-0.0,356.6108798569992,0.0,2.0,0.04672791200256775,0.0,0,1.2094157777406793,131.99922844444444,-64.58444640307094,0.2436055632528694,9.060136584903471,0.0031662212946517907,47.46701317908439,1.226510323556977,0,0,66.99835271815215,0.023857626457054103,-50.70752052272528,-71.25262162692788
2025-01-01 05:07:00,0.6512922923926485,0.16557360356225848,0.34742500000000004,0.010854871539877475,0.0027595600593709746,0.005790416666666668,0.013493105150121962,0.0,0.22247002057585993,0.4053291666666667,0.010000000000000002,0.34742500000000004,0.0,0.0,0.1626569368955918,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.002771284265350877,0.0,On,0.005360910442385542,0,On,0.005360910442385542,0.0,On,0.0055941047150707785,0,On,0.16216391876324493,0.12162293907243366,On,0,0,Off,On,6953.703188973197,19.444444444444457,0.8,1597.2444399156918,10.182023077777778,0.4053291666666667,1,8145.618462222223,8145.618462222223,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,995.8556355555555,Off,0.0,0.0,35.00259049447741,51.666666666666686,46.10666666666668,0.0,49.7619845829617,0.0,0.0,0.0,35.00259049447741,48.7536186605585,49.7619845829617,48.249435699356916,12.43753247303448,18.70719741614588,-0.2372470282985759,-0.9528155818275067,0.48766982843747814,-1.1,9.236100170605994,4625.894605956242,-1949.947575653313,-121.10758485026402,-1226.9989805683324,-0.0,-0.0,356.6108798569992,0.0,2.0,0.04693939925074096,0.0,0,1.2148895086173679,131.99922844444444,-66.67984451098296,0.24155774247386866,9.123711701038893,0.0031666748213766875,47.13418343828069,1.2259337135565878,0,0,66.94824183430353,0.02368790116584241,-49.63298770313119,-71.47459714713283
