Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.5046841383499723,0.09705891069867816,0.0,1.5046841383499723,0.09705891069867816,0.0,0.007656870946806165,0.0,0.12882827910686995,1.3581989882962964,0.010000000000000002,0.0,0.0,0.09414224403201149,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0025248355263157896,0.0,0.005132035420490376,0.0,0.003305287064187924,0.0,0.0858805978940263,0.06441044842051971,0.0,0.0,1358.1989882962962,22.222222222222285,0.6833333333333333,0.0,1.3581989882962964,0.0,0.6833333333333333,1358.1989882962962,1987.6082755555556,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,495.5832488888889,0.0,0.0,31.06629042716276,51.66666666666668,46.10666666666668,0.0,50.642387100632114,0.0,0.0,0.0,31.06629042716276,48.593218093342415,50.642387100632114,47.56863358969757,12.43753247303448,21.95239739800437,-0.04540137371080976,2.8,1242.1906235004112,-270.98228762281605,0.0,0.0,196.47312242331648,0.0,1.0,0.010855448596455122,0.0,0.0,0.5357467303826977,65.99961422222222,-41.49919959638525,0.1941006133803863,10.522618467928085,0.0031057351413765182,27.142145598031387,1.2136175058329584
2025-01-01 01:00:00,1.1391088653132637,0.09631561580839085,0.0,1.1391088653132637,0.09631561580839085,0.0,0.007467508282332481,0.0,0.12783721925315353,0.9938041377777778,0.010000000000000002,0.0,0.0,0.09339894914172418,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0023354728618421045,0.0,0.005132035420490376,0.0,0.003305287064187924,0.0,0.0858805978940263,0.06441044842051971,0.0,0.0,993.8041377777778,22.222222222222285,0.5,0.0,0.9938041377777778,0.0,0.5,993.8041377777778,1987.6082755555556,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,495.5832488888889,0.0,0.0,30.80099498109183,51.66666666666668,46.10666666666668,0.0,50.33933930913746,0.0,0.0,0.0,30.80099498109183,48.33274739675156,50.33933930913746,47.329451440558614,12.43753247303448,21.918689482799646,-0.06254269749735529,2.5,890.2911461643996,-259.3502347043724,0.0,0.0,195.2926999051264,0.0,1.0,0.010244234964314255,0.0,0.0,0.5055816292286345,65.99961422222222,-39.45545681413217,0.19638320524568026,10.540585426680392,0.0031356945066940835,28.102111963312407,1.213793420439274
2025-01-01 02:00:00,1.469385851385473,0.09557232091810355,0.0,1.4693858513854732,0.09557232091810354,0.0,0.007467508282332481,0.0,0.12684615939943714,1.3250721837037036,0.010000000000000002,0.0,0.0,0.09265565425143689,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0023354728618421045,0.0,0.005132035420490376,0.0,0.003305287064187924,0.0,0.0858805978940263,0.06441044842051971,0.0,0.0,1325.0721837037038,22.222222222222285,0.6666666666666666,0.0,1.3250721837037036,0.0,0.6666666666666666,1325.0721837037038,1987.6082755555556,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,495.5832488888889,0.0,0.0,30.484426201845316,51.66666666666668,46.10666666666668,0.0,50.039353066920306,0.0,0.0,0.0,30.484426201845316,48.07463291573853,50.039353066920306,47.09227284014764,12.43753247303448,21.931427824061625,-0.05293011505508538,1.6500000000000001,1222.9732490749059,-258.92879967840776,0.0,0.0,194.30164005141003,0.0,1.0,0.009750839947294348,0.0,0.0,0.4812312060465056,65.99961422222222,-37.47177500179996,0.19824454054600288,10.5814928266588,0.00316813143300973,30.310388724137848,1.2137171275210463
2025-01-01 03:00:00,1.137000503829515,0.09482902602781626,0.0,1.1370005038295148,0.09482902602781626,0.0,0.007341266506016691,0.0,0.12585509954572074,0.9938041377777778,0.010000000000000002,0.0,0.0,0.0919123593611496,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.0022092310855263155,0.0,0.005132035420490376,0.0,0.003305287064187924,0.0,0.0858805978940263,0.06441044842051971,0.0,0.0,993.8041377777778,22.222222222222285,0.5,0.0,0.9938041377777778,0.0,0.5,993.8041377777778,1987.6082755555556,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,495.5832488888889,0.0,0.0,30.227381919412963,51.66666666666668,46.10666666666668,0.0,49.74273847831868,0.0,0.0,0.0,30.227381919412963,47.819176438619486,49.74273847831868,46.85739541876989,12.43753247303448,21.895684198303453,-0.06708642824119018,1.6500000000000001,884.0902130402559,-266.35588376575964,0.0,0.0,193.18433842137782,0.0,1.0,0.010056833103056991,0.0,0.0,0.4963328235672088,65.99961422222222,-36.54237939314011,0.20070739960338105,10.600859898603016,0.0032005826397174444,24.942568982450194,1.2138405238408991
2025-01-01 04:00:00,1.4672774899017247,0.09408573113752897,0.0,1.4672774899017247,0.09408573113752897,0.0,0.007341266506016691,0.0,0.12486403969200435,1.3250721837037036,0.010000000000000002,0.0,0.0,0.0911690644708623,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0022092310855263155,0.0,0.005132035420490376,0.0,0.003305287064187924,0.0,0.0858805978940263,0.06441044842051971,0.0,0.0,1325.0721837037038,22.222222222222285,0.6666666666666666,0.0,1.3250721837037036,0.0,0.6666666666666666,1325.0721837037038,1987.6082755555556,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,495.5832488888889,0.0,0.0,29.8597311424909,51.66666666666668,46.10666666666668,0.0,49.44921254954891,0.0,0.0,0.0,29.8597311424909,47.56611960730884,49.44921254954891,46.62457313618882,12.43753247303448,21.957426373700375,-0.04685323835437085,0.55,1190.7338027087903,-290.32713850445845,0.0,0.0,192.19327856766142,0.0,1.0,0.01031957632029492,0.0,0.0,0.5092999357334823,65.99961422222222,-36.2045210581165,0.20141433241348086,10.651111251421963,0.0032256830870325505,28.266669912214763,1.2129986715328973
2025-01-01 05:00:00,1.1693887321210228,0.09408573113752897,0.0,1.1693887321210226,0.09408573113752897,0.0,0.007593750058648271,0.0,0.12486403969200435,1.0269309423703703,0.010000000000000002,0.0,0.0,0.0911690644708623,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0024617146381578944,0.0,0.005132035420490376,0.0,0.003305287064187924,0.0,0.0858805978940263,0.06441044842051971,0.0,0.0,1026.9309423703703,22.222222222222285,0.5166666666666667,0.0,1.0269309423703703,0.0,0.5166666666666667,1026.9309423703703,1987.6082755555556,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,495.5832488888889,0.0,0.0,29.616979343508646,51.66666666666668,46.10666666666668,0.0,49.15899004158059,0.0,0.0,0.0,29.616979343508646,47.315673987018606,49.15899004158059,46.39401595973762,12.43753247303448,21.914450071181232,-0.06328080368325667,-0.25000000000000006,882.9130949306026,-300.7876820941343,0.0,0.0,192.44576212029304,0.0,1.0,0.010306431223388677,0.0,0.0,0.5086511884591981,65.99961422222222,-35.67592746592642,0.20412089890513088,10.667415961960577,0.0032622317981469344,28.911003070255774,1.2125398924548951
2025-01-01 06:00:00,2.0862637036766523,0.09557232091810355,0.0,2.0862637036766527,0.09557232091810354,0.0,0.007909354499437745,0.5833092014814816,0.12684615939943714,1.3581989882962964,0.010000000000000002,0.0,0.0,0.09265565425143689,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.002777319078947368,0.0,0.005132035420490376,0.0,0.003305287064187924,0.0,0.0858805978940263,0.06441044842051971,0.0,0.0,1358.1989882962962,22.222222222222285,0.6833333333333333,0.0,1.3581989882962964,0.0,0.6833333333333333,1358.1989882962962,1987.6082755555556,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,495.5832488888889,583.3092014814815,0.23333333333333334,29.948098638217104,51.66666666666668,46.10666666666668,0.0,49.07751790372403,0.0,0.0,583.3092014814815,29.948098638217104,47.59931076566131,49.07751790372403,46.86020719662994,12.43753247303448,21.94243119447359,-0.04706145786321964,0.3,1222.9514870039304,-292.63523504082525,0.0,0.0,194.74348626851526,0.0,1.0,0.010289096109810027,0.0,0.0,0.5077956521505829,65.99961422222222,-37.35575252005593,0.20533667990186016,10.706947382173913,0.003287508849344231,21.42680013309409,1.2124062422396071
2025-01-01 07:00:00,1.2212875607747884,0.11058281268021077,0.0,1.2212875607747886,0.11058281268021075,0.0,0.02843811251575711,0.0,0.15591850588866113,1.0269309423703703,0.010000000000000002,0.0,0.0,0.10766614601354409,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002587956414473684,0.0,0.025850156101283425,0.0,0.01236364453726898,0.0,0.10391246720273645,0.07793435040205231,0.0,0.0,1026.9309423703703,22.222222222222285,0.5166666666666667,0.0,1.0269309423703703,0.0,0.5166666666666667,1026.9309423703703,1987.6082755555556,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,495.5832488888889,0.0,0.0,34.08942724489347,51.66666666666668,46.10666666666668,0.0,51.62560927875505,0.03321350208935002,90.87026344217821,0.0,34.08942724489347,51.23457232263733,51.62647092726997,51.038192196063555,12.43753247303448,21.940189231404688,-0.05610024822956531,-0.55,896.7853543646183,-312.25083418797897,0.0,0.0,218.87700140644893,0.9089716393427827,0.63325,0.010529862221115809,0.0,0.0,0.5196781327107276,41.79425570622222,-36.771755224222034,0.20671509640273264,10.729191768625018,0.0033091412976464095,7.591727257976987,1.2123998444618267
2025-01-01 08:00:00,1.5713607193954529,0.09780220558896544,0.0,1.5713607193954526,0.09780220558896544,0.0,0.007088782953385112,0.0,0.1298193389605863,1.4244525974814815,0.010000000000000002,0.0,0.0,0.09488553892229877,0.0,0.0029166666666666685,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0019567475328947366,0.0,0.005132035420490376,0.0,0.003305287064187924,0.0,0.0858805978940263,0.06441044842051971,0.0,0.0,1424.4525974814815,22.222222222222285,0.7166666666666667,0.0,1.4244525974814815,0.0,0.7166666666666667,1424.4525974814815,1987.6082755555556,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,495.5832488888889,0.0,0.0,33.4989735832967,51.66666666666668,46.10666666666668,0.0,51.273381447629376,0.0,0.0,0.0,33.4989735832967,50.65754701200675,51.273381447629376,50.34962979419545,12.43753247303448,21.88351219995171,-0.06355023300593352,-1.4,1198.736668367539,-333.4046906139976,0.0,0.0,130.89648006138958,79.4758485881283,0.0,0.010830711400215817,0.0,0.0,0.5345258806051612,0.0,-23.207718561334367,0.20684655214792175,10.69687667762454,0.0032982988561080255,-15.455446850370354,1.2132100249869562
2025-01-01 09:00:00,0.7428118792516908,0.09780220558896544,0.0,0.7428118792516907,0.09780220558896544,0.0,0.006710057624437745,0.0,0.1298193389605863,0.5962824826666666,0.010000000000000002,0.0,0.0,0.09488553892229877,0.0,0.0029166666666666685,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0015780222039473682,0.0,0.005132035420490376,0.0,0.003305287064187924,0.0,0.0858805978940263,0.06441044842051971,0.0,0.0,596.2824826666667,20.5555555555556,0.3,0.0,0.5962824826666666,0.0,0.3,596.2824826666667,1987.6082755555556,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,495.5832488888889,0.0,0.0,34.77458210409885,51.66666666666668,46.10666666666668,0.0,50.96203162499184,0.0,0.0,0.0,34.77458210409885,50.371203389202336,50.96203162499184,50.075789271307585,12.43753247303448,20.500049994385186,-0.03938282142157258,-0.85,451.0518876300242,-290.1241402169775,0.0,0.0,130.51775473244223,256.68936828712606,0.0,0.010280371372462403,0.0,0.0,0.5073650619758973,0.0,14.375790447892888,0.22467771911754192,10.077935415556517,0.003287656508989128,-3.5174453792955367,1.2195487408889567
