Metric,Value
Total Electric Energy (kWh),16.21279409952358
Total Gas Energy (therms),2.6443457678475926
Average Electric Power (kW),0.6755330874801492
Peak Electric Power (kW),1.328129416991011
Lighting Electric Energy (kWh),1.032276842416897
Other Electric Energy (kWh),11.437448854328903
HVAC Heating Electric Energy (kWh),2.5430684027777772
HVAC Cooling Electric Energy (kWh),1.2
Water Heating Gas Energy (therms),0.4645728511809253
HVAC Heating Gas Energy (therms),2.179772916666667
Average Temperature - Indoor (C),19.52912847612134
Unmet Heating Load (C-hours),3.111185503530195
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),42.304873785171196
Average HVAC Heating COP (-),0.7999999999999999
Average HVAC Heating Duct Efficiency (-),0.7885440717489681
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
