Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 05:31:00,0.28100338619711046,0.12004877123103681,0.10032393744007882,0.004683389769951841,0.0020008128538506137,0.0016720656240013137,0.014748609768611497,0.16750008892849896,0.0987546875,0.0,0.0,0.0027131266292680424,0.09761081081081079,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,On,1892.2471202084057,20.611111111111143,0.9250000000000003,852.6466295138162,2.8606908780780773,0.0987546875,1,2646.139062222222,2646.139062222222,Off,0.0,0,69.9280449356094,51.666666666666686,46.10666666666668,0.0,46.855878153270446,0.0,0.0,0.0,109.2625702118897,46.863808372053505,46.867773481445035,46.855878153270446,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2419.4469689832486,20.801702020567937,0.0,6.761713475490496,0.6,9.236100170605994,1888.7849701870464,-1046.981921794433,-413.3942451208772,-0.0,-0.0,411.29741200481544,0.0,3.0,0.01559032728293438,0.0,0.0,0.2177111119807481,197.99884266666666,-1.3653169052976288,0.22732886854906456,10.322333116737713,0.0033950804679578578,108.8298018699905,1.2170309785078341,0.2345639896511526,-1897.0731292300204,-2.555422078228684
2025-01-01 05:32:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,69.85017828254715,51.666666666666686,46.10666666666668,0.0,46.840477510761154,0.0,0.0,0.0,109.1409035664799,46.84928134289095,46.853683258955854,46.840477510761154,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2419.5523822047885,20.816169123115483,0.0,6.738496512102299,0.6,9.236100170605994,-3.8950480388001267,-1890.7855112316831,-413.875523187612,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015597307966471699,0.0,0.0,0.21780859373002215,197.99884266666666,-1.3169368560035934,0.2271641237464445,10.329492248705344,0.0033956458662618653,108.77675114575933,1.216970669587777,0.23445375656351883,-1889.0369043161695,-1.7486069155137258
2025-01-01 05:33:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,69.91008655959929,51.666666666666686,46.10666666666668,0.0,46.825094572177264,0.0,0.0,0.0,109.23451024937388,46.83477048994412,46.839608448827555,46.825094572177264,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2419.65686003083,20.77930435383654,0.0,6.670345855523358,0.6,9.236100170605994,-1.3816784815754204,-1864.952475194649,-412.64957839607933,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015579516725356249,0.0,0.0,0.21756014795871356,197.99884266666666,-0.029512090311527572,0.22771795673477374,10.31390306499655,0.0033962110169595185,108.81183596198969,1.2171228882528042,0.23412988057141418,-1865.4839310344357,0.5314558397867089
2025-01-01 05:34:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,69.96637738662923,51.666666666666686,46.10666666666668,0.0,46.80969898379313,0.0,0.0,0.0,109.32246466660817,46.82024719150009,46.82552129535357,46.80969898379313,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2419.429387881555,20.74377534015296,0.0,6.605547285639233,0.6,9.236100170605994,1.874651778789456,-1840.9556107247179,-411.4694191084215,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015562360123506369,0.0,0.0,0.21732056460688506,197.99884266666666,2.0466588823955334,0.22825450924217358,10.299000910897139,0.0033967762792376914,108.84472015595965,1.2172696124739573,0.23382151882137403,-1843.1399024560237,2.184291731305759
2025-01-01 05:35:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.01923188705165,51.666666666666686,46.10666666666668,0.0,46.794291542686366,0.0,0.0,0.0,109.40504982351818,46.805712199057076,46.811422527242435,46.794291542686366,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2419.2119473826083,20.70951533110509,0.0,6.543836851276105,0.6,9.236100170605994,4.0061906027031,-1818.2065403298711,-410.33268144210507,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015545806988244665,0.0,0.0,0.21708940836371,197.99884266666666,3.0414600399927245,0.22877457763901596,10.284086539592519,0.003397341644189884,108.87551178126877,1.21741111480209,0.23352747427901427,-1821.9065441047824,3.7000037749113304
2025-01-01 05:36:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.06893184086924,51.666666666666686,46.10666666666668,0.0,46.778873006003174,0.0,0.0,0.0,109.48270600135818,46.79116622648628,46.79731283672784,46.778873006003174,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418.9942932505082,20.67642002369275,0.0,6.48501256228286,0.6,9.236100170605994,6.838367048158659,-1796.6424699902457,-409.2357724122447,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015529807882416556,0.0,0.0,0.21686598886408548,197.99884266666666,4.776727455587942,0.22927950251526166,10.270436878907011,0.003397907103348804,108.90438418377978,1.2175478237904418,0.23324683686425493,-1801.707931515416,5.065461525170459
2025-01-01 05:37:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.11559714615215,51.666666666666686,46.10666666666668,0.0,46.76344406878447,0.0,0.0,0.0,109.55562054086275,46.77660992912121,46.78319285928958,46.76344406878447,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418.7854127702553,20.64444538899972,0.0,6.4288960718205175,0.6,9.236100170605994,8.780760156376516,-1776.1695522071673,-408.1771127637847,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015514342391849968,0.0,0.0,0.21665002103432315,197.99884266666666,5.660460915345773,0.22976978890441394,10.256700555044759,0.0033984726489524543,108.93140754396612,1.2176799186840805,0.23297880268376137,-1782.4770806749893,6.3075284678219745
2025-01-01 05:38:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.15944630248,51.666666666666686,46.10666666666668,0.0,46.74800539963184,0.0,0.0,0.0,109.62413484762502,46.76204393738742,46.769063206265216,46.74800539963184,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418.594688139944,20.613510624807983,0.0,6.375329016619321,0.6,9.236100170605994,11.3402255155668,-1756.7121637734726,-407.1539175059368,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015499372231299038,0.0,0.0,0.21644097024013997,197.99884266666666,7.196731016688187,0.23024647297174577,10.243500608439255,0.0033990382735236252,108.95671592779239,1.2178077314386109,0.2327226576126018,-1764.1545608989745,7.442397125501859
2025-01-01 05:39:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.20057139228452,51.666666666666686,46.10666666666668,0.0,46.73255761898589,0.0,0.0,0.0,109.68839280044455,46.747468836318845,46.75492444498533,46.73255761898589,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418.4020671766866,20.583581998497042,0.0,6.324168292965505,0.6,9.236100170605994,13.09189550649404,-1738.204163645021,-406.16497040075666,-0.0,-0.0,411.29741200481544,0.0,3.0,0.0154848818082286,0.0,0.0,0.21623861873959194,197.99884266666666,7.959453902435264,0.23070993466974438,10.230819708078604,0.0033996039701302983,108.98036265301378,1.2179313992170353,0.23247775556393332,-1746.6867715730134,8.482607927992397
2025-01-01 05:40:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.2391583007968,51.666666666666686,46.10666666666668,0.0,46.717101326978565,0.0,0.0,0.0,109.748684844995,46.73288519181995,46.74077712424065,46.717101326978565,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418.2170250680574,20.55459079842785,0.0,6.275283009037689,0.6,9.236100170605994,15.389279454556487,-1720.5869323672866,-405.20790851853457,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015470838528842077,0.0,0.0,0.21604251137663474,197.99884266666666,9.299775968275622,0.23116105956401245,10.218622252352704,0.0034001697320564764,109.00246185047429,1.2180512044469518,0.23224350457559617,-1730.0248170373225,9.437884670035785
2025-01-01 05:41:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.27528299397342,51.666666666666686,46.10666666666668,0.0,46.70163708276851,0.0,0.0,0.0,109.80512967808347,46.71829353117896,46.72662175538419,46.70163708276851,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418.0390419759196,20.526509240697397,0.0,6.228552329470634,0.6,9.236100170605994,16.971465541372282,-1703.8076702276626,-404.2817295290993,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015457229556182136,0.0,0.0,0.21585246888958864,197.99884266666666,9.95578306565616,0.23160015929380867,10.206893982815949,0.0034007355530501207,109.02305727345222,1.2181672600891156,0.23201935703203033,-1714.1237030391621,10.316032811499479
2025-01-01 05:42:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.30910651032268,51.666666666666686,46.10666666666668,0.0,46.686165428758486,0.0,0.0,0.0,109.85797892237919,46.703694365902706,46.71245883447482,46.686165428758486,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.867909705991,20.499277819409134,0.0,6.183863936624344,0.6,9.236100170605994,19.03560101472351,-1687.8182477055473,-403.38439219301426,-0.0,-0.0,411.29741200481544,0.0,3.0,0.01544402662724853,0.0,0.0,0.21566809659981095,197.99884266666666,11.122581202922344,0.23202800515928987,10.195604066854768,0.003401301427036223,109.0422479013625,1.218279810869267,0.23180480274297535,-1698.9417556932226,11.123507987675296
2025-01-01 05:43:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.34069403563956,51.666666666666686,46.10666666666668,0.0,46.670686871853945,0.0,0.0,0.0,109.90733443068682,46.689088174043505,46.69828882513829,46.670686871853945,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.693534114806,20.472872719045228,0.0,6.1411129045690185,0.6,9.236100170605994,20.467957791709324,-1672.5899475699234,-402.51503908553417,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015431218727228134,0.0,0.0,0.2154892406909532,197.99884266666666,11.685584872428066,0.232444865369647,10.184083090821554,0.0034018673483420148,109.06007120876733,1.2183889536613541,0.23159936392850594,-1684.4401900755095,11.850242505586145
2025-01-01 05:44:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.37018674507054,51.666666666666686,46.10666666666668,0.0,46.655201904581325,0.0,0.0,0.0,109.95341678917272,46.6744754201118,46.68411217787703,46.655201904581325,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.5350374010504,20.44724178959832,0.0,6.100200047641854,0.6,9.236100170605994,22.326354454594338,-1658.0318197898937,-401.6718859234652,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015418781054097112,0.0,0.0,0.21531555481517486,197.99884266666666,12.700828373244079,0.23285141991287647,10.173619274053806,0.0034024333114461816,109.076614076383,1.2184949030626624,0.23140258761652768,-1670.582508422507,12.550688632613465
2025-01-01 05:45:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.39764170767441,51.666666666666686,46.10666666666668,0.0,46.63971098834757,0.0,0.0,0.0,109.99631516824125,46.65985653928993,46.66992931476111,46.63971098834757,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.3823680408955,20.422364197677986,0.0,6.061034736123654,0.6,9.236100170605994,23.62689330287617,-1644.177468351967,-400.8541850054082,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015406703956131348,0.0,0.0,0.2151469041909827,197.99884266666666,13.183666303468957,0.2332479052148802,10.162888333908398,0.0034029993111803864,109.09190930595871,1.2185977438802802,0.23121405948658577,-1657.335416346215,13.157947994247918
2025-01-01 05:46:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.42318350937936,51.666666666666686,46.10666666666668,0.0,46.62421457197043,0.0,0.0,0.0,110.03622423340524,46.645231954904595,46.65574064637168,46.62421457197043,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.2257631106067,20.398193934796176,0.0,6.023527791786374,0.6,9.236100170605994,25.096516595284697,-1630.916731100935,-400.060366144825,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015394965523908012,0.0,0.0,0.21498298286426043,197.99884266666666,13.85947073529428,0.23363492467525054,10.153178300832455,0.0034035653425087305,109.10603366805648,1.2186976655450785,0.2310333699473972,-1644.6663856656767,13.749654564741542
2025-01-01 05:47:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.4468785423446,51.666666666666686,46.10666666666668,0.0,46.6087130768045,0.0,0.0,0.0,110.07324772241346,46.63060206440069,46.64154655819878,46.6087130768045,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.0745048042513,20.374706655018784,0.0,5.987599052630079,0.6,9.236100170605994,26.710987040833288,-1618.288275222481,-399.28957616714615,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015383554328081481,0.0,0.0,0.21482363122992088,197.99884266666666,14.703151203163998,0.2340127748332696,10.143166321596299,0.0034041314007071414,109.11902651763951,1.2187947677079884,0.23086015078360345,-1632.5461842294817,14.257909007000489
2025-01-01 05:48:00,0.18224869869711047,0.12004877123103681,0.0027131266292680424,0.0030374783116185076,0.0020008128538506137,4.521877715446737e-05,0.014748609768611497,0.16750008892849896,0.0,0.0,0.0,0.0027131266292680424,0.0,0.0,0.12004877123103681,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003326813322368421,0.0,On,0.011421796446243075,0,On,0.007435060620449827,0,On,0.124386873574259,0.09329015518069422,On,0.0027131266292680424,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,2646.139062222222,Off,0.0,0,70.46878915864283,51.666666666666686,46.10666666666668,0.0,46.59320690956268,0.0,0.0,0.0,110.10748306037944,46.61596725143062,46.627347422364586,46.59320690956268,12.43753247303448,Off,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416.937993114435,20.35187950439538,0.0,5.953168979983473,0.6,9.236100170605994,27.819059554401605,-1606.1909538040284,-398.5410147368868,-0.0,-0.0,411.29741200481544,0.0,3.0,0.015372459636087157,0.0,0.0,0.2146686994130749,197.99884266666666,15.062662286472932,0.23438173438686044,10.133496106835814,0.0034046974812107812,109.13092478546154,1.2188891439281693,0.23069403493225166,-1620.946015113913,14.75506130988495
