Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.21125222487414888,0.12973851231800454,0.006632087315988548,0.21125222487414888,0.12973851231800454,0.006632087315988548,0.01989031647632654,0.19136190839782233,0.0,0.0,0.0,0.006632087315988548,0.0,0.0,0.12973851231800454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.003412116228070175,0.0,0.016478200248256362,0.0,0.018377225307149574,0.0,0.13334228894201708,0.10000671670651276,0.006632087315988548,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,2646.139062222222,0.0,0.0,87.29402779324735,51.66666666666668,46.10666666666668,0.0,51.867221054632175,0.0,0.0,0.0,136.396918426949,51.901304775236085,51.91834663553804,51.867221054632175,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2422.7058068116344,19.366184153704364,0.0,4.949033405971245,2.8,9.236100170605994,193.95066362428574,-970.2030577780425,-317.364890965065,0.0,0.0,497.1007672490078,0.0,3.0,0.014700013057482456,0.0,0.0,0.20527831974247418,197.99884266666666,14.214787340342916,0.2344234907744284,9.46964030854597,0.003199347769243496,136.49004909813118,1.2242770808449142,0.34783475627887994,-974.492934798501,4.289877020458351
2025-01-01 01:00:00,0.19250947403452845,0.12503945113030265,0.0034667729151758317,0.19250947403452845,0.12503945113030263,0.0034667729151758317,0.0157248171906543,0.17678465684387415,0.0,0.0,0.0,0.0034667729151758317,0.0,0.0,0.12503945113030265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0031562075109649117,0.0,0.012568609679689388,0.0,0.010065388670137267,0.0,0.12806793387879759,0.09605095040909815,0.0034667729151758317,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,2646.139062222222,0.0,0.0,84.85445191096295,51.66666666666668,46.10666666666668,0.0,50.7933660140508,0.0,0.0,0.0,132.5850811108796,50.8284816386483,50.84603945094705,50.7933660140508,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420.4142773411027,19.202548725919588,0.0,5.414950441469629,2.5,9.236100170605994,134.8022711815633,-976.6539040123067,-310.398895402702,0.0,0.0,432.34411084070365,0.0,3.0,0.014250920339153367,0.0,0.0,0.19900696486226538,197.99884266666666,12.857055743561668,0.23983792979828214,9.441291657402074,0.0032400753647834437,127.13557944930032,1.2249917450161971,0.2699705618972554,-982.9020167445767,6.24811273226999
2025-01-01 02:00:00,0.18406021259313973,0.1215353610116114,0.0028638558864496,0.18406021259313973,0.1215353610116114,0.0028638558864496,0.014578003957207987,0.16948220863593175,0.0,0.0,0.0,0.0028638558864496,0.0,0.0,0.1215353610116114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0031562075109649117,0.0,0.011421796446243075,0.0,0.007435060620449827,0.0,0.124386873574259,0.09329015518069422,0.0028638558864496,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,2646.139062222222,0.0,0.0,82.57317543201891,51.66666666666668,46.10666666666668,0.0,49.748293618053005,0.0,0.0,0.0,129.02058661252957,49.78486155719018,49.80314552675877,49.748293618053005,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2413.9599759758867,19.009106167252543,0.0,5.779558329557337,1.6500000000000001,9.236100170605994,108.63629928430964,-969.4222656118625,-318.63437100296585,0.0,0.0,415.31764544480234,0.0,3.0,0.014020466872318347,0.0,0.0,0.19578879762215934,197.99884266666666,11.953024842473193,0.2456820068106487,9.397376649344459,0.0032794268858677947,127.04294295124176,1.2257737548668457,0.18189939296549526,-975.4568501634235,6.034584551560938
2025-01-01 03:00:00,0.18289854692801982,0.12079206612132411,0.0022609388577233686,0.18289854692801982,0.12079206612132411,0.0022609388577233686,0.014407398145804478,0.16849114878221536,0.0,0.0,0.0,0.0022609388577233686,0.0,0.0,0.12079206612132411,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.002985601699561403,0.0,0.011421796446243075,0.0,0.007435060620449827,0.0,0.124386873574259,0.09329015518069422,0.0022609388577233686,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,2646.139062222222,0.0,0.0,80.37222351925087,51.66666666666668,46.10666666666668,0.0,48.739558439652576,0.0,0.0,0.0,125.58159924882948,48.769126324924024,48.78391026755974,48.739558439652576,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2413.292948309866,18.813867455941654,0.0,5.652806481499441,1.6500000000000001,9.236100170605994,97.722170602284,-1131.6122284899036,-318.0730174487551,0.0,0.0,405.32110160385207,0.0,3.0,0.014158201706520301,0.0,0.0,0.19771219559632602,197.99884266666666,10.474086447186988,0.2516098328061122,9.35175949847368,0.0033180575137286453,118.22660633086785,1.2265648742527708,0.2267407466919346,-1141.8099850399997,10.197756550095956
2025-01-01 04:00:00,0.28816217457430343,0.12223627123103681,0.10002247892571571,0.28816217457430343,0.12223627123103682,0.10002247892571571,0.014407398145804478,0.16750008892849896,0.0987546875,0.007499999999999999,0.0,0.0024116681149049268,0.09761081081081079,0.0,0.12004877123103681,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.002985601699561403,0.0,0.011421796446243075,0.0,0.007435060620449827,0.0,0.124386873574259,0.09329015518069422,0.0024116681149049268,0.0,0.0,1892.2471202084057,20.611111111111143,0.9250000000000003,852.6466295138162,2.8606908780780773,0.0987546875,1.0,2646.139062222222,2646.139062222222,0.0,0.0,75.42184212936233,51.66666666666668,46.10666666666668,0.0,47.76374981127382,0.0,0.0,0.0,117.84662832712863,47.792968043944065,47.80757716027919,47.76374981127382,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2409.6949562174636,19.68270453574188,-0.43175042847194284,6.144828476163477,0.55,9.236100170605994,1912.783816158123,-469.52240455283754,-381.0319637589544,0.0,0.0,406.53876129409326,0.0,3.0,0.015080692751022801,0.0,0.0,0.21059432099665437,197.99884266666666,-4.970101585421643,0.2408712622722247,9.780968322813594,0.0033536805815047627,121.57049671357898,1.2223293135826065,0.2064659932581835,-1322.630644805006,0.46161073835250005
2025-01-01 05:00:00,0.24241786536377713,0.12223627123103681,0.054772225728367124,0.24241786536377713,0.12223627123103682,0.054772225728367124,0.014748609768611497,0.16750008892849896,0.05266916666666666,0.007499999999999999,0.0,0.0027131266292680424,0.05205909909909909,0.0,0.12004877123103681,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003326813322368421,0.0,0.011421796446243075,0.0,0.007435060620449827,0.0,0.124386873574259,0.09329015518069422,0.0027131266292680424,0.0,0.0,1009.1984641111497,20.611111111111143,0.49333333333333346,454.7448690740353,1.5257018016416413,0.05266916666666666,0.5333333333333333,1411.2741665185183,2646.139062222222,0.0,0.0,70.76052416882274,51.66666666666668,46.10666666666668,0.0,46.855397386058705,0.0,0.0,0.0,110.56331901378553,46.88666537004551,46.90229936203892,46.855397386058705,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2409.990643437179,20.513592029538543,0.0,6.423317539254353,-0.25000000000000006,9.236100170605994,994.5884975191167,-1063.434578582147,-429.8739077706135,0.0,0.0,411.29741200481544,0.0,3.0,0.01571416106663248,0.0,0.0,0.2194403887470677,197.99884266666666,3.966529173765078,0.23129861557028344,10.192814336886391,0.003393272325955781,121.04132878942146,1.2182268003527956,0.1817155265644548,-1521.6753305811392,3.495882924956857
2025-01-01 06:00:00,0.2497642339747187,0.12372286101161141,0.09957300459143723,0.2497642339747187,0.1237228610116114,0.09957300459143723,0.015175124297120268,0.16948220863593175,0.057606901041666665,0.007499999999999999,0.03871440426507711,0.003918960686720506,0.056939639639639626,0.0,0.1215353610116114,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.003753327850877193,0.0,0.011421796446243075,0.0,0.007435060620449827,0.0,0.124386873574259,0.09329015518069422,0.003918960686720506,0.0,0.0,1103.81082012157,20.611111111111143,0.5395833333333334,497.37720054972607,1.6687363455455453,0.057606901041666665,0.5833333333333334,1543.5811196296297,2646.139062222222,879.2133333333333,0.0,79.386771479222,51.66666666666668,46.10666666666668,0.0,49.691195265799216,0.0,0.0,879.2133333333333,124.04183043628437,49.718153365344925,49.73163241511779,49.691195265799216,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2413.4802544503705,20.186932555935282,-0.08568497731754748,5.589293914142997,0.3,9.236100170605994,1147.1939497576234,-988.4424917272731,-402.12726630012025,0.0,0.0,431.37580259241753,0.0,3.0,0.015382630663773786,0.0,0.0,0.2148107327204877,197.99884266666666,14.134593343756118,0.23848464300316316,10.086184497087507,0.003428796693634724,113.58377408629488,1.2195580791876368,0.21636557861298575,-1496.7223875386385,10.902695261639476
2025-01-01 07:00:00,0.3282647273461237,0.14540392862520868,0.053058197451930786,0.3282647273461237,0.14540392862520868,0.05305819745193079,0.057478728910133725,0.2541400869776566,0.0016459114583333332,0.014999999999999998,0.04645728511809253,0.004974065486991411,0.0016268468468468465,0.0,0.1410289286252087,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.03988006740871641,0.0,0.0034974191337719296,0.0,0.0539813097763618,0.0,0.02622144806866189,0.0,0.1483961773516226,0.11129713301371692,0.004974065486991411,0.0,0.0,31.53745200347343,20.611111111111143,0.01541666666666667,14.210777158563603,0.04767818130130129,0.0016459114583333332,0.016666666666666666,44.1023177037037,2646.139062222222,1055.056,0.0,80.5675017035829,51.66666666666668,46.10666666666668,0.0,51.51603068308505,0.4533881003824538,1243.6075993498582,1055.056,125.88672141184828,50.31792780994736,51.51684026326375,49.71806679319981,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2407.3573139123487,20.31448305497634,-0.020436511371239162,5.230177446225744,-0.55,9.236100170605994,147.29462193120878,-1642.0621340685705,-435.9896190511385,0.0,0.0,532.392825975268,0.14893419606627137,2.61675,0.015853996175813317,0.0,0.0,0.22139311600937692,172.704490516,19.353963003605802,0.23906269431042354,10.182142678523295,0.0034644164007419055,109.5401411901991,1.2190014523286747,0.21868181080796908,-1669.8289271333656,13.55601590623147
2025-01-01 08:00:00,0.4613449529333649,0.15467684459429618,0.11734936456336702,0.4613449529333649,0.15467684459429618,0.11734936456336702,0.07573925374388807,0.31958244398114355,0.051023255208333326,0.014999999999999998,0.06194304682412337,0.004974065486991411,0.05043225225225224,0.0,0.15030184459429619,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.07976013481743283,0.0,0.0026443900767543858,0.0,0.07309486366713368,0.0,0.03941984970464908,0.0,0.15976900545668957,0.11982675409251713,0.004974065486991411,0.0,0.0,977.6610121076762,20.611111111111143,0.4779166666666668,440.53409191547166,1.47802362034034,0.051023255208333326,0.5166666666666667,1367.1718488148147,2646.139062222222,1406.7413333333332,0.0,80.10761688331287,51.66666666666668,46.10666666666668,0.0,51.55493988698431,0.51895261356207,1413.6320758234715,1406.7413333333332,125.16815138017637,50.02275193318146,51.55493988698431,49.25665795628004,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2398.8859174812624,20.212467929351696,-0.10852273604054054,4.563452213683068,-1.4,9.236100170605994,1089.9296956330031,-1388.303577262114,-464.84079240984005,0.0,0.0,560.2298544233125,6.045581950959572,2.0010000000000003,0.01626215778970114,0.0,0.0,0.22709288851669593,132.0652280586667,16.879621511854378,0.2428250097177633,10.174238035731687,0.003495207121985173,97.18145884941569,1.2199758050870468,0.23361167855655796,-1842.8113606574059,13.973691479820237
2025-01-01 09:00:00,0.34720119585881626,0.15648990414727787,0.06676638305393322,0.34720119585881626,0.15648990414727787,0.06676638305393323,0.08113526205773432,0.25106593380108194,0.0,0.014999999999999998,0.06194304682412337,0.0048233362298098536,0.0,0.0,0.15211490414727788,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0021325726425438594,0.0,0.07900268941519045,0.0,0.04824606160471137,0.0,0.16218641819399846,0.12163981364549882,0.0048233362298098536,0.0,0.0,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,2646.139062222222,1406.7413333333332,0.0,80.2058923986233,51.66666666666668,46.10666666666668,0.0,51.395098332225885,0.43337937878581256,1175.5978087604126,1406.7413333333332,125.3217068728489,50.067367928619284,51.395098332225885,49.40350272681599,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2404.8416526850365,20.229692849706385,-0.028681738241625905,4.24579282859529,-0.85,9.236100170605994,104.32490670287908,-1532.274986727908,-445.8622788295599,0.0,0.0,523.5924000505456,19.68131365659874,2.0010000000000003,0.016007227566474127,0.0,0.0,0.22353291563293184,132.0652280586667,26.594785481893418,0.24476698457159055,10.21980803514398,0.0035256574568946516,99.5155883121857,1.2204934388283395,0.22940936882267554,-1547.869175512904,15.594188784995817
