Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,2.81995857553467,1.7684761865935215,0.0,2.81995857553467,1.7684761865935215,0.0,0.09262907860633336,0.0,0.2916719306250631,2.3856575663032733,0.05,0.0,0.0,0.2129102969355831,1.540982556324605,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.027264309210526312,0.0,0.002658607544591636,0.0,0.06270616185121541,0.0,0.0077915347109521775,0.0,0.2212930206533626,0.1659697654900219,0.0,0.0,4422.112243126898,16.666666666666686,2.4134313815782398,878.9931857181241,2.0626804829699403,0.3229770833333333,1.0,4978.128345511689,4978.128345511689,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6490.6458977777775,0.0,0.0,41.30826761945886,51.66666666666668,46.10666666666668,0.0,51.30617951799671,0.0,0.0,0.0,41.30826761945886,51.03362486677688,51.30617951799671,50.897347541166965,12.43753247303448,15.540553949758554,-0.6261127169081321,1.6524131547592618,1.7236109719502115,2.8,9.236100170605994,4177.41446664677,-1462.2256980002119,801.648703607804,-872.0351722113895,0.0,0.0,566.8093404523278,0.0,3.0,0.052519725594719756,0.0,0.0,0.3830300470659492,197.99884266666666,60.528055278933756,0.2626658805504265,7.2159872439491135,0.002813348563900976,81.89060465107562,1.2407896192127714,0.0,0.0,107.25263473711351,0.5436834545663999,762.5432903295574,39.10541327824655
2025-01-01 01:00:00,2.809423079204278,1.762828926524836,0.0,2.809423079204278,1.762828926524836,0.0,0.09058425541554388,0.0,0.29010724624354434,2.37873157754519,0.05,0.0,0.0,0.2117367836494441,1.5365088095420585,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06102269087922958,0.045767018159422176,0.0,0.0,0.025219486019736836,0.0,0.002658607544591636,0.0,0.06270616185121541,0.0,0.0077915347109521775,0.0,0.2212930206533626,0.1659697654900219,0.0,0.0,4369.318498969925,16.666666666666686,2.390681987220263,868.4992545804305,2.0557544942118566,0.3229770833333333,1.0,4914.840670217021,4914.840670217021,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6490.6458977777775,0.0,0.0,40.90735062849823,51.66666666666668,46.10666666666668,0.0,51.08074293044847,0.0,0.0,0.0,40.90735062849823,50.825981089387625,51.08074293044847,50.698600168857205,12.43753247303448,15.676829440572316,-0.48983722609436964,2.5310009885485645,2.8806983166673907,2.5,9.236100170605994,4086.197098048834,-4820.876731267417,-251.51168460222172,-876.3721266864944,0.0,0.0,563.1998328800196,0.0,3.0,0.05102277665163838,0.0,0.0,0.372112693297798,197.99884266666666,30.050892885384126,0.26159702180510547,7.298669505033747,0.0028264158814449622,84.39225833051549,1.2402545930076474,0.0,0.0,122.94242088838698,0.5436834545663999,-270.2181160087026,18.70643140648089
2025-01-01 02:00:00,2.7734789793032664,1.7394485046024892,0.0,2.7734789793032664,1.7394485046024892,0.0,0.09058425541554388,0.0,0.28854256186202565,2.344352162025697,0.05,0.0,0.0,0.21056327036330505,1.5143019009058507,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.025219486019736836,0.0,0.002658607544591636,0.0,0.06270616185121541,0.0,0.0077915347109521775,0.0,0.2212930206533626,0.1659697654900219,0.0,0.0,4223.881327947221,16.666666666666686,2.344851169187991,839.5903813428116,2.0213750786923637,0.3229770833333333,1.0,4740.494625956699,4740.494625956699,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6490.6458977777775,0.0,0.0,40.608702667520326,51.66666666666668,46.10666666666668,0.0,50.85737207987278,0.0,0.0,0.0,40.608702667520326,50.62010646672267,50.85737207987278,50.50147366014762,12.43753247303448,15.726988100013262,-0.4396785666534236,1.6876047162634304,2.517693780017817,1.6500000000000001,9.236100170605994,3878.570001745949,-6268.170757075052,-594.9495212743949,-928.8678589459095,0.0,0.0,561.6351484985008,0.0,3.0,0.05038278138191291,0.0,0.0,0.3674451628507315,197.99884266666666,21.92138424613748,0.26205801985641897,7.340147855776497,0.002840565700495651,93.67346804346633,1.2400286496788022,0.0,0.0,155.67276681609167,0.5436834545663999,-617.7698815391396,22.82036026474479
2025-01-01 03:00:00,2.7795656019153774,1.7440977975948622,0.0,2.779565601915377,1.7440977975948622,0.0,0.08922103995501757,0.0,0.28697787748050696,2.3533666844798526,0.05,0.0,0.0,0.209389757077166,1.5201247071843629,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057893322116192164,0.04341999158714411,0.0,0.0,0.023856270559210524,0.0,0.002658607544591636,0.0,0.06270616185121541,0.0,0.0077915347109521775,0.0,0.2212930206533626,0.1659697654900219,0.0,0.0,4256.760232906968,16.666666666666686,2.3535995088024535,846.1257951506384,2.0303896011465192,0.3229770833333333,1.0,4779.908944724273,4779.908944724273,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6490.6458977777775,0.0,0.0,40.420905462876334,51.66666666666668,46.10666666666668,0.0,50.635388201220294,0.0,0.0,0.0,40.420905462876334,50.41537124127134,50.635388201220294,50.30536276129687,12.43753247303448,15.683022648131422,-0.4836440185352627,1.6074410528057803,2.1588242807933122,1.6500000000000001,9.236100170605994,3895.1648646863264,-4946.590786663876,-340.4992298103507,-943.8069424990588,0.0,0.0,558.7072486564558,0.0,3.0,0.05139064942274926,0.0,0.0,0.3747956152521169,197.99884266666666,23.504325621961815,0.2641375492215953,7.336251370144509,0.002855125963869103,71.94450454818478,1.2402065102166102,0.0,0.0,156.08063099277155,0.5436834545663999,-368.5223738469195,28.02314403656881
2025-01-01 04:00:00,2.728145144759404,1.7107206364496697,0.0,2.728145144759404,1.7107206364496699,0.0,0.08922103995501757,0.0,0.2854131930989882,2.303510911705399,0.05,0.0,0.0,0.208216243791027,1.4879210593253094,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.023856270559210524,0.0,0.002658607544591636,0.0,0.06270616185121541,0.0,0.0077915347109521775,0.0,0.2212930206533626,0.1659697654900219,0.0,0.0,4071.5607854334876,16.666666666666686,2.2975313334114533,809.3132848890621,1.9805338283720653,0.3229770833333333,1.0,4557.896986989216,4557.896986989216,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6490.6458977777775,0.0,0.0,40.19489986211024,51.66666666666668,46.10666666666668,0.0,50.41488948728757,0.0,0.0,0.0,40.19489986211024,50.211868994931315,50.41488948728757,50.1103587487532,12.43753247303448,15.673138350737167,-0.4935283159295174,0.6227054633152265,2.0738894832413224,0.55,9.236100170605994,3530.658854284055,-8746.447838711802,-1063.3026522820464,-1067.5812510654775,0.0,0.0,502.1978854349371,0.0,2.1675,0.05352110994698427,0.0,0.0,0.3903332134712502,143.0541638266667,24.481434481108085,0.26486323694295366,7.336751227729637,0.002862474655310029,51.170286316527815,1.2396614286225371,0.0,0.0,183.1475693434589,0.5436834545663999,-1091.8595492150741,28.556896933027865
2025-01-01 05:00:00,4.025119896444421,1.6925320990391188,0.0,4.025119896444421,1.6925320990391188,0.0,0.1293035028786435,1.2833486265185186,0.30460303966695196,2.2578647273803076,0.05,0.0,0.0,0.21951222871984072,1.4584365369859449,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.026582701480263156,0.0,0.004178004452682293,0.0,0.09854279694569805,0.0,0.01192006804049759,0.0,0.2363543338917809,0.17726575041883563,0.0,0.0,3944.074455212903,16.666666666666686,2.275305969503441,783.9725406078029,1.934887644046974,0.3229770833333333,1.0,4405.069912487373,4405.069912487373,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6490.6458977777775,1283.3486265185188,0.23333333333333334,40.51049320162055,51.66666666666668,46.10666666666668,0.0,50.809914979559416,0.38409961348652816,1008.9995275724614,1283.3486265185188,40.51049320162055,50.12807273729816,50.81027855741258,49.786788038314384,12.43753247303448,15.346641012014025,-0.8200256546526613,-0.3476875975133326,0.7389827910528154,-0.25000000000000006,9.236100170605994,3430.3525366102285,-6365.988208132,-663.4616885052673,-1105.215228991222,0.0,0.0,549.4269672318375,0.0,2.0010000000000003,0.05376079764498986,0.0,0.0,0.3920812726853569,132.0652280586667,42.066343156710005,0.2713775444241582,7.187145904526892,0.0028736215772124873,49.485508093326885,1.240433267770397,0.0,0.0,186.08770261866235,0.5436834545663999,-711.4916893695485,48.030000864281234
2025-01-01 06:00:00,2.878006094260092,1.723041237106122,0.0,2.8780060942600914,1.7230412371061217,0.0,0.2152793105791253,0.0,0.31972128800403044,2.2930054956769363,0.05,0.0,0.0,0.2273226728393882,1.4811352309334003,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.029990740131578944,0.0,0.0075363165183910995,0.0,0.17775225392915525,0.0,0.01662439088484607,0.0,0.24363889062147345,0.18272916796610505,0.0,0.0,4069.677387407267,16.666666666666686,2.312360030230524,808.9389176319632,1.9700284123436027,0.3229770833333333,1.0,4555.639221705897,4555.639221705897,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6490.6458977777775,0.0,0.0,39.78429217000674,51.66666666666668,46.10666666666668,0.0,51.38725705239468,0.20570153993587317,559.7629887946164,0.0,39.78429217000674,49.44570022678842,51.38725705239468,48.4749218139853,12.43753247303448,15.30113240720548,-0.8655342594612051,0.32802019666762133,1.2893204702980625,0.3,9.236100170605994,3711.072262308247,-6886.802003814047,-667.5815253493768,-1043.1968334827905,0.0,0.0,650.0111042983192,0.0,2.0010000000000003,0.05291856929446521,0.0,0.0,0.385938842177796,132.0652280586667,34.58060408545188,0.2724769211162656,7.168833386410484,0.002876876026277462,14.754012666079579,1.2406265028385757,0.0,0.0,168.96446336874845,0.5436834545663999,-706.8937108179538,39.3121854685769
2025-01-01 07:00:00,3.919580192912293,1.7117230694798138,0.0,3.919580192912293,1.7117230694798138,0.0,0.35012926304993985,0.9166775903703706,0.35732659198779554,2.2454467475041877,0.05,0.0,0.0,0.2467244217551694,1.450415314391311,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.027945916940789472,0.0,0.013104292765431394,0.0,0.309079053343719,0.0,0.028360696314236305,0.0,0.26637852041281096,0.1997838903096082,0.0,0.0,3909.5716023746627,16.666666666666686,2.269360283806406,777.1143310316471,1.922469664170854,0.3229770833333333,1.0,4363.708850072976,4363.708850072976,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6490.6458977777775,916.6775903703705,0.16666666666666666,40.64938491651358,51.66666666666668,46.10666666666668,0.0,51.325506255277595,0.24034439732661692,651.0364442923373,916.6775903703705,40.64938491651358,50.09719276661952,51.325506255277595,49.48303602229048,12.43753247303448,15.216263046867855,-0.9504036197988306,-0.514977422100421,0.8303280227434308,-0.55,9.236100170605994,3609.3427055541556,-7993.766652495604,-944.519926492747,-1134.652492615819,0.0,0.0,798.8472154208388,2.2011199014057548,1.6672500000000001,0.054567674113489575,0.0,0.0,0.39796587943465267,110.03785681200002,35.576380374473686,0.27430251851066567,7.131537802911088,0.002880395632852165,26.234269671146766,1.2409890286827614,0.0,0.0,184.8681833861807,0.5436834545663999,-989.2630897941805,44.74316330143349
2025-01-01 08:00:00,5.409436615593888,2.741546657263186,0.0,5.409436615593887,2.7415466572631866,0.0,0.16286399477835614,1.0083453494074075,0.31359561060750896,3.874631660800615,0.05,0.0,0.0,0.22419851568085603,2.502764808248997,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.021129839638157892,0.0,0.005764810274175374,0.0,0.13596934486602288,0.0,0.014664256366367541,0.0,0.23477929459887445,0.17608447094915577,0.0,0.0,5118.791945670603,16.666666666666686,2.045297921126642,1017.4737754217974,1.8742913801339485,0.3229770833333333,1.0,5813.288637759067,4135.9254404257335,1.6773631973333332,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6490.6458977777775,1008.3453494074075,0.18333333333333332,39.50969815898443,51.66666666666668,46.10666666666668,0.0,51.141608410220066,0.18074594167212651,484.8902323316422,1008.3453494074075,39.50969815898443,49.3830726556029,51.14197193550627,48.50344125300811,12.43753247303448,15.511705831426646,-0.6549608352400392,-1.3668286553122546,0.105963987373017,-1.4,9.236100170605994,4389.005654429869,-8388.050973818637,-1028.0914498888453,-1280.4136653426283,0.0,0.0,487.497394183944,164.02015453200053,0.41625,0.05726655980470427,0.0,0.0,0.4176490423153726,27.47233942,63.12997991794933,0.2695898618318652,7.282507458163141,0.00288321678015349,11.574077436118229,1.240300624182757,0.0,0.0,194.3765385267939,0.5436834545663999,-1082.3662875630655,54.27483767422007
2025-01-01 09:00:00,4.55611094414905,2.851294304726303,0.0,4.55611094414905,2.851294304726303,0.0,0.14720624265684987,0.0,0.31162507857184496,4.047279622920355,0.05,0.0,0.0,0.22242659647633622,2.6142843749166342,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.017040193256578944,0.0,0.005294296058626449,0.0,0.12487175334164449,0.0,0.015056283270063248,0.0,0.2324167356595147,0.17431255174463597,0.0,0.0,5262.808993715154,16.666666666666686,2.0399887671081873,1046.1003676244613,1.860565653661096,0.3229770833333333,1.0,5985.932278006283,4122.195392080357,1.863736885925926,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6490.6458977777775,0.0,0.0,41.61147630922327,51.66666666666668,46.10666666666668,0.0,51.667507737029354,0.10690112217909088,291.6472132700613,0.0,41.61147630922327,51.339571628957984,51.67280513678758,51.17030617516408,12.43753247303448,15.576049696424972,-0.5906169702417128,-0.9409799932127615,0.01087899847990321,-0.85,9.236100170605994,4648.665578755963,-6338.888649018284,-577.5514459650766,-1221.095128935659,0.0,0.0,464.5400212685288,471.2732574448644,0.333,0.056227575477469656,0.0,0.0,0.4100716566520806,21.977871536000002,142.41169270793867,0.2690050412448104,7.322812089315223,0.0028874939449416103,65.13857160472467,1.2406429355838962,0.0,0.0,175.64316519723192,0.5436834545663999,-631.6501287300713,54.09868276499476
