Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,2.8139173146451064,1.764573917558553,0.0,0.046898621910751774,0.02940956529264255,0.0,0.09262907860633336,0.0,0.2916719306250631,2.3796163054137103,0.05,0.0,0.0,0.2129102969355831,1.5370802872896365,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.027264309210526312,0.0,On,0.002658607544591636,0.0,On,0.06270616185121541,0,On,0.0077915347109521775,0,On,0.2212930206533626,0.1659697654900219,On,0,0,Off,HP On,4424.950038065494,16.666666666666686,2.4221701900087615,879.5572605937377,2.0566392220803773,0.3229770833333333,1,4981.530215325898,4981.530215325898,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6490.6458977777775,Off,0.0,0.0,41.60435065734392,51.666666666666686,46.10666666666668,0.0,51.417855582961614,0.0,0.0,0.0,41.60435065734392,51.13644441602099,51.417855582961614,50.995738832550686,12.43753247303448,15.38922619721971,-0.7774404694469759,-2.7854016456265382,-1.1024402395294852,2.8,9.236100170605994,4231.457654050688,1080.3762052166935,2845.813108970782,-856.4467809422816,-0.0,-0.0,566.8093404523278,0.0,3.0,0.052201585350003514,0.0,0,0.3807098279191933,197.99884266666666,96.14505647514838,0.26386310276022973,7.112802959002483,0.002806882183124444,83.42831611702982,1.2378894119696353,0,0,200.81894462295583,0.5436834545663999,2765.031159525848,80.78194944493394
2025-01-01 00:01:00,2.8143201513346736,1.764834124354549,0.0,0.04690533585557789,0.029413902072575816,0.0,0.09262907860633336,0.0,0.2916719306250631,2.3800191421032775,0.05,0.0,0.0,0.2129102969355831,1.5373404940856323,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.027264309210526312,0.0,On,0.002658607544591636,0.0,On,0.06270616185121541,0,On,0.0077915347109521775,0,On,0.2212930206533626,0.1659697654900219,On,0,0,Off,HP On,4424.760513216971,16.666666666666686,2.421585400726378,879.5195883137916,2.057042058769944,0.3229770833333333,1,4981.303018197429,4981.303018197429,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6490.6458977777775,Off,0.0,0.0,41.58848596555755,51.666666666666686,46.10666666666668,0.0,51.41404983772399,0.0,0.0,0.0,41.58848596555755,51.13294112278641,51.41404983772399,50.99238676531763,12.43753247303448,15.39934694343009,-0.7673197232365965,-2.482186207429788,-0.8867502693309421,2.8,9.236100170605994,4225.747631026101,1072.0991481805004,2689.828558754203,-857.4851453089635,-0.0,-0.0,566.8093404523278,0.0,3.0,0.05222289196578795,0.0,0,0.38086521856440925,197.99884266666666,91.66292266576605,0.26448285408855243,7.139830937724717,0.0028071047317710022,83.3607956557192,1.2414617352549244,0,0,192.5795598667088,0.5436834545663999,2612.206400710815,77.62215804338817
2025-01-01 00:02:00,2.8147025959909318,1.7650811591982656,0.0,0.046911709933182194,0.02941801931997109,0.0,0.09262907860633336,0.0,0.2916719306250631,2.3804015867595356,0.05,0.0,0.0,0.2129102969355831,1.537587528929349,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.027264309210526312,0.0,On,0.002658607544591636,0.0,On,0.06270616185121541,0,On,0.0077915347109521775,0,On,0.2212930206533626,0.1659697654900219,On,0,0,Off,HP On,4424.580615683161,16.666666666666686,2.421030445458246,879.483829676821,2.0574245034262026,0.3229770833333333,1,4981.087362026649,4981.087362026649,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6490.6458977777775,Off,0.0,0.0,41.57322283820618,51.666666666666686,46.10666666666668,0.0,51.41024557433117,0.0,0.0,0.0,41.57322283820618,51.12943916543778,51.41024557433117,50.989035960991096,12.43753247303448,15.408952005725158,-0.7577146609415273,-2.190360502327581,-0.6827774395990186,2.8,9.236100170605994,4220.176707465452,1064.8051339919232,2542.5649549319705,-858.4710674958287,-0.0,-0.0,566.8093404523278,0.0,3.0,0.05224310965218166,0.0,0,0.38101266757110636,197.99884266666666,87.25781882579119,0.26434059927967535,7.144468068762367,0.002807326460435282,83.29494530271236,1.2414202454766505,0,0,185.32130431510217,0.5436834545663999,2467.683693048947,74.88126188302336
2025-01-01 00:03:00,2.815065892316325,1.7653158254421202,0.0,0.04691776487193875,0.029421930424035337,0.0,0.09262907860633336,0.0,0.2916719306250631,2.380764883084929,0.05,0.0,0.0,0.2129102969355831,1.5378221951732036,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.027264309210526312,0.0,On,0.002658607544591636,0.0,On,0.06270616185121541,0,On,0.0077915347109521775,0,On,0.2212930206533626,0.1659697654900219,On,0,0,Off,HP On,4424.409755350668,16.666666666666686,2.4205034843744624,879.4498673846597,2.0577877997515954,0.3229770833333333,1,4980.882539401995,4980.882539401995,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6490.6458977777775,Off,0.0,0.0,41.55852427760763,51.666666666666686,46.10666666666668,0.0,51.40644273837095,0.0,0.0,0.0,41.55852427760763,51.12593849332038,51.40644273837095,50.98568637079511,12.43753247303448,15.41807313166546,-0.7485935350012252,-1.9091362502361966,-0.4898620079802525,2.8,9.236100170605994,4214.668509724427,1057.7132441693461,2403.243601443645,-859.4077352879708,-0.0,-0.0,566.8093404523278,0.0,3.0,0.052262305736503006,0.0,0,0.38115266596214564,197.99884266666666,82.85714920940248,0.2642066232716606,7.149405523278911,0.002807548021350942,83.23056240258695,1.2413808404114297,0,0,178.26337678468656,0.5436834545663999,2330.995583343626,72.24801810001883
2025-01-01 00:04:00,2.815411050410364,1.765538775545941,0.0,0.0469235175068394,0.029425646259099016,0.0,0.09262907860633336,0.0,0.2916719306250631,2.381110041178968,0.05,0.0,0.0,0.2129102969355831,1.5380451452770245,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.027264309210526312,0.0,On,0.002658607544591636,0.0,On,0.06270616185121541,0,On,0.0077915347109521775,0,On,0.2212930206533626,0.1659697654900219,On,0,0,Off,HP On,4424.2474526135975,16.666666666666686,2.4200030208926844,879.4176061049668,2.0581329578456344,0.3229770833333333,1,4980.687975385231,4980.687975385231,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6490.6458977777775,Off,0.0,0.0,41.54436018865383,51.666666666666686,46.10666666666668,0.0,51.40264127877676,0.0,0.0,0.0,41.54436018865383,51.122439058894884,51.40264127877676,50.982337948953955,12.43753247303448,15.426736139298542,-0.7399305273681431,-1.6378816673947494,-0.3073959627566579,2.8,9.236100170605994,4210.513261335442,1050.9043281328302,2271.4512854038157,-860.2977365025743,-0.0,-0.0,566.8093404523278,0.0,3.0,0.052280535003625846,0.0,0,0.38128561328745963,197.99884266666666,79.75420477209107,0.2640804744913923,7.154086053254028,0.0028077694180384566,83.16756979296261,1.241343408601627,0,0,171.48672202786338,0.5436834545663999,2201.7112715716867,69.740013832129
2025-01-01 00:05:00,2.8157396758423565,1.7657510466050477,0.0,0.04692899459737261,0.029429184110084126,0.0,0.09262907860633336,0.0,0.2916719306250631,2.3814386666109604,0.05,0.0,0.0,0.2129102969355831,1.5382574163361311,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.027264309210526312,0.0,On,0.002658607544591636,0.0,On,0.06270616185121541,0,On,0.0077915347109521775,0,On,0.2212930206533626,0.1659697654900219,On,0,0,Off,HP On,4424.092948473829,16.666666666666686,2.41952669924506,879.3868949699809,2.058461583277627,0.3229770833333333,1,4980.502760110477,4980.502760110477,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6490.6458977777775,Off,0.0,0.0,41.53068316184483,51.666666666666686,46.10666666666668,0.0,51.3988411472036,0.0,0.0,0.0,41.53068316184483,51.11894081715612,51.3988411472036,50.97899065213239,12.43753247303448,15.434981730481564,-0.7316849361851219,-1.3760575427729886,-0.1348028800880169,2.8,9.236100170605994,4208.272320367187,1044.3773867249604,2146.7718675391106,-861.1451966113381,-0.0,-0.0,566.8093404523278,0.0,3.0,0.052297883497368636,0.0,0,0.38141213707065874,197.99884266666666,78.51522805236826,0.2639614509545051,7.158532458140121,0.0028079906538340665,83.10584521955423,1.2413077746154262,0,0,164.99049175497944,0.5436834545663999,2079.422338953733,67.34952858537791
2025-01-01 00:06:00,2.8160535792945747,1.7659538082046464,0.0,0.04693422632157625,0.02943256347007744,0.0,0.09262907860633336,0.0,0.2916719306250631,2.3817525700631785,0.05,0.0,0.0,0.2129102969355831,1.5384601779357299,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.027264309210526312,0.0,On,0.002658607544591636,0.0,On,0.06270616185121541,0,On,0.0077915347109521775,0,On,0.2212930206533626,0.1659697654900219,On,0,0,Off,HP On,4423.945388190989,16.666666666666686,2.419071871139011,879.3575640810375,2.058775486729845,0.3229770833333333,1,4980.325868938694,4980.325868938694,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6490.6458977777775,Off,0.0,0.0,41.51743988526443,51.666666666666686,46.10666666666668,0.0,51.395042299593406,0.0,0.0,0.0,41.51743988526443,51.115443727091034,51.395042299593406,50.97564444083985,12.43753247303448,15.442855683971331,-0.7238109826953547,-1.1231935053919668,0.028462229588793048,2.8,9.236100170605994,4206.042694956512,1038.1313771508467,2028.8136223007036,-861.9547725350446,-0.0,-0.0,566.8093404523278,0.0,3.0,0.0523144478748968,0.0,0,0.38153294223923845,197.99884266666666,77.24273884823884,0.26384876679282304,7.162197452420332,0.0028082117317811055,83.04525095696923,1.2412737412416706,0,0,158.77381306980925,0.5436834545663999,1963.742639122067,65.07098317863648
2025-01-01 00:07:00,2.8163534083718575,1.7661474786561386,0.0,0.04693922347286429,0.029435791310935645,0.0,0.09262907860633336,0.0,0.2916719306250631,2.3820523991404614,0.05,0.0,0.0,0.2129102969355831,1.538653848387222,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.027264309210526312,0.0,On,0.002658607544591636,0.0,On,0.06270616185121541,0,On,0.0077915347109521775,0,On,0.2212930206533626,0.1659697654900219,On,0,0,Off,HP On,4423.804464315279,16.666666666666686,2.4186375773027247,879.329552325649,2.059075315807128,0.3229770833333333,1,4980.156933307595,4980.156933307595,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6490.6458977777775,Off,0.0,0.0,41.504611061447335,51.666666666666686,46.10666666666668,0.0,51.39124469670873,0.0,0.0,0.0,41.504611061447335,51.111947752175695,51.39124469670873,50.97229927990918,12.43753247303448,15.450374548655146,-0.7162921180115394,-0.8788703190534872,0.18291458981281972,2.8,9.236100170605994,4204.0531123752335,1032.1612876777203,1917.2060876206451,-862.7281235338983,-0.0,-0.0,566.8093404523278,0.0,3.0,0.05233026324850734,0.0,0,0.38164828486964664,197.99884266666666,76.16743114152482,0.2637421329206474,7.166235957736902,0.0028084326545925677,82.98573767551342,1.2412412370407349,0,0,152.83173535207138,0.5436834545663999,1854.3071160983409,62.89897152230435
2025-01-01 00:08:00,2.8166399026361324,1.7663325356693371,0.0,0.04694399837726887,0.02943887559448895,0.0,0.09262907860633336,0.0,0.2916719306250631,2.3823388934047363,0.05,0.0,0.0,0.2129102969355831,1.5388389054004206,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.027264309210526312,0.0,On,0.002658607544591636,0.0,On,0.06270616185121541,0,On,0.0077915347109521775,0,On,0.2212930206533626,0.1659697654900219,On,0,0,Off,HP On,4423.669826498202,16.666666666666686,2.4182227274849093,879.3027900642581,2.059361810071403,0.3229770833333333,1,4979.995533229127,4979.995533229127,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6490.6458977777775,Off,0.0,0.0,41.49217474944908,51.666666666666686,46.10666666666668,0.0,51.38744830105726,0.0,0.0,0.0,41.49217474944908,51.108452857511125,51.38744830105726,50.96895513573806,12.43753247303448,15.45755714703625,-0.7091095196304362,-0.6427078637973574,0.3290411693747403,2.8,9.236100170605994,4202.238378055111,1026.4598540154839,1811.599095378994,-863.4671472182175,-0.0,-0.0,566.8093404523278,0.0,3.0,0.05234536948105198,0.0,0,0.3817584556844603,197.99884266666666,75.22635832279866,0.263641222776946,7.1700858252174555,0.0028086534248637444,82.92724912019254,1.2412101808215226,0,0,147.1570639512256,0.5436834545663999,1750.7707334957572,60.828361883236866
2025-01-01 00:09:00,2.8169137406346065,1.7665094175424392,0.0,0.04694856234391011,0.029441823625707318,0.0,0.09262907860633336,0.0,0.2916719306250631,2.3826127314032104,0.05,0.0,0.0,0.2129102969355831,1.5390157872735226,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.027264309210526312,0.0,On,0.002658607544591636,0.0,On,0.06270616185121541,0,On,0.0077915347109521775,0,On,0.2212930206533626,0.1659697654900219,On,0,0,Off,HP On,4423.541153374332,16.666666666666686,2.4178263219157414,879.2772134183367,2.059635648069877,0.3229770833333333,1,4979.8412834593355,4979.8412834593355,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6490.6458977777775,Off,0.0,0.0,41.48011082662773,51.666666666666686,46.10666666666668,0.0,51.38365307713085,0.0,0.0,0.0,41.48011082662773,51.104959010045874,51.38365307713085,50.96561197650338,12.43753247303448,15.464420740841707,-0.7022459258249789,-0.4143567947283926,0.4673021472492275,2.8,9.236100170605994,4200.502273381639,1021.0184627199745,1711.6617118024762,-864.1735849262673,-0.0,-0.0,566.8093404523278,0.0,3.0,0.05235980312226329,0.0,0,0.38186372124344603,197.99884266666666,74.3253644812466,0.26354573717711266,7.173756736451093,0.002808874045055464,82.86973371892753,1.2411804981318204,0,0,141.74124930163785,0.5436834545663999,1652.8074365573357,58.85427524514059
