Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.758475576191528,0.31809021800080767,0.2585504166666667,0.758475576191528,0.31809021800080767,0.25855041666666667,0.01688186116696104,0.4349515622467892,0.3016421527777778,0.005000000000000001,0.0,0.2585504166666667,0.0,0.31663188466747433,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004021034356725146,0.0,0.0004356015330470228,0.0,0.012425225277188872,0.0,0.012775716023490029,0.0,0.3613847383371389,0.27103855375285413,4530.79324471816,17.27777777777783,0.29333333333333333,1832.7415393188774,7.577365789074075,0.3016421527777778,0.36666666666666664,6061.89263125926,16532.43444888889,0.0,18.27777777777783,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,800.9633466666667,0.0,0.0,91.63852662426422,51.66666666666668,46.10666666666668,0.0,51.11438122708882,0.0,0.0,0.0,143.18519785041283,51.14742829987445,51.163951836267266,51.11438122708882,12.43753247303448,16.995411129758466,-0.05174649412596679,2.084782476895275,3.25450039529272,2.8,9.236100170605994,3381.552771171791,692.1774870954458,1627.6710193807583,-1558.4800782334096,0.0,0.0,558.5357201745949,0.0,2.0,0.08422842980199717,0.0,0.0,0.7882947686215093,131.99922844444444,-149.2961154875542,0.24113613725006158,7.942391312961179,0.002833264733648449,-17.879529208394104,1.234554659347001,0.7249112727551998,674.9362275151937,17.241259580252233,0.007221966605955458,123.93845892791663,-329.00897886603576
2025-01-01 01:00:00,0.7429432139731751,0.3169503847279421,0.24679812500000003,0.742943213973175,0.3169503847279421,0.24679812500000003,0.016580283590206656,0.4334317845496352,0.2879311458333333,0.005000000000000001,0.0,0.24679812500000003,0.0,0.3154920513946088,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0037194567799707597,0.0,0.0004356015330470228,0.0,0.012425225277188872,0.0,0.012775716023490029,0.0,0.3613847383371389,0.27103855375285413,4324.848097230971,17.27777777777783,0.28,1749.4351057134738,7.23294007138889,0.2879311458333333,0.35,5786.352057111111,16532.43444888889,0.0,18.27777777777783,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,800.9633466666667,0.0,0.0,89.38049588850281,51.66666666666668,46.10666666666668,0.0,50.26596884766102,0.0,0.0,0.0,139.65702482578564,50.30101535725639,50.318538612054084,50.26596884766102,12.43753247303448,16.990428844344642,-0.04698703449752776,2.98472336065573,4.126893456871369,2.5,9.236100170605994,3305.2762053094616,-442.5882755960404,1454.3933463276378,-1428.023994030802,0.0,0.0,556.7143649006866,0.0,2.0,0.07567904620779052,0.0,0.0,0.708280996809609,131.99922844444444,-148.26226279139334,0.24098402637120644,7.9371206226622055,0.0028304842091613886,-0.9330516344799449,1.2346377392179089,0.7249112727551998,-458.63992398519815,16.051648389157783,0.007221966605955458,-15.333065996144112,-279.70869338969175
2025-01-01 02:00:00,0.64544638766491,0.3158105514550767,0.16453208333333336,0.6454463876649099,0.31581055145507664,0.16453208333333336,0.016580283590206656,0.43191200685248116,0.1919540972222222,0.005000000000000001,0.0,0.16453208333333336,0.0,0.3143522181217433,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0037194567799707597,0.0,0.0004356015330470228,0.0,0.012425225277188872,0.0,0.012775716023490029,0.0,0.3613847383371389,0.27103855375285413,2883.232064820647,16.444444444444485,0.18666666666666668,1166.2900704756491,4.821960047592593,0.1919540972222222,0.23333333333333334,3857.568038074074,16532.43444888889,0.0,17.44444444444449,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,800.9633466666667,0.0,0.0,89.35079209208146,51.66666666666668,46.10666666666668,0.0,49.42749636705914,0.0,0.0,0.0,139.61061264387726,49.46495406569124,49.48368291500729,49.42749636705914,12.43753247303448,16.16535459829651,-0.0489058224072824,2.588042631554671,4.0871502811718425,1.6500000000000001,9.236100170605994,2075.51324984399,-873.6618130390714,863.8401779517446,-1246.2113592029316,0.0,0.0,555.1945872035326,0.0,2.0,0.06557210894460382,0.0,0.0,0.6136900636759254,131.99922844444444,-116.70204297725853,0.2542414226684488,7.5440199709550315,0.0028335145269921653,27.251935811338207,1.2381564562437601,0.7249112727551998,-890.3812273936117,16.719414354540294,0.007221966605955458,-23.041716689798662,-279.40817583410586
2025-01-01 03:00:00,0.7397026068610307,0.31467071818221115,0.24679812500000003,0.7397026068610307,0.31467071818221115,0.24679812500000003,0.0163792318723704,0.43039222915532716,0.2879311458333333,0.005000000000000001,0.0,0.24679812500000003,0.0,0.3132123848488778,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003518405062134503,0.0,0.0004356015330470228,0.0,0.012425225277188872,0.0,0.012775716023490029,0.0,0.3613847383371389,0.27103855375285413,4324.848097230971,16.444444444444485,0.28,1749.4351057134738,7.23294007138889,0.2879311458333333,0.35,5786.352057111111,16532.43444888889,0.0,17.44444444444449,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,800.9633466666667,0.0,0.0,87.2138751486622,51.66666666666668,46.10666666666668,0.0,48.60381887243055,0.0,0.0,0.0,136.27167991978465,48.639537174085035,48.657396324912284,48.60381887243055,12.43753247303448,16.13636111103351,-0.06187207560005635,2.29074520102968,4.1153709054122,1.6500000000000001,9.236100170605994,3425.4280292571198,-594.8826576092665,1427.5300059491713,-1324.4751654259073,0.0,0.0,553.4737577885423,0.0,2.0,0.06998252786528372,0.0,0.0,0.6549672211722041,131.99922844444444,-128.41866033648628,0.2551579290701568,7.535788041306094,0.002838380452624195,-5.854858471277394,1.2382771639760481,0.7249112727551998,-611.4708660350315,16.588208425764943,0.007221966605955458,-23.310413733060734,-298.5946860312418
2025-01-01 04:00:00,0.6696277944416545,0.3135308849093456,0.18803666666666669,0.6696277944416545,0.3135308849093456,0.18803666666666669,0.0163792318723704,0.42887245145817315,0.21937611111111108,0.005000000000000001,0.0,0.18803666666666669,0.0,0.31207255157601227,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003518405062134503,0.0,0.0004356015330470228,0.0,0.012425225277188872,0.0,0.012775716023490029,0.0,0.3613847383371389,0.27103855375285413,3295.122359795025,16.444444444444485,0.21333333333333335,1332.9029376864562,5.510811482962963,0.21937611111111108,0.26666666666666666,4408.64918637037,16532.43444888889,0.0,17.44444444444449,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,800.9633466666667,0.0,0.0,85.11992984815085,51.66666666666668,46.10666666666668,0.0,47.80699387918844,0.0,0.0,0.0,132.9998903877357,47.834517802398395,47.84827976400337,47.80699387918844,12.43753247303448,16.111972194292093,-0.06186452489986074,2.1200171236524077,4.212259126121519,0.55,9.236100170605994,2255.999984052937,-1482.1775115891126,1002.8963391555146,-1460.1108121759223,0.0,0.0,551.9539800913883,0.0,2.0,0.071656536984073,0.0,0.0,0.6706342902849539,131.99922844444444,-130.96554365755387,0.2550793683656673,7.5158433977955665,0.0028344979308460327,25.31497347160525,1.2378029913434845,0.7249112727551998,-1499.2160491351578,17.038537546045408,0.007221966605955458,-34.808671770138126,-295.19792676080345
2025-01-01 05:00:00,0.7190750108102034,0.3163039661977422,0.2697508267847592,0.7190750108102034,0.3163039661977422,0.2697508267847592,0.019429152592503243,0.4341367262732558,0.2605091319444444,0.005000000000000001,0.04645728511809253,0.22329354166666668,0.0,0.3148456328644089,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0039205084978070175,0.0,0.0005252842016155274,0.0,0.0149833598930807,0.0,0.014342549120710504,0.0,0.3650821800550011,0.2738116350412508,3912.9578022565925,16.444444444444485,0.25333333333333335,1582.8222385026668,6.544088636018518,0.2605091319444444,0.31666666666666665,5235.270908814815,16532.43444888889,0.0,17.44444444444449,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,800.9633466666667,1055.056,0.0,84.27287918061798,51.66666666666668,46.10666666666668,0.0,47.53381797229888,0.11739852999883027,296.5846164066433,1055.056,131.67637371971557,47.525059128445335,47.57020394563219,47.48429373318526,12.43753247303448,16.155873338928952,-0.042285505606807244,0.7294309267421403,3.963320649479079,-0.25000000000000006,9.236100170605994,2814.9243862878784,-1133.3469645235718,1198.9683067106505,-1521.6489553836254,0.0,0.0,560.0093547063534,0.0,2.0,0.07049453199203697,0.0,0.0,0.6597590732295321,131.99922844444444,-136.39381529144217,0.2554018200575433,7.548915872850032,0.0028476012768154486,38.058691758522805,1.2369842599716105,0.7249112727551998,-1153.8180251643942,20.471060640822245,0.007221966605955458,-40.074471778904595,-343.77946001311136
2025-01-01 06:00:00,0.865290348873858,0.35957700831107575,0.28551252926507714,0.865290348873858,0.35957700831107575,0.28551252926507714,0.05770556935407478,0.5146536336864499,0.2879311458333333,0.005000000000000001,0.03871440426507711,0.24679812500000003,0.0,0.3581186749777424,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.00442313779239766,0.0,0.001804698034986905,0.0,0.05147773352669021,0.0,0.037162067049459985,0.0,0.41974001414513773,0.31480501060885324,4324.848097230971,16.444444444444485,0.28,1749.4351057134738,7.23294007138889,0.2879311458333333,0.35,5786.352057111111,16532.43444888889,0.0,17.44444444444449,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,800.9633466666667,879.2133333333333,0.0,90.86791470888423,51.66666666666668,46.10666666666668,0.0,51.18463372897508,0.2985864405754013,806.2088868518614,879.2133333333333,141.9811167326316,49.9639737371893,51.18463372897508,49.35364374129641,12.43753247303448,16.145424800633407,-0.05608075998665288,1.3869083958459485,3.646945942062942,0.3,9.236100170605994,3341.910888210993,-1017.1270017692198,1398.0335491427568,-1478.7476209131391,0.0,0.0,637.5878490379206,0.0,1.4335,0.07101503436183405,0.0,0.0,0.6646304604337182,94.61044698755556,-141.7774371447592,0.2554136984982191,7.541627506859285,0.002845742423501901,-35.38652950458289,1.237030509158468,0.7249112727551998,-1035.459321696094,18.332319926874337,0.007221966605955458,-31.762517626982,-319.63903894373493
2025-01-01 07:00:00,0.9225265288550746,0.37523980629211223,0.29726482093174383,0.9225265288550745,0.37523980629211223,0.2972648209317438,0.06907786601176372,0.5468065100655332,0.3016421527777778,0.005000000000000001,0.03871440426507711,0.2585504166666667,0.0,0.3737814729587789,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004121560215643275,0.0,0.002200096992468736,0.0,0.06275620880365171,0.0,0.048431212787161095,0.0,0.4375841893922117,0.3281881420441587,4530.79324471816,16.444444444444485,0.29333333333333333,1832.7415393188774,7.577365789074075,0.3016421527777778,0.36666666666666664,6061.89263125926,16532.43444888889,0.0,17.44444444444449,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,800.9633466666667,879.2133333333333,0.0,92.42999090859811,51.66666666666668,46.10666666666668,0.0,51.706442043877956,0.3014378006850935,821.5254632860072,879.2133333333333,144.42186079468456,50.5399272504516,51.709526016577094,49.95358588103929,12.43753247303448,16.13664264073922,-0.05764952195617266,0.8996525667024706,3.552512387268852,-0.55,9.236100170605994,3430.625709283611,-1365.393994741837,1465.7941182143702,-1609.241654483038,0.0,0.0,651.2530970420644,1.4100377762710352,1.0,0.073063204498403,0.0,0.0,0.6837993064836756,65.99961422222222,-142.1789779935751,0.2548928127738609,7.528437394254419,0.0028382710648997057,-16.03567359785587,1.2370737457571515,0.7249112727551998,-1385.1918115119472,19.79781677010997,0.007221966605955458,-39.04917428557066,-327.89824681893634
2025-01-01 08:00:00,0.8061071640963563,0.33044294517892914,0.27030270833333336,0.8061071640963563,0.3304429451789291,0.27030270833333336,0.026196659679922855,0.45955734469421133,0.31535315972222216,0.005000000000000001,0.0,0.27030270833333336,0.0,0.32898461184559574,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0031163016264619883,0.0,0.0007817412907978772,0.0,0.02229861676266299,0.0,0.02091119556675019,0.0,0.37633526354414687,0.2822514476581101,4736.73839220535,16.444444444444485,0.3066666666666667,1916.0479729242807,7.92179150675926,0.31535315972222216,0.38333333333333336,6337.4332054074075,16532.43444888889,0.0,17.44444444444449,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,800.9633466666667,0.0,0.0,90.5688234377914,51.66666666666668,46.10666666666668,0.0,51.16452195903537,0.0,0.0,0.0,141.51378662154903,49.83180509049084,51.16452195903537,49.16544665621857,12.43753247303448,16.12525094823322,-0.05779834226275457,0.1825754187427976,3.4033608031246727,-1.4,9.236100170605994,3321.8616037667352,-1495.0131174848573,1534.068930223537,-1766.0536703667353,0.0,0.0,471.5214651358217,98.00571120396476,0.1835,0.0762139846765837,0.0,0.0,0.7132874916175422,12.110929209777778,-120.34458320770017,0.2551446159394382,7.525852772162438,0.002837723441902637,9.031104173601175,1.237703891413048,0.7249112727551998,-1516.5573276097098,21.54421012485242,0.007221966605955458,-45.85528567380583,-336.1237570269377
2025-01-01 09:00:00,0.7036434382271322,0.31923005127367315,0.21154125000000004,0.7036434382271322,0.31923005127367315,0.21154125000000001,0.015373973283189112,0.4364713399439432,0.24679812499999995,0.005000000000000001,0.0,0.21154125000000004,0.0,0.3177717179403398,0.0,0.0014583333333333343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0025131464729532165,0.0,0.0004356015330470228,0.0,0.012425225277188872,0.0,0.012775716023490029,0.0,0.3613847383371389,0.27103855375285413,3707.0126547694035,16.444444444444485,0.24000000000000002,1499.5158048972633,6.199662918333334,0.24679812499999995,0.3,4959.730334666666,16532.43444888889,0.0,17.44444444444449,0.0,0.0,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,800.9633466666667,0.0,0.0,88.2028452629497,51.66666666666668,46.10666666666668,0.0,50.23433809316615,0.0,0.0,0.0,137.81694572335888,48.996463150285635,50.23433809316615,48.37752567884537,12.43753247303448,16.168385819311464,-0.054420407263761766,0.125951985947557,3.770170532815565,-0.85,9.236100170605994,2367.784917504557,-1035.2187420090663,1182.8218764084959,-1686.7046462804087,0.0,0.0,426.54838154353257,282.95821172052723,0.0,0.07497691952331419,0.0,0.0,0.701709785716355,0.0,-79.07147252797033,0.25528802451107696,7.559955631402303,0.002845633324436114,75.44920737315798,1.238134722368277,0.7249112727551998,-1054.8640202164413,19.64527820737477,0.007221966605955458,-44.03615905602209,-272.65776943274534
