Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.3218823757973872,0.24666317081202088,0.7550250000000001,0.022031372929956453,0.0041110528468670145,0.012583750000000001,0.07168028175044028,0.3193395940469469,0.8808625,0.05,0.0,0.7550250000000001,0.0,0.23207983747868755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.024126206140350874,0.0,On,0.047554075610089404,0,On,0.009899810742030103,0,On,0.2743750328223876,0.20578127461679066,On,0,0,Off,On,14345.890939430326,20.000000000000057,0.8,4237.052813903007,22.127601566666666,0.8808625,1,17702.081253333334,17702.081253333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9673.984306666667,Off,0.0,0,86.83351299322698,51.666666666666686,46.10666666666668,0.0,52.23961738297876,0.0,0.0,0.0,135.67736405191715,52.17666988656918,52.23961738297876,52.14519613836439,12.43753247303448,19.669325103719384,0.0,-2.6503813663388063,2.8,9.236100170605994,11535.825457762296,4356.823085109129,-3337.91058921282,-0.0,-0.0,767.8113088331534,0.0,6.0,0.1518306108797232,0.0,0,1.420984298941019,395.9976853333333,-239.96620128836435,0.21819272648714472,9.408288963470703,0.0030424798592283094,-18.447374187034825,1.2196220066227503,0,0,119.7702712061223
2025-01-01 00:01:00,1.3218823757973872,0.24666317081202088,0.7550250000000001,0.022031372929956453,0.0041110528468670145,0.012583750000000001,0.07168028175044028,0.3193395940469469,0.8808625,0.05,0.0,0.7550250000000001,0.0,0.23207983747868755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.024126206140350874,0.0,On,0.047554075610089404,0,On,0.009899810742030103,0,On,0.2743750328223876,0.20578127461679066,On,0,0,Off,On,14345.890939430326,20.000000000000057,0.8,4237.052813903007,22.127601566666666,0.8808625,1,17702.081253333334,17702.081253333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9673.984306666667,Off,0.0,0,86.49580310107187,51.666666666666686,46.10666666666668,0.0,52.22513004433115,0.0,0.0,0.0,135.1496923454248,52.16314062613402,52.22513004433115,52.13214591703547,12.43753247303448,19.78219783287822,0.0,-2.289341153824942,2.8,9.236100170605994,11496.193301059171,4352.4363279986665,-3369.9377020753577,-0.0,-0.0,767.8113088331534,0.0,6.0,0.15226858944950997,0.0,0,1.4250833450248992,395.9976853333333,-247.5712451289516,0.2172976336578365,9.482743182092799,0.0030424157645197627,-19.37284767235394,1.222713409794649,0,0,115.38351409566029
2025-01-01 00:02:00,1.3218823757973872,0.24666317081202088,0.7550250000000001,0.022031372929956453,0.0041110528468670145,0.012583750000000001,0.07168028175044028,0.3193395940469469,0.8808625,0.05,0.0,0.7550250000000001,0.0,0.23207983747868755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.024126206140350874,0.0,On,0.047554075610089404,0,On,0.009899810742030103,0,On,0.2743750328223876,0.20578127461679066,On,0,0,Off,On,14345.890939430326,20.000000000000057,0.8,4237.052813903007,22.127601566666666,0.8808625,1,17702.081253333334,17702.081253333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9673.984306666667,Off,0.0,0,86.16593285079425,51.666666666666686,46.10666666666668,0.0,52.210699395315864,0.0,0.0,0.0,134.63427007936602,52.14966398323012,52.210699395315864,52.119146277187255,12.43753247303448,19.892188244351484,0.0,-1.9371958403801315,2.8,9.236100170605994,11457.544399180366,4348.434480275577,-3401.2626627760083,-0.0,-0.0,767.8113088331534,0.0,6.0,0.1526950127135715,0.0,0,1.4290742448798344,395.9976853333333,-254.8951863071057,0.21581556756290568,9.532664795581432,0.0030423486244697475,-20.271433524725296,1.2222545262135591,0,0,111.38166637257056
2025-01-01 00:03:00,1.3218823757973872,0.24666317081202088,0.7550250000000001,0.022031372929956453,0.0041110528468670145,0.012583750000000001,0.07168028175044028,0.3193395940469469,0.8808625,0.05,0.0,0.7550250000000001,0.0,0.23207983747868755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.024126206140350874,0.0,On,0.047554075610089404,0,On,0.009899810742030103,0,On,0.2743750328223876,0.20578127461679066,On,0,0,Off,On,14345.890939430326,20.000000000000057,0.8,4237.052813903007,22.127601566666666,0.8808625,1,17702.081253333334,17702.081253333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9673.984306666667,Off,0.0,0,85.84360003037733,51.666666666666686,46.10666666666668,0.0,52.19632412874529,0.0,0.0,0.0,134.13062504746458,52.136238736387156,52.19632412874529,52.1061960402081,12.43753247303448,19.999408258541333,0.0,-1.5935215270480187,2.8,9.236100170605994,11419.781743766525,4344.445561972494,-3431.9083738348627,-0.0,-0.0,767.8113088331534,0.0,6.0,0.15311034219119538,0.0,0,1.4329613178697365,395.9976853333333,-262.01213066209243,0.21438141848968892,9.581695420361303,0.003042278343834325,-21.144088013636406,1.2218075358281952,0,0,107.39274806948755
2025-01-01 00:04:00,1.3218823757973872,0.24666317081202088,0.7550250000000001,0.022031372929956453,0.0041110528468670145,0.012583750000000001,0.07168028175044028,0.3193395940469469,0.8808625,0.05,0.0,0.7550250000000001,0.0,0.23207983747868755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.024126206140350874,0.0,On,0.047554075610089404,0,On,0.009899810742030103,0,On,0.2743750328223876,0.20578127461679066,On,0,0,Off,On,14345.890939430326,20.000000000000057,0.8,4237.052813903007,22.127601566666666,0.8808625,1,17702.081253333334,17702.081253333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9673.984306666667,Off,0.0,0,85.52852746926784,51.666666666666686,46.10666666666668,0.0,52.18200298778832,0.0,0.0,0.0,133.638324170731,52.12286371122156,52.18200298778832,52.093294072938185,12.43753247303448,20.103960467797556,0.0,-1.257974890003501,2.8,9.236100170605994,11383.773511643056,4340.52903420067,-3461.895759100273,-0.0,-0.0,767.8113088331534,0.0,6.0,0.15351500127634252,0.0,0,1.43674852654318,395.9976853333333,-268.0329775201501,0.21299292516390184,9.628530373706944,0.003042205010905502,-21.99177350221663,1.2213719855734813,0,0,103.47622029766387
2025-01-01 00:05:00,0.44101987579738716,0.24666317081202088,0.0,0.007350331263289786,0.0041110528468670145,0.0,0.07168028175044028,0.3193395940469469,0.0,0.05,0.0,0.0,0.0,0.23207983747868755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.024126206140350874,0.0,On,0.047554075610089404,0,On,0.009899810742030103,0,On,0.2743750328223876,0.20578127461679066,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17702.081253333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9673.984306666667,Off,0.0,0,85.22041194717362,51.666666666666686,46.10666666666668,0.0,52.16773476179963,0.0,0.0,0.0,133.15689366745877,52.109537776534836,52.16773476179963,52.08043928390245,12.43753247303448,20.205957260515905,0.0,-0.9302572841491412,2.8,9.236100170605994,-2996.2074579085333,99.64422708379907,-3491.249199963715,-0.0,-0.0,767.8113088331534,0.0,6.0,0.1539094493801033,0.0,0,1.4404401705334369,395.9976853333333,-272.76956677797193,0.2116477711427931,9.674602124191123,0.003042128710794182,-22.81553010976762,1.2209473835115,0,0,99.64422708379907
2025-01-01 00:06:00,0.44101987579738716,0.24666317081202088,0.0,0.007350331263289786,0.0041110528468670145,0.0,0.07168028175044028,0.3193395940469469,0.0,0.05,0.0,0.0,0.0,0.23207983747868755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.024126206140350874,0.0,On,0.047554075610089404,0,On,0.009899810742030103,0,On,0.2743750328223876,0.20578127461679066,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17702.081253333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9673.984306666667,Off,0.0,0,85.61693671655233,51.666666666666686,46.10666666666668,0.0,52.1535182906552,0.0,0.0,0.0,133.77646361961303,52.09625984837231,52.1535182906552,52.067630627230876,12.43753247303448,20.044192691439942,0.0,-0.7640759645594724,2.8,9.236100170605994,-2941.57059302751,97.76678266633171,-3444.740738550149,-0.0,-0.0,767.8113088331534,0.0,6.0,0.15328371664144005,0.0,0,1.434583931189987,395.9976853333333,-264.6411633105138,0.2137716177871119,9.60179751740575,0.003042049525143926,-21.411106910823605,1.2216210773856027,0,0,97.76678266633171
2025-01-01 00:07:00,0.44101987579738716,0.24666317081202088,0.0,0.007350331263289786,0.0041110528468670145,0.0,0.07168028175044028,0.3193395940469469,0.0,0.05,0.0,0.0,0.0,0.23207983747868755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.024126206140350874,0.0,On,0.047554075610089404,0,On,0.009899810742030103,0,On,0.2743750328223876,0.20578127461679066,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17702.081253333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9673.984306666667,Off,0.0,0,86.00196474780645,51.666666666666686,46.10666666666668,0.0,52.139236257836984,0.0,0.0,0.0,134.37806991844758,52.082920138914886,52.139236257836984,52.05476207945384,12.43753247303448,19.886670462498778,0.0,-0.601451154939498,2.8,9.236100170605994,-2889.557460425839,95.82794110013845,-3399.6884960040816,-0.0,-0.0,767.8113088331534,0.0,6.0,0.15267362949014782,0.0,0,1.4288741190648242,395.9976853333333,-257.6802732549108,0.21586304196851605,9.529715156153685,0.0030419752547931993,-20.043527395753017,1.222277816070227,0,0,95.82794110013845
2025-01-01 00:08:00,0.44101987579738716,0.24666317081202088,0.0,0.007350331263289786,0.0041110528468670145,0.0,0.07168028175044028,0.3193395940469469,0.0,0.05,0.0,0.0,0.0,0.23207983747868755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.024126206140350874,0.0,On,0.047554075610089404,0,On,0.009899810742030103,0,On,0.2743750328223876,0.20578127461679066,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17702.081253333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9673.984306666667,Off,0.0,0,86.37614697977413,51.666666666666686,46.10666666666668,0.0,52.124890579256565,0.0,0.0,0.0,134.96272965589708,52.06952043943367,52.124890579256565,52.041835369522225,12.43753247303448,19.733148664989372,0.0,-0.44233856979857156,2.8,9.236100170605994,-2839.082616277772,93.98391948158378,-3356.005442785706,-0.0,-0.0,767.8113088331534,0.0,6.0,0.15207831195512936,0.0,0,1.4233025359351505,395.9976853333333,-250.88848232521957,0.21792373839116233,9.460285959343476,0.0030419057656276565,-18.71077561268055,1.2229185538455878,0,0,93.98391948158378
2025-01-01 00:09:00,0.44101987579738716,0.24666317081202088,0.0,0.007350331263289786,0.0041110528468670145,0.0,0.07168028175044028,0.3193395940469469,0.0,0.05,0.0,0.0,0.0,0.23207983747868755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.024126206140350874,0.0,On,0.047554075610089404,0,On,0.009899810742030103,0,On,0.2743750328223876,0.20578127461679066,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17702.081253333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9673.984306666667,Off,0.0,0,86.73999112977884,51.666666666666686,46.10666666666668,0.0,52.11048306239105,0.0,0.0,0.0,135.53123614027945,52.056062439779026,52.11048306239105,52.02885212847303,12.43753247303448,19.583438909058373,0.0,-0.2866742389728457,2.8,9.236100170605994,-2790.201894846564,92.209496608917,-3313.6214619623215,-0.0,-0.0,767.8113088331534,0.0,6.0,0.15149708984496907,0.0,0,1.4178628720363509,395.9976853333333,-244.3917417173957,0.21995481698688374,9.392060750651188,0.0030418409309839536,-17.411282630389337,1.223544026778439,0,0,92.209496608917
