Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.9548563341307206,0.24666317081202088,0.44043125,0.9548563341307205,0.24666317081202088,0.44043125000000005,0.07168028175044028,0.3193395940469469,0.5138364583333334,0.05,0.0,0.44043125,0.0,0.23207983747868755,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.024126206140350874,0.0,0.047554075610089404,0.0,0.009899810742030103,0.0,0.2743750328223876,0.20578127461679066,0.0,0.0,8368.436381334357,20.000000000000057,0.4666666666666667,2471.61414144342,12.907767580555554,0.5138364583333334,0.5833333333333334,10326.214064444444,17702.081253333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9673.984306666667,0.0,0.0,85.61104258194139,51.66666666666668,46.10666666666668,0.0,51.81659265672877,0.0,0.0,0.0,133.76725403428344,51.78138484494198,51.81659265672877,51.7637809390486,12.43753247303448,19.73076850819498,-0.05392567743264039,1.846072774402562,2.8,9.236100170605994,5527.005451153111,-436.326520302364,-3355.8363550572108,0.0,0.0,767.8113088331534,0.0,6.0,0.15206745622964,0.0,0.0,1.4232009370850596,395.9976853333333,-253.40588395718885,0.21790372150708773,9.456870083710891,0.0030406107528924945,-18.060859203045496,1.2228715978376314,0.0,0.0,71.68779392402958
2025-01-01 01:00:00,0.8934460832414644,0.24600570674047345,0.39009625000000003,0.8934460832414644,0.24600570674047342,0.39009625000000003,0.06987081628991396,0.31846297528488365,0.45511229166666667,0.05,0.0,0.39009625000000003,0.0,0.23142237340714011,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.022316740679824556,0.0,0.047554075610089404,0.0,0.009899810742030103,0.0,0.2743750328223876,0.20578127461679066,0.0,0.0,7412.043652039002,20.000000000000057,0.41333333333333333,2189.1439538498867,11.432594142777779,0.45511229166666667,0.5166666666666667,9146.075314222222,17702.081253333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9673.984306666667,0.0,0.0,83.6781337752224,51.66666666666668,46.10666666666668,0.0,50.97063091664759,0.0,0.0,0.0,130.74708402378502,50.989922208889624,51.000341305997445,50.969857465660795,12.43753247303448,19.661097268845662,-0.07353938607593301,2.5850093716527502,2.5,9.236100170605994,4766.815139017595,-2965.306252743817,-3166.7964368935454,0.0,0.0,765.1252246105638,0.0,6.0,0.14163787633864805,0.0,0.0,1.3255903881728193,395.9976853333333,-243.55730073842477,0.2187102925554024,9.423151937975218,0.0030385016526365714,12.003659922502354,1.2232235838054837,0.0,0.0,73.19969271452432
2025-01-01 02:00:00,0.9366125894794011,0.24534824266892602,0.42784750000000005,0.9366125894794011,0.24534824266892605,0.42784750000000005,0.06987081628991396,0.31758635652282047,0.49915541666666663,0.05,0.0,0.42784750000000005,0.0,0.23076490933559268,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.022316740679824556,0.0,0.047554075610089404,0.0,0.009899810742030103,0.0,0.2743750328223876,0.20578127461679066,0.0,0.0,8129.338199010518,20.000000000000057,0.45333333333333337,2400.996594545037,12.538974221111111,0.49915541666666663,0.5666666666666667,10031.179376888887,17702.081253333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9673.984306666667,0.0,0.0,81.36923099049172,51.66666666666668,46.10666666666668,0.0,50.18648595923118,0.0,0.0,0.0,127.1394234226433,50.21847824122733,50.23447438222542,50.18648595923118,12.43753247303448,19.75364547268212,-0.04345676478858559,1.7556637995040287,1.6500000000000001,9.236100170605994,5498.994188259017,-3896.9168842304016,-3159.8741526061285,0.0,0.0,764.2486058485006,0.0,6.0,0.1333192987747785,0.0,0.0,1.2477367324489042,395.9976853333333,-234.71846399387385,0.21798248840732068,9.473668208873717,0.003045933816807853,54.4406145102146,1.2228314895689403,0.0,0.0,85.94993198805568
2025-01-01 03:00:00,0.8899634350525282,0.25357013074943763,0.41024053610737693,0.8899634350525282,0.25357013074943763,0.41024053610737693,0.06962909169506862,0.3299030933574595,0.44043125,0.05,0.032728036107376915,0.37751250000000003,0.0,0.2389867974161043,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.021110430372807017,0.0,0.048518661322261604,0.0,0.01125403013598705,0.0,0.28621416902513297,0.21466062676884967,0.0,0.0,7172.945469715163,20.000000000000057,0.4,2118.5264069515033,11.063800783333333,0.44043125,0.5,8851.040626666667,17702.081253333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9673.984306666667,742.4468148148148,0.0,78.15320420301609,51.66666666666668,46.10666666666668,0.0,49.33637377560799,0.15720904036920869,401.963425292813,742.4468148148148,122.11438156721263,48.88181391976317,49.369407751125,48.62150001632374,12.43753247303448,19.653996476803247,-0.07168702342032672,1.6740380979384326,1.6500000000000001,9.236100170605994,4470.420905354323,-2742.6094250008955,-3253.5290577365668,0.0,0.0,775.4948785541021,0.0,6.0,0.13817109949089698,0.0,0.0,1.2931447868540644,395.9976853333333,-224.49038517837522,0.22003064782384907,9.439248072738968,0.003055639022920229,-9.189302613644736,1.2232405050664308,0.0,0.0,86.12242747138843
2025-01-01 04:00:00,0.983026715047274,0.26563668677207786,0.47693955416106537,0.983026715047274,0.2656366867720778,0.4769395541610654,0.08431490916289035,0.34955638921771715,0.49915541666666663,0.05,0.049092054161065365,0.42784750000000005,0.0,0.2510533534387445,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.021110430372807017,0.0,0.06320447879008334,0.0,0.014818584632724304,0.0,0.3031795291507165,0.22738464686303733,0.0,0.0,8129.338199010518,20.000000000000057,0.45333333333333337,2400.996594545037,12.538974221111111,0.49915541666666663,0.5666666666666667,10031.179376888887,17702.081253333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9673.984306666667,1113.6702222222223,0.0,81.510105164892,51.66666666666668,46.10666666666668,0.0,51.72147801261651,0.5528492644934223,1512.8262200602887,1113.6702222222223,127.35953932014375,50.22275512401866,51.72147801261651,49.473393679719734,12.43753247303448,19.738044165462863,-0.04578228979296094,0.6920520138218408,0.55,9.236100170605994,5102.144314415219,-5504.091653457786,-3582.298318991548,0.0,0.0,780.0355839080571,0.0,5.5665000000000004,0.14212539044267034,0.0,0.0,1.3301530378474409,367.386852568,-224.9311495118079,0.21822742058759084,9.464998416903637,0.003047895275084765,30.566348059151963,1.2223212485350539,0.0,0.0,98.04204450900824
2025-01-01 05:00:00,1.0008546384310233,0.258221970026544,0.5096675902684423,1.0008546384310233,0.258221970026544,0.5096675902684423,0.11072159936720888,0.3409776223971477,0.49915541666666663,0.05,0.08182009026844228,0.42784750000000005,0.0,0.2436386366932107,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.023523050986842105,0.0,0.08719854838036678,0.0,0.016126106806199976,0.0,0.2932932401566714,0.2199699301175035,0.0,0.0,8129.338199010518,20.000000000000057,0.45333333333333337,2400.996594545037,12.538974221111111,0.49915541666666663,0.5666666666666667,10031.179376888887,17702.081253333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9673.984306666667,1856.117037037037,0.0,80.88933910913916,51.66666666666668,46.10666666666668,0.0,51.58614907447815,0.44388523408949254,1212.516821297156,1856.117037037037,126.38959235802992,49.865133160560816,51.58614907447815,49.00462520360215,12.43753247303448,19.670738276131576,-0.06388571750363561,-0.28780378883259033,-0.25000000000000006,9.236100170605994,4870.109703371924,-3440.814207312656,-3709.4293527500554,0.0,0.0,670.9452934227229,0.0,3.633,0.14143449599659294,0.0,0.0,1.3236869493925953,239.77659846933332,-220.7444363112621,0.21990029291282281,9.44386578247058,0.003060013812835383,-47.3303290743141,1.2219797987425154,0.0,0.0,103.41661538438626
2025-01-01 06:00:00,1.0692833245185462,0.25834688190183713,0.49832678610737696,1.069283324518546,0.25834688190183713,0.49832678610737696,0.1329326308069795,0.34315215204489996,0.5431985416666667,0.05,0.032728036107376915,0.46559875,0.0,0.24376354856850382,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.02653882675438596,0.0,0.10639380405259354,0.0,0.01813408728689476,0.0,0.2917065517996024,0.21877991384970177,0.0,0.0,8846.632745982035,20.000000000000057,0.49333333333333335,2612.8492352401877,13.645354299444444,0.5431985416666667,0.6166666666666667,10916.283439555556,17702.081253333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9673.984306666667,742.4468148148148,0.0,81.80695491246553,51.66666666666668,46.10666666666668,0.0,51.56401927872928,0.19691154790627377,534.3533433390955,742.4468148148148,127.8233670507274,50.28733863500838,51.56610529137856,49.64691230049866,12.43753247303448,19.71337034796588,-0.06096415644080651,0.4022021004303741,0.3,9.236100170605994,5629.384271815139,-4111.660623765953,-3608.821786734579,0.0,0.0,620.6973595885739,0.0,2.5005,0.1414592732787,0.0,0.0,1.3239188402388522,165.03203536266665,-229.12404702089083,0.21690988044682583,9.42513603369028,0.0030261865054655637,-181.9105670264912,1.2218269557778059,0.0,0.0,94.98429261992013
2025-01-01 07:00:00,1.1319553790561419,0.28309597654933516,0.42282428610737693,1.1319553790561419,0.28309597654933516,0.42282428610737693,0.23380331440718377,0.3930397729822915,0.45511229166666667,0.05,0.032728036107376915,0.39009625000000003,0.0,0.2685126432160018,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.024729361293859647,0.0,0.20907395311332408,0.0,0.03502291536095555,0.0,0.32295210713880673,0.24221408035410497,0.0,0.0,7412.043652039002,20.000000000000057,0.41333333333333333,2189.1439538498867,11.432594142777779,0.45511229166666667,0.5166666666666667,9146.075314222222,17702.081253333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9673.984306666667,742.4468148148148,0.0,81.62120550594462,51.66666666666668,46.10666666666668,0.0,51.26513619366196,0.41496795963678784,1120.87310805958,742.4468148148148,127.53313360303846,50.239203050164754,51.26722748473526,49.72414518734285,12.43753247303448,19.69778917782969,-0.06145409622574694,-0.4523517933446572,-0.55,9.236100170605994,4111.977361649987,-4857.652496881405,-3873.2376775235293,0.0,0.0,802.2352825564253,1.840911126203419,3.0,0.14502059787423685,0.0,0.0,1.3572493149327804,197.99884266666666,-229.06389542191147,0.21520710519139424,9.387913397025171,0.0029993877862334027,-66.95168853593476,1.2219116645669923,0.0,0.0,103.40262861848706
2025-01-01 08:00:00,1.2712908966641125,0.28732348942428776,0.5316762951342212,1.2712908966641128,0.2873234894242878,0.5316762951342212,0.24368742712293734,0.40504284454117534,0.5725606249999999,0.05,0.04091004513422114,0.49076625,0.0,0.2727401560909544,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.01869780975877193,0.0,0.2249896173641654,0.0,0.04138930308656925,0.0,0.32771217221001364,0.24578412915751013,0.0,0.0,9324.829110629713,20.000000000000057,0.52,2754.084329036954,14.382941018333332,0.5725606249999999,0.65,11506.352814666667,17702.081253333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9673.984306666667,928.0585185185186,0.0,78.70906896563197,51.66666666666668,46.10666666666668,0.0,50.995705812782624,0.2729056046433167,735.9695124617622,928.0585185185186,122.98292025879995,49.06116640793183,50.995705812782624,48.093896705506424,12.43753247303448,19.668740738398192,-0.06768377256388743,-1.295592964993081,-1.4,9.236100170605994,5748.1576296286885,-4864.303598591584,-4172.816900594295,0.0,0.0,795.1784295107449,129.61659586196777,2.5665,0.14980551943508155,0.0,0.0,1.4020314466137955,169.3880099013333,-199.03300991747335,0.21554657857049092,9.37615330677922,0.0029972967567488723,44.89127198429116,1.2226085112520721,0.0,0.0,109.68396333470345
2025-01-01 09:00:00,1.126014207847414,0.2716701985170497,0.48574303610737696,1.1260142078474138,0.2716701985170497,0.48574303610737696,0.17230634992178773,0.37519035792562616,0.5285175,0.05,0.032728036107376915,0.453015,0.0,0.2570868651837164,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.015078878837719297,0.0,0.15722747108406843,0.0,0.0324078710140042,0.0,0.30684111766702954,0.23013083825027209,0.0,0.0,8607.534563658197,20.000000000000057,0.48000000000000004,2542.231688341804,13.27656094,0.5285175,0.6,10621.248752000001,17702.081253333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9673.984306666667,742.4468148148148,0.0,79.80926557159789,51.66666666666668,46.10666666666668,0.0,51.10351305992122,0.09156996697172036,245.605151476703,742.4468148148148,124.70197745562169,49.534492502158244,51.10351305992122,48.74998222327675,12.43753247303448,19.73243602448645,-0.05534851460394593,-0.8603282417401658,-0.85,9.236100170605994,5080.414728025911,-3591.898100534822,-4016.7024575365517,0.0,0.0,629.3732254827218,363.81358598555875,1.566,0.1477317650657626,0.0,0.0,1.3826231574579486,103.35539587199999,-139.7906035784537,0.21616115654820087,9.430716683010615,0.003016336406408466,139.64715038495746,1.2229419406123152,0.0,0.0,101.73714622613008
