occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0189,0.318,0.0507,0.0,0.0,0.0,0.0,0.198,0,0,0,0
1.0,0.625,0.0216,0.229,0.0519,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
1.0,0.631,0.0221,0.211,0.0521,0.0,0.0,0.0,0.0,0.174,0,0,0,0
1.0,0.631,0.0221,0.211,0.0521,0.0,0.0,0.0,0.0,0.341,0,0,0,0
0.878,0.614,0.025,0.262,0.0748,0.0,0.0,0.0,0.0,0.297,0,0,0,0
0.833,0.608,0.026,0.281,0.0831,0.0,0.0,0.0,0.0,0.261,0,0,0,0
0.833,0.625,0.0298,0.229,0.0954,0.0,0.0,0.0,0.0,0.361,0,0,0,0
0.589,0.597,0.0237,0.313,0.0752,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
0.5,0.59,0.0244,0.351,0.091,0.0,0.0,0.0,0.0,0.0839,0,0,0,0
0.5,0.591,0.0257,0.351,0.1,0.0,0.0,0.0,0.0,0.328,0,0,0,0
0.378,0.569,0.0185,0.402,0.0629,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.188,0,0,0,0
0.456,0.619,0.0372,0.318,0.147,0.0,0.0,0.0,0.0,0.191,0,0,0,0
0.5,0.64,0.0449,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.64,0.0449,0.281,0.182,0.0,0.0,0.0,0.0,0.186,0,0,0,0
0.5,0.64,0.0449,0.281,0.182,0.0,0.0,0.0,0.0,0.261,0,0,0,0
0.5,0.676,0.0641,0.229,0.241,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.0711,0.211,0.262,0.0,0.0,0.0,0.0,0.348,0,0,0,0
0.5,0.69,0.0711,0.211,0.262,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.0711,0.211,0.262,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.378,0.658,0.0633,0.262,0.213,0.0,0.0,0.0,0.0,0.348,0,0,0,0
0.333,0.647,0.0604,0.281,0.196,0.0,0.0,0.0,0.0,0.174,0,0,0,0
0.333,0.647,0.0604,0.281,0.196,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0604,0.281,0.196,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
0.211,0.616,0.0463,0.332,0.14,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
0.167,0.604,0.0411,0.351,0.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.167,0.604,0.0411,0.351,0.12,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
0.167,0.604,0.0411,0.351,0.12,0.0,0.0,0.0,0.0,0.436,0,0,0,0
0.167,0.604,0.0433,0.351,0.118,0.0,0.0,0.0,0.0,0.261,0,0,0,0
0.167,0.604,0.0442,0.351,0.117,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.289,0.636,0.0649,0.299,0.167,0.0,0.0,0.0,0.733,0.0,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.0,0.0,0.267,0.0,0,0,0,0
0.333,0.647,0.075,0.281,0.182,0.0,0.0,0.0,0.0,0.174,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0822,0.281,0.18,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0876,0.281,0.181,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.211,0.62,0.0655,0.332,0.139,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.167,0.611,0.057,0.351,0.124,0.0,0.0,0.0,0.0,0.348,0,0,0,0
0.167,0.611,0.057,0.351,0.124,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
0.167,0.611,0.057,0.351,0.124,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.167,0.618,0.0649,0.351,0.138,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.289,0.664,0.106,0.299,0.213,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.12,0.281,0.238,0.0,0.0,0.0,0.0,0.174,0,0,0,0
0.333,0.679,0.12,0.281,0.238,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
0.456,0.744,0.185,0.229,0.381,0.0,0.0,0.0,0.733,0.0,0,0,0,0
0.5,0.767,0.209,0.211,0.433,0.0,0.0,0.0,0.267,0.0871,0,0,0,0
0.744,0.868,0.303,0.108,0.621,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
0.833,0.905,0.338,0.0702,0.689,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
0.833,0.917,0.423,0.0702,0.793,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.833,0.921,0.454,0.0702,0.83,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.956,0.974,0.518,0.0187,0.945,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.993,0.541,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.979,0.7,0.0,0.98,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
1.0,0.973,0.758,0.0,0.977,0.0,0.0,0.0,0.0,0.0871,0,0,0,0
1.0,0.973,0.758,0.0,0.977,0.0,0.0,0.0,0.0,0.328,0,0,0,0
