Metric,Value
Total Electric Energy (kWh),994.3318028044193
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.3810163927839156
Peak Electric Power (kW),7.40840164672634
Other Electric Energy (kWh),258.842600667901
HVAC Heating Electric Energy (kWh),313.4591890977779
Lighting Electric Energy (kWh),42.124027303171985
Water Heating Electric Energy (kWh),341.46920654725926
HVAC Cooling Electric Energy (kWh),38.436779188309245
Average Temperature - Indoor (C),19.27072836969377
Unmet Heating Load (C-hours),29.0133166749474
Unmet Cooling Load (C-hours),2.341352123232249
Total Hot Water Unmet Demand (kWh),0.0
