Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.43798982927519386,0.22376918377457075,0.082388237683138,0.43798982927519386,0.22376918377457075,0.082388237683138,0.023270916249259185,0.007382,0.297077121359268,0.060259791666666666,0.05,0.022826435881336194,0.0595618018018018,0.0,0.0,0.20918585044123744,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004021034356725146,0.0,0.0006520014760394825,0.0,0.018597880416494558,0.0,0.018162654104284685,0.0,0.24384971677245415,0.18288728757934053,0.0,0.0,1054.123122978132,13.333333333333371,0.061666666666666675,620.8021863181642,1.7455843433833833,0.060259791666666666,0.06666666666666667,1614.6655176296297,24219.982764444445,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,17552.321915555556,504.67616781136786,68.36577727057274,3.883932601785508e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.18453020291471287,504.67616781136786,504.67616781136786,3.883932601785508e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,12.827450130304554,-0.13546673685270397,6.561865666384032,2.0053798106605623,-0.4626258969365874,2.8,9.236100170605994,422.07090400644864,-429.9817594355036,466.9607834677181,508.26031729132615,-1174.7005738152163,0.0,0.0,540.8771686344554,0.0,3.6,0.08984284820075539,0.0,0.0,0.8408401700138607,237.5986112,1.7711862090777308,0.3231697971695103,5.974804201733486,0.002902939159131628,33.1843426709086,1.2524949712329263,0.2186527145930567,-1074.6960535834585,23.91210782979078,0.4530695454719999,468.4405421420903,-1.47975867437216,0.14392080009373548,615.3949921928923,-107.13467490156623
2025-01-01 01:00:00,0.4233011681996292,0.21826243556266203,0.09430841328803215,0.42330116819962926,0.21826243556266203,0.09430841328803215,0.020957387004563836,0.007382,0.28470198952839876,0.060259791666666666,0.05,0.03474661148623035,0.0595618018018018,0.0,0.0,0.2036791022293287,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0037194567799707597,0.0,0.000583855839378388,0.0,0.016654074385214688,0.0,0.013129853222627068,0.0,0.23738400458530576,0.17803800343897924,0.0,0.0,1054.123122978132,13.333333333333371,0.061666666666666675,620.8021863181642,1.7455843433833833,0.060259791666666666,0.06666666666666667,1614.6655176296297,24219.982764444445,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,17552.321915555556,768.2227230068426,104.06701747586597,3.8688049272808354e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.2808935788961834,768.2227230068426,768.2227230068426,3.8688049272808354e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,12.978707687067146,-0.05277996775695,7.570103299246123,2.7737528314715214,1.1995605225831463,2.5,9.236100170605994,355.85942842384026,-461.95648963602457,-162.63687193223967,110.48603462202477,-1209.5853876897152,0.0,0.0,553.0409531008802,0.0,4.0,0.08850838379809399,0.0,0.0,0.8283509035036989,263.9984568888889,-41.719259965456665,0.3210641248051569,6.064323055959125,0.00291282465922968,57.34548114864783,1.2518857121275802,0.1734429453023819,-1095.8526573000502,13.09398134586132,0.4530695454719999,-161.93408899703596,-0.702782935203702,0.10522193707217502,196.75338399312108,-86.2673493710963
2025-01-01 02:00:00,0.4793393555109703,0.2159885434443275,0.1447383066381831,0.47933935551097023,0.2159885434443275,0.1447383066381831,0.020640486192397313,0.007382,0.2807972859852397,0.12051958333333333,0.05,0.025614703034579484,0.1191236036036036,0.0,0.0,0.20140521011099416,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0037194567799707597,0.0,0.0005731222775599738,0.0,0.016347907134866578,0.0,0.012257005837247334,0.0,0.2352287671895896,0.17642157539219214,0.0,0.0,2108.246245956264,13.333333333333371,0.12333333333333335,1241.6043726363284,3.4911686867667666,0.12051958333333333,0.13333333333333333,3229.3310352592594,24219.982764444445,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,17552.321915555556,566.322759905217,76.71671090561055,3.8715632950609485e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.20707071279734002,566.322759905217,566.322759905217,3.8715632950609485e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,12.951137486022924,-0.07301421058434006,8.522918206470726,2.3222218240229187,1.2480393169268196,1.6500000000000001,9.236100170605994,1296.9308893973264,138.671370481302,-395.99860092137953,-33.76563691168964,-1314.8148699270396,0.0,0.0,548.9702153632546,0.0,4.0,0.08873516643406305,0.0,0.0,0.8304733646010846,263.9984568888889,-45.47070199515222,0.3230921689291167,6.06649098809853,0.002925832227431123,71.919364256903,1.2519969095982253,0.12265850755317384,-1102.0816342251562,-0.8513679298702377,0.4530695454719999,-398.8660432708191,2.8674423494395764,0.06313756084097058,52.01843874804654,-85.78407565973617
2025-01-01 03:00:00,0.4330668412810708,0.2153310793727801,0.07445225225225224,0.4330668412810708,0.21533107937278007,0.07445225225225226,0.020439434474561056,0.007382,0.2799206672231764,0.07532473958333334,0.05,0.0,0.07445225225225224,0.0,0.0,0.20074774603944676,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003518405062134503,0.0,0.0005731222775599738,0.0,0.016347907134866578,0.0,0.012257005837247334,0.0,0.2352287671895896,0.17642157539219214,0.0,0.0,1317.653903722665,13.333333333333371,0.07708333333333335,776.0027328977053,2.181980429229229,0.07532473958333334,0.08333333333333333,2018.3318970370372,24219.982764444445,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,17552.321915555556,0.0,0.0,3.8657047581757015e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.8657047581757015e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,13.009750623831813,-0.05375043333539378,8.740514624582497,2.0441182400957802,1.100443516784843,1.6500000000000001,9.236100170605994,464.58671977950235,-595.4257268622412,-233.9235048928127,60.157640262597425,-1348.3050521338141,0.0,0.0,547.8925448833551,0.0,4.0,0.09061254624922359,0.0,0.0,0.8480437822200009,263.9984568888889,-52.65467669270369,0.3233297151412097,6.112908744455455,0.0029392569314408952,33.60650064460074,1.2517303948339153,0.150051844074398,-1367.5663573106176,-3.8621024493289142,0.4530695454719999,-237.96340726727428,4.039902374461593,0.08094164841640104,152.51876716394034,-92.36112690134289
2025-01-01 04:00:00,0.4924500141856742,0.21467361530123266,0.13401405405405406,0.49245001418567425,0.21467361530123266,0.13401405405405406,0.020439434474561056,0.007382,0.2790440484611132,0.13558453125000003,0.05,0.0,0.13401405405405406,0.0,0.0,0.20009028196789932,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003518405062134503,0.0,0.0005731222775599738,0.0,0.016347907134866578,0.0,0.012257005837247334,0.0,0.2352287671895896,0.17642157539219214,0.0,0.0,2371.777026700797,13.333333333333371,0.13875,1396.8049192158694,3.9275647726126124,0.13558453125000003,0.15,3632.9974146666664,24219.982764444445,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,17552.321915555556,0.0,0.0,3.8642434263793904e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.8642434263793904e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,13.024328039773765,-0.05429519512241955,8.678778242210893,1.8007746752760554,1.0337841087377404,0.55,9.236100170605994,1292.9363866951257,41.439557556307726,-740.8657698666248,-76.11718115253741,-1580.4443122657067,0.0,0.0,547.0159261212918,0.0,4.0,0.09557569285697962,0.0,0.0,0.8944939240069595,263.9984568888889,-45.41225386125634,0.32333651440003186,6.122229543316465,0.0029435030067756656,72.0955226285732,1.2510761529022685,0.13723354864479093,-1352.0532121517524,-3.3121495078095586,0.4530695454719999,-746.8009353737289,5.9351655071040605,0.0775200211038788,11.17894401953807,-87.29612517207549
2025-01-01 05:00:00,0.5079170655380134,0.21467361530123266,0.1489045045045045,0.5079170655380134,0.21467361530123266,0.14890450450450451,0.02084153791023357,0.007382,0.2790440484611132,0.15064947916666668,0.05,0.0,0.1489045045045045,0.0,0.0,0.20009028196789932,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0039205084978070175,0.0,0.0005731222775599738,0.0,0.016347907134866578,0.0,0.012257005837247334,0.0,0.2352287671895896,0.17642157539219214,0.0,0.0,2635.30780744533,13.333333333333371,0.1541666666666667,1552.0054657954106,4.363960858458458,0.15064947916666668,0.16666666666666666,4036.6637940740743,24219.982764444445,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,17552.321915555556,0.0,0.0,3.860184721797092e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.860184721797092e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,13.064894048152231,-0.05244636934766976,9.42500350071063,0.5434071688183503,-0.005519029654549407,-0.25000000000000006,9.236100170605994,1415.3498166805355,-9.778699599619737,-469.36912547154424,-89.75185684834932,-1730.3328326283543,0.0,0.0,547.4180295569644,0.0,4.0,0.09849585137513794,0.0,0.0,0.9218237185765736,263.9984568888889,-37.043187693404924,0.32483001707940595,6.167589487785858,0.002966408570125777,74.82100657339811,1.2502540136359908,0.12394386622283525,-1545.7567748026208,-16.027390592409283,0.4530695454719999,-479.3751355466516,10.006010075107294,0.06048575238134137,11.858619244066016,-101.61047609241534
2025-01-01 06:00:00,1.2263514741414865,0.23284557878939302,0.8158758562015609,1.2263514741414863,0.23284557878939302,0.8158758562015608,0.05284263397691092,0.007382,0.31768460058124204,0.7984422395833334,0.05,0.026681982327686964,0.7891938738738739,0.0,0.0,0.21826224545605968,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00442313779239766,0.0,0.0016399883987669981,0.0,0.046779507785746265,0.0,0.026668273306495714,0.0,0.25770481431634357,0.19327861073725763,0.0,0.0,13967.131379460248,19.500000000000057,0.8170833333333334,8225.628968715677,23.128992549829828,0.7984422395833334,0.8833333333333333,21394.318108592593,24219.982764444445,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,17552.321915555556,589.9195415679344,79.91324052667764,3.441366203647236e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.21569865916389583,589.9195415679344,589.9195415679344,3.441366203647236e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.25310847576728,-1.7363742737792707,16.774032274273033,1.1288581797425035,-0.24441726385227375,0.3,9.236100170605994,11727.301377023241,4477.193487295223,-486.4030521515921,-32.878030047025355,-2598.969928011565,0.0,0.0,576.8865859115645,0.0,3.4,0.11525830258292981,0.0,0.0,1.0787036773676646,224.39868835555555,-217.74666033700734,0.2506274752746576,8.198821818382235,0.0029662696202095483,-54.51826419109182,1.2322856388880028,0.1659393184524548,-3612.8725121292796,-135.5629692911733,0.4530695454719999,-493.5186718157902,7.115619664198139,0.0756750019627919,57.061772307232594,-89.93980235425796
2025-01-01 07:00:00,0.8915844673065825,0.23631574432820399,0.4578132181618313,0.8915844673065825,0.23631574432820399,0.4578132181618313,0.05593115811170541,0.007382,0.326322871694877,0.45194843749999997,0.05,0.011099704648317775,0.4467135135135135,0.0,0.0,0.22173241099487068,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004121560215643275,0.0,0.0017548125484523587,0.0,0.05005478534760977,0.0,0.030679657035049383,0.0,0.2605784641772984,0.19543384813297376,0.0,0.0,7905.92342233599,19.500000000000057,0.4625000000000001,4656.016397386232,13.091882575375374,0.45194843749999997,0.5,12109.991382222222,24219.982764444445,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,17552.321915555556,245.40652929226067,33.2439080590979,3.245564255086227e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.08973064221218066,245.40652929226067,245.40652929226067,3.245564255086227e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.211126604748433,-0.056695460862481714,15.463512142572549,0.5718457909050386,-0.4876253498423717,-0.55,9.236100170605994,5039.213700704514,1058.8440805852622,-660.4743206023795,-104.52591211259272,-3317.015037735782,0.0,0.0,562.0123799808382,15.37904289660054,3.0,0.1272815506231183,0.0,0.0,1.1912293834053982,197.99884266666666,-111.7070638765325,0.21848889703600716,9.113822636455241,0.0029541024290248,-22.302238372777428,1.223979104898384,0.16472793017366635,-3478.3460062803356,-118.82631052063387,0.4530695454719999,-670.0220223582759,9.547701755896359,0.0750720352471399,-10.048382416757882,-94.47752969583483
2025-01-01 08:00:00,0.8088472698984437,0.23797385433347673,0.39165715810188856,0.8088472698984437,0.23797385433347673,0.39165715810188856,0.05691574183147673,0.007382,0.332990778066967,0.36155875000000004,0.05,0.03428634729107774,0.35737081081081085,0.0,0.0,0.2233905210001434,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0031163016264619883,0.0,0.0018222093319633314,0.0,0.0519772308730514,0.0,0.035136750066775684,0.0,0.2619126587555989,0.1964344940666991,0.0,0.0,6324.738737868792,19.500000000000057,0.37000000000000005,3724.813117908985,10.4735060603003,0.36155875000000004,0.4,9687.993105777778,24219.982764444445,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,17552.321915555556,758.0466109147957,102.68851407678078,3.244216856812285e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.2771727770256061,758.0466109147957,758.0466109147957,3.244216856812285e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.22459730009839,-0.053957722416516356,13.225447265884055,-0.16132743974504396,-0.9749604380929233,-1.4,9.236100170605994,3518.9944263794887,379.23058215270487,-730.202307867053,-141.99201033209957,-3574.8879845124175,0.0,0.0,569.5714764522185,912.8727880877084,3.0,0.13108693819074838,0.0,0.0,1.2268440460459333,197.99884266666666,199.572196570896,0.21888574409427985,9.131133952697564,0.002960597952203231,93.13149995106305,1.2244927153425091,0.1683537025516866,-3258.0821147210345,-87.50042103524649,0.4530695454719999,-741.8927737224211,11.690465855368187,0.08101753317809335,-45.966317205018065,-96.02569312708151
2025-01-01 09:00:00,0.7998624065158182,0.24497837586955418,0.36332852092624546,0.7998624065158183,0.2449783758695542,0.36332852092624546,0.0694308063443962,0.007382,0.356685693921422,0.31636390625000005,0.05,0.050629061466786016,0.31269945945945943,0.0,0.0,0.23039504253622084,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0025131464729532165,0.0,0.0022665288677023356,0.0,0.06465113100374065,0.0,0.04949230387312749,0.0,0.27125202080370214,0.20343901560277652,0.0,0.0,5534.146395635193,19.500000000000057,0.3237500000000001,3259.211478170362,9.164317802762762,0.31636390625000005,0.35,8476.993967555556,24219.982764444445,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,17552.321915555556,1119.3723301251557,151.63537389937085,3.2498681665376556e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.4092882057634924,1119.3723301251557,1119.3723301251557,3.2498681665376556e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.16807861804026,-0.06948832064476841,11.532875560853396,-0.10850995055180916,-0.5151591702072438,-0.85,9.236100170605994,3444.0673358877884,533.8555673400207,-435.20559826417156,-97.71213752052451,-3401.783446797915,0.0,0.0,605.1277014762258,2717.567213501755,3.0,0.12859993050214835,0.0,0.0,1.2035681146881532,197.99884266666666,706.5766855742847,0.22213028276341448,9.14543308154072,0.0029924936728052552,215.1401888069337,1.2253206711014029,0.1625216011361061,-2665.8137085719127,-59.5422022584289,0.4530695454719999,-445.58553435663146,10.379936092459852,0.08203511604917356,-40.25951994175727,-57.45261757876724
