Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.3608745872785178,0.21730347158742236,0.0,0.006014576454641963,0.003621724526457039,0.0,0.020942063769151698,0.007382,0.2825505235093661,0.0,0.05,0.0,0.0,0.0,0,0.20272013825408902,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.0005731222775599738,0.0,On,0.016347907134866578,0,On,0.012257005837247334,0,On,0.2352287671895896,0.17642157539219214,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,24219.982764444445,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,17552.321915555556,Off,0.0,0.0,3.894523542176861e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.894523542176861e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,12.721709921820956,-0.11162341151241506,5.552500054525647,-1.2833681862885646,-2.190271288135469,2.8,9.236100170605994,-520.8856505012141,-741.1018847250224,2423.695442956741,850.5544753231823,-1155.2592868450827,-0.0,-0.0,485.02541624191326,0.0,3.0,0.08934603639613017,0.0,0.0,0.8361905030605992,197.99884266666666,149.3482201019553,0.3241573637582449,5.898537765293174,0.002900676826213884,3.7806700544790575,1.249369656891031,0.216680506903209,-777.2573383835007,36.15545365847841,0.4530695454719999,2411.0213904402485,12.67405251649242,0.15034170288031104,977.7352500692763,-127.18077474609409
2025-01-01 00:01:00,0.3608745872785178,0.21730347158742236,0.0,0.006014576454641963,0.003621724526457039,0.0,0.020942063769151698,0.007382,0.2825505235093661,0.0,0.05,0.0,0.0,0.0,0,0.20272013825408902,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.0005731222775599738,0.0,On,0.016347907134866578,0,On,0.012257005837247334,0,On,0.2352287671895896,0.17642157539219214,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,24219.982764444445,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,17552.321915555556,Off,0.0,0.0,3.894226322150492e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.894226322150492e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,12.724641898449264,-0.10869143488410771,5.591323132860145,-0.9281903693463278,-2.097789270301011,2.8,9.236100170605994,-552.1463348961518,-752.7770913019036,2211.9708112995622,828.8175827232415,-1155.7810631785308,-0.0,-0.0,485.02541624191326,0.0,3.0,0.0893599829245425,0.0,0.0,0.8363210287680558,197.99884266666666,118.60931204046575,0.3250432070373011,5.920056072662808,0.002900689649244975,3.7528565861239516,1.2530063665950943,0.21675705827209213,-788.4987606154991,35.72166931359549,0.4530695454719999,2201.3069402632864,10.663871036275932,0.1500067313798269,957.477319609804,-128.65973688656265
2025-01-01 00:02:00,0.3608745872785178,0.21730347158742236,0.0,0.006014576454641963,0.003621724526457039,0.0,0.020942063769151698,0.007382,0.2825505235093661,0.0,0.05,0.0,0.0,0.0,0,0.20272013825408902,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.0005731222775599738,0.0,On,0.016347907134866578,0,On,0.012257005837247334,0,On,0.2352287671895896,0.17642157539219214,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,24219.982764444445,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,17552.321915555556,Off,0.0,0.0,3.8940281754662465e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.8940281754662465e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,12.726502083407672,-0.10683124992569937,5.627835920967552,-0.6048971201394324,-2.0096753031277683,2.8,9.236100170605994,-583.4103498776783,-764.1271212747986,2019.403418358625,809.0678657546903,-1156.1121517699457,-0.0,-0.0,485.02541624191326,0.0,3.0,0.08936883077562849,0.0,0.0,0.8364038359002915,197.99884266666666,87.6763856503542,0.3250049809995305,5.921131079258229,0.002900702340996549,3.7339162118882117,1.2529982037476723,0.21682902954750405,-799.0782040332208,34.95108275842217,0.4530695454719999,2010.4187069072777,8.984711451347355,0.14968688370452402,938.2469416895302,-129.17907593483997
2025-01-01 00:03:00,0.3608745872785178,0.21730347158742236,0.0,0.006014576454641963,0.003621724526457039,0.0,0.020942063769151698,0.007382,0.2825505235093661,0.0,0.05,0.0,0.0,0.0,0,0.20272013825408902,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.0005731222775599738,0.0,On,0.016347907134866578,0,On,0.012257005837247334,0,On,0.2352287671895896,0.17642157539219214,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,24219.982764444445,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,17552.321915555556,Off,0.0,0.0,3.893929102124124e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.893929102124124e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,12.72733568427939,-0.10599764905398068,5.662184415638994,-0.31056329882196687,-1.9253650402231044,2.8,9.236100170605994,-614.6029268333375,-774.4929468754545,1844.103201775035,790.3914114578288,-1156.2605341519782,-0.0,-0.0,485.02541624191326,0.0,3.0,0.08937279562217079,0.0,0.0,0.8364409429411688,197.99884266666666,56.63219107672731,0.3249886264473828,5.9216251041371795,0.0029007149687761084,3.7234566280685586,1.2529945405358265,0.2168967129293809,-809.0367226546866,34.54377577923204,0.4530695454719999,1836.629543953683,7.473657821351969,0.14938020207740244,919.9115219260708,-129.52011046824205
2025-01-01 00:04:00,0.3608745872785178,0.21730347158742236,0.0,0.006014576454641963,0.003621724526457039,0.0,0.020942063769151698,0.007382,0.2825505235093661,0.0,0.05,0.0,0.0,0.0,0,0.20272013825408902,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.0005731222775599738,0.0,On,0.016347907134866578,0,On,0.012257005837247334,0,On,0.2352287671895896,0.17642157539219214,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,24219.982764444445,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,17552.321915555556,Off,0.0,0.0,3.893978638795185e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.893978638795185e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,12.727184229959489,-0.10614910337388217,5.694552570387489,-0.04254722598844202,-1.8444382695420698,2.8,9.236100170605994,-631.2460655815673,-784.2672463500882,1684.4974529313668,772.8581800553768,-1156.2335744565064,-0.0,-0.0,485.02541624191326,0.0,3.0,0.08937207526732648,0.0,0.0,0.8364342011325341,197.99884266666666,39.96209263302592,0.32499325793128103,5.921561696132077,0.0029007275612190804,3.7211274448078457,1.2529951948385656,0.2169604747465884,-818.4265620696992,34.15931571961106,0.4530695454719999,1678.3796739681027,6.117778963264045,0.14908523462384327,902.371727814259,-129.51354775888225
2025-01-01 00:05:00,0.3608745872785178,0.21730347158742236,0.0,0.006014576454641963,0.003621724526457039,0.0,0.020942063769151698,0.007382,0.2825505235093661,0.0,0.05,0.0,0.0,0.0,0,0.20272013825408902,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.0005731222775599738,0.0,On,0.016347907134866578,0,On,0.012257005837247334,0,On,0.2352287671895896,0.17642157539219214,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,24219.982764444445,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,17552.321915555556,Off,0.0,0.0,3.8940281754662465e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.8940281754662465e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,12.726346083295457,-0.1069872500379141,5.725073545427106,0.20155120824459755,-1.766512763967942,2.8,9.236100170605994,-635.4618267613682,-793.4721416939466,1539.1548903984472,756.2984784015871,-1156.084384330627,-0.0,-0.0,485.02541624191326,0.0,3.0,0.08936808878558838,0.0,0.0,0.8363968916076299,197.99884266666666,35.59714132734558,0.3250125214068697,5.921109725416109,0.002900740145778363,3.7244617413914485,1.2529988589200793,0.21702058065607416,-827.2854060840974,33.813264390150835,0.4530695454719999,1534.251954041933,4.902936356514041,0.14880065379984628,885.5379285525573,-129.2394501509703
2025-01-01 00:06:00,0.3608745872785178,0.21730347158742236,0.0,0.006014576454641963,0.003621724526457039,0.0,0.020942063769151698,0.007382,0.2825505235093661,0.0,0.05,0.0,0.0,0.0,0,0.20272013825408902,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.0005731222775599738,0.0,On,0.016347907134866578,0,On,0.012257005837247334,0,On,0.2352287671895896,0.17642157539219214,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,24219.982764444445,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,17552.321915555556,Off,0.0,0.0,3.894176785479431e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.894176785479431e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,12.725068260829392,-0.1082650725039791,5.753867652449031,0.42391239035236705,-1.6912619688949562,2.8,9.236100170605994,-637.6082322331074,-802.1398597933096,1406.7746718126882,740.5906121498084,-1155.8569467484824,-0.0,-0.0,485.02541624191326,0.0,3.0,0.08936201092344395,0.0,0.0,0.8363400088313021,197.99884266666666,33.223298273461864,0.32504115749789975,5.920408994322252,0.0029007527415771403,3.731418240229911,1.2530044501322315,0.21707727053368664,-835.6473438525934,33.50748405928381,0.4530695454719999,1402.9589767724265,3.8156950402620033,0.14852532339586025,869.3337613650692,-128.74314921526067
2025-01-01 00:07:00,0.3608745872785178,0.21730347158742236,0.0,0.006014576454641963,0.003621724526457039,0.0,0.020942063769151698,0.007382,0.2825505235093661,0.0,0.05,0.0,0.0,0.0,0,0.20272013825408902,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.0005731222775599738,0.0,On,0.016347907134866578,0,On,0.012257005837247334,0,On,0.2352287671895896,0.17642157539219214,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,24219.982764444445,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,17552.321915555556,Off,0.0,0.0,3.894325395492615e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.894325395492615e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,12.723401763112799,-0.10993157022057254,5.78104400497953,0.6265170578868575,-1.6184050982515283,2.8,9.236100170605994,-639.028448460939,-810.3088877028301,1286.1751591422706,725.628822346347,-1155.5603564224457,-0.0,-0.0,485.02541624191326,0.0,3.0,0.08935408408960797,0.0,0.0,0.836265821509286,197.99884266666666,31.50649171959344,0.3250780832789019,5.920444860959368,0.002900765360845868,3.741573532248961,1.253011744976852,0.21713076179706717,-843.5433284580057,33.234440755175534,0.4530695454719999,1283.3312172995086,2.8439418427620424,0.1482582647969491,853.6937386260998,-128.0649162797529
2025-01-01 00:08:00,0.3608745872785178,0.21730347158742236,0.0,0.006014576454641963,0.003621724526457039,0.0,0.020942063769151698,0.007382,0.2825505235093661,0.0,0.05,0.0,0.0,0.0,0,0.20272013825408902,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.0005731222775599738,0.0,On,0.016347907134866578,0,On,0.012257005837247334,0,On,0.2352287671895896,0.17642157539219214,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,24219.982764444445,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,17552.321915555556,Off,0.0,0.0,3.894523542176861e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.894523542176861e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,12.721372210539261,-0.11196112279410997,5.806701695993116,0.8111646145491842,-1.5477011144277009,2.8,9.236100170605994,-639.4704428395967,-818.0114349056453,1176.282888366456,711.3222588564147,-1155.1991936051284,-0.0,-0.0,485.02541624191326,0.0,3.0,0.08934442994501927,0.0,0.0,0.8361754682675994,197.99884266666666,30.703334523618423,0.32512275693766407,5.91931875611264,0.0029007780143850705,3.754713884376085,1.2530206312069714,0.21718125178525627,-851.001501717628,32.990066811982686,0.4530695454719999,1174.3062191863612,1.9766691800949092,0.14799863690788867,838.5617486470136,-127.23948979059887
2025-01-01 00:09:00,0.3608745872785178,0.21730347158742236,0.0,0.006014576454641963,0.003621724526457039,0.0,0.020942063769151698,0.007382,0.2825505235093661,0.0,0.05,0.0,0.0,0.0,0,0.20272013825408902,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.0005731222775599738,0.0,On,0.016347907134866578,0,On,0.012257005837247334,0,On,0.2352287671895896,0.17642157539219214,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,24219.982764444445,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,17552.321915555556,Off,0.0,0.0,3.8947712255321676e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.8947712255321676e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,12.719009460664365,-0.11432387266900612,5.830931611766785,0.979489754174462,-1.47894335408734,2.8,9.236100170605994,-640.8707900100742,-825.2765636468104,1076.1226618960707,697.5930397471058,-1154.7787946756453,-0.0,-0.0,485.02541624191326,0.0,3.0,0.08933319028478125,0.0,0.0,0.83607027616812,197.99884266666666,28.88258842365778,0.3251745465550193,5.91800417749054,0.0029007907122732676,3.770590849549447,1.253030978010033,0.21722892137982674,-858.0477068728424,32.77114322603201,0.4530695454719999,1074.9187788012077,1.2038830948629253,0.14774571806155948,823.8897355442058,-126.2966957971
