Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.6210859469877512,0.19524158734627003,0.3359841411071824,0.6210859469877512,0.19524158734627003,0.3359841411071824,0.022219024753653536,0.2693929639007644,0.3294739583333333,0.03871440426507711,0.2972697368421053,0.0,0.19524158734627003,0.0,1.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004544051535087718,0.0,0.0004968077006483485,0.0,0.017178165517917468,0.0,0.009070847439070903,0.0,0.19953100857553321,0.14964825643164986,0.0,0.0,5110.062433574864,19.444444444444457,0.18999999999999997,1840.6206025362455,8.71211720760234,0.3294739583333333,0.25,6621.209077777778,26484.83631111111,879.2133333333333,0.0,88.12597358684192,51.66666666666668,46.10666666666668,0.0,52.06331295487816,0.0,0.0,879.2133333333333,137.69683372944053,52.086869288834265,52.09864745581232,52.06331295487816,12.43753247303448,19.286535028934324,-0.04759372373161312,10.432349095905076,3.567511649024347,2.8,9.236100170605994,3635.724732072348,-1138.944255342937,-159.77061777228636,-1680.8233964945614,0.0,0.0,409.64404649857505,0.0,2.0,0.07819906593464387,0.0,0.0,0.5703112795484844,131.99922844444444,-203.15835150653064,0.20036501171353363,8.88569361223246,0.0027176108450131004,16.632120343225385,1.2249698236510949,0.30322607419883213,-3017.3000139463693,37.735156067187035,0.18122781818879996,-183.85307476488748,24.082456992601102
2025-01-01 01:00:00,0.7290500182032434,0.19410175407340452,0.3963596491228071,0.7290500182032434,0.19410175407340452,0.3963596491228071,0.02187822088852195,0.26787318620361034,0.43929861111111107,0.0,0.3963596491228071,0.0,0.19410175407340452,0.0,1.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.004203247669956139,0.0,0.0004968077006483485,0.0,0.017178165517917468,0.0,0.009070847439070903,0.0,0.19953100857553321,0.14964825643164986,0.0,0.0,6813.41657809982,19.444444444444457,0.2533333333333333,2454.1608033816606,11.61615627680312,0.43929861111111107,0.3333333333333333,8828.27877037037,26484.83631111111,0.0,0.0,86.66812093037717,51.66666666666668,46.10666666666668,0.0,51.49807192969853,0.0,0.0,0.0,135.41893895371433,51.52854383571321,51.54377978872055,51.49807192969853,12.43753247303448,19.22893356912032,-0.044953943774154466,11.257928056842347,4.404331209503659,2.5,9.236100170605994,5354.649752164397,-276.5151042766375,-429.0402726015161,-1628.1862229962453,0.0,0.0,407.7834649362894,0.0,2.0,0.07464251171878857,0.0,0.0,0.5443730798860584,131.99922844444444,-238.36406787546713,0.2012691614552398,8.863146569838598,0.0027205781736899678,23.552874413237348,1.2252667522524712,0.24505863757846663,-2754.4340570636764,23.758149405378017,0.18122781818879996,-450.3151187446464,21.27484614313025
2025-01-01 02:00:00,0.6836003793949783,0.19296192080053903,0.3567236842105263,0.6836003793949783,0.19296192080053903,0.35672368421052636,0.02187822088852195,0.26635340850645634,0.39536875,0.0,0.3567236842105263,0.0,0.19296192080053903,0.0,1.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.004203247669956139,0.0,0.0004968077006483485,0.0,0.017178165517917468,0.0,0.009070847439070903,0.0,0.19953100857553321,0.14964825643164986,0.0,0.0,6132.074920289839,19.444444444444457,0.22799999999999995,2208.7447230434946,10.454540649122809,0.39536875,0.3,7945.450893333333,26484.83631111111,0.0,0.0,84.79698759321938,51.66666666666668,46.10666666666668,0.0,50.69338128469232,0.0,0.0,0.0,132.49529311440529,50.72662168741095,50.74324188877027,50.69338128469232,12.43753247303448,19.124230853307303,-0.06256701965908255,12.121603068243653,4.212735501467919,1.6500000000000001,9.236100170605994,4657.1362341788945,-245.95599589622398,-587.6904573087705,-1648.093397763911,0.0,0.0,406.26368723913544,0.0,2.0,0.07201380676782763,0.0,0.0,0.5252017500725933,131.99922844444444,-233.10897558616804,0.20295584762277047,8.82046575561203,0.002725638301071619,40.62078006582102,1.2257017404929629,0.18060337853330166,-2470.1096319976455,15.408913057927034,0.18122781818879996,-607.9151688173424,20.2247115085719
2025-01-01 03:00:00,0.8136429824544033,0.19182208752767352,0.4756315789473684,0.8136429824544033,0.19182208752767352,0.47563157894736846,0.02165101831176757,0.26483363080930233,0.5271583333333333,0.0,0.4756315789473684,0.0,0.19182208752767352,0.0,1.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003976045093201754,0.0,0.0004968077006483485,0.0,0.017178165517917468,0.0,0.009070847439070903,0.0,0.19953100857553321,0.14964825643164986,0.0,0.0,8176.099893719785,19.444444444444457,0.304,2944.992964057993,13.939387532163744,0.5271583333333333,0.4,10593.934524444445,26484.83631111111,0.0,0.0,82.55652097983214,51.66666666666668,46.10666666666668,0.0,49.906439051518106,0.0,0.0,0.0,128.99456403098773,49.944420859536734,49.963411763546056,49.906439051518106,12.43753247303448,19.176821077411237,-0.055219382607777055,12.109375266517167,3.9767295534419858,1.6500000000000001,9.236100170605994,6643.46737219983,71.22472325933781,-532.0021033719272,-1698.563856230925,0.0,0.0,404.516706965227,0.0,2.0,0.07405575099374344,0.0,0.0,0.540093792711849,131.99922844444444,-238.58537225425644,0.20275280694735573,8.851865281919267,0.0027318122814373887,11.006066290636767,1.2254768283340849,0.21438020816274125,-2891.525630488539,17.757389689883386,0.18122781818879996,-552.0364500564227,20.0343466844955
2025-01-01 04:00:00,0.7377509037053823,0.21311617881773773,0.37654166666666666,0.7377509037053822,0.2131161788177377,0.3765416666666667,0.022869981982013492,0.2975472411678133,0.41733368055555553,0.0,0.37654166666666666,0.0,0.21311617881773773,0.0,1.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003976045093201754,0.0,0.0005310703006930623,0.0,0.018362866588118677,0.0,0.013392336077496191,0.0,0.2294429079927728,0.17208218099457956,0.0,0.0,6472.745749194829,19.444444444444457,0.24066666666666664,2331.4527632125773,11.035348462962963,0.41733368055555553,0.31666666666666665,8386.864831851852,26484.83631111111,0.0,0.0,80.43157628734727,51.66666666666668,46.10666666666668,0.0,49.13547500007686,0.040033773132454445,101.49544762002309,0.0,125.6743379489801,49.11098883872203,49.170034710743515,49.064186047377966,12.43753247303448,19.13251922741662,-0.06116767439993123,11.691299849562483,3.9192736415237026,0.55,9.236100170605994,4815.152809172584,-393.4379966116845,-783.4553378393593,-1865.5399035158832,0.0,0.0,436.3554480347771,0.0,2.0,0.07626083137196064,0.0,0.0,0.5561755987664042,131.99922844444444,-228.40848454113885,0.20321981744487116,8.82770884291565,0.0027318932924516276,46.080843164010965,1.2250872360687126,0.19737318119759767,-2746.5444072804385,21.653647456176497,0.18122781818879996,-803.3172776554056,19.86193981604625
2025-01-01 05:00:00,0.8356190838892468,0.20905543876332017,0.5332424050213823,0.8356190838892468,0.20905543876332014,0.5332424050213823,0.035397505251855005,0.29502817585961405,0.5051934027777778,0.07742880853015421,0.4558135964912281,0.0,0.20905543876332017,0.0,1.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.004430450246710526,0.0,0.000870421199665337,0.0,0.030096633805479136,0.0,0.016287590841853727,0.0,0.2240285879202161,0.16802144094016203,0.0,0.0,7835.429064814793,19.444444444444457,0.2913333333333333,2822.28492388891,13.358579718323588,0.5051934027777778,0.38333333333333336,10152.520585925926,26484.83631111111,1758.4266666666665,0.0,82.55372381760318,51.66666666666668,46.10666666666668,0.0,50.70797512277531,0.4162259155524321,1117.357290529501,1758.4266666666665,128.99019346500498,49.889428440281264,50.70925515448314,49.47887506732642,12.43753247303448,19.182814663869763,-0.046988673638599404,12.263562579836188,2.9621191502013033,-0.25000000000000006,9.236100170605994,6083.799895874413,-71.11742375483637,-745.1839075619961,-1970.8254677234834,0.0,0.0,446.74290840149837,0.0,2.0,0.07699349926530225,0.0,0.0,0.5615189971656248,131.99922844444444,-227.54660961839497,0.20348131888787194,8.862615991008939,0.002745469222510166,55.115360895196545,1.2242516296653498,0.1795758555771521,-2909.4011290335166,15.99878138977016,0.18122781818879996,-766.6474359758315,21.463528413835338
2025-01-01 06:00:00,0.904378851746096,0.2151295673271135,0.4756315789473684,0.904378851746096,0.2151295673271135,0.47563157894736846,0.06683397404908614,0.3103865443636767,0.5271583333333333,0.0,0.4756315789473684,0.0,0.2151295673271135,0.0,1.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.00499845668859649,0.0,0.0017380711596211749,0.0,0.06009744620086847,0.0,0.023547121260858582,0.0,0.22908787061096583,0.17181590295822433,0.0,0.0,8176.099893719785,19.444444444444457,0.304,2944.992964057993,13.939387532163744,0.5271583333333333,0.4,10593.934524444445,26484.83631111111,0.0,0.0,85.23661757921255,51.66666666666668,46.10666666666668,0.0,51.5742542224009,0.0,0.0,0.0,133.1822149675196,50.864884697995564,51.5742542224009,50.510199935792905,12.43753247303448,19.124113235693308,-0.062078822497802125,11.617350097210158,3.265099749253919,0.3,9.236100170605994,6548.276913171069,-62.60186793918964,-684.7994036551598,-1886.8371652925443,0.0,0.0,493.1835959144397,0.0,2.0,0.07626873844497892,0.0,0.0,0.5562332656052166,131.99922844444444,-234.16941117061015,0.20438099563596704,8.8377265260178,0.0027475137307667132,5.0004735218303775,1.2244960760335786,0.20392763667128716,-3030.5357146367264,22.940882639544036,0.18122781818879996,-706.1030839002467,21.3036802450867
2025-01-01 07:00:00,0.8590541337711007,0.22446560183625858,0.3963596491228071,0.8590541337711007,0.22446560183625858,0.3963596491228071,0.08881992387941473,0.33093559878057494,0.43929861111111107,0.0,0.3963596491228071,0.0,0.22446560183625858,0.0,1.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004657652823464912,0.0,0.002365630988381335,0.0,0.08179664006756848,0.0,0.031648129665563414,0.0,0.23849636122885132,0.17887227092163843,0.0,0.0,6813.41657809982,19.444444444444457,0.2533333333333333,2454.1608033816606,11.61615627680312,0.43929861111111107,0.3333333333333333,8828.27877037037,26484.83631111111,0.0,0.0,80.17258265484764,51.66666666666668,46.10666666666668,0.0,50.5459160375552,0.11419111210771578,304.48634286006927,0.0,125.26966039819945,48.96420526574629,50.5459160375552,48.17334987984183,12.43753247303448,19.12580853640534,-0.064090163191306,11.509916211897167,2.914727199753197,-0.55,9.236100170605994,5086.927612549046,-813.6656537250142,-805.6915085303302,-2033.3757714111732,0.0,0.0,535.0600058184147,11.191787510950759,2.0,0.0783585348404585,0.0,0.0,0.5714742974776159,131.99922844444444,-228.17319995801608,0.2046026537948209,8.842257464443817,0.0027507947733299435,47.03587984985215,1.2244865387426058,0.20659006727166732,-3290.923668452715,23.097211346040293,0.18122781818879996,-827.5195873598136,21.828078829483484
2025-01-01 08:00:00,0.9461139037149829,0.22966617516354165,0.5022708816093207,0.946113903714983,0.22966617516354165,0.5022708816093207,0.09601947138776562,0.3449010295494397,0.5051934027777778,0.04645728511809253,0.4558135964912281,0.0,0.22966617516354165,0.0,1.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0035216399396929823,0.0,0.002599926709275333,0.0,0.08989790473879732,0.0,0.03867946266471743,0.0,0.243910681301408,0.18293301097605594,0.0,0.0,7835.429064814793,19.444444444444457,0.2913333333333333,2822.28492388891,13.358579718323588,0.5051934027777778,0.38333333333333336,10152.520585925926,26484.83631111111,1055.056,0.0,83.93061937148464,51.66666666666668,46.10666666666668,0.0,51.55521916993121,0.24464170555435924,660.2512115735136,1055.056,131.14159276794473,50.3871203373016,51.55521916993121,49.80307092098681,12.43753247303448,19.16762092732044,-0.054404455586306945,10.997720768621905,2.3606209190046497,-1.4,9.236100170605994,6116.763251854718,-726.1925762238825,-878.112371655524,-2202.3491976828386,0.0,0.0,555.8459816905512,666.1113721312273,2.0,0.08098732057918849,0.0,0.0,0.5906462164819543,131.99922844444444,-72.16259696778745,0.20512017531013335,8.880184991127846,0.0027637089002797164,118.08917506671254,1.2248769741476055,0.21808922269690123,-3575.279410632752,26.801910519959645,0.18122781818879996,-900.8844101511517,22.772038495627733
2025-01-01 09:00:00,1.0785334902379369,0.2049023177825035,0.7202686886268646,1.0785334902379369,0.2049023177825035,0.7202686886268646,0.04015286867438393,0.291572982674664,0.7468076388888889,0.04645728511809253,0.673811403508772,0.0,0.2049023177825035,0.0,1.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0028400322094298243,0.0,0.0010487882646039934,0.0,0.03626404820035012,0.0,0.018369892297992643,0.0,0.21089220479335716,0.15816915359501785,0.0,0.0,11582.808182769695,21.111111111111143,0.4306666666666666,4172.073365748823,19.747465670565305,0.7468076388888889,0.5666666666666667,15008.07390962963,26484.83631111111,1055.056,0.0,76.85428966310685,51.66666666666668,46.10666666666668,0.0,50.9372172543167,0.2003316732688439,535.3463584555498,1055.056,120.08482759860446,49.213017602035315,50.9372172543167,48.35091777589462,12.43753247303448,20.655759648315595,-0.15083983120975433,12.05731794247038,2.2539849735556285,-0.85,9.236100170605994,9801.571618289632,437.56777871892945,-720.0597829562066,-2363.4615936822916,0.0,0.0,385.17399831217966,1979.4505762574825,1.0334999999999999,0.08322197810132609,0.0,0.0,0.6069437307242355,68.21060129866666,197.05103089004893,0.18866106542105313,9.590491284609337,0.0027854007057458714,149.29542577157534,1.2192707844959023,0.21984610650700195,-3750.8573973030125,16.351810273118335,0.18122781818879996,-742.5464518913003,22.486668935093757
