Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,6.212767648975007,0.2345120290464845,0.0,6.212767648975007,0.2345120290464845,0.0,0.016221080120091505,0.0,0.32076735611417545,5.865779212740741,0.010000000000000002,0.0,0.0,0.23159536237981782,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.0035099780701754383,0.0,0.0005383798649936037,0.0,0.012172722184922463,0.0,0.011973539607751582,0.0,0.24261390649649947,0.18196042987237454,0.0,0.0,5865.779212740741,21.111111111111143,0.4666666666666668,0.0,5.865779212740741,0.0,0.4666666666666667,5865.779212740741,12569.526884444445,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1826.4191644444445,0.0,0.0,34.55541727277129,51.66666666666668,46.10666666666668,0.0,51.40457707214106,0.0,0.0,0.0,34.55541727277129,50.492447822045605,51.40457707214106,50.03638319699788,12.43753247303448,20.8268098812323,-0.05973274491905993,7.335917879407234,2.117662038627845,0.39723491881649137,2.8,9.236100170605994,4667.348545219652,-2201.0238777255395,492.7098838699294,426.74023299003943,-1673.1144041118882,0.0,0.0,615.9312330484008,0.0,4.48375,0.07120397433186287,0.0,0.0,0.9214536484110951,295.9257702688889,-141.24749645760178,0.20627457910869582,9.995577299025992,0.0030802526200618273,70.73968502700922,1.218283384838898,0.38350086687787915,-2267.0442094455934,66.02033172005349,0.5436834545663999,482.96086127635147,9.74902259357794,0.2057435406995204,648.7445485584583,-222.00431556841892
2025-01-01 01:00:00,3.906436640721348,0.23327115573379842,0.0,3.906436640721348,0.23327115573379842,0.0,0.01595783176482835,0.0,0.31911285836392733,3.561365950592593,0.010000000000000002,0.0,0.0,0.23035448906713174,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06452541225967628,0.04839405919475721,0.0,0.0,0.0032467297149122803,0.0,0.0005383798649936037,0.0,0.012172722184922463,0.0,0.011973539607751582,0.0,0.24261390649649947,0.18196042987237454,0.0,0.0,3561.3659505925925,19.444444444444457,0.2833333333333334,0.0,3.561365950592593,0.0,0.2833333333333333,3561.3659505925925,12569.526884444445,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1826.4191644444445,0.0,0.0,36.03987872997142,51.66666666666668,46.10666666666668,0.0,51.20517836395259,0.0,0.0,0.0,36.03987872997142,50.314647342501104,51.20517836395259,49.869381831775364,12.43753247303448,19.372366675164937,-0.04712583255715295,7.646024663170852,2.814649579541737,1.905647811516413,2.5,9.236100170605994,2646.584525432691,-1912.4788542304138,-213.3199264559506,-43.27421026525883,-1459.4506713416415,0.0,0.0,648.0857877851118,0.0,5.0,0.06627951839336474,0.0,0.0,0.8577260554846108,329.99807111111113,-103.41654160337242,0.22776669023393656,9.36775466255683,0.003106836660458311,106.07811199514995,1.2243834608544129,0.3020022320537746,-1974.7159774472168,62.23712321680292,0.5436834545663999,-223.32069671262465,10.000770256674084,0.145063582711213,143.7205751010356,-186.9947853662944
2025-01-01 02:00:00,5.1617348314155445,0.23203028242111234,0.0,5.1617348314155445,0.23203028242111234,0.0,0.01595783176482835,0.0,0.3174583606136792,4.818318639037036,0.010000000000000002,0.0,0.0,0.22911361575444567,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06287091450942818,0.04715318588207112,0.0,0.0,0.0032467297149122803,0.0,0.0005383798649936037,0.0,0.012172722184922463,0.0,0.011973539607751582,0.0,0.24261390649649947,0.18196042987237454,0.0,0.0,4818.318639037037,19.444444444444457,0.3833333333333334,0.0,4.818318639037036,0.0,0.38333333333333336,4818.318639037037,12569.526884444445,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1826.4191644444445,0.0,0.0,36.095800527388214,51.66666666666668,46.10666666666668,0.0,51.00075206121715,0.0,0.0,0.0,36.095800527388214,50.13197392445006,51.00075206121715,49.69758485606651,12.43753247303448,19.140828401038416,-0.06042589909734814,8.159909093979026,2.3474052992304126,2.189576249650315,1.6500000000000001,9.236100170605994,3858.374523611718,-1738.3845806339816,-486.1227795010083,-256.63892050106455,-1492.242181846845,0.0,0.0,646.4312900348638,0.0,5.0,0.06514890042562639,0.0,0.0,0.8430946804650644,329.99807111111113,-114.13322361333827,0.23332006709292505,9.29853489116454,0.003138703531626752,115.57174560972204,1.2253268290333115,0.21146601651907332,-1793.8439071632963,55.459326529314744,0.5436834545663999,-496.52652690412145,10.403747403113139,0.09443457456183019,-67.5427788574964,-189.09614164356816
2025-01-01 03:00:00,5.159904834761788,0.23078940910842624,0.0,5.159904834761787,0.23078940910842624,0.0,0.015782332861319574,0.0,0.3158038628634311,4.818318639037036,0.010000000000000002,0.0,0.0,0.22787274244175956,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061216416759180055,0.04591231256938503,0.0,0.0,0.003071230811403509,0.0,0.0005383798649936037,0.0,0.012172722184922463,0.0,0.011973539607751582,0.0,0.24261390649649947,0.18196042987237454,0.0,0.0,4818.318639037037,19.444444444444457,0.3833333333333334,0.0,4.818318639037036,0.0,0.38333333333333336,4818.318639037037,12569.526884444445,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1826.4191644444445,0.0,0.0,35.846106559778484,51.66666666666668,46.10666666666668,0.0,50.79755849772868,0.0,0.0,0.0,35.846106559778484,49.950258975678324,50.79755849772868,49.52660921465315,12.43753247303448,19.172925558766128,-0.05249930866444827,7.9775418275437975,2.1010871660453976,1.994176506232827,1.6500000000000001,9.236100170605994,3819.336386440008,-2021.5897527630684,-311.5428893456723,-231.60798927252898,-1521.1526406938656,0.0,0.0,644.6012933811069,0.0,5.0,0.0663111427529649,0.0,0.0,0.8581353076619742,329.99807111111113,-122.43090528427096,0.23517833270186111,9.348714706402445,0.003170177841582881,83.15366100732614,1.2251690781843088,0.2574448195855151,-2080.1615603073396,58.57180754427142,0.5436834545663999,-321.5978564856576,10.054967139985285,0.12090318470276379,-33.59075085022085,-198.01723842230817
2025-01-01 04:00:00,6.481410201055657,0.2382094637300569,0.0,6.481410201055658,0.2382094637300569,0.0,0.01605562155539277,1.1000131084444444,0.3275307172780423,5.027810753777778,0.010000000000000002,0.0,0.0,0.2352927970633902,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05956191900893194,0.04467143925669895,0.0,0.0,0.003071230811403509,0.0,0.0005499550320909661,0.0,0.012434435711898294,0.0,0.013806987860188542,0.0,0.2541618104089218,0.19062135780669126,0.0,0.0,5027.810753777779,19.444444444444457,0.40000000000000013,0.0,5.027810753777778,0.0,0.4,5027.810753777779,12569.526884444445,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1826.4191644444445,1100.0131084444445,0.2,34.612313856191875,51.66666666666668,46.10666666666668,0.0,50.419094289618315,0.2863676558749563,757.2903853871442,1100.0131084444445,34.612313856191875,48.83914551808994,50.419094289618315,48.04917113232577,12.43753247303448,19.16294628006745,-0.05737230906490698,7.686579454646316,1.7917200999267207,1.9905409788088524,0.55,9.236100170605994,3882.006958761783,-1932.480946934918,-879.0324778763364,-377.6807693175486,-1682.038788061303,0.0,0.0,655.7930832159217,0.0,5.0,0.06856673989039126,0.0,0.0,0.8873250857766077,329.99807111111113,-119.55809017061375,0.23672661944297177,9.363395736912443,0.003190613383410137,106.5071621073602,1.2246209026392798,0.23244681593972163,-1993.6228056021453,61.141858667226906,0.5436834545663999,-889.4140703463264,10.381592469990016,0.12302458784653394,-183.3337450745866,-194.347024242962
2025-01-01 05:00:00,6.240572130148673,0.23829040698177947,0.0,6.2405721301486725,0.2382904069817795,0.0,0.02126226034547825,0.6416743132592593,0.3303326880254165,5.237302868518518,0.010000000000000002,0.0,0.0,0.2353737403151128,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05956191900893194,0.04467143925669895,0.0,0.0,0.0034222286184210525,0.0,0.0007556161405185227,0.0,0.017084415586538674,0.0,0.01650103427193265,0.0,0.2542697347445519,0.19070230105841385,0.0,0.0,5237.302868518518,19.444444444444457,0.4166666666666668,0.0,5.237302868518518,0.0,0.4166666666666667,5237.302868518518,12569.526884444445,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1826.4191644444445,641.6743132592594,0.11666666666666667,36.67767975793389,51.66666666666668,46.10666666666668,0.0,51.58572075170803,0.364276933532814,988.5254170343773,641.6743132592594,36.67767975793389,50.6716619663409,51.58828311456679,50.21207021079858,12.43753247303448,19.167783953221974,-0.05522147558244163,7.781752896679738,0.3658222459903421,1.1851639201809567,-0.25000000000000006,9.236100170605994,4000.738809802,-2041.6132851861075,-722.7247593041905,-396.0833464242981,-1781.6844811087665,0.0,0.0,663.7941380498872,0.0,5.0,0.06963344187648658,0.0,0.0,0.9011293213698877,329.99807111111113,-118.67371565763953,0.23938890904401638,9.405130636480871,0.0032293543101853998,106.63999355675224,1.2239574419621397,0.2052692134733021,-2100.9078601739784,59.29457498787096,0.5436834545663999,-734.5426609077166,11.817901603526126,0.10283278313254153,-176.08362423635805,-219.99972218794008
2025-01-01 06:00:00,6.246294382373793,0.24627629472428755,0.0,6.246294382373793,0.24627629472428755,0.0,0.03602006406348062,0.8250098313333335,0.3474537331992013,5.027810753777778,0.010000000000000002,0.0,0.0,0.24335962805762087,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06287091450942818,0.04715318588207112,0.0,0.0,0.0038609758771929823,0.0,0.0013621010584338174,0.0,0.03079698712785383,0.0,0.022974229122373346,0.0,0.2616085895673998,0.19620644217554975,0.0,0.0,5027.810753777779,19.444444444444457,0.40000000000000013,0.0,5.027810753777778,0.0,0.4,5027.810753777779,12569.526884444445,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1826.4191644444445,825.0098313333333,0.15,36.41570769179019,51.66666666666668,46.10666666666668,0.0,51.61147451822131,0.3684765226410837,1003.2924926842755,825.0098313333333,36.41570769179019,50.42629470386203,51.61147451822131,49.83370479668238,12.43753247303448,19.164399796761014,-0.051008435277202814,7.347548410004421,0.6791433588585657,0.972757438661244,0.3,9.236100170605994,3811.4389573864155,-2181.7028242965175,-593.6239690230484,-306.79509849000164,-1706.270703381226,0.0,0.0,614.8047367885194,0.0,3.7824999999999998,0.06881787355417714,0.0,0.0,0.8905750171590303,249.64354079555554,-124.90582979865594,0.24033425964412614,9.417322284839146,0.0032415666614933813,-1.9474748094245915,1.2239624587530573,0.24301907603229436,-2245.585719825045,63.88289552852768,0.5436834545663999,-604.8031379657644,11.179168942716059,0.11238095675536812,-97.87569774476124,-208.91940074524038
2025-01-01 07:00:00,6.64641106165421,0.2496484171186082,0.0,6.64641106165421,0.24964841711860816,0.0,0.03677370387221076,1.0083453494074075,0.35398913985607394,5.237302868518518,0.010000000000000002,0.0,0.0,0.2467317504519415,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.0035977275219298247,0.0,0.0014051714476333056,0.0,0.03177080490264763,0.0,0.025013472586818537,0.0,0.262795757259331,0.1970968179444982,0.0,0.0,5237.302868518518,19.444444444444457,0.4166666666666668,0.0,5.237302868518518,0.0,0.4166666666666667,5237.302868518518,12569.526884444445,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1826.4191644444445,1008.3453494074075,0.18333333333333332,36.36149964275977,51.66666666666668,46.10666666666668,0.0,51.340408682349974,0.26722261935038216,723.0655159397324,1008.3453494074075,36.36149964275977,50.33175495936074,51.340408682349974,49.82742809786612,12.43753247303448,19.12880598546678,-0.06162642256743253,7.1143600323010565,0.5300759397376514,0.7570048405629193,-0.55,9.236100170605994,3854.47005346068,-2428.496114986902,-762.6250399839672,-426.60172654379016,-1833.762439145811,0.0,0.0,570.3659833867982,8.001504332264494,3.0,0.07065913451321343,0.0,0.0,0.914402853235614,197.99884266666666,-119.43635929882643,0.2405869230105595,9.396772530371226,0.0032377134311013097,-5.920732223981265,1.224114448009801,0.24609346740467733,-2493.897292781942,65.40117779504033,0.5436834545663999,-774.0816017495765,11.456561765609308,0.1204493900921889,-215.4669195447607,-211.13480699902942
2025-01-01 08:00:00,7.297448592170162,0.25631248829670755,0.0,7.297448592170163,0.25631248829670755,0.0,0.04276020446162157,1.0083453494074075,0.3705638255603928,5.865779212740741,0.010000000000000002,0.0,0.0,0.2533958216300409,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.002720233004385965,0.0,0.0016958965747298517,0.0,0.038344074882505755,0.0,0.032702730053671504,0.0,0.2700266877465488,0.20252001580991152,0.0,0.0,5865.779212740741,19.444444444444457,0.4666666666666668,0.0,5.865779212740741,0.0,0.4666666666666667,5865.779212740741,12569.526884444445,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1826.4191644444445,1008.3453494074075,0.18333333333333332,35.27398798197988,51.66666666666668,46.10666666666668,0.0,51.11125808864504,0.22486654091187042,604.9289107405451,1008.3453494074075,35.27398798197988,49.3937565271117,51.11125808864504,48.535005746345036,12.43753247303448,19.15643711985932,-0.06277885754041547,6.519955867384005,-0.214300307732685,0.24115955710157075,-1.4,9.236100170605994,4363.1231519558,-2671.987527251208,-839.8727955332326,-498.38710137775854,-1981.0491886932134,0.0,0.0,479.06666711975595,491.33267337268455,1.2825,0.0728856379986908,0.0,0.0,0.9432161291678126,84.64450523999999,-0.6735392114851114,0.23997553506556643,9.408309058778475,0.00323341982605906,-29.505517141125708,1.2245770018691062,0.26196421043424906,-2742.7172964387987,70.72976918759046,0.5436834545663999,-852.1922860091711,12.319490475938482,0.13260633325636376,-288.3773895847599,-210.00971179299864
2025-01-01 09:00:00,5.4398541596019925,0.25226532571057825,0.0,5.4398541596019925,0.25226532571057825,0.0,0.03753059999262631,0.0,0.3645128058315881,5.027810753777778,0.010000000000000002,0.0,0.0,0.2493486590439116,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.0021937362938596492,0.0,0.0014966960246822183,0.0,0.033840167674084445,0.0,0.03204792710637259,0.0,0.264630470965043,0.1984728532237822,0.0,0.0,5027.810753777779,19.444444444444457,0.40000000000000013,0.0,5.027810753777778,0.0,0.4,5027.810753777779,12569.526884444445,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1826.4191644444445,0.0,0.0,35.74789752848241,51.66666666666668,46.10666666666668,0.0,51.44612490858979,0.22192558498241569,603.8865289299641,0.0,35.74789752848241,49.84337121795996,51.44612490858979,49.04199437264505,12.43753247303448,19.153664947322575,-0.05878734976060039,6.4154379706840965,-0.3109946359403239,0.5292890410837986,-0.85,9.236100170605994,3821.0316274312577,-2413.4850138487777,-640.0840516386473,-399.9783898408628,-1893.1555217044213,0.0,0.0,449.51888707888367,1423.7475278263676,1.0,0.07164268658139365,0.0,0.0,0.927131042218478,65.99961422222222,236.8575082790175,0.24003658481632154,9.409693232238899,0.003232100899714359,32.68181209208077,1.2252041073637552,0.258681144527741,-2483.485237538405,70.00022368962665,0.5436834545663999,-652.6991198829361,12.615068244288759,0.1291794319659809,-241.63245570221395,-158.34593413864886
