Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.7866931237465484,0.1928779243561062,0.4171608333333333,0.7866931237465483,0.1928779243561062,0.41716083333333337,0.023373535758697418,0.2566319490989621,0.4866876388888889,0.020000000000000004,0.0,0.4171608333333333,0.0,0.18704459102277288,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.005086641081871345,0.0,0.018286894676826072,0.0,0.007239161068598185,0.0,0.21432803754783472,0.160746028160876,7401.115762722759,18.33333333333337,0.25333333333333335,2866.194991129093,12.225778893703703,0.4866876388888889,0.31666666666666665,9780.623114962964,30886.178257777778,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3616.7905822222224,0.0,0.0,84.70810863321277,51.66666666666668,46.10666666666668,0.0,49.692680430841776,0.0,0.0,0.0,132.35641973939497,49.72508519715186,49.74128758030691,49.692680430841776,12.43753247303448,18.010199593334622,-0.05574582462253132,8.651848401347147,2.8,9.236100170605994,4347.259057065527,-3490.8438152942103,-3324.7805023939845,0.0,0.0,397.00175067375557,0.0,2.0,0.167700787782916,0.0,0.0,0.9951582685840717,131.99922844444444,-126.07795393700361,0.2139189228937953,8.243916336958698,0.0026792408675462027,-65.63054869162949,1.2303660765811264,0.8459766175829554,-6452.157080756198,95.11827433289548
2025-01-01 01:00:00,0.8878955624589004,0.19222046028455878,0.5049841666666667,0.8878955624589003,0.19222046028455878,0.5049841666666667,0.022992037677557066,0.25575533033689885,0.5891481944444444,0.020000000000000004,0.0,0.5049841666666667,0.0,0.18638712695122545,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0047051430007309936,0.0,0.018286894676826072,0.0,0.007239161068598185,0.0,0.21432803754783472,0.160746028160876,8959.24539698018,18.33333333333337,0.3066666666666667,3469.604462945744,14.79962708185185,0.5891481944444444,0.38333333333333336,11839.701665481482,30886.178257777778,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3616.7905822222224,0.0,0.0,82.48252401317193,51.66666666666668,46.10666666666668,0.0,48.90649353840925,0.0,0.0,0.0,128.87894377058112,48.94348575944592,48.961981869964255,48.90649353840925,12.43753247303448,18.061677057526687,-0.04664033143757642,8.953797413756453,2.5,9.236100170605994,6039.673362887818,-1980.3564702386043,-3182.3145265110857,0.0,0.0,395.7436338305519,0.0,2.0,0.15692125568299034,0.0,0.0,0.9311911242281689,131.99922844444444,-133.00114141182982,0.21262609534990526,8.259571894323294,0.0026714864698447,-43.475933585802416,1.230214111536668,0.6717066784329982,-5537.588176859487,87.62724367513898
2025-01-01 02:00:00,0.7589432492523928,0.19156299621301134,0.395205,0.7589432492523926,0.19156299621301134,0.39520500000000003,0.022992037677557066,0.25487871157483566,0.4610725,0.020000000000000004,0.0,0.395205,0.0,0.18572966287967801,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0047051430007309936,0.0,0.018286894676826072,0.0,0.007239161068598185,0.0,0.21432803754783472,0.160746028160876,7011.583354158403,18.33333333333337,0.24000000000000002,2715.3426231749304,11.582316846666666,0.4610725,0.3,9265.853477333332,30886.178257777778,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3616.7905822222224,0.0,0.0,80.60054087891076,51.66666666666668,46.10666666666668,0.0,48.14187041332408,0.0,0.0,0.0,125.93834512329808,48.18089796393356,48.200411739238305,48.14187041332408,12.43753247303448,18.00361306978248,-0.05696493917113864,9.635044194467408,1.6500000000000001,9.236100170605994,4123.537703666128,-2213.0627120790464,-3159.435160924906,0.0,0.0,394.86701506848874,0.0,2.0,0.14751563740838472,0.0,0.0,0.8753769630613437,131.99922844444444,-123.47750463585719,0.21315607128529276,8.228473684717633,0.0026684168130695273,-1.3707363966325594,1.2304616106717812,0.4805691611240226,-5004.817312028346,76.41197677436911
2025-01-01 03:00:00,0.8858879928806804,0.19090553214146394,0.5049841666666667,0.8858879928806803,0.19090553214146394,0.5049841666666667,0.0227377056234635,0.2540020928127724,0.5891481944444444,0.020000000000000004,0.0,0.5049841666666667,0.0,0.1850721988081306,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.004450810946637427,0.0,0.018286894676826072,0.0,0.007239161068598185,0.0,0.21432803754783472,0.160746028160876,8959.24539698018,18.33333333333337,0.3066666666666667,3469.604462945744,14.79962708185185,0.5891481944444444,0.38333333333333336,11839.701665481482,30886.178257777778,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3616.7905822222224,0.0,0.0,78.61184769439419,51.66666666666668,46.10666666666668,0.0,47.41158965623514,0.0,0.0,0.0,122.83101202249094,47.4370197342796,47.44973477330184,47.41158965623514,12.43753247303448,18.00474558540481,-0.06681055738129403,9.530819286051136,1.6500000000000001,9.236100170605994,5947.9019532816565,-2296.492299576945,-3280.4994067241782,0.0,0.0,393.7360642523319,0.0,2.0,0.15336096882925718,0.0,0.0,0.9100639193541518,131.99922844444444,-124.58010122668026,0.2130962041639445,8.228189688062391,0.0026677563451778705,-60.750330755522974,1.2304575849652315,0.5792098783744964,-5853.333911172221,87.23714864953223
2025-01-01 04:00:00,1.2180081796741726,0.1902480680699165,0.79041,1.2180081796741726,0.1902480680699165,0.7904100000000001,0.0227377056234635,0.2531254740507092,0.922145,0.020000000000000004,0.0,0.79041,0.0,0.18441473473658318,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004450810946637427,0.0,0.018286894676826072,0.0,0.007239161068598185,0.0,0.21432803754783472,0.160746028160876,14023.166708316807,20.000000000000057,0.48000000000000004,5430.685246349861,23.164633693333332,0.922145,0.6,18531.706954666664,30886.178257777778,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3616.7905822222224,0.0,0.0,72.42601091861778,51.66666666666668,46.10666666666668,0.0,46.6976132620608,0.0,0.0,0.0,113.16564206034029,46.72931258648944,46.74516224870377,46.6976132620608,12.43753247303448,19.612732099057418,-0.10634652977001438,10.015441660505436,0.55,9.236100170605994,10038.528087531662,-794.8598368227795,-4168.459475892769,0.0,0.0,392.8594454902687,0.0,2.0,0.1662706719417004,0.0,0.0,0.9866717753288282,131.99922844444444,-209.0385903826439,0.1918637686492635,8.963648978100254,0.002656595115649872,11.768930216844948,1.2231348002914468,0.5376641883993732,-6304.23218943694,78.68710626429967
2025-01-01 05:00:00,1.0518008496986782,0.26882508299637264,0.6061698965212429,1.0518008496986782,0.26882508299637264,0.606169896521243,0.056203582551853405,0.33521879492460244,0.6403784722222222,0.020000000000000004,0.0572740631879096,0.5488958333333334,0.0,0.2629917496630393,0.0,0.005833333333333337,1.0,0.054549321050400446,0.06377522318744307,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004959475054824562,0.0,0.05124410749702884,0.0,0.015047438573406919,0.0,0.23406375986651878,0.17554781989988905,9738.310214108895,20.000000000000057,0.3333333333333333,3771.30919885407,16.086551175925926,0.6403784722222222,0.4166666666666667,12869.240940740741,30886.178257777778,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3616.7905822222224,1299.2819259259259,0.0,75.4038205921415,51.66666666666668,46.10666666666668,0.0,48.77989557731292,0.3187126212803505,861.3615473149018,1299.2819259259259,117.81846967522107,47.89228983542137,48.806133954875754,47.42224858691277,12.43753247303448,19.7132295706953,-0.057381390225226585,10.15712516089046,-0.25000000000000006,9.236100170605994,5663.528795160968,-2587.0292003501736,-4386.864455128085,0.0,0.0,467.21613836345165,0.0,2.0,0.16688957538337174,0.0,0.0,0.9903444287824997,131.99922844444444,-155.13310218329238,0.1914389265048002,9.02081329632293,0.002669263484698565,35.99200838261875,1.222090663935302,0.48112567307558535,-6447.802567176969,89.46416797272597
2025-01-01 06:00:00,3.451825336235838,0.7308097110700548,0.6720373965212428,3.4518253362358386,0.7308097110700548,0.672037396521243,0.15109296111267564,2.5635084862342743,0.7172238888888889,0.020000000000000004,0.0572740631879096,0.6147633333333334,0.0,0.7249763777367214,0.0,0.005833333333333337,1.0,0.1636479631512013,0.1913256695623292,2.0357067173368852,0.2900724969040786,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0055953051900584794,0.0,0.14549765592261718,0.0,0.03938285738577,0.0,0.2914594354020154,0.2185945765515115,10906.90743980196,20.000000000000057,0.37333333333333335,4223.8663027165585,18.016937317037037,0.7172238888888889,0.4666666666666667,14413.54985362963,30886.178257777778,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3616.7905822222224,1299.2819259259259,0.0,79.53497638797504,51.66666666666668,46.10666666666668,0.0,51.22350643599621,0.2987258337274988,807.1846734775744,1299.2819259259259,124.27340060621097,49.36855750382776,51.22350643599621,48.44108303774354,12.43753247303448,19.67862080441053,-0.06760717516566726,9.517947235481932,0.3,9.236100170605994,7482.261168520965,-2375.514175581457,-4231.903598270625,0.0,0.0,945.8491917164712,0.0,2.0,0.16617422941674986,0.0,0.0,0.9860994728523967,131.99922844444444,-138.59186472684192,0.1914353171363626,8.998215449123219,0.0026634701160089215,-34.09988780721448,1.22223937251114,0.5546836120650427,-6710.408368683109,111.02789038509317
2025-01-01 07:00:00,3.132303554029723,0.5206342098904257,0.5652598513870218,3.132303554029723,0.5206342098904257,0.5652598513870218,0.10564335546085847,2.3662817263466422,0.6403784722222222,0.020000000000000004,0.016364018053688457,0.5488958333333334,0.0,0.5148008765570924,0.0,0.005833333333333337,1.0,0.0,0.0,2.0357067173368852,0.2900724969040786,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.005213807108918129,0.0,0.10042954835194036,0.0,0.03093716947240545,0.0,0.26457308905482263,0.19842981679111693,9738.310214108895,20.000000000000057,0.3333333333333333,3771.30919885407,16.086551175925926,0.6403784722222222,0.4166666666666667,12869.240940740741,30886.178257777778,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3616.7905822222224,371.2234074074074,0.0,83.33501842849276,51.66666666666668,46.10666666666668,0.0,51.929746157344155,0.16355018852811193,450.69319610440914,371.2234074074074,130.21096629451995,50.836071039028646,51.929746157344155,50.2892334798709,12.43753247303448,19.669914075244357,-0.0645471906381409,9.295464831882319,-0.55,9.236100170605994,5832.6012682049895,-3415.5364897893814,-4545.671718853841,0.0,0.0,764.0292370870355,6.723990118791905,1.0835000000000001,0.17045103830351363,0.0,0.0,1.0114786125874242,71.51058200977778,-124.06646413709836,0.19145600763084417,8.992866781581615,0.0026623435710632303,8.763206157279772,1.2222764674268967,0.561235258776643,-7302.484929644077,115.6392410006256
2025-01-01 08:00:00,1.1731151970810028,0.23014658345361821,0.6556733784675545,1.1731151970810028,0.23014658345361821,0.6556733784675545,0.10223884236297179,0.33365246582914204,0.7172238888888889,0.020000000000000004,0.04091004513422114,0.6147633333333334,0.0,0.22431325012028488,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003942146838450292,0.0,0.09829669552452149,0.0,0.034568132335428756,0.0,0.26314296424912087,0.1973572231868406,10906.90743980196,20.000000000000057,0.37333333333333335,4223.8663027165585,18.016937317037037,0.7172238888888889,0.4666666666666667,14413.54985362963,30886.178257777778,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3616.7905822222224,928.0585185185186,0.0,80.94374654548845,51.66666666666668,46.10666666666668,0.0,51.60044017110134,0.18628139775976515,508.2817795495377,928.0585185185186,126.4746039773257,49.98657969761783,51.60044017110134,49.17964946087607,12.43753247303448,19.757545018246148,-0.0458423965515955,8.8257837696349,-1.4,9.236100170605994,6446.228578073116,-3704.362114409875,-4937.814592160513,0.0,0.0,483.4709149168976,489.19414072581526,1.0,0.17652349686810273,0.0,0.0,1.0475133708677942,65.99961422222222,-6.335184485229612,0.1910357711916726,9.045596196878133,0.002669752420654334,133.05459418798253,1.2224793688117872,0.5956502847876174,-8052.331716434413,124.10329930797883
2025-01-01 09:00:00,1.0441295003691897,0.2056914492761184,0.5928074999999999,1.0441295003691897,0.2056914492761184,0.5928075,0.04867382881233019,0.28384692155685953,0.69160875,0.020000000000000004,0.0,0.5928074999999999,0.0,0.19985811594278508,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0031791506761695907,0.0,0.04549467813616061,0.0,0.01736943363314596,0.0,0.23053611867912113,0.17290208900934081,10517.375031237605,20.000000000000057,0.36000000000000004,4073.013934762396,17.373475269999997,0.69160875,0.45,13898.780216000001,30886.178257777778,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3616.7905822222224,0.0,0.0,82.81914562567746,51.66666666666668,46.10666666666668,0.0,51.627530510152845,0.0,0.0,0.0,129.40491504012104,50.621546169571644,51.627530510152845,50.118553999281055,12.43753247303448,19.649462494717895,-0.06968993826344855,8.603113607529473,-0.85,9.236100170605994,6405.614716968747,-3139.051927991669,-4690.018399311821,0.0,0.0,338.3940934047623,1411.3486773534592,0.3335,0.17319509263467853,0.0,0.0,1.027762187597445,22.01087134311111,239.8639916381998,0.19434537800118706,9.030471507828702,0.002696628138245442,262.2296676265428,1.2235244021768743,0.5875453524913397,-7337.460686364548,125.39482361048339
