Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.30000548485765954,0.1928779243561062,0.0,0.005000091414294325,0.00321463207260177,0.0,0.023373535758697418,0.2566319490989621,0.0,0.020000000000000004,0.0,0.0,0.0,0.18704459102277288,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005086641081871345,0.0,On,0.018286894676826072,0,On,0.007239161068598185,0,On,0.21432803754783472,0.160746028160876,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,30886.178257777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3616.7905822222224,Off,0.0,0,85.19026525702621,51.666666666666686,46.10666666666668,0.0,50.07311779338671,0.0,0.0,0.0,133.10978946410344,50.11607646371356,50.137555798876996,50.07311779338671,12.43753247303448,18.22031499698167,0.0,8.758236168611967,2.8,9.236100170605994,-3094.9420289823984,-6483.845489252719,-3390.255845819119,-0.0,-0.0,397.00175067375557,0.0,2.0,0.1687025224594692,0.0,0.0,1.001102692337106,131.99922844444444,-101.68793383703479,0.21079870712271997,8.325853112331881,0.0026835191679770937,-68.95600970183119,1.2259527784649291,0.8467534390151837,-6574.948184148583,91.10269489586409
2025-01-01 00:01:00,0.30000548485765954,0.1928779243561062,0.0,0.005000091414294325,0.00321463207260177,0.0,0.023373535758697418,0.2566319490989621,0.0,0.020000000000000004,0.0,0.0,0.0,0.18704459102277288,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005086641081871345,0.0,On,0.018286894676826072,0,On,0.007239161068598185,0,On,0.21432803754783472,0.160746028160876,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,30886.178257777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3616.7905822222224,Off,0.0,0,85.41502521631895,51.666666666666686,46.10666666666668,0.0,50.05895540791131,0.0,0.0,0.0,133.46097690049837,50.10280323261336,50.12472714496439,50.05895540791131,12.43753247303448,18.122863654612456,0.0,8.681443380699738,2.8,9.236100170605994,-3065.69483824846,-6392.324416587468,-3359.575158258923,-0.0,-0.0,397.00175067375557,0.0,2.0,0.16823903638454546,0.0,0.0,0.9983523057352791,131.99922844444444,-103.12143066329324,0.21270093920461317,8.302524151831024,0.002683368042263304,-68.39188204613774,1.2299454234293383,0.8461940558424221,-6485.919329604351,93.59491301688433
2025-01-01 00:02:00,0.30000548485765954,0.1928779243561062,0.0,0.005000091414294325,0.00321463207260177,0.0,0.023373535758697418,0.2566319490989621,0.0,0.020000000000000004,0.0,0.0,0.0,0.18704459102277288,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005086641081871345,0.0,On,0.018286894676826072,0,On,0.007239161068598185,0,On,0.21432803754783472,0.160746028160876,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,30886.178257777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3616.7905822222224,Off,0.0,0,85.63281020275384,51.666666666666686,46.10666666666668,0.0,50.044756033718734,0.0,0.0,0.0,133.80126594180288,50.08949498236076,50.11186445668178,50.044756033718734,12.43753247303448,18.027988577930074,0.0,8.609421092290884,2.8,9.236100170605994,-3037.7469141022452,-6306.583526610229,-3329.811159463979,-0.0,-0.0,397.00175067375557,0.0,2.0,0.16778742541651012,0.0,0.0,0.9956723875609808,131.99922844444444,-104.93750531202178,0.21396168372150925,8.2577470138385,0.0026832186394761407,-67.84149010618918,1.230346289838132,0.845669086261191,-6402.520300982687,95.93677437245908
2025-01-01 00:03:00,0.30000548485765954,0.1928779243561062,0.0,0.005000091414294325,0.00321463207260177,0.0,0.023373535758697418,0.2566319490989621,0.0,0.020000000000000004,0.0,0.0,0.0,0.18704459102277288,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005086641081871345,0.0,On,0.018286894676826072,0,On,0.007239161068598185,0,On,0.21432803754783472,0.160746028160876,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,30886.178257777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3616.7905822222224,Off,0.0,0,85.84395678263176,51.666666666666686,46.10666666666668,0.0,50.030520833019025,0.0,0.0,0.0,134.13118247286212,50.07615279970466,50.09896878304748,50.030520833019025,12.43753247303448,17.935564849566475,0.0,8.541814197778491,2.8,9.236100170605994,-3011.115170681482,-6226.204268522279,-3300.9165208830045,-0.0,-0.0,397.00175067375557,0.0,2.0,0.16734712521342507,0.0,0.0,0.9930595889358094,131.99922844444444,-107.200400472233,0.21519774033688463,8.213596277343331,0.002683070487312037,-67.30397061136401,1.2307370520154004,0.8451760037275018,-6324.321578793647,98.11731027136761
2025-01-01 00:04:00,0.30000548485765954,0.1928779243561062,0.0,0.005000091414294325,0.00321463207260177,0.0,0.023373535758697418,0.2566319490989621,0.0,0.020000000000000004,0.0,0.0,0.0,0.18704459102277288,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005086641081871345,0.0,On,0.018286894676826072,0,On,0.007239161068598185,0,On,0.21432803754783472,0.160746028160876,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,30886.178257777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3616.7905822222224,Off,0.0,0,86.04876776679639,51.666666666666686,46.10666666666668,0.0,50.016250911951126,0.0,0.0,0.0,134.45119963561936,50.06277771895461,50.08604112245634,50.016250911951126,12.43753247303448,17.845480137310364,0.0,8.478307431598322,2.8,9.236100170605994,-2981.4014456886944,-6150.799037961625,-3272.8485577185525,-0.0,-0.0,397.00175067375557,0.0,2.0,0.1669176287181279,0.0,0.0,0.9905109009166682,131.99922844444444,-105.5546386438975,0.21641005373524888,8.17068310734422,0.0026829235556483544,-66.77875857068301,1.2311181657255896,0.8447125628013891,-6250.942546498975,100.14350853735024
2025-01-01 00:05:00,0.30000548485765954,0.1928779243561062,0.0,0.005000091414294325,0.00321463207260177,0.0,0.023373535758697418,0.2566319490989621,0.0,0.020000000000000004,0.0,0.0,0.0,0.18704459102277288,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005086641081871345,0.0,On,0.018286894676826072,0,On,0.007239161068598185,0,On,0.21432803754783472,0.160746028160876,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,30886.178257777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3616.7905822222224,Off,0.0,0,86.24738754614177,51.666666666666686,46.10666666666668,0.0,50.00194732620453,0.0,0.0,0.0,134.7615430408465,50.0493707272401,50.0730824277579,50.00194732620453,12.43753247303448,17.757681372266156,-0.07565196106721572,8.418617378511115,2.8,9.236100170605994,-2948.492787646722,-6080.019429875576,-3245.5836047173952,-0.0,-0.0,397.00175067375557,0.0,2.0,0.1664987093174986,0.0,0.0,0.9880249787518529,131.99922844444444,-99.91093360308261,0.21759880226924075,8.128980357614436,0.0026827778157081945,-66.26558284707056,1.2314898374884626,0.8442767424386206,-6182.041780370779,102.02235049520367
2025-01-01 00:06:00,0.30000548485765954,0.1928779243561062,0.0,0.005000091414294325,0.00321463207260177,0.0,0.023373535758697418,0.2566319490989621,0.0,0.020000000000000004,0.0,0.0,0.0,0.18704459102277288,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005086641081871345,0.0,On,0.018286894676826072,0,On,0.007239161068598185,0,On,0.21432803754783472,0.160746028160876,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,30886.178257777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3616.7905822222224,Off,0.0,0,86.43994412021586,51.666666666666686,46.10666666666668,0.0,49.987611107396006,0.0,0.0,0.0,135.06241268783728,50.03593278919361,50.06009363009242,49.987611107396006,12.43753247303448,17.672121599756718,-0.16121173357665342,8.36248657093091,2.8,9.236100170605994,-2915.296927764144,-6013.56819163949,-3219.100268855797,-0.0,-0.0,397.00175067375557,0.0,2.0,0.16609016811958377,0.0,0.0,0.9856006421906648,131.99922844444444,-93.19840958210287,0.21876410539106536,8.08846420612775,0.0026826332393851916,-65.76420230305675,1.2318522488976813,0.8438667041654931,-6117.309854984063,103.74166334457327
2025-01-01 00:07:00,0.30000548485765954,0.1928779243561062,0.0,0.005000091414294325,0.00321463207260177,0.0,0.023373535758697418,0.2566319490989621,0.0,0.020000000000000004,0.0,0.0,0.0,0.18704459102277288,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005086641081871345,0.0,On,0.018286894676826072,0,On,0.007239161068598185,0,On,0.21432803754783472,0.160746028160876,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,30886.178257777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3616.7905822222224,Off,0.0,0,86.62664344471102,51.666666666666686,46.10666666666668,0.0,49.97324326579935,0.0,0.0,0.0,135.35413038236098,50.022464849504324,50.04707564135681,49.97324326579935,12.43753247303448,17.588724659217267,-0.24460867411610465,8.309678692070701,2.8,9.236100170605994,-2882.988726752784,-5951.090557502298,-3193.368506808313,-0.0,-0.0,397.00175067375557,0.0,2.0,0.1656916652759311,0.0,0.0,0.9832358745282219,131.99922844444444,-86.62197061822555,0.21990651093641003,8.04843969009623,0.002682489799172275,-65.27423034108887,1.2322057062081366,0.8434807580686712,-6056.463502845646,105.37294534334828
2025-01-01 00:08:00,1.8369138181909928,0.1928779243561062,1.31735,0.03061523030318321,0.00321463207260177,0.021955833333333334,0.023373535758697418,0.2566319490989621,1.5369083333333333,0.020000000000000004,0.0,1.31735,0.0,0.18704459102277288,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005086641081871345,0.0,On,0.018286894676826072,0,On,0.007239161068598185,0,On,0.21432803754783472,0.160746028160876,On,On,23371.944513861345,18.33333333333337,0.8,9051.142077249768,38.60772282222222,1.5369083333333333,1,30886.178257777778,30886.178257777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3616.7905822222224,Off,0.0,0,86.80771451114701,51.666666666666686,46.10666666666668,0.0,49.958844777367226,0.0,0.0,0.0,135.6370539236672,50.00896782077214,50.0340293424746,49.958844777367226,12.43753247303448,17.50740573350708,-0.32592759982629005,8.259977624567265,2.8,9.236100170605994,20520.164144439805,3158.7296216474433,-3168.356063980225,-0.0,-0.0,397.00175067375557,0.0,2.0,0.16530281783696077,0.0,0.0,0.9809284032919509,131.99922844444444,-80.42605611507238,0.22102671955987657,8.00952157471713,0.0026823474684906116,-64.79523704932768,1.232550553513908,0.8431173567000493,-5999.244261790497,106.83180618817303
2025-01-01 00:09:00,1.8369138181909928,0.1928779243561062,1.31735,0.03061523030318321,0.00321463207260177,0.021955833333333334,0.023373535758697418,0.2566319490989621,1.5369083333333333,0.020000000000000004,0.0,1.31735,0.0,0.18704459102277288,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005086641081871345,0.0,On,0.018286894676826072,0,On,0.007239161068598185,0,On,0.21432803754783472,0.160746028160876,On,On,23371.944513861345,18.33333333333337,0.8,9051.142077249768,38.60772282222222,1.5369083333333333,1,30886.178257777778,30886.178257777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3616.7905822222224,Off,0.0,0,86.26414193298835,51.666666666666686,46.10666666666668,0.0,49.94441657989705,0.0,0.0,0.0,134.7877217702943,49.995442579918496,50.02095557992922,49.94441657989705,12.43753247303448,17.69735707437364,-0.13597625895972953,8.420455843034452,2.8,9.236100170605994,20443.057182224176,2968.2293172531063,-3226.902544766048,-0.0,-0.0,397.00175067375557,0.0,2.0,0.16621069678037323,0.0,0.0,0.9863158749273246,131.99922844444444,-98.98653754487731,0.2183816007308544,8.099665707367336,0.00268220622178501,-65.66391300330451,1.2317456842928516,0.8442901691431326,-6184.162949100223,101.25018910356172
