Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 04:44:00,7.221919458391837,4.665215036114639,0.0,0.12036532430653062,0.07775358393524398,0.0,0.05301198621185925,0.0,0.6492720277756653,6.469635444404313,0.05,0.0,0.0,0.4716600404505118,4.178971662330794,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2979.928063491175,18.33333333333337,1.535737188076424,6584.864264974541,5.777379194404312,0.69225625,1,8872.536078465715,8872.536078465715,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.397285981568395,51.666666666666686,46.10666666666668,0.0,50.3807418711973,0.0,0.0,0.0,37.397285981568395,49.9332488326593,50.3807418711973,49.70950231339031,12.43753247303448,17.81042011543557,-0.022913217897801985,9.267704636552818,-1.1,9.236100170605994,2046.001218061705,-228.70050824755617,-1601.7319770703868,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06418078489354853,0.0,0,0.1375688377121186,131.99922844444444,-129.3545445232262,0.2030208232580676,7.9467279787572735,0.0025131362502888717,168.3259265705588,1.2301972102678183,0.4949593670058093,-6772.294077551222,-41.27069567087572
2025-01-01 04:45:00,7.2216196937953905,4.665021407313653,0.0,0.12036032822992317,0.07775035678856089,0.0,0.05301198621185925,0.0,0.6492720277756653,6.469335679807866,0.05,0.0,0.0,0.4716600404505118,4.178778033529808,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2979.9647499177595,18.33333333333337,1.5358372582783342,6584.945332414518,5.777079429807866,0.69225625,1,8872.653832332277,8872.653832332277,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.397494512589226,51.666666666666686,46.10666666666668,0.0,50.37809913033767,0.0,0.0,0.0,37.397494512589226,49.93086319821532,50.37809913033767,49.70724523215416,12.43753247303448,17.80784460218153,-0.02548873115184236,9.275852883602786,-1.1,9.236100170605994,2046.7267760172172,-237.1254923610959,-1601.3720477901552,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06417510302287938,0.0,0,0.13755665885912882,131.99922844444444,-129.0256022745299,0.20306445628254316,7.945554936755379,0.0025132690430044436,168.293646511332,1.2302080011270617,0.49515382948496234,-6780.279427451403,-41.791397324211125
2025-01-01 04:46:00,7.221324928519845,4.664831007754956,0.0,0.12035541547533075,0.07774718346258261,0.0,0.05301198621185925,0.0,0.6492720277756653,6.469040914532321,0.05,0.0,0.0,0.4716600404505118,4.178587633971111,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.000825305143,18.33333333333337,1.5359356701312328,6585.025049617137,5.776784664532321,0.69225625,1,8872.769624922279,8872.769624922279,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.3976532409995,51.666666666666686,46.10666666666668,0.0,50.37545640918393,0.0,0.0,0.0,37.3976532409995,49.928477550468806,50.37545640918393,49.70498812111125,12.43753247303448,17.805311880146924,-0.02802145318644733,9.283694105032344,-1.1,9.236100170605994,2047.431391741877,-245.23078619264652,-1601.0181296811104,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06416951529025733,0.0,0,0.13754468178711987,131.99922844444444,-128.7109800462987,0.20310754902608333,7.944405822222789,0.002513401809089624,168.26145700864706,1.2302186112671096,0.4953408925437445,-6787.966850776107,-42.28898503367619
2025-01-01 04:47:00,7.221035011586152,4.664643739915719,0.0,0.12035058352643586,0.07774406233192864,0.0,0.05301198621185925,0.0,0.6492720277756653,6.468750997598628,0.05,0.0,0.0,0.4716600404505118,4.178400366131873,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.0363080918637,18.33333333333337,1.5360324735181674,6585.103457326759,5.776494747598628,0.69225625,1,8872.883515418622,8872.883515418622,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.39776367075554,51.666666666666686,46.10666666666668,0.0,50.372813711172036,0.0,0.0,0.0,37.39776367075554,49.926091892596745,50.372813711172036,49.7027309833091,12.43753247303448,17.80282066006919,-0.03051267326418028,9.291241058077723,-1.1,9.236100170605994,2048.1158445542214,-253.0296887401273,-1600.6700410466995,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06416401886432414,0.0,0,0.13753290042719332,131.99922844444444,-128.41009865508587,0.20315011761890203,7.943279912407538,0.0025135345486358186,168.22935551062264,1.2302290461298533,0.4955208687356035,-6795.368519262364,-42.76462680452186
2025-01-01 04:48:00,7.22074979769513,4.664459509941939,0.0,0.1203458299615855,0.07774099183236566,0.0,0.05301198621185925,0.0,0.6492720277756653,6.468465783707606,0.05,0.0,0.0,0.4716600404505118,4.178216136158094,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.071216023499,18.33333333333337,1.5361277164550207,6585.180594756486,5.776209533707606,0.69225625,1,8872.995560779984,8872.995560779984,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.39782724919294,51.666666666666686,46.10666666666668,0.0,50.370171039633995,0.0,0.0,0.0,37.39782724919294,49.923706227680185,50.370171039633995,49.700473821703284,12.43753247303448,17.80036970104455,-0.03296363228882271,9.29850594082516,-1.1,9.236100170605994,2048.780892876037,-260.5349023997842,-1600.3276070334255,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06415861101968802,0.0,0,0.13752130893758543,131.99922844444444,-128.12239227817966,0.20319217759162056,7.942861417577344,0.0025136672617318188,168.1973395609943,1.2302393109532306,0.4956940565196998,-6802.496087021542,-43.219410134728754
2025-01-01 04:49:00,7.220469146928333,4.66427822745523,0.0,0.12034115244880556,0.07773797045758717,0.0,0.05301198621185925,0.0,0.6492720277756653,6.468185132940809,0.05,0.0,0.0,0.4716600404505118,4.178034853671385,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.105566189135,18.33333333333337,1.5362214451885952,6585.256499668744,5.775928882940809,0.69225625,1,8873.105815857878,8873.105815857878,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.39784537033113,51.666666666666686,46.10666666666668,0.0,50.3675283978018,0.0,0.0,0.0,37.39784537033113,49.92132055870785,50.3675283978018,49.69821663916088,12.43753247303448,17.79795780798492,-0.035375525348452896,9.305500421960197,-1.1,9.236100170605994,2049.4272578183545,-267.7585709412342,-1599.990659270271,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06415328913135719,0.0,0,0.13750990169173577,131.99922844444444,-127.84732526465308,0.20323374390667964,7.941779763535358,0.0025137999484638996,168.16540679413018,1.2302494107819504,0.4958607410371171,-6809.360717046487,-43.6543535634918
2025-01-01 04:50:00,7.220192924466526,4.664099805370971,0.0,0.12033654874110877,0.07773499675618285,0.0,0.05301198621185925,0.0,0.6492720277756653,6.467908910479002,0.05,0.0,0.0,0.4716600404505118,4.177856431587126,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.139375055713,18.33333333333337,1.5363137042889616,6585.33120845118,5.775652660479001,0.69225625,1,8873.214333506892,8873.214333506892,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.397819377472224,51.666666666666686,46.10666666666668,0.0,50.36488578881113,0.0,0.0,0.0,37.397819377472224,49.91893488857954,50.36488578881113,49.69595943846375,12.43753247303448,17.795583829223954,-0.03774950410941713,9.31223566721174,-1.1,9.236100170605994,2050.055621046198,-274.7123130966984,-1599.6590355293263,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06414805066949908,0.0,0,0.13749867326705362,131.99922844444444,-127.58439464433124,0.2032748309879419,7.940719304166261,0.002513932608915913,168.13355493033862,1.2302593504775836,0.4960211948022301,-6815.973104714011,-44.07041683386749
2025-01-01 04:51:00,7.219921000329095,4.663924159729977,0.0,0.12033201667215158,0.07773206932883296,0.0,0.05301198621185925,0.0,0.6492720277756653,6.467636986341571,0.05,0.0,0.0,0.4716600404505118,4.177680785946133,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.172658499794,18.33333333333337,1.536404536734919,6585.404756186855,5.775380736341571,0.69225625,1,8873.321164686648,8873.321164686648,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.39775056609706,51.666666666666686,46.10666666666668,0.0,50.362243215704815,0.0,0.0,0.0,37.39775056609706,49.91654922010936,50.362243215704815,49.693702222311636,12.43753247303448,17.793246654301488,-0.040086679031883676,9.318722363312608,-1.1,9.236100170605994,2050.66662922178,-281.40725163553,-1599.3325794117004,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06414289319459034,0.0,0,0.1374876184345223,131.99922844444444,-127.33312603045695,0.20331545274806073,7.939679416926318,0.0025140652431693755,168.10178177152292,1.2302691347279051,0.49617567832945986,-6822.343499064004,-44.46850875838017
2025-01-01 04:52:00,7.2196532491346455,4.663751209543869,0.0,0.1203275541522441,0.07772918682573114,0.0,0.05301198621185925,0.0,0.6492720277756653,6.467369235147121,0.05,0.0,0.0,0.4716600404505118,4.177507835760024,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.2054318367586,18.33333333333337,1.536493983992501,6585.477176718768,5.775112985147121,0.69225625,1,8873.426358555525,8873.426358555525,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.39764018572168,51.666666666666686,46.10666666666668,0.0,50.3596006814362,0.0,0.0,0.0,37.39764018572168,49.91416355602877,50.3596006814362,49.69144499332506,12.43753247303448,17.790945211928126,-0.04238812140524573,9.324970740053379,-1.1,9.236100170605994,2051.26089817701,-287.854038427522,-1599.0111400589135,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06413781435296156,0.0,0,0.13747673214914963,131.99922844444444,-127.0930697649778,0.20335562261361964,7.93865950123333,0.002514197851303553,168.07008519718457,1.2302787680554716,0.4963244407097057,-6828.481722400154,-44.84949274613611
2025-01-01 04:53:00,7.2193895498802,4.663580876652445,0.0,0.12032315916467,0.07772634794420742,0.0,0.05301198621185925,0.0,0.6492720277756653,6.467105535892675,0.05,0.0,0.0,0.4716600404505118,4.1773375028686,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.237709847734,18.33333333333337,1.5365820860873638,6585.548502709358,5.774849285892675,0.69225625,1,8873.529962557091,8873.529962557091,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.39748944264475,51.666666666666686,46.10666666666668,0.0,50.35695818887225,0.0,0.0,0.0,37.39748944264475,49.91177789898952,50.35695818887225,49.68918775404816,12.43753247303448,17.788678468108312,-0.044654865225059126,9.330990590831817,-1.1,9.236100170605994,2051.8390153789887,-294.0628765440788,-1598.6945718867212,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06413281187268936,0.0,0,0.13746600954116242,131.99922844444444,-126.8637987461668,0.20339535354831598,7.937658977414065,0.002514330433395539,168.03846316073387,1.2302882548255378,0.496467720146506,-6834.397188589026,-45.214190664411376
2025-01-01 04:54:00,7.219129785736283,4.663413085591318,0.0,0.12031882976227137,0.07772355142652197,0.0,0.05301198621185925,0.0,0.6492720277756653,6.466845771748758,0.05,0.0,0.0,0.4716600404505118,4.1771697118074735,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.2695068045728,18.33333333333337,1.536668881671958,6585.618765695699,5.774589521748759,0.69225625,1,8873.632022500271,8873.632022500271,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.39729950139559,51.666666666666686,46.10666666666668,0.0,50.35431574079659,0.0,0.0,0.0,37.39729950139559,49.90939225156642,50.35431574079659,49.68693050695135,12.43753247303448,17.786445424398615,-0.046887908934756695,9.33679129197157,-1.1,9.236100170605994,2052.401541584744,-300.0435403216552,-1598.3827343380947,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06412788355978445,0.0,0,0.13745544590783612,131.99922844444444,-126.64490704587689,0.20343465807444713,7.936677285727701,0.0025144629895203306,168.0069136860633,1.2302975992533962,0.49660574445885564,-6840.098920310404,-45.56338570695101
2025-01-01 04:55:00,7.218873843855986,4.663247763468589,0.0,0.12031456406426644,0.07772079605780982,0.0,0.05301198621185925,0.0,0.6492720277756653,6.466589829868462,0.05,0.0,0.0,0.4716600404505118,4.177004389684743,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.3008364931407,18.33333333333337,1.5367544080881177,6585.68799614096,5.774333579868463,0.69225625,1,8873.7325826341,8873.7325826341,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.397071487518815,51.666666666666686,46.10666666666668,0.0,50.35167333991235,0.0,0.0,0.0,37.397071487518815,49.90700661625999,50.35167333991235,49.68467325443382,12.43753247303448,17.784245116284676,-0.049088217048694816,9.342381820995397,-1.1,9.236100170605994,2052.949012395359,-305.8053939703841,-1598.0754916530232,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06412302729463953,0.0,0,0.1374450367058808,131.99922844444444,-126.43600860890132,0.20347354829294206,7.935713885455944,0.002514595519750901,167.97543486435148,1.2303068054112185,0.4967387315554543,-6845.595565426632,-45.897824684712624
2025-01-01 04:56:00,7.218621615196624,4.663084839849636,0.0,0.12031036025327707,0.0777180806641606,0.0,0.05301198621185925,0.0,0.6492720277756653,6.4663376012091,0.05,0.0,0.0,0.4716600404505118,4.176841466065791,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.3317122350622,18.33333333333337,1.5368387014255231,6585.756223482462,5.7740813512091,0.69225625,1,8873.831685717523,8873.831685717523,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.396806487871324,51.666666666666686,46.10666666666668,0.0,50.34903098884493,0.0,0.0,0.0,37.396806487871324,49.90462099549894,50.34903098884493,49.68241599882595,12.43753247303448,17.782076611665353,-0.0512567216680182,9.347770773980832,-1.1,9.236100170605994,2053.4819398205973,-311.35740905563944,-1597.7727126535135,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06411824102871186,0.0,0,0.13743477754433042,131.99922844444444,-126.23673592509425,0.20351203590207276,7.935452451263832,0.002514728024158268,167.94402485107614,1.2303158772344487,0.49686688988375605,-6850.895412584076,-46.21821995402524
2025-01-01 04:57:00,7.21837299435286,4.662924246649342,0.0,0.12030621657254767,0.07771540411082237,0.0,0.05301198621185925,0.0,0.6492720277756653,6.466088980365336,0.05,0.0,0.0,0.4716600404505118,4.1766808728654965,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.362146908065,18.33333333333337,1.5369217965763953,6585.823476176622,5.773832730365336,0.69225625,1,8873.929373084686,8873.929373084686,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.39650555392676,51.666666666666686,46.10666666666668,0.0,50.34638869014458,0.0,0.0,0.0,37.39650555392676,49.902235391642655,50.34638869014458,49.6801587423917,12.43753247303448,17.77993900943444,-0.05339432389893162,9.352966382089823,-1.1,9.236100170605994,2054.0008137606455,-316.70818104595855,-1597.474270542433,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06411352278141928,0.0,0,0.13742466417788976,131.99922844444444,-126.0467387691294,0.20355013221494897,7.93452399954276,0.002514860502811562,167.91268186321722,1.2303248185277795,0.4969904188562914,-6856.006406125094,-46.52525109748602
2025-01-01 04:58:00,7.218127879400336,4.662765918031073,0.0,0.12030213132333893,0.07771276530051788,0.0,0.05301198621185925,0.0,0.6492720277756653,6.465843865412811,0.05,0.0,0.0,0.4716600404505118,4.176522544247228,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.392152965051,18.33333333333337,1.5370037272867585,6585.889781741109,5.7735876154128105,0.69225625,1,8874.02568470616,8874.02568470616,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.396169702332394,51.666666666666686,46.10666666666668,0.0,50.3437464462889,0.0,0.0,0.0,37.396169702332394,49.89984980698344,50.3437464462889,49.677901487330715,12.43753247303448,17.777831438151356,-0.055501895182015204,9.357976527340318,-1.1,9.236100170605994,2054.506103354561,-321.86594505707217,-1597.1800427149706,-0.0,-0.0,797.1596761641431,0.0,2.0,0.0641088706372311,0.0,0,0.13741469250069854,131.99922844444444,-125.865683059662,0.20358784817591993,7.933612323906484,0.002514992955778086,167.8814041766335,1.2303336329707553,0.4971095092561457,-6860.936160367024,-46.81956643115715
2025-01-01 04:59:00,7.217886171748787,4.662609790311811,0.0,0.12029810286247977,0.07771016317186352,0.0,0.05301198621185925,0.0,0.6492720277756653,6.465602157761262,0.05,0.0,0.0,0.4716600404505118,4.176366416527966,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.00895680509868421,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.4217424520007,18.33333333333337,1.5370845262045847,6585.955166794399,5.7733459077612626,0.69225625,1,8874.120659246399,8874.120659246399,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.39579991661708,51.666666666666686,46.10666666666668,0.0,50.34110425968524,0.0,0.0,0.0,37.39579991661708,49.89746424374875,50.34110425968524,49.67564423578051,12.43753247303448,17.77575305479286,-0.05758027854050951,9.362808757672367,-1.1,9.236100170605994,2054.998258203789,-326.8385908841028,-1596.8899105815913,-0.0,-0.0,797.1596761641431,0.0,2.0,0.06410428274293606,0.0,0,0.13740485854047568,131.99922844444444,-125.69324983076305,0.2036251943759692,7.932716951724867,0.002515125383123377,167.85019012359754,1.2303423241230365,0.4972243436230849,-6865.691973290351,-47.10178438815111
2025-01-01 05:00:00,7.218671410872354,4.662455801872938,0.0,0.12031119018120591,0.0777075966978823,0.0,0.0540356210802803,0.0,0.6492720277756653,6.465363762016409,0.05,0.0,0.0,0.4716600404505118,4.176212428089093,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.009980439967105263,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.450927024823,18.33333333333337,1.5371642249250759,6586.019657093014,5.773107512016408,0.69225625,1,8874.214334117836,8874.214334117836,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.3953971482679,51.666666666666686,46.10666666666668,0.0,50.33846213267299,0.0,0.0,0.0,37.3953971482679,49.8950787041033,50.33846213267299,49.67338698981846,12.43753247303448,17.77370304357882,-0.05963028975455131,9.367470301350982,-1.1,9.236100170605994,2056.501344361217,-331.6336773891353,-1596.6037594015042,-0.0,-0.0,798.183311032564,0.0,2.0,0.06409975730507249,0.0,0,0.13739515845301087,131.99922844444444,-125.52913429466594,0.20366218106721587,7.931837425642525,0.0025152577849112652,167.8190380904747,1.2303508954293483,0.49733509662155423,-6870.280839668955,-47.37249481319421
2025-01-01 05:01:00,7.218436731496238,4.662304213971123,0.0,0.12030727885827064,0.07770507023285206,0.0,0.0540356210802803,0.0,0.6492720277756653,6.465129082640293,0.05,0.0,0.0,0.4716600404505118,4.1760608401872785,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.09854339296507231,0.0739075447238042,On,0.0,0,Off,0.009980439967105263,0.0,On,0.04405518111317504,0,On,0.020391973841649345,0,On,0.5303366609689436,0.39775249572670757,On,0,0,Off,HP On,2980.4796571461616,18.33333333333337,1.5372426879286891,6586.083143172309,5.772872832640292,0.69225625,1,8874.30655031847,8874.30655031847,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,13911.792573333334,Off,0.0,0.0,37.394957347700505,51.666666666666686,46.10666666666668,0.0,50.33582006752578,0.0,0.0,0.0,37.394957347700505,49.89269319015111,50.33582006752578,49.67112975146377,12.43753247303448,17.771684887190165,-0.06164844614320586,9.371968080741082,-1.1,9.236100170605994,2056.9673055324347,-336.2585806857687,-1596.3220744163725,-0.0,-0.0,798.183311032564,0.0,2.0,0.0640953020192749,0.0,0,0.13738560873357586,131.99922844444444,-125.37358822991806,0.20369876332930045,7.930975698904308,0.0025153901612039275,167.7879544901905,1.2303593321557296,0.4974419353915895,-6874.709463669289,-47.63226018878852
