Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,3.392499066001654,2.157727217454013,0.0,0.05654165110002756,0.035962120290900214,0.0,0.08331234389599712,0.0,0.24060358876992388,3.068583133335733,0.0,0.0,0.0,0.17561832307921052,1.9821088943748024,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.027264309210526312,0.0,On,0.056048034685470816,0,On,0.00644582466430981,0,On,0.19451536995695837,0.14588652746771874,On,0,0,Off,Off,0.0,0.0,39.451679891742316,51.666666666666686,46.10666666666668,0.0,50.83551782462094,0.0,0.0,0.0,39.451679891742316,50.5697610538399,50.83551782462094,50.43688266844938,12.43753247303448,HP On,8739.505737283807,16.666666666666686,2.8867366801574614,0.0,3.005677826475922,0.06290530685981106,2.0640836397802813,8676.600430423996,14677.84069554355,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,20101.74164601079,16.67373656799542,0.0,-0.8139041904830233,2.8,9.236100170605994,3364.059579660997,-170.065119247955,-5567.455567699145,-0.0,-0.0,376.2994709911562,0.0,1.0,0.3079255060897449,0.0,0.0,2.245722340602236,65.99961422222222,-184.2900609148213,0.23069072145560227,7.564332311490487,0.0026632649594760405,-245.9487589808814,1.232509865482608,0.0026361648689284486,12.415575482694344,-182.48069473064936
2025-01-01 00:01:00,3.4724236956439767,2.2093534281219473,0.0,0.05787372826073294,0.03682255713536579,0.0,0.08331234389599712,0.0,0.24060358876992388,3.148507762978056,0.0,0.0,0.0,0.17561832307921052,2.033735105042737,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.027264309210526312,0.0,On,0.056048034685470816,0,On,0.00644582466430981,0,On,0.19451536995695837,0.14588652746771874,On,0,0,Off,Off,0.0,0.0,39.45184714744782,51.666666666666686,46.10666666666668,0.0,50.83275727955009,0.0,0.0,0.0,39.45184714744782,50.56724436622602,50.83275727955009,50.434487909563984,12.43753247303448,HP On,8935.269396456188,16.666666666666686,2.867520880050872,0.0,3.098632896313587,0.04987486666446853,2.1377214412296803,8885.39452979172,14678.29184666339,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,20104.412133379756,16.67106602505008,0.0,-0.8251292000594506,2.8,9.236100170605994,3554.7139082125877,-169.5836803253323,-5565.874309727073,-0.0,-0.0,376.2994709911562,0.0,1.0,0.3078973165572121,0.0,0.0,2.2455167523618074,65.99961422222222,-190.98064950768304,0.23134686776091376,7.584903620132078,0.0026626060169157636,-245.27619728664115,1.2361220681949585,0.0026361648689284486,12.454139026812948,-182.03781935214525
2025-01-01 00:02:00,3.4785993698751887,2.2133425195985534,0.0,0.05797665616458648,0.036889041993309224,0.0,0.08331234389599712,0.0,0.24060358876992388,3.154683437209268,0.0,0.0,0.0,0.17561832307921052,2.037724196519343,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.027264309210526312,0.0,On,0.056048034685470816,0,On,0.00644582466430981,0,On,0.19451536995695837,0.14588652746771874,On,0,0,Off,Off,0.0,0.0,39.44890714923539,51.666666666666686,46.10666666666668,0.0,50.829996755278614,0.0,0.0,0.0,39.44890714923539,50.56472766794261,50.829996755278614,50.43209312427462,12.43753247303448,HP On,8948.547430300507,16.666666666666686,2.866338414036603,0.0,3.1044016184396064,0.05028181876966109,2.1422666382954114,8898.265611530845,14678.29184666339,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,20104.1494370793,16.67106602505008,0.0,-0.8359754769132434,2.8,9.236100170605994,3561.020862488316,-168.5198004352038,-5565.874309727073,-0.0,-0.0,376.2994709911562,0.0,1.0,0.3078973165572121,0.0,0.0,2.2455167523618074,65.99961422222222,-197.95172907627398,0.23129018000632093,7.583630826105914,0.002661950796573606,-244.6348585002139,1.2361225571188048,0.0026361648689284486,12.491401433862668,-181.01120186906647
2025-01-01 00:03:00,3.484556238408172,2.2171902765563427,0.0,0.05807593730680286,0.03695317127593904,0.0,0.08331234389599712,0.0,0.24060358876992388,3.160640305742251,0.0,0.0,0.0,0.17561832307921052,2.041571953477132,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.027264309210526312,0.0,On,0.056048034685470816,0,On,0.00644582466430981,0,On,0.19451536995695837,0.14588652746771874,On,0,0,Off,Off,0.0,0.0,39.44596737163935,51.666666666666686,46.10666666666668,0.0,50.82723646644864,0.0,0.0,0.0,39.44596737163935,50.56221115720654,50.82723646644864,50.4296985025855,12.43753247303448,HP On,8961.713330431865,16.666666666666686,2.865138554924794,0.0,3.1102638511075797,0.050376454634671025,2.1468825263142257,8911.336875797195,14678.29184666339,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,20104.070731680753,16.67106602505008,0.0,-0.8462253993997993,2.8,9.236100170605994,3567.195860777175,-167.09204932931215,-5565.874309727073,-0.0,-0.0,376.2994709911562,0.0,1.0,0.3078973165572121,0.0,0.0,2.2455167523618074,65.99961422222222,-204.94263091877374,0.23123364038058988,7.582990769815559,0.002661297289734932,-243.99519691483545,1.2361230447650609,0.0026361648689284486,12.52661506422363,-179.61866439353577
2025-01-01 00:04:00,3.489250974570064,2.220222776540501,0.0,0.05815418290950106,0.037003712942341685,0.0,0.08331234389599712,0.0,0.24060358876992388,3.165335041904143,0.0,0.0,0.0,0.17561832307921052,2.0446044534612904,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.027264309210526312,0.0,On,0.056048034685470816,0,On,0.00644582466430981,0,On,0.19451536995695837,0.14588652746771874,On,0,0,Off,Off,0.0,0.0,39.44302781447406,51.666666666666686,46.10666666666668,0.0,50.824476413038575,0.0,0.0,0.0,39.44302781447406,50.55969483400373,50.824476413038575,50.427304044486306,12.43753247303448,HP On,8972.07791694191,16.666666666666686,2.864195133608401,0.0,3.1148793226372344,0.050455719266908255,2.150514607577217,8921.622197675,14678.29184666339,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,20103.992421159237,16.67106602505008,0.0,-0.855712684560188,2.8,9.236100170605994,3573.274596852285,-165.3786325903559,-5565.874309727073,-0.0,-0.0,376.2994709911562,0.0,1.0,0.3078973165572121,0.0,0.0,2.2455167523618074,65.99961422222222,-209.22848135370768,0.23117724849684212,7.582353925035605,0.0026606454919173134,-243.35720814304165,1.2361235311370635,0.0026361648689284486,12.55920865243907,-177.93784124279497
2025-01-01 00:05:00,3.4925198810393776,2.222334281527059,0.0,0.05820866468398963,0.03703890469211765,0.0,0.08331234389599712,0.0,0.24060358876992388,3.1686039483734567,0.0,0.0,0.0,0.17561832307921052,2.0467159584478485,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.027264309210526312,0.0,On,0.056048034685470816,0,On,0.00644582466430981,0,On,0.19451536995695837,0.14588652746771874,On,0,0,Off,Off,0.0,0.0,39.44008847781379,51.666666666666686,46.10666666666668,0.0,50.82171659502683,0.0,0.0,0.0,39.44008847781379,50.557178698320094,50.82171659502683,50.42490974996674,12.43753247303448,HP On,8979.28925004832,16.666666666666686,2.863539277116557,0.0,3.118091136058962,0.05051281231449447,2.153041002140003,8928.776437733824,14678.29184666339,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,20103.91450462766,16.67106602505008,0.0,-0.8643058255792601,2.8,9.236100170605994,3579.3062106483694,-163.62718560412614,-5565.874309727073,-0.0,-0.0,376.2994709911562,0.0,1.0,0.3078973165572121,0.0,0.0,2.2455167523618074,65.99961422222222,-210.40820066403313,0.23112100396920862,7.581720284548075,0.0026599953986500536,-242.72088780885315,1.2361240162381402,0.0026361648689284486,12.588730406567663,-176.2159160106938
2025-01-01 00:06:00,3.495557552405277,2.2242964233921847,0.0,0.058259292540087944,0.037071607056536414,0.0,0.08331234389599712,0.0,0.24060358876992388,3.171641619739356,0.0,0.0,0.0,0.17561832307921052,2.048678100312974,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.027264309210526312,0.0,On,0.056048034685470816,0,On,0.00644582466430981,0,On,0.19451536995695837,0.14588652746771874,On,0,0,Off,Off,0.0,0.0,39.43714936165852,51.666666666666686,46.10666666666668,0.0,50.81895701239182,0.0,0.0,0.0,39.43714936165852,50.554662750141595,50.81895701239182,50.42251561901649,12.43753247303448,HP On,8985.992883670742,16.666666666666686,2.8629295115446243,0.0,3.12107958347307,0.050562036266286296,2.15539089035625,8935.430847404456,14678.29184666339,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,20103.7594916765,16.67106602505008,0.0,-0.8719161207640665,2.8,9.236100170605994,3585.311431215565,-161.61243233525332,-5565.874309727073,-0.0,-0.0,376.2994709911562,0.0,1.0,0.3078973165572121,0.0,0.0,2.2455167523618074,65.99961422222222,-211.1066137192609,0.23106490641282718,7.580459883340145,0.0026593470054741587,-242.0862315477446,1.2361245000716103,0.0026361648689284486,12.61487559175585,-174.22730792700918
2025-01-01 00:07:00,3.498453068525895,2.2261667420399456,0.0,0.058307551142098256,0.03710277903399909,0.0,0.08331234389599712,0.0,0.24060358876992388,3.1745371358599743,0.0,0.0,0.0,0.17561832307921052,2.050548418960735,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.027264309210526312,0.0,On,0.056048034685470816,0,On,0.00644582466430981,0,On,0.19451536995695837,0.14588652746771874,On,0,0,Off,Off,0.0,0.0,39.43421046585976,51.666666666666686,46.10666666666668,0.0,50.81619766511197,0.0,0.0,0.0,39.43421046585976,50.552146989454144,50.81619766511197,50.420121651625244,12.43753247303448,HP On,8992.381071602467,16.666666666666686,2.862348658050347,0.0,3.123928438745229,0.05060869711474504,2.1576302895672352,8941.772374487722,14678.29184666339,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,20103.68234976021,16.67106602505008,0.0,-0.87845892644762,2.8,9.236100170605994,3591.2853396788205,-159.79997173985666,-5565.874309727073,-0.0,-0.0,376.2994709911562,0.0,1.0,0.3078973165572121,0.0,0.0,2.2455167523618074,65.99961422222222,-211.5208931877305,0.23100895544383993,7.579832542700886,0.002658700307942307,-241.45323500661556,1.2361249826407859,0.0026361648689284486,12.637353414506848,-172.4373251543635
2025-01-01 00:08:00,3.5012993742434078,2.228005273907472,0.0,0.058354989570723464,0.0371334212317912,0.0,0.08331234389599712,0.0,0.24060358876992388,3.177383441577487,0.0,0.0,0.0,0.17561832307921052,2.0523869508282613,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.027264309210526312,0.0,On,0.056048034685470816,0,On,0.00644582466430981,0,On,0.19451536995695837,0.14588652746771874,On,0,0,Off,Off,0.0,0.0,39.43127179056601,51.666666666666686,46.10666666666668,0.0,50.8134385531657,0.0,0.0,0.0,39.43127179056601,50.549631416243706,50.8134385531657,50.417727847782714,12.43753247303448,HP On,8998.659127329985,16.666666666666686,2.8617780201703034,0.0,3.1267291925704472,0.05065424900703995,2.15983118912783,8948.004878322945,14678.291846663387,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,20103.605599207734,16.671066025050084,0.0,-0.8839020694531402,2.8,9.236100170605994,3597.2180082574578,-157.58029360733914,-5565.874309727074,-0.0,-0.0,376.2994709911562,0.0,1.0,0.3078973165572121,0.0,0.0,2.2455167523618074,65.99961422222222,-211.86628033660892,0.23095315067939026,7.579208384985879,0.002658055301618816,-240.82189384375846,1.2361254639489674,0.0026361648689284486,12.656053343803839,-170.236346951143
2025-01-01 00:09:00,3.504134337206671,2.2298364790795473,0.0,0.05840223895344452,0.03716394131799246,0.0,0.08331234389599712,0.0,0.24060358876992388,3.18021840454075,0.0,0.0,0.0,0.17561832307921052,2.0542181560003367,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.027264309210526312,0.0,On,0.056048034685470816,0,On,0.00644582466430981,0,On,0.19451536995695837,0.14588652746771874,On,0,0,Off,Off,0.0,0.0,39.42833333577726,51.666666666666686,46.10666666666668,0.0,50.810679676531436,0.0,0.0,0.0,39.42833333577726,50.5471160304962,50.810679676531436,50.41533420747859,12.43753247303448,HP On,9004.910404750557,16.666666666666686,2.861210031503411,0.0,3.129518915984379,0.05069948855637062,2.162022742696823,8954.210916194186,14678.291846663387,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,20103.52923913828,16.671066025050084,0.0,-0.8881831979386028,2.8,9.236100170605994,3603.098133983768,-155.33217927903803,-5565.874309727074,-0.0,-0.0,376.2994709911562,0.0,1.0,0.3078973165572121,0.0,0.0,2.2455167523618074,65.99961422222222,-212.23743203087022,0.2308974917376208,7.578587403028334,0.0026574119820796153,-240.19220372883115,1.2361259439994492,0.0026361648689284486,12.6707611697618,-168.00294044879982
