occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.605,0.12,0.337,0.144,0.144,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.605,0.12,0.337,0.144,0.144,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.6,0.0915,0.337,0.118,0.118,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.593,0.0591,0.337,0.0892,0.0892,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.578,0.0389,0.376,0.0706,0.0706,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.575,0.017,0.382,0.0499,0.0499,0.0,0.0,0.0,0.0,0.183,0,0,0,0
1.0,0.589,0.0184,0.337,0.0504,0.0504,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0184,0.337,0.0504,0.0504,0.0,0.0,0.0,0.0,0.183,0,0,0,0
1.0,0.589,0.0184,0.337,0.0504,0.0504,0.0,0.0,0.0,0.0,0.183,0,0,0,0
1.0,0.589,0.02,0.337,0.0594,0.0594,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.022,0.337,0.0696,0.0696,0.0,0.0,0.0,0.0,0.0916,0,0,0,0
1.0,0.589,0.022,0.337,0.0696,0.0696,0.0,0.0,0.0,0.0,0.0916,0,0,0,0
1.0,0.589,0.022,0.337,0.0696,0.0696,0.0,0.0,0.0,0.0,0.183,0,0,0,0
1.0,0.593,0.0246,0.337,0.0885,0.0885,0.0,0.0,0.0,0.0,0.0916,0,0,0,0
1.0,0.597,0.0276,0.337,0.11,0.11,0.0,0.0,0.0,0.0,0.183,0,0,0,0
1.0,0.614,0.0331,0.298,0.139,0.139,0.0,0.0,0.0,0.0,0.202,0,0,0,0
0.907,0.633,0.0394,0.253,0.171,0.171,0.0,0.0,0.0,0.0,0.333,0,0,0,0
0.8,0.644,0.0447,0.253,0.188,0.188,0.0,0.0,0.0,0.0,0.367,0,0,0,0
0.8,0.656,0.0508,0.253,0.208,0.208,0.0,0.0,0.0,0.0,0.202,0,0,0,0
0.8,0.656,0.0508,0.253,0.208,0.208,0.0,0.0,0.0,0.0,0.0576,0,0,0,0
0.8,0.656,0.0508,0.253,0.208,0.208,0.0,0.0,0.0,0.0,0.275,0,0,0,0
0.8,0.684,0.0654,0.213,0.253,0.253,0.0,0.0,0.0,0.0,0.377,0,0,0,0
0.8,0.715,0.0821,0.168,0.305,0.305,0.0,0.0,0.0,0.0,0.0916,0,0,0,0
0.707,0.691,0.0718,0.208,0.265,0.265,0.0,0.0,0.0,0.467,0.275,0,0,0,0
0.6,0.664,0.06,0.253,0.22,0.22,0.0,0.0,0.0,1.0,0.0916,0,0,0,0
0.6,0.664,0.0644,0.253,0.222,0.222,0.0,0.0,0.0,1.0,0.203,0,0,0,0
0.6,0.664,0.0693,0.253,0.225,0.225,0.0,0.0,0.0,1.0,0.179,0,0,0,0
0.6,0.688,0.0818,0.213,0.266,0.266,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.6,0.715,0.096,0.168,0.313,0.313,0.0,0.0,0.0,1.0,0.499,0,0,0,0
0.6,0.715,0.101,0.168,0.309,0.309,0.0,0.0,0.0,0.733,0.0,0,0,0,0
0.507,0.691,0.0927,0.208,0.265,0.265,0.0,0.0,0.0,0.0,0.241,0,0,0,0
0.4,0.664,0.0765,0.253,0.22,0.22,0.0,0.0,0.0,0.0,0.12,0,0,0,0
0.4,0.664,0.0765,0.253,0.22,0.22,0.0,0.0,0.0,0.0,0.183,0,0,0,0
0.4,0.664,0.0799,0.253,0.216,0.216,0.0,0.0,0.0,0.0,0.114,0,0,0,0
0.4,0.664,0.0837,0.253,0.212,0.212,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0837,0.253,0.212,0.212,0.0,0.0,0.0,0.0,0.0916,0,0,0,0
0.4,0.664,0.0837,0.253,0.212,0.212,0.0,0.0,0.0,0.0,0.199,0,0,0,0
0.4,0.664,0.0857,0.253,0.21,0.21,0.0,0.0,0.0,0.0,0.269,0,0,0,0
0.4,0.664,0.0879,0.253,0.207,0.207,0.0,0.0,0.0,0.0,0.0916,0,0,0,0
0.493,0.688,0.105,0.213,0.244,0.244,0.0,0.0,0.0,0.0,0.284,0,0,0,0
0.6,0.715,0.124,0.168,0.286,0.286,0.0,0.0,0.0,0.0,0.192,0,0,0,0
0.6,0.715,0.131,0.168,0.285,0.285,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.139,0.168,0.284,0.284,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.507,0.691,0.12,0.208,0.247,0.247,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0982,0.253,0.205,0.205,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.101,0.253,0.207,0.207,0.0,0.0,0.0,0.0,0.0916,0,0,0,0
0.4,0.664,0.103,0.253,0.209,0.209,0.0,0.0,0.0,0.0,0.183,0,0,0,0
0.4,0.664,0.103,0.253,0.209,0.209,0.0,0.0,0.0,0.0,0.0916,0,0,0,0
0.4,0.664,0.103,0.253,0.209,0.209,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.493,0.671,0.109,0.253,0.218,0.218,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.68,0.115,0.253,0.228,0.228,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.507,0.652,0.0916,0.292,0.186,0.186,0.0,0.0,0.0,0.0,0.275,0,0,0,0
0.4,0.621,0.0653,0.337,0.139,0.139,0.0,0.0,0.0,0.0,0.0916,0,0,0,0
0.4,0.626,0.0713,0.337,0.15,0.15,0.0,0.0,0.0,0.0,0.275,0,0,0,0
0.4,0.632,0.0782,0.337,0.163,0.163,0.0,0.0,0.0,0.0,0.0916,0,0,0,0
0.4,0.632,0.0782,0.337,0.163,0.163,0.0,0.0,0.0,0.0,0.0,0,0,0,0
