Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,1.1532452411205463,0.466971225100746,0.3424218750000001,1.1532452411205463,0.466971225100746,0.3424218750000001,0.06975867097772939,0.6339943826428167,0.3994921875,0.05,0.0,0.3424218750000001,0.0,0.4523878917674127,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.10949265885008036,0.08211949413756024,0.0,0.0,0.02105986842105263,0.0,0.0029652961709020265,0.0,0.045733506385774746,0.0,0.030810526952933074,0.0,0.49369119683980334,0.3702683976298525,0.0,0.0,5971.0962960173765,20.000000000000057,0.36,2456.7126414826243,10.0353959375,0.3994921875,0.45,8028.31675,17840.70388888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8101.071653333333,0.0,0.0,84.53947030423696,51.66666666666668,46.10666666666668,0.0,51.17489579689319,0.0,0.0,0.0,132.09292235037023,51.211020927764984,51.229083493200896,51.17489579689319,12.43753247303448,19.704500048119257,-0.05981492003959315,1.5653828942231824,2.0318958907880704,2.8,9.236100170605994,4592.311340238317,-533.4272016676869,732.0403061851791,-2298.6179468465725,0.0,0.0,999.1927409528711,0.0,5.0,0.10432073958268533,0.0,0.0,1.3500191105258805,329.99807111111113,-79.35974988535831,0.22690392959826733,9.580601748595518,0.003161608195463959,-0.8214861806756911,1.2228922244070655,0.0,0.0,103.41584546441322,0.7249112727551998,725.6423042579459,6.3980019272333095
2025-01-01 01:00:00,1.1673785471841454,0.45014522018482567,0.39315104166666676,1.1673785471841454,0.4501452201848256,0.39315104166666676,0.059707199079059164,0.5989951328273084,0.45867621527777774,0.05,0.0,0.39315104166666676,0.0,0.43556188685149233,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.10675534237882835,0.08006650678412124,0.0,0.0,0.01948037828947368,0.0,0.0024494326634847733,0.0,0.0377773881261007,0.0,0.018245950358651855,0.0,0.4739938400898282,0.355495380067371,0.0,0.0,6855.703154686617,20.000000000000057,0.4133333333333333,2820.67006985042,11.522121261574076,0.45867621527777774,0.5166666666666667,9217.697009259258,17840.70388888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8101.071653333333,0.0,0.0,82.44964251032147,51.66666666666668,46.10666666666668,0.0,50.39007575176347,0.0,0.0,0.0,128.82756642237732,50.430622223796654,50.45089545981325,50.39007575176347,12.43753247303448,19.702764873398625,-0.06080461772103967,2.5768190671112903,2.6135765964548194,2.5,9.236100170605994,5531.743863750349,-4112.186944332724,-101.17843921393639,-2191.8594560552524,0.0,0.0,955.5208342111907,0.0,5.0,0.09776636693463396,0.0,0.0,1.2651986964090491,329.99807111111113,-87.6206690922062,0.22702202885298312,9.58152540078213,0.0031627626475707955,19.611913364797207,1.222957932261992,0.0,0.0,102.8883126926098,0.7249112727551998,-107.56069982864261,6.382260614706228
2025-01-01 02:00:00,0.9235540794743824,0.44589199617314473,0.19023437500000004,0.9235540794743824,0.44589199617314473,0.19023437500000004,0.05916386533152599,0.5924501099761896,0.22194010416666668,0.05,0.0,0.19023437500000004,0.0,0.4313086628398114,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.10401802590757633,0.07801351943068223,0.0,0.0,0.01948037828947368,0.0,0.0024163487805862792,0.0,0.03726713826146603,0.0,0.01737189285644099,0.0,0.4710601912121723,0.35329514340912915,0.0,0.0,3317.2757200096535,18.33333333333337,0.19999999999999998,1364.8403563792356,5.575219965277778,0.22194010416666668,0.25,4460.175972222222,17840.70388888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8101.071653333333,0.0,0.0,84.11143567383952,51.66666666666668,46.10666666666668,0.0,49.627543023953045,0.0,0.0,0.0,131.42411824037427,49.65460151965213,49.66813076750168,49.627543023953045,12.43753247303448,18.307906890618963,-0.038695158918395714,1.7030511218066224,2.0413815045438457,1.6500000000000001,9.236100170605994,2299.3857588614455,-5434.39930581196,-367.0755945316597,-1915.907831021893,0.0,0.0,948.6378330339747,0.0,5.0,0.08783238306491205,0.0,0.0,1.136642590294112,329.99807111111113,-50.619963160289856,0.24873792943118353,8.955208998566464,0.0031745770729325598,59.45516266560137,1.2288056202667834,0.0,0.0,121.54887078294182,0.7249112727551998,-371.6609074631822,4.585312931522465
2025-01-01 03:00:00,1.0085398112487445,0.4438390088197057,0.266328125,1.0085398112487445,0.4438390088197057,0.2663281250000001,0.05811087191047336,0.5897127935049377,0.3107161458333333,0.05,0.0,0.266328125,0.0,0.4292556754863724,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.10128070943632432,0.07596053207724322,0.0,0.0,0.018427384868421052,0.0,0.0024163487805862792,0.0,0.03726713826146603,0.0,0.01737189285644099,0.0,0.4710601912121723,0.35329514340912915,0.0,0.0,4644.186008013515,18.33333333333337,0.27999999999999997,1910.7764989309298,7.805307951388889,0.3107161458333333,0.35,6244.246361111112,17840.70388888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8101.071653333333,0.0,0.0,82.78012684958547,51.66666666666668,46.10666666666668,0.0,48.84225259777583,0.0,0.0,0.0,129.3439482024773,48.87177768445417,48.886540227793354,48.84225259777583,12.43753247303448,18.021136703054996,-0.05994216356980905,1.623796335982709,1.799547247880555,1.6500000000000001,9.236100170605994,3588.2226735284553,-3819.7448557865964,-141.19869249997296,-1938.6419581756968,0.0,0.0,944.8475231416701,0.0,5.0,0.09054780704308016,0.0,0.0,1.1717830070355173,329.99807111111113,-62.16889945103342,0.2543479067149101,8.84101995788931,0.0031901402282741155,15.77687730871459,1.2300006221804562,0.0,0.0,119.45198659894173,0.7249112727551998,-144.58850775556985,3.3898152555968517
2025-01-01 04:00:00,1.0501905156108255,0.4417860214662667,0.30437500000000006,1.0501905156108255,0.4417860214662667,0.30437500000000006,0.05811087191047336,0.5869754770336857,0.35510416666666667,0.05,0.0,0.30437500000000006,0.0,0.4272026881329334,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.09854339296507231,0.0739075447238042,0.0,0.0,0.018427384868421052,0.0,0.0024163487805862792,0.0,0.03726713826146603,0.0,0.01737189285644099,0.0,0.4710601912121723,0.35329514340912915,0.0,0.0,5307.641152015446,18.33333333333337,0.32,2183.744570206777,8.920351944444445,0.35510416666666667,0.4,7136.281555555555,17840.70388888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8101.071653333333,0.0,0.0,80.61525263545612,51.66666666666668,46.10666666666668,0.0,48.07375923640267,0.0,0.0,0.0,125.96133224290018,48.107785556589974,48.12479871668362,48.07375923640267,12.43753247303448,18.06377287805746,-0.06060238067615386,0.6576055332643607,1.3840303321871532,0.55,9.236100170605994,4008.3788669132036,-7528.2221650244055,-793.4208450500533,-2147.1970963076715,0.0,0.0,917.9378479615293,0.0,4.63375,0.09329318790403973,0.0,0.0,1.207311097066261,305.8257124022222,-70.00303675610013,0.25344503688168735,8.855329461919535,0.0031887028762760884,34.17318776015973,1.2292448291713034,0.0,0.0,134.62660691002094,0.7249112727551998,-797.1072096914761,3.6863646414227125
2025-01-01 05:00:00,1.0776626033889278,0.44430057764711456,0.3712574576377747,1.0776626033889278,0.4443005776471146,0.3712574576377747,0.06593192483774234,0.5918305049400744,0.36990017361111105,0.05,0.05420016597110795,0.31705729166666674,0.0,0.4297172443137812,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.09854339296507231,0.0739075447238042,0.0,0.0,0.020533371710526313,0.0,0.0027643422155185834,0.0,0.04263421091169744,0.0,0.018874179188365918,0.0,0.4744129327866362,0.35580969958997705,0.0,0.0,5528.792866682756,18.33333333333337,0.3333333333333333,2274.7339272987256,9.292033275462963,0.36990017361111105,0.4166666666666667,7433.626620370371,17840.70388888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8101.071653333333,1230.8986666666667,0.0,79.88568344991945,51.66666666666668,46.10666666666668,0.0,47.73754838075156,0.13866651777000874,349.5224803059992,1230.8986666666667,124.82138039049916,47.732331600610934,47.78538721575883,47.68188437553336,12.43753247303448,18.003903032419597,-0.07788850503352318,-0.30716162579381234,0.13353207645759388,-0.25000000000000006,9.236100170605994,4116.506516672329,-4590.9467258938985,-365.54204031013,-2233.780600130784,0.0,0.0,888.5519813716412,0.0,4.0,0.09293819430865168,0.0,0.0,1.2027171099089105,263.9984568888889,-67.05773125128414,0.25561203777906694,8.842870231863015,0.003205593303041818,14.036294603796705,1.228867999380156,0.0,0.0,140.45877745998501,0.7249112727551998,-368.4486734667408,2.9066331566107593
2025-01-01 06:00:00,1.2835543432211847,0.4928827648027398,0.40716839186348763,1.2835543432211847,0.49288276480273974,0.40716839186348763,0.16523756850701654,0.6836205941586126,0.3846961805555555,0.05,0.07742880853015421,0.3297395833333334,0.0,0.4782994314694064,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.10401802590757633,0.07801351943068223,0.0,0.0,0.02316585526315789,0.0,0.00865082271345798,0.0,0.13342089053040068,0.0,0.04588801886607053,0.0,0.5337145493849658,0.40028591203872416,0.0,0.0,5749.944581350066,18.33333333333337,0.3466666666666666,2365.723284390675,9.663714606481483,0.3846961805555555,0.43333333333333335,7730.971685185185,17840.70388888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8101.071653333333,1758.4266666666665,0.0,85.81560157176882,51.66666666666668,46.10666666666668,0.0,51.60761605575827,0.7413716388327551,2030.286320028837,1758.4266666666665,134.08687745588878,49.9813301061843,51.60761605575827,49.168187131397325,12.43753247303448,18.042608861850443,-0.06142541074876817,0.36726952611709357,0.7820866771405635,0.3,9.236100170605994,4584.825554520085,-5588.303818428996,-455.29442450307084,-2165.589479807612,0.0,0.0,1075.4966010975706,0.0,4.0,0.09287091312984631,0.0,0.0,1.2018464213235984,263.9984568888889,-75.02614811993983,0.2541877542403753,8.849253017785706,0.0031954800884214773,-41.778385060594594,1.2287120829964726,0.0,0.0,128.59374817808845,0.7249112727551998,-459.29547005356255,4.0010455504917175
2025-01-01 07:00:00,1.4126938942471654,0.5227629403633087,0.4043649218241235,1.4126938942471652,0.5227629403633087,0.4043649218241235,0.21758898368613752,0.7456127230610279,0.3994921875,0.05,0.06194304682412337,0.3424218750000001,0.0,0.5081796070299753,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.10949265885008036,0.08211949413756024,0.0,0.0,0.021586365131578945,0.0,0.011934704423382536,0.0,0.184067914131176,0.0,0.0680399136877272,0.0,0.5680801505232203,0.4260601128924151,0.0,0.0,5971.0962960173765,18.33333333333337,0.36,2456.7126414826243,10.0353959375,0.3994921875,0.45,8028.31675,17840.70388888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8101.071653333333,1406.7413333333332,0.0,84.76687329140263,51.66666666666668,46.10666666666668,0.0,51.30820916569294,0.5657977021859059,1526.0571681119857,1406.7413333333332,132.4482395178166,49.60837491630145,51.30820916569294,48.7584577916057,12.43753247303448,18.07047852356519,-0.05376535903219264,-0.47018649750967456,0.12823981184739358,-0.55,9.236100170605994,4679.038685697882,-6602.0792194878,-643.977523552594,-2346.9623640503487,0.0,0.0,1130.2623872794288,4.859787170847797,3.13375,0.09555295040828425,0.0,0.0,1.2365547793693559,206.82629106888888,-75.35763354857487,0.2528128404916887,8.848731898410467,0.0031837473667125494,-34.02161320521204,1.228603104168119,0.0,0.0,139.8817558217277,0.7249112727551998,-648.1979747447552,4.220451192161198
2025-01-01 08:00:00,1.3202501749005486,0.5124003065738113,0.34308940426507717,1.3202501749005486,0.5124003065738113,0.34308940426507717,0.18616350281075872,0.7289825054231234,0.35510416666666667,0.05,0.03871440426507711,0.30437500000000006,0.0,0.49781697324047786,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.11222997532133236,0.08417248149099925,0.0,0.0,0.016321398026315787,0.0,0.010341776728269877,0.0,0.15950032805617306,0.0,0.06522654110248598,0.0,0.551525988999305,0.41364449174947865,0.0,0.0,5307.641152015446,18.33333333333337,0.32,2183.744570206777,8.920351944444445,0.35510416666666667,0.4,7136.281555555555,17840.70388888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8101.071653333333,879.2133333333333,0.0,85.22650447361343,51.66666666666668,46.10666666666668,0.0,51.43857112264907,0.22931733276756047,624.3655672788587,879.2133333333333,133.16641324002097,49.71845449840018,51.43857112264907,48.858396186275726,12.43753247303448,18.02821089141289,-0.05911442576998412,-1.3376495154219044,-0.6590031953247896,-1.4,9.236100170605994,3779.1656358863893,-6710.570564708832,-704.8097789303952,-2540.163867017922,0.0,0.0,1000.8659622950419,354.7066158547411,1.88375,0.09888395035493529,0.0,0.0,1.279661390798,124.32677329111111,10.822388593823318,0.25308971606172054,8.825568072400321,0.0031773074983738837,-10.888775731011377,1.229363254626554,0.0,0.0,148.6743475693138,0.7249112727551998,-710.1434434316109,5.333664501215659
2025-01-01 09:00:00,1.3897528346791443,0.5161721408450831,0.3811362792650772,1.3897528346791443,0.5161721408450831,0.3811362792650772,0.19286502389172133,0.747395623287423,0.3994921875,0.05,0.03871440426507711,0.3424218750000001,0.0,0.5015888075117497,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.11222997532133236,0.08417248149099925,0.0,0.0,0.013162417763157892,0.0,0.010942187936427726,0.0,0.16876041819213572,0.0,0.07861054660508988,0.0,0.5565551013610008,0.4174163260207505,0.0,0.0,5971.0962960173765,18.33333333333337,0.36,2456.7126414826243,10.0353959375,0.3994921875,0.45,8028.31675,17840.70388888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8101.071653333333,879.2133333333333,0.0,83.4259966909817,51.66666666666668,46.10666666666668,0.0,51.06073594674014,0.3240546910738428,875.1431720011412,879.2133333333333,130.35311982965894,49.02743689423831,51.06073594674014,48.010787367987405,12.43753247303448,18.006783441359563,-0.07153780524923357,-0.8989164121659129,-0.43169261801688713,-0.85,9.236100170605994,4761.095576482202,-4598.449008414135,-395.63461076763394,-2420.1305927764797,0.0,0.0,1033.301018528319,1016.6664770834275,2.0,0.09714713884961955,0.0,0.0,1.2571852395270533,131.99922844444444,176.82885471298695,0.2543675107338355,8.831180871242593,0.003187402261390456,95.48202011732141,1.2300634445394736,0.0,0.0,137.60951741048498,0.7249112727551998,-405.47699866582656,9.842387898192563
