Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.6871636178170366,0.15356776343324174,0.45274810810810806,0.6871636178170366,0.15356776343324174,0.452748108108108,0.012055692611861676,0.0,0.2070541752051749,0.45805375000000004,0.010000000000000002,0.45274810810810806,0.0,0.0,0.15065109676657507,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002105986842105263,0.0,0.009949705769756413,0.0,0.006186046183074748,0.0,0.16580337853957097,0.1243525339046782,9467.691041741395,20.000000000000057,0.5087500000000001,3263.94638470305,13.268739109669667,0.45805375000000004,0.55,12273.583676444445,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,0.0,0.0,37.22023282740205,51.66666666666668,46.10666666666668,0.0,51.41326387838258,0.0,0.0,0.0,37.22023282740205,51.446352890640085,51.462897396768845,51.41326387838258,12.43753247303448,19.45554845545007,-0.2504302037171489,15.151728830947862,0.85,9.236100170605994,5629.4808309489335,1531.390291191915,-4501.401379835418,0.0,0.0,207.50363131926662,2436.92475832624,0.0,0.18429415142503738,0.0,0.0,2.3849584212806487,0.0,455.6875377236931,0.20258328870940742,9.028466953655673,0.0027751326180895683,317.45113216112844,1.2242847789766045,0.08360733412587268,-1576.3849469733018,-156.1711465378335
2025-01-01 11:00:00,0.5067182011503699,0.15356776343324174,0.2743927927927928,0.5067182011503699,0.15356776343324174,0.2743927927927927,0.012055692611861676,0.0,0.2070541752051749,0.27760833333333335,0.010000000000000002,0.2743927927927928,0.0,0.0,0.15065109676657507,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002105986842105263,0.0,0.009949705769756413,0.0,0.006186046183074748,0.0,0.16580337853957097,0.1243525339046782,5737.994570752359,20.000000000000057,0.3083333333333334,1978.1493240624548,8.041660066466466,0.27760833333333335,0.3333333333333333,7438.535561481481,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,0.0,0.0,36.72070361165139,51.66666666666668,46.10666666666668,0.0,51.213814036830165,0.0,0.0,0.0,36.72070361165139,51.260250180476525,51.28346825229971,51.213814036830165,12.43753247303448,19.6982829091863,-0.06733781090352225,15.13199634614874,1.95,9.236100170605994,2443.71129339875,537.6680787809325,-4122.990662569139,0.0,0.0,207.50363131926662,2755.6362842838225,0.0,0.17798410041707086,0.0,0.0,2.3032997838589315,0.0,621.2037538962628,0.20503281736745851,9.22965677992776,0.002855558955683822,224.31947364271642,1.2226295052260396,0.07919247507697239,-1364.1615588917994,-76.31968638972286
2025-01-01 12:00:00,0.5055525489707109,0.16810344584823075,0.2195142342342342,0.5055525489707109,0.16810344584823075,0.2195142342342342,0.03068057137298982,0.0,0.24278531093105435,0.22208666666666668,0.010000000000000002,0.2195142342342342,0.0,0.0,0.16518677918156408,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0021937362938596492,0.0,0.028486835079130177,0.0,0.022536272022302184,0.0,0.18343105090209652,0.13757328817657236,4590.395656601888,20.000000000000057,0.2466666666666667,1582.5194592499638,6.433328053173172,0.22208666666666668,0.26666666666666666,5950.828449185185,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,0.0,0.0,36.180768730717276,51.66666666666668,46.10666666666668,0.0,50.98544276574503,0.12854717025469758,343.9796584661521,0.0,36.180768730717276,50.87278867349514,51.05219701482631,50.74970737828892,12.43753247303448,19.766713702268728,-0.055053722304718514,15.073558140650084,3.05,9.236100170605994,1807.47713117498,274.01592911858,-3785.4851692097805,0.0,0.0,291.41452877556407,2899.0439747114706,0.46649999999999997,0.17406547591484242,0.0,0.0,2.2525886981616305,30.788820034666667,711.1521150073087,0.2076586662879534,9.313868890309632,0.002905930031770862,140.46973406474174,1.2216936297949483,0.08122383267239798,-1268.313294703915,-40.19023542746883
2025-01-01 13:00:00,1.5019081772730307,0.16290365128104226,0.1371963963963964,1.5019081772730307,0.16290365128104226,0.13719639639639636,0.023658132541879626,1.1000131084444444,0.22943276962003992,0.13880416666666667,0.010000000000000002,0.1371963963963964,0.0,0.0,0.15998698461437558,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0024569846491228073,0.0,0.02120114789275682,0.0,0.016116790134205746,0.0,0.17649799147917852,0.13237349360938386,2868.9972853761797,20.000000000000057,0.1541666666666667,989.0746620312274,4.020830033233233,0.13880416666666667,0.16666666666666666,3719.2677807407404,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,1100.0131084444445,0.2,36.14750844915259,51.66666666666668,46.10666666666668,0.0,51.3202965116295,0.21645562159891457,573.2994307769203,1100.0131084444445,36.14750844915259,50.76923150109108,51.32458766530012,50.48940784215124,12.43753247303448,19.74315808382375,-0.05264561237900391,14.580614916569765,4.45,9.236100170605994,628.7460962088724,-37.95154469331825,-3264.7724686773354,0.0,0.0,259.4370334482437,2964.801221437899,0.28335000000000005,0.16489992779014162,0.0,0.0,2.133976951578073,18.700990689866668,765.084246061784,0.21011689654782412,9.335233842465602,0.0029377207866059496,81.1623659743409,1.2211941494216672,0.0767981251874706,-1011.6916071043173,-15.334599620228325
2025-01-01 14:00:00,0.3824637132414704,0.16102287452269748,0.12347675675675673,0.3824637132414704,0.1610228745226975,0.12347675675675673,0.021295750105536738,0.0,0.22624421313593365,0.12492375,0.010000000000000002,0.12347675675675673,0.0,0.0,0.1581062078560308,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0026324835526315787,0.0,0.018663266552905157,0.0,0.015435935994559157,0.0,0.1739902891347188,0.13049271685103908,2582.097556838562,20.000000000000057,0.13875,890.1671958281046,3.6187470299099096,0.12492375,0.15,3347.3410026666666,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,0.0,0.0,37.090392661006796,51.66666666666668,46.10666666666668,0.0,51.6054844933885,0.04210380113020748,114.65988615538404,0.0,37.090392661006796,51.56384730718837,51.62178210560053,51.52673110187628,12.43753247303448,19.682714665274503,-0.05816586430132738,14.325497248343316,4.7,9.236100170605994,454.6952259003167,-42.81355892398097,-3124.1878867632972,0.0,0.0,249.64955948115116,2759.667268518935,0.2165,0.16142131443317614,0.0,0.0,2.088960068752854,14.28891647911111,747.1359963439012,0.211877433563061,9.320809360547965,0.0029529169858788563,4.725694130221618,1.2208211682092498,0.0731129911091139,-911.5321049759384,-21.44864977614713
2025-01-01 15:00:00,0.4239883209876203,0.1703224638776812,0.12347675675675673,0.4239883209876203,0.1703224638776812,0.12347675675675673,0.03568527649888092,0.0,0.25337929448873936,0.12492375,0.010000000000000002,0.12347675675675673,0.0,0.0,0.16740579721101453,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003071230811403509,0.0,0.03261404568747741,0.0,0.030171564874053248,0.0,0.18726636037009373,0.14044977027757025,2582.097556838562,20.000000000000057,0.13875,890.1671958281046,3.6187470299099096,0.12492375,0.15,3347.3410026666666,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,0.0,0.0,34.53998684096145,51.66666666666668,46.10666666666668,0.0,51.09012389562789,0.16972622616850944,458.6395446215362,0.0,34.53998684096145,49.296286233670735,51.09012389562789,48.39936740269217,12.43753247303448,19.657707794389523,-0.06522213850986436,13.30016428401822,4.15,9.236100170605994,192.86579358511685,5.662492580511118,-3290.298549456738,0.0,0.0,311.156820007136,2033.262463673629,0.53335,0.1640126027331994,0.0,0.0,2.122494040424333,35.20089424542222,589.9099661961567,0.21182145618934106,9.30322638670565,0.0029475160029839155,-8.172794744540699,1.2209294292851054,0.06993580319820128,-828.4628310876067,-56.04187215998684
2025-01-01 16:00:00,0.44257758190037727,0.15619761971943144,0.20579459459459457,0.4425775819003772,0.15619761971943144,0.20579459459459457,0.013810681646949395,0.0,0.21056065025342782,0.20820625,0.010000000000000002,0.20579459459459457,0.0,0.0,0.15328095305276476,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.0038609758771929823,0.0,0.009949705769756413,0.0,0.006186046183074748,0.0,0.16580337853957097,0.1243525339046782,4303.49592806427,20.000000000000057,0.23125000000000004,1483.611993046841,6.031245049849849,0.20820625,0.25,5578.90167111111,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,0.0,0.0,33.46577303818899,51.66666666666668,46.10666666666668,0.0,50.77393434542212,0.0,0.0,0.0,33.46577303818899,48.382330250385024,50.77393434542212,47.186528202866484,12.43753247303448,19.707744510787748,-0.06132479178038513,12.815526600048413,3.05,9.236100170605994,1027.1669664215838,416.8671777799563,-3748.9011483650265,0.0,0.0,212.76509540260724,709.2953075157842,0.0,0.17267328880700844,0.0,0.0,2.234572345818634,0.0,259.8070913197335,0.2102288010383769,9.311119490110118,0.0029342814000778037,-187.42122171938757,1.2207308363312743,0.07382543908908694,-947.1113785817748,-119.6334366851099
2025-01-01 17:00:00,1.8470301730254859,0.19135385053228962,0.26067315315315315,1.8470301730254859,0.19135385053228962,0.2606731531531531,0.07036910771155694,1.1916808674814816,0.3112522811657806,0.2637279166666667,0.010000000000000002,0.26067315315315315,0.0,0.0,0.18843718386562294,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.004913969298245615,0.0,0.06545513841331134,0.0,0.060002702678283205,0.0,0.2091718779084623,0.1568789084313467,5451.094842214742,20.000000000000057,0.2929166666666667,1879.241857859332,7.6395770631431414,0.2637279166666667,0.31666666666666665,7066.608783407407,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,1191.6808674814815,0.21666666666666667,34.306640186332096,51.66666666666668,46.10666666666668,0.0,50.82284035261228,0.17337083691553312,458.63954462153623,1191.6808674814815,34.306640186332096,49.16980156870143,50.823224813210444,48.34289771614784,12.43753247303448,19.774910655802092,-0.049099211264286305,11.918117989236382,1.95,9.236100170605994,1718.9975525542438,704.1457433502995,-4206.532848119732,0.0,0.0,414.26808101396733,49.64074451722276,0.7165,0.18093463673892607,0.0,0.0,2.3414827994006115,47.288723590222226,60.167477445267394,0.2034727747483598,9.245809576743484,0.002852753277902733,-237.08734893761002,1.2199372533433748,0.07652201288872676,-996.2777851929362,-178.81832931609634
2025-01-01 18:00:00,0.6582638253499008,0.1848690868246017,0.28811243243243234,0.6582638253499008,0.1848690868246017,0.2881124324324324,0.06118194343273069,0.0,0.29559313191717007,0.29148875,0.010000000000000002,0.28811243243243234,0.0,0.0,0.18195242015793503,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.005615964912280701,0.0,0.05556597852044999,0.0,0.052989905039923305,0.0,0.19877228877408532,0.14907921658056394,6024.894299289978,20.000000000000057,0.3237500000000001,2077.0567902655775,8.443743069789788,0.29148875,0.35,7810.462339555555,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,0.0,0.0,37.25054135603645,51.66666666666668,46.10666666666668,0.0,51.724359009449635,0.0,0.0,0.0,37.25054135603645,51.73394257786597,51.73873436207415,51.724359009449635,12.43753247303448,19.71795543129575,-0.061689610325364796,11.715991260094983,1.15,9.236100170605994,2001.3689431840914,918.4617431396368,-4412.983077997363,0.0,0.0,378.06190938113707,0.0,0.53335,0.18168049997017907,0.0,0.0,2.351135047075026,35.20089424542222,11.395812510340333,0.2003652730683681,9.15648211149977,0.0028004250096264013,-210.4542459000208,1.2195993580629978,0.06930819165707783,-957.9224378095337,-200.6726093164069
2025-01-01 19:00:00,0.8520597702343855,0.20324699768064627,0.32927135135135127,0.8520597702343855,0.20324699768064627,0.32927135135135127,0.10662448305735123,0.0,0.40230528717703423,0.33313,0.010000000000000002,0.32927135135135127,0.0,0.0,0.2003303310139796,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.005966962719298246,0.0,0.10065752033805296,0.0,0.13519817915839463,0.0,0.22502940743960453,0.16877205557970335,6885.593484902832,20.000000000000057,0.37000000000000005,2373.7791888749457,9.649992079759757,0.33313,0.4,8926.242673777777,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,0.0,0.0,36.78811023598116,51.66666666666668,46.10666666666668,0.0,51.49108607631381,0.042149320656516005,114.65988615538406,0.0,36.78811023598116,51.3341101244334,51.50657506962215,51.240133155184864,12.43753247303448,19.717031200199393,-0.07183883857353711,12.099608886901002,-0.25000000000000006,9.236100170605994,2470.7287604066537,1029.4280191242026,-4957.038068829061,0.0,0.0,556.9663388593909,0.0,0.9665,0.18859805516137054,0.0,0.0,2.440655421868995,63.78862714577778,-14.792994526508227,0.19569693301253172,9.08123567535416,0.0027346377115591105,-198.76512173139838,1.2196518682884319,0.06888792887935263,-1123.0130557559428,-221.33811399480024
2025-01-01 20:00:00,1.023147858723188,0.2197931092516055,0.32927135135135127,1.0231478587231881,0.2197931092516055,0.32927135135135127,0.1320274306671389,0.0,0.5479904280560491,0.33313,0.010000000000000002,0.32927135135135127,0.0,0.0,0.21687644258493882,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.006142461622807018,0.0,0.12588496904433188,0.0,0.25882183794279723,0.0,0.2479675082962801,0.18597563122221,6885.593484902832,20.000000000000057,0.37000000000000005,2373.7791888749457,9.649992079759757,0.33313,0.4,8926.242673777777,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,0.0,0.0,35.33094606566083,51.66666666666668,46.10666666666668,0.0,51.12762474901965,0.08491120749769472,229.3197723107681,0.0,35.33094606566083,50.0704118771138,51.12762474901965,49.54180544116088,12.43753247303448,19.734227759246934,-0.05837797650078377,11.98966409536821,-0.55,9.236100170605994,2524.7249796499973,1004.6239042703506,-5080.119173901135,0.0,0.0,759.4485673993372,0.0,1.4665,0.19027967092425085,0.0,0.0,2.4624172826986968,96.78843425688889,-40.197898751036696,0.19222604447335342,9.037167558205736,0.0026889249901591197,-87.76143044435966,1.2196137372563374,0.06828934359432166,-1130.2385713370352,-238.91671326755974
2025-01-01 21:00:00,1.0526731723845488,0.21122531940231387,0.3841499099099099,1.0526731723845488,0.21122531940231387,0.3841499099099098,0.11054899118733034,0.0,0.5434725145305518,0.38865166666666673,0.010000000000000002,0.3841499099099099,0.0,0.0,0.2083086527356472,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.005703714364035088,0.0,0.10484527682329527,0.0,0.2657276442163555,0.0,0.23742040725928779,0.1780653054444658,8033.192399053304,20.000000000000057,0.43166666666666675,2769.4090536874364,11.258324093053051,0.38865166666666673,0.4666666666666667,10413.949786074074,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,0.0,0.0,34.41847523032327,51.66666666666668,46.10666666666668,0.0,50.82616693678351,0.140317102100673,373.8226425339918,0.0,34.41847523032327,49.229690068625246,50.82616693678351,48.43145163454612,12.43753247303448,19.69173072347105,-0.07018638572328453,11.873199738081874,-0.3,9.236100170605994,3714.337449615818,1378.9011648954277,-4995.489518966978,0.0,0.0,736.4014985430654,0.0,1.5,0.19009978245718465,0.0,0.0,2.460089338425352,98.99942133333333,-59.766929013572515,0.1919943518958585,9.005808101659701,0.002678613191672082,-15.656224250551354,1.2197982236584035,0.07207230729037326,-1157.558701464267,-232.949187327742
2025-01-01 22:00:00,1.8087072215526472,0.19182174420102074,0.3704302702702702,1.8087072215526472,0.19182174420102074,0.3704302702702702,0.08069722521190754,0.9166775903703706,0.42656115597036914,0.37477125000000006,0.010000000000000002,0.3704302702702702,0.0,0.0,0.18890507753435407,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.004913969298245615,0.0,0.07578325591366193,0.0,0.17468771925789695,0.0,0.21330221118169004,0.1599766583862675,7746.292670515685,20.000000000000057,0.41625000000000006,2670.501587484314,10.856241089729728,0.37477125000000006,0.45,10042.023007999998,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,916.6775903703705,0.16666666666666666,37.118803721061724,51.66666666666668,46.10666666666668,0.0,51.77208024642846,0.0,0.0,916.6775903703705,37.118803721061724,51.589150468875495,51.779200079800475,51.490565746727015,12.43753247303448,19.730656485079848,-0.06102446836062902,11.9333482061511,-1.95,9.236100170605994,2508.6149561064126,938.7725822556805,-5797.647795938918,0.0,0.0,624.3264548440028,0.0,2.0,0.201653053395055,0.0,0.0,2.609600707090888,131.99922844444444,-64.3563733143584,0.19156186677595824,9.024198097813448,0.0026790129913648324,-0.6505842247252946,1.219635893974916,0.0806771190200357,-1490.1658695182732,-241.5631357103602
2025-01-01 23:00:00,0.7551381249505601,0.16097389704943807,0.4664677477477477,0.7551381249505601,0.16097389704943807,0.46646774774774763,0.02761097897800183,0.0,0.2455929793058915,0.47193416666666665,0.010000000000000002,0.4664677477477477,0.0,0.0,0.1580572303827714,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.00412422423245614,0.0,0.02348675474554569,0.0,0.034850005462196264,0.0,0.17480160459910285,0.1311012034493271,9754.59077027901,20.000000000000057,0.5241666666666668,3362.853850906173,13.67082211299299,0.47193416666666665,0.5666666666666667,12645.510454518519,22315.60668444444,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1690.1410977777778,0.0,0.0,34.87398140856522,51.66666666666668,46.10666666666668,0.0,51.476923348394386,0.18599317502047272,509.0584808624654,0.0,34.87398140856522,49.64671244235247,51.477213441958945,48.73131689576696,12.43753247303448,19.720361045411565,-0.06300884244393744,11.971260998361322,-3.05,9.236100170605994,3827.6714828793724,1501.6094150816898,-6252.73704635466,0.0,0.0,392.96707440640057,0.0,2.0,0.2068230315029952,0.0,0.0,2.6765056128137585,131.99922844444444,-67.14931545137786,0.19134500732835458,9.014113147610779,0.0026742649053013144,-15.45674205472069,1.2196822270570276,0.0797998452073751,-1594.1629127255942,-267.081523098889
