Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,4.05293939128361,0.17761889692723237,0.0,0.06754898985472683,0.0029603149487872063,0.0,0.008196753919119634,2.499896577777778,0.2235035795867121,1.27134248,0.05,0.0,0.0,0.16303556359389904,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005344624898651797,0,On,0.006122828128179976,0,On,0.17123810330397676,0.12842857747798253,On,On,1271.34248,19.50000000000003,1.0000000000000002,0.0,1.27134248,0.0,1,1271.34248,1271.34248,Off,0.0,20.50000000000003,0,0.0,0.05,0.0,0.0,0,0,0,2145.8666755555555,Lower On,2499.896577777778,1.0,32.50766754092683,51.666666666666686,46.10666666666668,0.0,47.84858057033828,0.0,0.0,2499.896577777778,32.50766754092683,46.12403332298163,47.84858057033828,45.26175969930331,12.43753247303448,18.405010740399376,-0.5949892596006521,-2.7777385011895293,2.8,9.236100170605994,984.5177734766359,352.88422815435945,-339.5649814894203,-0.0,-0.0,285.7132804967756,0.0,1.0,0.0166971047720999,0.0,0,0.4259128581191302,65.99961422222222,56.70140547178414,0.238720718609098,8.865657302261656,0.003076337346468573,16.562919656381407,1.2248858299754144,0,0,63.20981715185596
2025-01-01 00:01:00,4.05293939128361,0.17761889692723237,0.0,0.06754898985472683,0.0029603149487872063,0.0,0.008196753919119634,2.499896577777778,0.2235035795867121,1.27134248,0.05,0.0,0.0,0.16303556359389904,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005344624898651797,0,On,0.006122828128179976,0,On,0.17123810330397676,0.12842857747798253,On,On,1271.34248,19.50000000000003,1.0000000000000002,0.0,1.27134248,0.0,1,1271.34248,1271.34248,Off,0.0,20.50000000000003,0,0.0,0.05,0.0,0.0,0,0,0,2145.8666755555555,Lower On,2499.896577777778,1.0,32.90472909423352,51.666666666666686,46.10666666666668,0.0,47.84340276101386,0.0,0.0,2499.896577777778,32.90472909423352,46.47031068499348,47.84340276101386,45.78376464698329,12.43753247303448,18.399635206708442,-0.6003647932915861,-2.491261411507363,2.8,9.236100170605994,982.8276249062981,348.6882173749301,-339.38529174559727,-0.0,-0.0,285.7132804967756,0.0,1.0,0.01669401972970935,0.0,0,0.4258341642832879,65.99961422222222,54.831567157623326,0.23951087949816485,8.886658885093723,0.003076493518692901,16.56170094682717,1.2284864145913137,0,0,59.01380637242667
2025-01-01 00:02:00,4.05293939128361,0.17761889692723237,0.0,0.06754898985472683,0.0029603149487872063,0.0,0.008196753919119634,2.499896577777778,0.2235035795867121,1.27134248,0.05,0.0,0.0,0.16303556359389904,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005344624898651797,0,On,0.006122828128179976,0,On,0.17123810330397676,0.12842857747798253,On,On,1271.34248,19.50000000000003,1.0000000000000002,0.0,1.27134248,0.0,1,1271.34248,1271.34248,Off,0.0,20.50000000000003,0,0.0,0.05,0.0,0.0,0,0,0,2145.8666755555555,Lower On,2499.896577777778,1.0,33.30187840108465,51.666666666666686,46.10666666666668,0.0,47.83824446668922,0.0,0.0,2499.896577777778,33.30187840108465,46.816532322742866,47.83824446668922,46.30567625076969,12.43753247303448,18.394130747211463,-0.6058692527885654,-2.2161127505767984,2.8,9.236100170605994,981.1222904953823,345.1336034443332,-339.2013318575748,-0.0,-0.0,285.7132804967756,0.0,1.0,0.01669086043590068,0.0,0,0.4257535764284439,65.99961422222222,52.942272858685136,0.23960564611506466,8.884597277125284,0.003076649221732739,16.560680418881258,1.2285094935172762,0,0,55.45919244182973
2025-01-01 00:03:00,4.05293939128361,0.17761889692723237,0.0,0.06754898985472683,0.0029603149487872063,0.0,0.008196753919119634,2.499896577777778,0.2235035795867121,1.27134248,0.05,0.0,0.0,0.16303556359389904,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005344624898651797,0,On,0.006122828128179976,0,On,0.17123810330397676,0.12842857747798253,On,On,1271.34248,19.50000000000003,1.0000000000000002,0.0,1.27134248,0.0,1,1271.34248,1271.34248,Off,0.0,20.50000000000003,0,0.0,0.05,0.0,0.0,0,0,0,2145.8666755555555,Lower On,2499.896577777778,1.0,33.69910651038708,51.666666666666686,46.10666666666668,0.0,47.83310565750958,0.0,0.0,2499.896577777778,33.69910651038708,47.16269822391431,47.83310565750958,46.82749450711668,12.43753247303448,18.388505042350875,-0.6114949576491533,-1.9514474543301001,2.8,9.236100170605994,979.4120317270967,341.76612953549704,-339.013361234958,-0.0,-0.0,285.7132804967756,0.0,1.0,0.016687631280857994,0.0,0,0.42567120654023205,65.99961422222222,51.044043467782636,0.23970227505142364,8.881840053818344,0.003076804912253318,16.55982387562263,1.2285330842475821,0,0,52.09171853299361
2025-01-01 00:04:00,4.05293939128361,0.17761889692723237,0.0,0.06754898985472683,0.0029603149487872063,0.0,0.008196753919119634,2.499896577777778,0.2235035795867121,1.27134248,0.05,0.0,0.0,0.16303556359389904,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005344624898651797,0,On,0.006122828128179976,0,On,0.17123810330397676,0.12842857747798253,On,On,1271.34248,19.50000000000003,1.0000000000000002,0.0,1.27134248,0.0,1,1271.34248,1271.34248,Off,0.0,20.50000000000003,0,0.0,0.05,0.0,0.0,0,0,0,2145.8666755555555,Lower On,2499.896577777778,1.0,34.09640493275265,51.666666666666686,46.10666666666668,0.0,47.82798630495447,0.0,0.0,2499.896577777778,34.09640493275265,47.50880837744856,47.82798630495447,47.3492194136956,12.43753247303448,18.382765377274215,-0.6172346227258139,-1.6965968511333371,2.8,9.236100170605994,978.4919468412838,338.5998010808188,-338.8216259171812,-0.0,-0.0,285.7132804967756,0.0,1.0,0.016684336428930406,0.0,0,0.425587160843645,65.99961422222222,49.932223264193006,0.23980065930437489,8.879650949656451,0.003076960591731879,16.559121791064886,1.2285571561396345,0,0,48.925390078315345
2025-01-01 00:05:00,4.05293939128361,0.17761889692723237,0.0,0.06754898985472683,0.0029603149487872063,0.0,0.008196753919119634,2.499896577777778,0.2235035795867121,1.27134248,0.05,0.0,0.0,0.16303556359389904,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005344624898651797,0,On,0.006122828128179976,0,On,0.17123810330397676,0.12842857747798253,On,On,1271.34248,19.50000000000003,1.0000000000000002,0.0,1.27134248,0.0,1,1271.34248,1271.34248,Off,0.0,20.50000000000003,0,0.0,0.05,0.0,0.0,0,0,0,2145.8666755555555,Lower On,2499.896577777778,1.0,34.49372088332393,51.666666666666686,46.10666666666668,0.0,47.82288638176915,0.0,0.0,2499.896577777778,34.49372088332393,47.85486277347775,47.87085096933205,47.82288638176915,12.43753247303448,18.376957109924263,-0.6230428900757659,-1.4509835425934527,2.8,9.236100170605994,978.4101498227792,335.6152789385097,-338.6276431739725,-0.0,-0.0,285.7132804967756,0.0,1.0,0.016681001904109843,0.0,0,0.42550210316351544,65.99961422222222,49.65644350247962,0.2399001187755032,8.876795002726602,0.003077116261559922,16.558514489423164,1.2285815180971282,0,0,45.94086793600619
2025-01-01 00:06:00,4.05293939128361,0.17761889692723237,0.0,0.06754898985472683,0.0029603149487872063,0.0,0.008196753919119634,2.499896577777778,0.2235035795867121,1.27134248,0.05,0.0,0.0,0.16303556359389904,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005344624898651797,0,On,0.006122828128179976,0,On,0.17123810330397676,0.12842857747798253,On,On,1271.34248,19.50000000000003,1.0000000000000002,0.0,1.27134248,0.0,1,1271.34248,1271.34248,Off,0.0,20.50000000000003,0,0.0,0.05,0.0,0.0,0,0,0,2145.8666755555555,Lower On,2499.896577777778,1.0,34.90416476575547,51.666666666666686,46.10666666666668,0.0,48.20086140954195,0.0,0.0,2499.896577777778,34.90416476575547,48.20086140954194,48.20086140954195,48.20086140954195,12.43753247303448,18.371125418056817,-0.6288745819432116,-1.21410017558814,2.8,9.236100170605994,978.4828475509079,332.7992756822992,-338.4329228986189,-0.0,-0.0,285.7132804967756,0.0,1.0,0.016677653635897672,0.0,0,0.4254166949143932,65.99961422222222,49.53442095525479,0.23999997480807578,8.874555616963004,0.0030772719225920972,16.557942488719025,1.2286059797538038,0,0,43.124864679795735
2025-01-01 00:07:00,4.05293939128361,0.17761889692723237,0.0,0.06754898985472683,0.0029603149487872063,0.0,0.008196753919119634,2.499896577777778,0.2235035795867121,1.27134248,0.05,0.0,0.0,0.16303556359389904,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005344624898651797,0,On,0.006122828128179976,0,On,0.17123810330397676,0.12842857747798253,On,On,1271.34248,19.50000000000003,1.0000000000000002,0.0,1.27134248,0.0,1,1271.34248,1271.34248,Off,0.0,20.50000000000003,0,0.0,0.05,0.0,0.0,0,0,0,2145.8666755555555,Lower On,2499.896577777778,1.0,35.313458623657425,51.666666666666686,46.10666666666668,0.0,48.54680244324591,0.0,0.0,2499.896577777778,35.313458623657425,48.54680244324591,48.54680244324591,48.54680244324591,12.43753247303448,18.365280144716372,-0.6347198552836559,-0.9854921060093733,2.8,9.236100170605994,978.6306734475609,330.14049144916044,-338.23779418264223,-0.0,-0.0,285.7132804967756,0.0,1.0,0.016674297272786225,0.0,0,0.42533108017907273,65.99961422222222,49.487118135931105,0.24010007967709876,8.871679456507929,0.0030774275751479676,16.557392828870345,1.2286304996364648,0,0,40.466080446657
2025-01-01 00:08:00,4.05293939128361,0.17761889692723237,0.0,0.06754898985472683,0.0029603149487872063,0.0,0.008196753919119634,2.499896577777778,0.2235035795867121,1.27134248,0.05,0.0,0.0,0.16303556359389904,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005344624898651797,0,On,0.006122828128179976,0,On,0.17123810330397676,0.12842857747798253,On,On,1271.34248,19.50000000000003,1.0000000000000002,0.0,1.27134248,0.0,1,1271.34248,1271.34248,Off,0.0,20.50000000000003,0,0.0,0.05,0.0,0.0,0,0,0,2145.8666755555555,Lower On,2499.896577777778,1.0,35.72269445156962,51.666666666666686,46.10666666666668,0.0,48.89268603598593,0.0,0.0,2499.896577777778,35.72269445156962,48.89268603598593,48.89268603598594,48.89268603598593,12.43753247303448,18.359427306916324,-0.6405726930837048,-0.7647457740537802,2.8,9.236100170605994,978.789514785118,327.6292093115341,-338.04245813764913,-0.0,-0.0,285.7132804967756,0.0,1.0,0.016670936268058118,0.0,0,0.42524534704453,65.99961422222222,49.450623428495106,0.24020034303123797,8.869428018886524,0.003077583219430505,16.55685758388866,1.2286550523913589,0,0,37.95479830903064
2025-01-01 00:09:00,4.05293939128361,0.17761889692723237,0.0,0.06754898985472683,0.0029603149487872063,0.0,0.008196753919119634,2.499896577777778,0.2235035795867121,1.27134248,0.05,0.0,0.0,0.16303556359389904,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005344624898651797,0,On,0.006122828128179976,0,On,0.17123810330397676,0.12842857747798253,On,On,1271.34248,19.50000000000003,1.0000000000000002,0.0,1.27134248,0.0,1,1271.34248,1271.34248,Off,0.0,20.50000000000003,0,0.0,0.05,0.0,0.0,0,0,0,2145.8666755555555,Lower On,2499.896577777778,1.0,36.131868804524856,51.666666666666686,46.10666666666668,0.0,49.238512195906054,0.0,0.0,2499.896577777778,36.131868804524856,49.238512195906054,49.238512195906054,49.238512195906054,12.43753247303448,18.353569873753045,-0.6464301262469831,-0.5514806422871552,2.8,9.236100170605994,978.9360140658865,325.2568634428981,-337.8470140021,-0.0,-0.0,285.7132804967756,0.0,1.0,0.01666757232571326,0.0,0,0.42515953897671216,65.99961422222222,49.401678573714555,0.24030072029746155,8.867173680964685,0.003077738855571377,16.556332841063732,1.228679625507618,0,0,35.58245244039468
