Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.5421614142774301,0.3475959348169903,0.0,0.009036023571290502,0.005793265580283172,0.0,0.05733348392420419,0.0,0.47482793035322596,0.0,0.010000000000000002,0.0,0.0,0.0,0.3446792681503236,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.02105986842105263,0.0,On,0.036273615503151564,0,On,0.015255572819461,0,On,0.4227543695271093,0.3170657771453319,On,0,0,Off,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,7638.019297777778,Off,0.0,19.944444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.1842355555557,Off,0.0,0.0,23.17093977490083,51.666666666666686,46.10666666666668,0.0,51.63970395655467,0.0,0.0,0.0,23.17093977490083,51.6523703340785,51.65870352284042,51.63970395655467,12.43753247303448,18.7500393152032,0.0,6.625769880211445,2.8,9.236100170605994,26.45736783580253,-1836.857628652375,-652.7833562927826,-0.0,-0.0,766.5670652994214,0.0,4.0,0.03140433945514351,0.0,0,0.4064048873453579,263.9984568888889,-87.32634117083623,0.2630066705552871,9.464322223873275,0.0034654983032272515,102.9772076208374,1.2231510799253393,0.3810926712755586,-1900.0590258096427,63.20139715726749
2025-01-01 00:01:00,0.5421614142774301,0.3475959348169903,0.0,0.009036023571290502,0.005793265580283172,0.0,0.05733348392420419,0.0,0.47482793035322596,0.0,0.010000000000000002,0.0,0.0,0.0,0.3446792681503236,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.02105986842105263,0.0,On,0.036273615503151564,0,On,0.015255572819461,0,On,0.4227543695271093,0.3170657771453319,On,0,0,Off,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,7638.019297777778,Off,0.0,19.944444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.1842355555557,Off,0.0,0.0,23.23322692048204,51.666666666666686,46.10666666666668,0.0,51.63761047826656,0.0,0.0,0.0,23.23322692048204,51.65041922571436,51.65682359943826,51.63761047826656,12.43753247303448,18.65963755167702,0.0,6.654589490812543,2.8,9.236100170605994,28.253302878165073,-1852.0177162909997,-647.4611222185267,-0.0,-0.0,766.5670652994214,0.0,4.0,0.031325844357218684,0.0,0,0.4053890789576392,263.9984568888889,-90.85264020272959,0.26530871313072263,9.447871260014944,0.003465991605594057,103.20506606367022,1.227103733468309,0.3811907059474563,-1914.8646783389347,62.846962047935
2025-01-01 00:02:00,0.5421614142774301,0.3475959348169903,0.0,0.009036023571290502,0.005793265580283172,0.0,0.05733348392420419,0.0,0.47482793035322596,0.0,0.010000000000000002,0.0,0.0,0.0,0.3446792681503236,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.02105986842105263,0.0,On,0.036273615503151564,0,On,0.015255572819461,0,On,0.4227543695271093,0.3170657771453319,On,0,0,Off,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,7638.019297777778,Off,0.0,19.944444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.1842355555557,Off,0.0,0.0,23.29395631891763,51.666666666666686,46.10666666666668,0.0,51.635511385046854,0.0,0.0,0.0,23.29395631891763,51.64846287246279,51.65493861617076,51.635511385046854,12.43753247303448,18.571442471918953,0.0,6.681534043851044,2.8,9.236100170605994,29.63942647764395,-1866.3132595913569,-642.2853871329507,-0.0,-0.0,766.5670652994214,0.0,4.0,0.03124920501244376,0.0,0,0.404397285950053,263.9984568888889,-94.64225168882675,0.26681553270855574,9.40809485206761,0.0034664844069905625,103.42666628450809,1.2274743548715896,0.38128233950105633,-1928.7135931340881,62.40033354273109
2025-01-01 00:03:00,0.5421614142774301,0.3475959348169903,0.0,0.009036023571290502,0.005793265580283172,0.0,0.05733348392420419,0.0,0.47482793035322596,0.0,0.010000000000000002,0.0,0.0,0.0,0.3446792681503236,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.02105986842105263,0.0,On,0.036273615503151564,0,On,0.015255572819461,0,On,0.4227543695271093,0.3170657771453319,On,0,0,Off,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,7638.019297777778,Off,0.0,19.944444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.1842355555557,Off,0.0,0.0,23.35319998764575,51.666666666666686,46.10666666666668,0.0,51.633406817779786,0.0,0.0,0.0,23.35319998764575,51.646501405493844,51.65304869935088,51.633406817779786,12.43753247303448,18.48535194551133,0.0,6.706750767553116,2.8,9.236100170605994,30.65587545316157,-1879.8115283076231,-637.2489770630278,-0.0,-0.0,766.5670652994214,0.0,4.0,0.031174337100816376,0.0,0,0.4034284171338765,263.9984568888889,-98.66221278323204,0.26829659738002504,9.369375900439891,0.0034669781174070627,103.64215739443117,1.2278363391628453,0.381368077074659,-1941.6801692383276,61.86864093070456
2025-01-01 00:04:00,0.5421614142774301,0.3475959348169903,0.0,0.009036023571290502,0.005793265580283172,0.0,0.05733348392420419,0.0,0.47482793035322596,0.0,0.010000000000000002,0.0,0.0,0.0,0.3446792681503236,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.02105986842105263,0.0,On,0.036273615503151564,0,On,0.015255572819461,0,On,0.4227543695271093,0.3170657771453319,On,0,0,Off,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,7638.019297777778,Off,0.0,19.944444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.1842355555557,Off,0.0,0.0,23.41102375065304,51.666666666666686,46.10666666666668,0.0,51.631296910837136,0.0,0.0,0.0,23.41102375065304,51.644534949913364,51.651153969451485,51.631296910837136,12.43753247303448,18.401272630412134,-0.04317181403235182,6.730367087169568,2.8,9.236100170605994,34.67250668653918,-1892.2781988294341,-632.3453299250787,-0.0,-0.0,766.5670652994214,0.0,4.0,0.031101163575355674,0.0,0,0.4024814754408663,263.9984568888889,-99.54922868780359,0.2697528910458003,9.331666984170102,0.003467472710620709,103.85180665226635,1.2281900640842944,0.3814483557537912,-1953.82882943238,61.55063060294589
2025-01-01 00:05:00,0.5421614142774301,0.3475959348169903,0.0,0.009036023571290502,0.005793265580283172,0.0,0.05733348392420419,0.0,0.47482793035322596,0.0,0.010000000000000002,0.0,0.0,0.0,0.3446792681503236,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.02105986842105263,0.0,On,0.036273615503151564,0,On,0.015255572819461,0,On,0.4227543695271093,0.3170657771453319,On,0,0,Off,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,7638.019297777778,Off,0.0,19.944444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.1842355555557,Off,0.0,0.0,23.467430271417296,51.666666666666686,46.10666666666668,0.0,51.62918179263823,0.0,0.0,0.0,23.467430271417296,51.64256362528447,51.64925454160759,51.62918179263823,12.43753247303448,18.31920086428011,-0.1252435801643763,6.752510352108146,2.8,9.236100170605994,41.59432261025489,-1904.0095883501772,-627.5731803425717,-0.0,-0.0,766.5670652994214,0.0,4.0,0.03102968518160845,0.0,0,0.40155647051917515,263.9984568888889,-97.39956234659479,0.27118391635370487,9.294383891205733,0.0034679681615731074,104.05560651691913,1.2285355306211145,0.3815236117510378,-1965.2241335194994,61.214545169322285
2025-01-01 00:06:00,0.5421614142774301,0.3475959348169903,0.0,0.009036023571290502,0.005793265580283172,0.0,0.05733348392420419,0.0,0.47482793035322596,0.0,0.010000000000000002,0.0,0.0,0.0,0.3446792681503236,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.02105986842105263,0.0,On,0.036273615503151564,0,On,0.015255572819461,0,On,0.4227543695271093,0.3170657771453319,On,0,0,Off,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,7638.019297777778,Off,0.0,19.944444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.1842355555557,Off,0.0,0.0,23.522422936124446,51.666666666666686,46.10666666666668,0.0,51.62706159136055,0.0,0.0,0.0,23.522422936124446,51.640587550945995,51.64735053073872,51.62706159136055,12.43753247303448,18.23913195874484,-0.20531248569964688,6.773283757970276,2.8,9.236100170605994,49.259485562936334,-1915.0164846366254,-622.9312290675314,-0.0,-0.0,766.5670652994214,0.0,4.0,0.030959901664096325,0.0,0,0.4006533990626465,263.9984568888889,-94.37635066895369,0.2725892016990655,9.258696580052144,0.0034684644452084436,104.25355293330786,1.228872744445628,0.38159419865883487,-1975.9183634245276,60.90187878790217
2025-01-01 00:07:00,0.5421614142774301,0.3475959348169903,0.0,0.009036023571290502,0.005793265580283172,0.0,0.05733348392420419,0.0,0.47482793035322596,0.0,0.010000000000000002,0.0,0.0,0.0,0.3446792681503236,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.02105986842105263,0.0,On,0.036273615503151564,0,On,0.015255572819461,0,On,0.4227543695271093,0.3170657771453319,On,0,0,Off,Off,0.0,18.944444444444485,0.0,0.0,0.0,0.0,0,0.0,7638.019297777778,Off,0.0,19.944444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.1842355555557,Off,0.0,0.0,23.576041782308575,51.666666666666686,46.10666666666668,0.0,51.62493643487439,0.0,0.0,0.0,23.576041782308575,51.63860684595166,51.6454420514903,51.62493643487439,12.43753247303448,18.16100918132882,-0.2834352631156669,6.792782450128481,2.8,9.236100170605994,56.791435117761125,-1925.3473016780194,-618.4151988583257,-0.0,-0.0,766.5670652994214,0.0,4.0,0.030891767253209808,0.0,0,0.3997716687648248,263.9984568888889,-91.36043132333461,0.2739691802809631,9.223411053192063,0.003468961536487193,104.44580290297174,1.2292019312016451,0.38166044228073304,-1985.9597812786653,60.612479600645976
2025-01-01 00:08:00,0.5421614142774301,0.3475959348169903,0.43436666666666673,0.009036023571290502,0.005793265580283172,0.007239444444444445,0.05733348392420419,0.0,0.47482793035322596,0.0,0.010000000000000002,0.43436666666666673,0.0,0.0,0.3446792681503236,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.02105986842105263,0.0,On,0.036273615503151564,0,On,0.015255572819461,0,On,0.4227543695271093,0.3170657771453319,On,0,0,Off,On,7638.019297777778,18.944444444444485,0.6,0.0,12.730032162962964,0.0,1,7638.019297777778,7638.019297777778,Off,0.0,19.944444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.1842355555557,Off,0.0,0.0,23.628339368912567,51.666666666666686,46.10666666666668,0.0,51.6228064474291,0.0,0.0,0.0,23.628339368912567,51.63662162598382,51.64352921526118,51.6228064474291,12.43753247303448,18.084758016135364,-0.35968642830912145,6.811092999123642,2.8,9.236100170605994,7702.036311554234,-1935.0494946266567,-614.0198486359002,-0.0,-0.0,766.5670652994214,0.0,4.0,0.03082522042543695,0.0,0,0.3989104834473355,263.9984568888889,-88.53020288706506,0.2753246222130712,9.189073503606345,0.003469459411063709,104.63256939006911,1.2295233924364786,0.38172263891386327,-1995.3923407676305,60.342846140973684
2025-01-01 00:09:00,0.5421614142774301,0.3475959348169903,0.43436666666666673,0.009036023571290502,0.005793265580283172,0.007239444444444445,0.05733348392420419,0.0,0.47482793035322596,0.0,0.010000000000000002,0.43436666666666673,0.0,0.0,0.3446792681503236,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.02105986842105263,0.0,On,0.036273615503151564,0,On,0.015255572819461,0,On,0.4227543695271093,0.3170657771453319,On,0,0,Off,On,7638.019297777778,18.944444444444485,0.6,0.0,12.730032162962964,0.0,1,7638.019297777778,7638.019297777778,Off,0.0,19.944444444444485,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.1842355555557,Off,0.0,0.0,23.544355930662373,51.666666666666686,46.10666666666668,0.0,51.620671748520984,0.0,0.0,0.0,23.544355930662373,51.6346320022991,51.641612129188154,51.620671748520984,12.43753247303448,18.202016371856608,-0.24242807258787735,6.828294442348665,2.8,9.236100170605994,7688.968320598126,-1944.1644652381372,-620.7840808722718,-0.0,-0.0,766.5670652994214,0.0,4.0,0.03092753726857226,0.0,0,0.4002345700490401,263.9984568888889,-94.8339616068013,0.273342354106225,9.24324743754577,0.003469958045519847,104.2212117956227,1.2290281858083323,0.38178105894473274,-2004.256207321303,60.09174208316575
