Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.13290688360908934,0.07658981811598191,0.0,0.002215114726818156,0.0012764969685996985,0.0,0.024367309811353238,0.0,0.1085395737977361,0.0,0.0,0.0,0.0,0.07658981811598191,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004698999451754385,0.0,On,0.019668310359598852,0,On,0.0064198163097601854,0,On,0.0688082445295732,0.05160618339717988,On,0,0,Off,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10377.648044444444,Off,0.0,0.0,35.46737387060737,51.666666666666686,46.10666666666668,0.0,48.386689363738554,0.0,0.0,0.0,35.46737387060737,47.284219405675934,48.386689363738554,46.73298442664463,12.43753247303448,16.832725772325563,0.0,7.732316527618744,2.8,9.236100170605994,-392.38478972189364,-1740.4282543222444,-544.2490543746009,-0.0,-0.0,194.08992071424143,0.0,1.0,0.029760347151540037,0.0,0.0,0.5368212639359791,65.99961422222222,-42.225656061534316,0.23044036743826937,7.669750208788001,0.0026874844498212163,21.266049571260343,1.2318161066174593,0.2760936659552247,-1774.7003484516283,34.272094129384044
2025-01-01 00:01:00,0.13290688360908934,0.07658981811598191,0.0,0.002215114726818156,0.0012764969685996985,0.0,0.024367309811353238,0.0,0.1085395737977361,0.0,0.0,0.0,0.0,0.07658981811598191,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004698999451754385,0.0,On,0.019668310359598852,0,On,0.0064198163097601854,0,On,0.0688082445295732,0.05160618339717988,On,0,0,Off,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10377.648044444444,Off,0.0,0.0,35.547401626439374,51.666666666666686,46.10666666666668,0.0,48.38117145055674,0.0,0.0,0.0,35.547401626439374,47.27924185689534,48.38117145055674,46.72827706006464,12.43753247303448,16.75894875266881,0.0,7.706244506694833,2.8,9.236100170605994,-390.62729468710995,-1730.4463181104993,-539.8986904184958,-0.0,-0.0,194.08992071424143,0.0,1.0,0.029678497408741452,0.0,0.0,0.5353448469386156,65.99961422222222,-44.81852498285551,0.23221098783769473,7.656681272266441,0.0026876254486785153,21.339127103201903,1.2357286882938197,0.27603064268257066,-1764.9163904668785,34.470072356379305
2025-01-01 00:02:00,0.13290688360908934,0.07658981811598191,0.0,0.002215114726818156,0.0012764969685996985,0.0,0.024367309811353238,0.0,0.1085395737977361,0.0,0.0,0.0,0.0,0.07658981811598191,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004698999451754385,0.0,On,0.019668310359598852,0,On,0.0064198163097601854,0,On,0.0688082445295732,0.05160618339717988,On,0,0,Off,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10377.648044444444,Off,0.0,0.0,35.625342479815686,51.666666666666686,46.10666666666668,0.0,48.375641763464806,0.0,0.0,0.0,35.625342479815686,47.27425307688968,48.375641763464806,46.72355873360212,12.43753247303448,16.686954169429768,-0.035268052792517324,7.681750884535387,2.8,9.236100170605994,-389.13377581796317,-1720.9216696873505,-535.6669264774652,-0.0,-0.0,194.08992071424143,0.0,1.0,0.02959853245522669,0.0,0.0,0.5339024280314102,65.99961422222222,-47.556770054739395,0.23328787492342737,7.622400674701211,0.0026877664840901797,21.410283759201953,1.2360355341678924,0.2759714217235621,-1755.7285710489891,34.80690136163873
2025-01-01 00:03:00,0.13290688360908934,0.07658981811598191,0.0,0.002215114726818156,0.0012764969685996985,0.0,0.024367309811353238,0.0,0.1085395737977361,0.0,0.0,0.0,0.0,0.07658981811598191,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004698999451754385,0.0,On,0.019668310359598852,0,On,0.0064198163097601854,0,On,0.0688082445295732,0.05160618339717988,On,0,0,Off,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10377.648044444444,Off,0.0,0.0,35.70128625396506,51.666666666666686,46.10666666666668,0.0,48.37010061276363,0.0,0.0,0.0,35.70128625396506,47.26925335853823,48.37010061276363,46.71882973142553,12.43753247303448,16.616665113307274,-0.10555710891501136,7.6587506942821095,2.8,9.236100170605994,-387.8985302994315,-1712.1375619149362,-531.5482925411309,-0.0,-0.0,194.08992071424143,0.0,1.0,0.0295203732396364,0.0,0.0,0.5324925812749938,65.99961422222222,-50.440158472542,0.234344977173984,7.588409635321925,0.002687907954664462,21.479563157791905,1.2363352552505045,0.27591580002929406,-1747.104322606022,34.9667606910857
2025-01-01 00:04:00,0.13290688360908934,0.07658981811598191,0.0,0.002215114726818156,0.0012764969685996985,0.0,0.024367309811353238,0.0,0.1085395737977361,0.0,0.0,0.0,0.0,0.07658981811598191,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004698999451754385,0.0,On,0.019668310359598852,0,On,0.0064198163097601854,0,On,0.0688082445295732,0.05160618339717988,On,0,0,Off,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10377.648044444444,Off,0.0,0.0,35.77531910125752,51.666666666666686,46.10666666666668,0.0,48.364548295399615,0.0,0.0,0.0,35.77531910125752,47.264242982114325,48.364548295399615,46.71409032547168,12.43753247303448,16.548007817492394,-0.17421440472989147,7.637140276822509,2.8,9.236100170605994,-384.8374483365178,-1703.7502931083898,-527.5375780139415,-0.0,-0.0,194.08992071424143,0.0,1.0,0.029443943708941187,0.0,0.0,0.5311139348142884,65.99961422222222,-51.389791036817705,0.23538304309622596,7.555296989228005,0.002688049848601977,21.54704469117904,1.23662815595766,0.2758635290239026,-1739.0041631266236,35.25387001823378
2025-01-01 00:05:00,0.13290688360908934,0.07658981811598191,0.0,0.002215114726818156,0.0012764969685996985,0.0,0.024367309811353238,0.0,0.1085395737977361,0.0,0.0,0.0,0.0,0.07658981811598191,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004698999451754385,0.0,On,0.019668310359598852,0,On,0.0064198163097601854,0,On,0.0688082445295732,0.05160618339717988,On,0,0,Off,Off,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10377.648044444444,Off,0.0,0.0,35.847439929395144,51.666666666666686,46.10666666666668,0.0,48.35898509551048,0.0,0.0,0.0,35.847439929395144,47.25922221580054,48.35898509551048,46.70934077594558,12.43753247303448,16.480983489440565,-0.2412387327817207,7.616842346776212,2.8,9.236100170605994,-379.8870090268284,-1696.0099340335646,-523.6340033665908,-0.0,-0.0,194.08992071424143,0.0,1.0,0.029369250938069264,0.0,0.0,0.5297666162678287,65.99961422222222,-50.342926374479006,0.23640171956230885,7.523064583654266,0.0026881921546085476,21.612719899260366,1.2369142213402922,0.2758144236245689,-1731.3985836555114,35.38864962194688
2025-01-01 00:06:00,0.5202037586090893,0.07658981811598191,0.38281081081081075,0.008670062643484822,0.0012764969685996985,0.006380180180180179,0.024367309811353238,0.0,0.1085395737977361,0.387296875,0.38281081081081075,0.0,0.0,0.07658981811598191,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004698999451754385,0.0,On,0.019668310359598852,0,On,0.0064198163097601854,0,On,0.0688082445295732,0.05160618339717988,On,0,0,Off,On,8434.413401553946,17.222222222222285,0.9250000000000002,2330.5315178904984,11.219078966966965,0.387296875,1,10377.648044444444,10377.648044444444,Off,0.0,0.0,35.91764551430773,51.666666666666686,46.10666666666668,0.0,48.353411297392725,0.0,0.0,0.0,35.91764551430773,47.25419132793275,48.353411297392725,46.70458134320277,12.43753247303448,16.41559516905729,-0.30662705316499483,7.5977641645816245,2.8,9.236100170605994,8059.961119203315,641.8502699080218,-519.8369127256589,-0.0,-0.0,194.08992071424143,0.0,1.0,0.02929630394598917,0.0,0.0,0.5284507883210188,65.99961422222222,-48.705290339212745,0.2374006301876689,7.491715292292228,0.002688334861350699,21.67657823139677,1.237193428832509,0.2757682611064233,-1724.252359015109,35.57111103263243
2025-01-01 00:07:00,0.5202037586090893,0.07658981811598191,0.38281081081081075,0.008670062643484822,0.0012764969685996985,0.006380180180180179,0.024367309811353238,0.0,0.1085395737977361,0.387296875,0.38281081081081075,0.0,0.0,0.07658981811598191,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004698999451754385,0.0,On,0.019668310359598852,0,On,0.0064198163097601854,0,On,0.0688082445295732,0.05160618339717988,On,0,0,Off,On,8434.413401553946,17.222222222222285,0.9250000000000002,2330.5315178904984,11.219078966966965,0.387296875,1,10377.648044444444,10377.648044444444,Off,0.0,0.0,35.642893348045554,51.666666666666686,46.10666666666668,0.0,48.3478271858185,0.0,0.0,0.0,35.642893348045554,47.2491505872993,48.3478271858185,46.699812288039695,12.43753247303448,16.646686682871564,-0.07553553935072088,7.7417386791570495,2.8,9.236100170605994,8037.983870336108,586.1789624743506,-533.3058680893038,-0.0,-0.0,194.08992071424143,0.0,1.0,0.029553767007071862,0.0,0.0,0.5330949426772653,65.99961422222222,-57.21358384277404,0.23394743999700138,7.603783512036396,0.002688477957442421,21.390722863960704,1.2362067514155366,0.27611643835815464,-1778.237197735217,33.884642319069116
2025-01-01 00:08:00,0.5202037586090893,0.07658981811598191,0.38281081081081075,0.008670062643484822,0.0012764969685996985,0.006380180180180179,0.024367309811353238,0.0,0.1085395737977361,0.387296875,0.38281081081081075,0.0,0.0,0.07658981811598191,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004698999451754385,0.0,On,0.019668310359598852,0,On,0.0064198163097601854,0,On,0.0688082445295732,0.05160618339717988,On,0,0,Off,On,8434.413401553946,17.222222222222285,0.9250000000000002,2330.5315178904984,11.219078966966965,0.387296875,1,10377.648044444444,10377.648044444444,Off,0.0,0.0,35.37676930802681,51.666666666666686,46.10666666666668,0.0,48.34228403250644,0.0,0.0,0.0,35.37676930802681,47.24414840583053,48.34228403250644,46.69508059249257,12.43753247303448,16.87040098944574,0.0,7.876063866810645,2.8,9.236100170605994,8017.294274119459,534.2189453827334,-546.4760184845029,-0.0,-0.0,194.08992071424143,0.0,1.0,0.029802107830549658,0.0,0.0,0.5375745488481011,65.99961422222222,-64.73302966422428,0.23065840495840292,7.711971422586829,0.0026886192791900744,21.114461525075402,1.2352530678283244,0.27644088496798147,-1828.7191141691674,32.40654166140226
2025-01-01 00:09:00,0.5202037586090893,0.07658981811598191,0.38281081081081075,0.008670062643484822,0.0012764969685996985,0.006380180180180179,0.024367309811353238,0.0,0.1085395737977361,0.387296875,0.38281081081081075,0.0,0.0,0.07658981811598191,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004698999451754385,0.0,On,0.019668310359598852,0,On,0.0064198163097601854,0,On,0.0688082445295732,0.05160618339717988,On,0,0,Off,On,8434.413401553946,17.222222222222285,0.9250000000000002,2330.5315178904984,11.219078966966965,0.387296875,1,10377.648044444444,10377.648044444444,Off,0.0,0.0,35.118716244980405,51.666666666666686,46.10666666666668,0.0,48.336780554508444,0.0,0.0,0.0,35.118716244980405,47.23918357264121,48.336780554508444,46.6903850817076,12.43753247303448,17.08721574306149,0.0,8.001553792652704,2.8,9.236100170605994,7997.063689641656,485.5584939814105,-559.3625365867186,-0.0,-0.0,194.08992071424143,0.0,1.0,0.030041950162569938,0.0,0.0,0.5419008580529255,65.99961422222222,-72.07709603981147,0.22752053641538977,7.815945139649033,0.0026887588834654066,20.847144479556693,1.234330197624845,0.276743647381199,-1875.980874987348,31.00785107825998
