Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.15712105957222,51.666666666666686,46.10666666666668,0.0,52.28794531355499,0.0,0.0,0.0,128.3705016555816,52.29840671934715,52.30363742224323,52.28794531355499,12.43753247303448,21.680594484629154,0.0,2.8,-91.33617193466165,-618.0871470603863,-0.0,-0.0,507.73293565061067,0.0,3.0,0.025119812657669927,0.0,0,0.3507856023289367,197.99884266666666,19.018039475113966,0.19907676001902555,10.419545036969685,0.0031427116178559954,96.44007894571286,1.2112288070746304
2025-01-01 00:01:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.18996919704293,51.666666666666686,46.10666666666668,0.0,52.27427217101185,0.0,0.0,0.0,128.42182687037956,52.28560607304019,52.29127302405436,52.27427217101185,12.43753247303448,21.655522430733747,0.0,2.8,-94.08186869756935,-616.9361710655222,-0.0,-0.0,507.73293565061067,0.0,3.0,0.025106375031627007,0.0,0,0.3505979526115771,197.99884266666666,15.121366717342141,0.19999651791028192,10.433240422501882,0.0031432150485164235,96.43352634126376,1.214869905706585
2025-01-01 00:02:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.2214552557372,51.666666666666686,46.10666666666668,0.0,52.26059398456468,0.0,0.0,0.0,128.47102383708938,52.272800308766776,52.27890347086783,52.26059398456468,12.43753247303448,21.630952866636868,0.0,2.8,-96.9524500443851,-615.8090710169537,-0.0,-0.0,507.73293565061067,0.0,3.0,0.02509320494245555,0.0,0,0.3504140389126298,197.99884266666666,11.123685321957865,0.200329118272361,10.423393971142222,0.0031437169362368397,96.42646945507786,1.214970795708578
2025-01-01 00:03:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.25164227828341,51.666666666666686,46.10666666666668,0.0,52.246910980948215,0.0,0.0,0.0,128.51819105981784,52.25998963874818,52.26652896764817,52.246910980948215,12.43753247303448,21.606862510998692,0.0,2.8,-99.9049426918624,-614.7047311523552,-0.0,-0.0,507.73293565061067,0.0,3.0,0.025080290017975015,0.0,0,0.35023368846079017,197.99884266666666,7.06685280988205,0.20065643550977724,10.413074151969727,0.0031442187455565113,96.41882106475109,1.2150697271543738
2025-01-01 00:04:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.28058752489738,51.666666666666686,46.10666666666668,0.0,52.23322337639424,0.0,0.0,0.0,128.56341800765216,52.247174265383194,52.25414970987768,52.23322337639424,12.43753247303448,21.583230227528382,0.0,2.8,-100.67490826230409,-613.6221378334658,-0.0,-0.0,507.73293565061067,0.0,3.0,0.025067619027381263,0.0,0,0.3500567444235035,197.99884266666666,5.214293920551015,0.20097869848035818,10.40299169708863,0.0031447204742192183,96.41060829646582,1.215166786226417
2025-01-01 00:05:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.30818208666636,51.666666666666686,46.10666666666668,0.0,52.21953137759463,0.0,0.0,0.0,128.6065345104162,52.234354382149085,52.241765884426314,52.21953137759463,12.43753247303448,21.560096797222958,0.0,2.8,-99.70637878086234,-612.5631144635166,-0.0,-0.0,507.73293565061067,0.0,3.0,0.025055213936641375,0.0,0,0.3498835135444982,197.99884266666666,5.1238000320436115,0.2012953755094228,10.393168128234983,0.0031452221200744678,96.40177499861757,1.2152618038593905
2025-01-01 00:06:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.33435275716973,51.666666666666686,46.10666666666668,0.0,52.20583520936691,0.0,0.0,0.0,128.6474261830777,52.22153019949185,52.22937769455433,52.20583520936691,12.43753247303448,21.537489712787842,0.0,2.8,-98.19795570441721,-611.5288726337538,-0.0,-0.0,507.73293565061067,0.0,3.0,0.025043089593383614,0.0,0,0.34971420316346646,197.99884266666666,5.597981278725932,0.2016060958641727,10.38433585713252,0.0031457236807495284,96.39228277929512,1.2153546657058727
2025-01-01 00:07:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.35911524659605,51.666666666666686,46.10666666666668,0.0,52.19213510870967,0.0,0.0,0.0,128.68611757280632,52.20870193926359,52.21698535454056,52.19213510870967,12.43753247303448,21.515403341914762,0.0,2.8,-96.5067772072407,-610.5191077232724,-0.0,-0.0,507.73293565061067,0.0,3.0,0.025031243081522454,0.0,0,0.3495487725587344,197.99884266666666,6.279394865421025,0.20191089652484215,10.375055546205804,0.0031462251537192477,96.38213781683197,1.2154453940062337
2025-01-01 00:08:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.38251021189306,51.666666666666686,46.10666666666668,0.0,52.17843130999856,0.0,0.0,0.0,128.7226722060829,52.19586982086864,52.20458907630368,52.17843130999856,12.43753247303448,21.493822752892367,-0.006177247107661543,2.8,-95.1794884070307,-609.5330920802058,-0.0,-0.0,507.73293565061067,0.0,3.0,0.025019666492135738,0.0,0,0.3493871112861654,197.99884266666666,6.620668022564466,0.20220993066755405,10.366038048366494,0.00314672653648155,96.3713588648789,1.2155340494013014
2025-01-01 00:09:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.4046158724774,51.666666666666686,46.10666666666668,0.0,52.16472404083299,0.0,0.0,0.0,128.75721230074592,52.18303405737666,52.192189065648506,52.16472404083299,12.43753247303448,21.47271900932485,-0.027280990675176753,2.8,-93.74901243792647,-608.569461501572,-0.0,-0.0,507.73293565061067,0.0,3.0,0.0250083443962149,0.0,0,0.34922900388738254,197.99884266666666,7.0875134130349124,0.20250352693578172,10.357268230197093,0.003147227826606987,96.35998364908167,1.2156207503730454
2025-01-01 00:10:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.42547336167677,51.666666666666686,46.10666666666668,0.0,52.151013515782665,0.0,0.0,0.0,128.78980212761994,52.17019484967026,52.17978551661406,52.151013515782665,12.43753247303448,21.45207698338923,-0.047923016610798896,2.8,-92.2959344975846,-607.6274859013673,-0.0,-0.0,507.73293565061067,0.0,3.0,0.024997268764961323,0.0,0,0.3490743382442344,197.99884266666666,7.598615753172034,0.20279184527152103,10.348738216281998,0.0031477290218135403,96.3480313445036,1.2157055585086232
2025-01-01 00:11:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.4451279565559,51.666666666666686,46.10666666666668,0.0,52.137299942562365,0.0,0.0,0.0,128.8205124321186,52.15735239222313,52.167378617053515,52.137299942562365,12.43753247303448,21.431879996676674,-0.06812000332335444,2.8,-91.11647034454279,-606.7063670066817,-0.0,-0.0,507.73293565061067,0.0,3.0,0.024986430731803084,0.0,0,0.34892299053948495,197.99884266666666,7.856961011528249,0.2030750665658512,10.340439311780333,0.003148230119893563,96.33552328285063,1.21578854184754
2025-01-01 00:12:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.46364431348846,51.666666666666686,46.10666666666668,0.0,52.123583521342304,0.0,0.0,0.0,128.84944423982571,52.14450687245451,52.154968548010615,52.123583521342304,12.43753247303448,21.412104141537046,-0.08789585846298209,2.8,-89.83734076982921,-605.8049797123443,-0.0,-0.0,507.73293565061067,0.0,3.0,0.024975817544418986,0.0,0,0.3487747826933558,197.99884266666666,8.234703291904438,0.2033534635140827,10.331645319520067,0.0031487311187223177,96.32249064446461,1.2158697983239404
2025-01-01 00:13:00,0.33845677708823074,0.23113034450330155,0.0,0.005640946284803845,0.003852172408388359,0.0,0.01215814405742875,0.31629863303080197,0.0,0.010000000000000002,0.0,0.0,0.22821367783663488,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.008746027829358575,0,On,0.012013729248622046,0,On,0.2674669157755243,0.20060018683164316,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,2437.4724311111113,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,606.6572,Off,0.0,0,82.4810573816331,51.666666666666686,46.10666666666668,0.0,52.109864441521935,0.0,0.0,0.0,128.8766521588017,52.13165846770972,52.14255548080362,52.109864441521935,12.43753247303448,21.392736571281443,-0.10726342871858563,2.8,-88.59042907169703,-604.9227058762325,-0.0,-0.0,507.73293565061067,0.0,3.0,0.02496542238036626,0.0,0,0.3486296194338508,197.99884266666666,8.599341153924804,0.2036271729982683,10.323777589357016,0.0031492320162968524,96.30894971876,1.2159493802774115
