Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.4150956716172034,0.261470230412002,0.09291457023618506,1.4150956716172034,0.261470230412002,0.09291457023618505,0.03610887913312703,0.39407748876327864,0.9749093037207979,0.010000000000000002,0.09291457023618506,0.0,0.25855356374533534,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.002047269736842105,0.0,0.03406160939628492,0.0,0.04933940376949808,0.0,0.3079200969871249,0.23094007274034362,0.0,0.0,974.9093037207979,22.000000000000032,0.38333333333333336,0.0,0.934364431925926,0.04054487179487179,0.38333333333333336,934.3644319259259,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,2110.112,0.0,75.72736059228558,51.66666666666668,46.10666666666668,0.0,51.465338597692984,0.6495227345132121,1767.0494059147106,2110.112,118.3240009254462,49.826603125051854,51.465338597692984,49.007235388731296,12.43753247303448,21.677565847341974,-0.07024641095792189,0.85,947.2492165886823,-607.8185477016718,0.0,0.0,474.565575715307,608.199541351835,0.9990000000000001,0.022248706850593693,0.0,0.0,0.31069204774672,65.933614608,105.59288485424939,0.2144554303404905,10.694364664722531,0.0033755648878768473,52.81485954323269,1.2146104809400093
2025-01-01 11:00:00,0.4777217713667611,0.2711076059359422,0.04645728511809253,0.4777217713667611,0.2711076059359422,0.04645728511809252,0.04271718616443751,0.42500458520232354,0.0,0.010000000000000002,0.04645728511809253,0.0,0.2681909392692755,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.002047269736842105,0.0,0.040669916427595404,0.0,0.06741666617662276,0.0,0.3207699310190451,0.2405774482642838,0.0,0.0,0.0,22.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,1055.056,0.0,74.8339099031654,51.66666666666668,46.10666666666668,0.0,51.53744823147182,0.32216196887256004,882.0415679643814,1055.056,116.92798422369593,49.25819790629646,51.53744823147182,48.11857274370879,12.43753247303448,21.456117483067047,-0.08604321282626988,1.95,133.05372948967923,-538.5347014808189,0.0,0.0,532.1398684154278,761.5024825107963,1.3162500000000001,0.021154596421706393,0.0,0.0,0.2954133436002377,86.87199222000001,139.4485625550702,0.2183330847659887,10.612092789212612,0.003392557505283796,64.27211146234919,1.2149391656856956
2025-01-01 12:00:00,0.7643314979093385,0.2684727073512167,0.015485761706030842,0.7643314979093385,0.2684727073512167,0.015485761706030842,0.03881089421901212,0.4188090764709532,0.29671152721937327,0.010000000000000002,0.015485761706030842,0.0,0.26555604068455,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0021325726425438594,0.0,0.03667832157646826,0.0,0.06473435555821973,0.0,0.31541583350574504,0.23656187512930868,0.0,0.0,296.71152721937324,22.000000000000032,0.11666666666666667,0.0,0.28437178362962967,0.012339743589743591,0.11666666666666667,284.37178362962965,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,351.6853333333333,0.0,79.74366896208441,51.66666666666668,46.10666666666668,0.0,51.297808871777654,0.06529908141241687,176.49306416390337,351.6853333333333,124.59948275325686,50.96781334034573,51.306598610314815,50.794025836092615,12.43753247303448,21.26948235243525,-0.23225776837559184,3.05,465.57558349652294,-496.17076820814,0.0,0.0,513.6019060658964,845.3762889444131,1.18275,0.020961896969238242,0.0,0.0,0.2927223922614005,78.06104372133333,151.4329184193932,0.22203307225726812,10.547857721767548,0.0034127491733047252,47.01978154190541,1.2150844720609888
2025-01-01 13:00:00,0.919684652050332,0.2628509049622516,0.0,0.919684652050332,0.2628509049622516,0.0,0.034188187006961995,0.4092354936986406,0.4662609713447294,0.010000000000000002,0.0,0.0,0.25993423829558493,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.002388481359649123,0.0,0.03179970564731287,0.0,0.06265650930452724,0.0,0.3079200969871249,0.23094007274034362,0.0,0.0,466.2609713447294,22.000000000000032,0.18333333333333332,0.0,0.4468699457037037,0.01939102564102564,0.18333333333333332,446.8699457037037,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,0.0,0.0,74.50840518571495,51.66666666666668,46.10666666666668,0.0,50.43719321948813,0.0,0.0,0.0,116.41938310267959,49.63340960625762,50.43719321948813,49.23151779964238,12.43753247303448,21.8939521824654,0.0,4.45,655.9429119846819,-461.64615001025504,0.0,0.0,487.8028885245038,987.9979250476041,0.9990000000000001,0.020437594013743468,0.0,0.0,0.28540076408875087,65.933614608,163.5252021257037,0.21430171094581735,10.828547599890511,0.003423797602265079,34.108311930761445,1.2119351084713768
2025-01-01 14:00:00,0.45782801681575136,0.2628509049622516,0.03871440426507711,0.4578280168157513,0.2628509049622516,0.03871440426507711,0.034757952303478216,0.41307006451227307,0.0,0.010000000000000002,0.03871440426507711,0.0,0.25993423829558493,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.002559087171052631,0.0,0.032198865132425585,0.0,0.06649108011815975,0.0,0.3079200969871249,0.23094007274034362,0.0,0.0,0.0,22.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,879.2133333333333,0.0,74.98998043412006,51.66666666666668,46.10666666666668,0.0,50.58477937501816,0.2665356798434995,706.8197623658842,879.2133333333333,117.17184442831258,49.66661080341857,50.58477937501816,49.20752651761878,12.43753247303448,21.75972591483487,0.0,4.7,249.77090730331167,-437.0134682994573,0.0,0.0,492.2072246346525,1091.078655411123,0.9990000000000001,0.019838682408931083,0.0,0.0,0.2770372634966493,65.933614608,194.57715096811646,0.2166018793094863,10.777073601557424,0.003434209971832573,26.33166664300045,1.2118699555819543
2025-01-01 15:00:00,0.4711297405975024,0.26590843594643687,0.0,0.4711297405975024,0.26590843594643687,0.0,0.03757942374266328,0.42355031685483907,0.0,0.010000000000000002,0.0,0.0,0.2629917692797702,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.002985601699561403,0.0,0.03459382204310187,0.0,0.07289462448181205,0.0,0.312917254666205,0.2346879409996537,0.0,0.0,0.0,22.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,0.0,0.0,72.07934891841754,51.66666666666668,46.10666666666668,0.0,50.709525104385264,0.06593971132286207,176.49306416390337,0.0,112.6239826850274,48.62364304693903,50.709525104385264,47.58070201821592,12.43753247303448,21.824826299312083,0.0,4.15,219.7563079503192,-457.87665735133265,0.0,0.0,505.159147378868,922.5831043847734,0.9990000000000001,0.020035632053806283,0.0,0.0,0.2797875666437121,65.933614608,172.47381792278384,0.21613979634579294,10.812231609412462,0.0034405736077248697,21.696852805262967,1.2115978583866602
2025-01-01 16:00:00,0.5154897110376135,0.2772598834615314,0.0,0.5154897110376134,0.27725988346153135,0.0,0.046951254350853115,0.45853845668676035,0.0,0.010000000000000002,0.0,0.0,0.27434321679486473,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.003753327850877193,0.0,0.04319792649997592,0.0,0.09274750096027397,0.0,0.32529116891916515,0.2439683766893738,0.0,0.0,0.0,22.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,0.0,0.0,69.3855931978116,51.66666666666668,46.10666666666668,0.0,49.878409424659715,0.0,0.0,0.0,108.4149893715806,47.56097221977298,49.878409424659715,46.40225361732961,12.43753247303448,21.782517410295675,0.0,3.05,121.34973915076618,-513.6871638309344,0.0,0.0,553.0584180706052,355.9195503180137,1.0657500000000002,0.021044913300352998,0.0,0.0,0.2938816737461028,70.33908885733334,81.97848491109534,0.2170822636140519,10.800363222319024,0.003446662860456613,3.6617732130554534,1.2117672690172525
2025-01-01 17:00:00,0.7481466471120422,0.33195597844104135,0.03871440426507711,0.7481466471120422,0.33195597844104135,0.03871440426507711,0.0999543243917298,0.6381923227203123,0.0,0.010000000000000002,0.03871440426507711,0.0,0.3290393117743747,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.004776962719298246,0.0,0.09517736167243157,0.0,0.19947324035447925,0.0,0.3945374967578463,0.29590312256838464,0.0,0.0,0.0,22.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,879.2133333333333,0.0,81.31079401172659,51.66666666666668,46.10666666666668,0.0,51.89581110018903,0.0,0.0,879.2133333333333,127.04811564332279,51.85696705716345,51.928088536422614,51.80526759941708,12.43753247303448,21.598581428972107,0.0,1.95,306.45679422124687,-559.7923591483923,0.0,0.0,842.5942503976596,29.41577203759794,2.0010000000000003,0.02185290897825822,0.0,0.0,0.30516492869771245,132.0652280586667,23.654902971979496,0.21966594321558944,10.720221431492268,0.003450342426923394,35.5312631710884,1.2119505937028279
2025-01-01 18:00:00,0.8611342724876073,0.3430632634737861,0.0,0.8611342724876073,0.3430632634737861,0.0,0.12502982728312081,0.7261044452044865,0.0,0.010000000000000002,0.0,0.0,0.3401465968071194,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04602248500831955,0.03451686375623965,0.0,0.0,0.00545938596491228,0.0,0.11957044131820853,0.0,0.2725756494616605,0.0,0.4075063107345065,0.3056297330508798,0.0,0.0,0.0,22.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,0.0,0.0,80.18580037919085,51.66666666666668,46.10666666666668,0.0,51.33071292358473,0.0,0.0,0.0,125.29031309248572,51.362466368091866,51.378343090345446,51.33071292358473,12.43753247303448,21.478575361583918,-0.025489584547787558,1.15,407.8342678735414,-566.8777524574705,0.0,0.0,959.079533044192,0.0,2.06775,0.021331858631442026,0.0,0.0,0.2978887215761672,136.47070230800003,15.632487286819913,0.22199045373982104,10.677273523591335,0.00346314214954943,41.07065951243264,1.2118252888910976
2025-01-01 19:00:00,1.2411668657606085,0.38469383894704723,0.03871440426507711,1.2411668657606085,0.3846938389470472,0.03871440426507711,0.17943497361174984,1.0517318921488588,0.0,0.010000000000000002,0.03871440426507711,0.0,0.38177717228038055,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.005800597587719299,0.0,0.17363437602403053,0.0,0.5426956624416844,0.0,0.4648546440991874,0.34864098307439045,0.0,0.0,0.0,22.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,879.2133333333333,0.0,77.1172802674225,51.66666666666668,46.10666666666668,0.0,51.23299044030046,0.38911187169096784,1050.907080735847,879.2133333333333,120.49575041784766,50.27714309859706,51.23520588834562,49.7970039797002,12.43753247303448,21.562113199148232,-0.006694029806886685,-0.25000000000000006,781.1966553688178,-627.3906277647245,0.0,0.0,1396.6258833403324,0.0,3.0,0.02186389446443972,0.0,0.0,0.30531833551007886,197.99884266666666,11.961399793210107,0.22206676932217084,10.734205237185206,0.003482214453806338,81.66975614750844,1.2114679104692998
2025-01-01 20:00:00,1.3147055230688212,0.3683873839247972,0.03871440426507711,1.3147055230688212,0.3683873839247972,0.03871440426507711,0.1504225859560238,1.1542829371127974,0.0,0.010000000000000002,0.03871440426507711,0.0,0.3654707172581305,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043261135907820374,0.03244585193086527,0.0,0.0,0.005971203399122806,0.0,0.14445138255690101,0.0,0.66698864743529,0.0,0.4440331537696871,0.3330248653272652,0.0,0.0,0.0,22.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,879.2133333333333,0.0,75.25736423871881,51.66666666666668,46.10666666666668,0.0,51.56305371358375,0.09696423816928008,262.7267701839618,879.2133333333333,117.58963162299814,49.62452825645134,51.56305371358375,48.65526552788515,12.43753247303448,21.674472558544974,0.0,-0.55,836.4860481369486,-645.1045716559896,0.0,0.0,1471.6220449716097,0.0,3.0,0.02205930548587045,0.0,0.0,0.30804715255137,197.99884266666666,9.968574821328536,0.22216062029302197,10.8106576047056,0.003507865980648917,85.58377541135359,1.2109874642727638
2025-01-01 21:00:00,0.8620140876379253,0.2975583692254412,0.0,0.8620140876379253,0.2975583692254412,0.0,0.07362355660928245,0.7783905310286429,0.0,0.010000000000000002,0.0,0.0,0.29464170255877453,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04234068620765398,0.031755514655740474,0.0,0.0,0.005544688870614035,0.0,0.06807886773866842,0.0,0.38553492761694325,0.0,0.3505149172040456,0.26288618790303414,0.0,0.0,0.0,22.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,0.0,0.0,77.53346027538149,51.66666666666668,46.10666666666668,0.0,51.7989166264998,0.23195151885284668,634.1461477101594,0.0,121.14603168028358,50.38413586995331,51.7989166264998,49.67674549168007,12.43753247303448,21.50757893163055,-0.053196208064523694,-0.3,381.5828995199243,-636.1920515714348,0.0,0.0,1004.5880081989754,0.0,2.6835000000000004,0.02219877688303568,0.0,0.0,0.309994800757549,177.10996476533333,13.186942892383586,0.22616783323887807,10.766916243520035,0.0035348138402091288,72.53309742701408,1.2116539311320016
2025-01-01 22:00:00,1.5851464803233488,0.2741366599121064,0.030971523412061684,1.5851464803233488,0.27413665991210634,0.030971523412061684,0.05640158946054257,0.5862229481733475,0.9325219426894588,0.010000000000000002,0.030971523412061684,0.0,0.2712199932454397,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.004776962719298246,0.0,0.05162462674124433,0.0,0.22459629051276117,0.0,0.32112687085326513,0.24084515313994878,0.0,0.0,932.5219426894588,22.000000000000032,0.36666666666666664,0.0,0.8937398914074074,0.03878205128205128,0.36666666666666664,893.7398914074074,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,703.3706666666666,0.0,79.67268565430398,51.66666666666668,46.10666666666668,0.0,51.462582030160554,0.0,0.0,703.3706666666666,124.48857133484996,51.36735492993136,51.495235211921404,51.287088198055926,12.43753247303448,21.712907862466743,-0.04053723638564103,-1.95,1002.237374779516,-744.4263229581205,0.0,0.0,806.0665699381615,0.0,2.817,0.023741826739769996,0.0,0.0,0.3315427191594347,185.92091326399998,8.075185110016154,0.22464282471652705,10.877585741174647,0.0035550386657680756,71.30820428844221,1.2107963615009383
2025-01-01 23:00:00,1.6562225003546631,0.2470798596913316,0.03871440426507711,1.6562225003546631,0.24707985969133156,0.03871440426507711,0.02458812557823793,0.39240090486759327,1.2292334699088319,0.010000000000000002,0.03871440426507711,0.0,0.2441631930246649,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.004009236567982456,0.0,0.02057888901025547,0.0,0.06684998083470664,0.0,0.2878124863260646,0.21585936474454837,0.0,0.0,1229.2334699088321,22.000000000000032,0.48333333333333334,0.0,1.178111675037037,0.05112179487179487,0.48333333333333334,1178.1116750370372,2437.4724311111113,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,606.6572,879.2133333333333,0.0,76.9806119984456,51.66666666666668,46.10666666666668,0.0,50.974865326244334,0.21500111666460592,569.9475901571429,879.2133333333333,120.28220624757127,50.362772402624934,50.99742215509902,50.03416911196055,12.43753247303448,21.710173620763758,-0.04916283552984293,-3.05,1042.8989281795955,-792.000648504154,0.0,0.0,594.8409990696733,0.0,3.0,0.024096698408398256,0.0,0.0,0.336498324271849,197.99884266666666,10.825107705244237,0.2261493088233249,10.901353806478012,0.0035784416990628292,75.0284906244556,1.2107906001001913
