Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,6.082140862490131,0.09733692476822023,0.0,6.08214086249013,0.09733692476822023,0.0,0.013361401727576107,0.0,0.20845137068847938,5.860328090074074,0.0,0.0,0.09733692476822023,0.0,1.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.0035099780701754383,0.0,0.009851423657400668,0.0,0.002556565740488408,0.0,0.0707877258460548,0.05309079438454109,0.03965827959191662,0.0,0.03645395899844736,0.0,0.0,0.0,5860.328090074075,21.111111111111143,0.5333333333333333,0.0,5.860328090074074,0.0,0.5333333333333333,5860.328090074075,10988.11516888889,0.0,0.0,33.074752887962305,51.66666666666668,46.10666666666668,0.0,50.55594182500059,0.0,0.0,0.0,33.074752887962305,49.14122020066934,50.55594182500059,48.43385938850372,12.43753247303448,20.76669253981188,-0.07760960543826266,2.8,9.236100170605994,4034.600484319853,-1882.9414331732119,0.0,0.0,206.7450072386899,0.0,1.0,0.08040493061959321,0.0,0.0,1.0405236135324971,65.99961422222222,-149.53117981969953,0.18160137029486742,9.54537176205687,0.0027001625251584175,-35.38007233538753,1.2188118552437772
2025-01-01 01:00:00,5.7299889538654405,0.09623077150862823,0.0,5.7299889538654405,0.09623077150862824,0.0,0.013098153372312949,0.0,0.2228332160486826,5.494057584444445,0.0,0.0,0.09623077150862823,0.0,1.0,0.0,0.0,0.05751996949878289,0.04313997712408715,0.0,0.0,0.0032467297149122803,0.0,0.009851423657400668,0.0,0.002556565740488408,0.0,0.0707877258460548,0.05309079438454109,0.047920421173565916,0.0,0.04404853378979057,0.0,0.0,0.0,5494.057584444445,21.111111111111143,0.5,0.0,5.494057584444445,0.0,0.5,5494.057584444445,10988.11516888889,0.0,0.0,32.89547991209933,51.66666666666668,46.10666666666668,0.0,50.3638491399991,0.0,0.0,0.0,32.89547991209933,48.97461461333201,50.3638491399991,48.27999734999847,12.43753247303448,20.753226731521288,-0.07264656638732117,2.5,9.236100170605994,3749.764964933854,-1799.1772802392893,0.0,0.0,205.00688787063743,0.0,1.0,0.07562949575755952,0.0,0.0,0.9787245086698719,65.99961422222222,-150.12222714193837,0.181135352478309,9.529354748780017,0.002690907070661241,-24.42977799350861,1.2189335622515383
2025-01-01 02:00:00,5.163251608035214,0.09512461824903626,0.0,5.163251608035214,0.09512461824903626,0.0,0.013098153372312949,0.0,0.20550162866290078,4.944651826,0.0,0.0,0.09512461824903626,0.0,1.0,0.0,0.0,0.05604509848599359,0.042033823864495175,0.0,0.0,0.0032467297149122803,0.0,0.009851423657400668,0.0,0.002556565740488408,0.0,0.0707877258460548,0.05309079438454109,0.03965827959191662,0.0,0.03645395899844736,0.0,0.0,0.0,4944.651826,21.111111111111143,0.45,0.0,4.944651826,0.0,0.45,4944.651826,10988.11516888889,0.0,0.0,32.617538395031644,51.66666666666668,46.10666666666668,0.0,50.17326755424173,0.0,0.0,0.0,32.617538395031644,48.80919423281689,50.17326755424173,48.12715757210447,12.43753247303448,20.825760559104843,-0.06019394188111059,1.6500000000000001,9.236100170605994,3198.562598549055,-1803.6247633693476,0.0,0.0,203.53201685784813,0.0,1.0,0.07183589009610919,0.0,0.0,0.9296312970875497,65.99961422222222,-145.99648093944595,0.1800461782924317,9.5572986975669,0.0026865923749678283,-4.243702735279188,1.2186362096617944
2025-01-01 03:00:00,5.909998965751168,0.09401846498944429,0.0,5.909998965751168,0.09401846498944429,0.0,0.012922654468804178,0.0,0.21988347402310396,5.677192837259259,0.0,0.0,0.09401846498944429,0.0,1.0,0.0,0.0,0.05457022747320427,0.040927670604903196,0.0,0.0,0.003071230811403509,0.0,0.009851423657400668,0.0,0.002556565740488408,0.0,0.0707877258460548,0.05309079438454109,0.047920421173565916,0.0,0.04404853378979057,0.0,0.0,0.0,5677.19283725926,21.111111111111143,0.5166666666666667,0.0,5.677192837259259,0.0,0.5166666666666667,5677.19283725926,10988.11516888889,0.0,0.0,32.370419169563206,51.66666666666668,46.10666666666668,0.0,49.98414058687393,0.0,0.0,0.0,32.370419169563206,48.64490930484359,49.98414058687393,47.97529366382842,12.43753247303448,20.872950843334287,-0.04103635372478103,1.6500000000000001,9.236100170605994,3863.1325362524685,-1871.6236880110866,0.0,0.0,201.88164694155006,0.0,1.0,0.07443114377515296,0.0,0.0,0.9632165848969279,65.99961422222222,-144.31825993725442,0.17940919728814256,9.576886122889702,0.0026849236245779515,-32.733687613856084,1.2184416773038065
2025-01-01 04:00:00,6.148743526495966,0.0929123117298523,0.0,6.148743526495966,0.0929123117298523,0.0,0.012922654468804178,0.0,0.27549278195308763,5.860328090074074,0.0,0.0,0.0929123117298523,0.0,1.0,0.0,0.0,0.053095356460414966,0.03982151734531121,0.0,0.0,0.003071230811403509,0.0,0.009851423657400668,0.0,0.002556565740488408,0.0,0.0707877258460548,0.05309079438454109,0.07766413086750337,0.0,0.07138900303862608,0.0,0.0,0.0,5860.328090074075,21.111111111111143,0.5333333333333333,0.0,5.860328090074074,0.0,0.5333333333333333,5860.328090074075,10988.11516888889,0.0,0.0,32.30372184328804,51.66666666666668,46.10666666666668,0.0,49.796221114397035,0.0,0.0,0.0,32.30372184328804,48.481532414765425,49.796221114397035,47.82418806494962,12.43753247303448,20.765993425365323,-0.07335809915372261,0.55,9.236100170605994,3902.567554996475,-2021.3411254791474,0.0,0.0,200.40677592876077,0.0,1.0,0.07608740419759336,0.0,0.0,0.9846503211918084,65.99961422222222,-136.82618552721252,0.17969312008222288,9.510761393300385,0.0026726913517305887,4.799162278296507,1.2183221605066368
2025-01-01 05:00:00,6.605949522131312,0.10030440187325147,0.0,6.605949522131312,0.10030440187325147,0.0,0.026447183809577078,1.1000131084444444,0.351702151062476,5.127787078814815,0.0,0.0,0.10030440187325147,0.0,1.0,0.0,0.0,0.053095356460414966,0.03982151734531121,0.0,0.0,0.0034222286184210525,0.0,0.023024955191156028,0.0,0.005482949166707843,0.0,0.0806438460372537,0.06048288452794026,0.11071269719410055,0.0,0.1017673022039989,0.0,0.0,0.0,5127.787078814815,21.111111111111143,0.4666666666666667,0.0,5.127787078814815,0.0,0.4666666666666667,5127.787078814815,10988.11516888889,1100.0131084444445,0.2,33.15304967505567,51.66666666666668,46.10666666666668,0.0,50.20944382049477,0.15611851971943397,405.6494252152188,1100.0131084444445,33.15304967505567,49.24206064111114,50.2100291095267,48.75778376238739,12.43753247303448,20.811811824863426,-0.06623154664632995,-0.25000000000000006,9.236100170605994,3104.725310311021,-2111.9382949025116,0.0,0.0,226.02388047356806,0.0,1.0,0.07615383685347754,0.0,0.0,0.9855100290060494,65.99961422222222,-137.1473540748505,0.17994054530502257,9.541569102151875,0.002685282539993962,15.691443285413833,1.217511850914719
2025-01-01 06:00:00,6.272157081795857,0.11108964360666516,0.0,6.272157081795857,0.11108964360666516,0.0,0.07140217661150183,0.0,0.34042681511028156,5.860328090074074,0.0,0.0,0.11108964360666516,0.0,1.0,0.0,0.0,0.05604509848599359,0.042033823864495175,0.0,0.0,0.0038609758771929823,0.0,0.06754120073430885,0.0,0.011540723649280217,0.0,0.09207442632289335,0.06905581974216998,0.09418841403080196,0.0,0.08657815262131249,0.0,0.0,0.0,5860.328090074075,21.111111111111143,0.5333333333333333,0.0,5.860328090074074,0.0,0.5333333333333333,5860.328090074075,10988.11516888889,0.0,0.0,35.5638136712871,51.66666666666668,46.10666666666668,0.0,51.598094075018636,0.02326544218560771,63.668154818547585,0.0,35.5638136712871,51.37195025777247,51.59817787082353,51.2587945533445,12.43753247303448,20.811743974140327,-0.06133784345626504,0.3,9.236100170605994,3956.9440724825927,-2047.9063089945846,0.0,0.0,287.31684873817755,0.0,0.95,0.0759727242444447,0.0,0.0,0.9831662430596536,62.69963351111111,-142.794557335075,0.17943995181381908,9.533208173002937,0.0026778337823681266,-34.31824648962606,1.2175174494278589
2025-01-01 07:00:00,6.265363864756698,0.09733692476822023,0.0,6.265363864756699,0.09733692476822023,0.0,0.013449151179330493,0.0,0.20845137068847938,6.043463342888889,0.0,0.0,0.09733692476822023,0.0,1.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.0035977275219298247,0.0,0.009851423657400668,0.0,0.002556565740488408,0.0,0.0707877258460548,0.05309079438454109,0.03965827959191662,0.0,0.03645395899844736,0.0,0.0,0.0,6043.463342888889,21.111111111111143,0.55,0.0,6.043463342888889,0.0,0.55,6043.463342888889,10988.11516888889,0.0,0.0,35.36002585231098,51.66666666666668,46.10666666666668,0.0,51.397062867095606,0.0,0.0,0.0,35.36002585231098,51.150033261436555,51.397062867095606,51.026518458607036,12.43753247303448,20.76834256152291,-0.07364039441752332,-0.55,9.236100170605994,3858.51263294479,-2185.7961514819317,0.0,0.0,140.8331424682221,3.0366292886066955,0.0,0.07774497825483512,0.0,0.0,1.0061010572903062,0.0,-139.9877009303894,0.17910766080631962,9.499765561760638,0.0026656458814869914,-37.13821895092669,1.217706293019926
2025-01-01 08:00:00,5.899690735622315,0.0984430780278122,0.0,5.899690735622316,0.0984430780278122,0.0,0.012571656661786633,0.0,0.2099262417012687,5.677192837259259,0.0,0.0,0.0984430780278122,0.0,1.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.002720233004385965,0.0,0.009851423657400668,0.0,0.002556565740488408,0.0,0.0707877258460548,0.05309079438454109,0.03965827959191662,0.0,0.03645395899844736,0.0,0.0,0.0,5677.19283725926,21.111111111111143,0.5166666666666667,0.0,5.677192837259259,0.0,0.5166666666666667,5677.19283725926,10988.11516888889,0.0,0.0,35.089129286598144,51.66666666666668,46.10666666666668,0.0,51.20382781607016,0.0,0.0,0.0,35.089129286598144,50.97216658960897,51.20382781607016,50.85633597637839,12.43753247303448,20.822736185798473,-0.059514309691398815,-1.4,9.236100170605994,3366.6499151098396,-2360.2114195179834,0.0,0.0,141.43051896346753,220.85787795179448,0.0,0.08032974176748894,0.0,0.0,1.0395505914120127,0.0,-91.7620215949037,0.1785460636836778,9.527656836162125,0.002664972496312548,37.49428477256485,1.2180532696681168
2025-01-01 09:00:00,6.2495780281684254,0.0984430780278122,0.0,6.2495780281684254,0.0984430780278122,0.0,0.012045159951260317,0.0,0.1940695253282762,6.043463342888889,0.0,0.0,0.0984430780278122,0.0,1.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.0021937362938596492,0.0,0.009851423657400668,0.0,0.002556565740488408,0.0,0.0707877258460548,0.05309079438454109,0.03139613801026732,0.0,0.028859384207104165,0.0,0.0,0.0,6043.463342888889,21.111111111111143,0.55,0.0,6.043463342888889,0.0,0.55,6043.463342888889,10988.11516888889,0.0,0.0,34.85283042662484,51.66666666666668,46.10666666666668,0.0,51.01182719270287,0.0,0.0,0.0,34.85283042662484,50.795315747495835,51.01182719270287,50.687060024892325,12.43753247303448,20.848418090449794,-0.050518736391853204,-0.85,9.236100170605994,3922.2281039926356,-2269.1344594926286,0.0,0.0,140.90402225294122,637.0266839597314,0.0,0.07918181159720877,0.0,0.0,1.0246951784459348,0.0,6.995198343433496,0.17980947322316415,9.567883686433152,0.0026868734602904466,113.9194086284141,1.2185419943895386
