Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,5.743953448845525,0.3526138747255887,0.0,5.743953448845524,0.3526138747255887,0.0,0.10578911615433258,0.0,0.46237647695044987,5.125787855740741,0.05,0.0,0.0,0.33803054139225536,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.03464309210526316,0.0,0.07114602404906942,0.0,0.011669088427442591,0.0,0.4090828746669188,0.306812156000189,0.0,0.0,3509.227258204964,22.222222222222285,0.4666666666666667,1616.5605975357767,4.941374314074074,0.1844135416666667,0.4666666666666667,4941.374314074074,10588.659244444445,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9321.41976,0.0,0.0,30.629341725463416,51.66666666666668,46.10666666666668,0.0,50.49952157224883,0.0,0.0,0.0,30.629341725463416,48.167422002861095,50.49952157224883,47.001372218167226,12.43753247303448,21.92846358221585,-0.04865686526865017,1.6397435236871694,2.8,2961.00633010295,2076.1081311647567,-1095.6251134598886,0.0,0.0,605.5294061003204,0.0,1.0,0.043944804621914746,0.0,0.0,0.21098285746638457,65.99961422222222,-58.12522074244597,0.16247478189956505,9.950666974587326,0.00259380527925407,26.52884678226477,1.2140908432510504,0.23307991926344224,769.16091236473,-309.61337873574996
2025-01-01 01:00:00,5.7403146040912265,0.351833415090787,0.0,5.7403146040912265,0.351833415090787,0.0,0.10319088424643783,0.0,0.46133586410404764,5.125787855740741,0.05,0.0,0.0,0.3372500817574537,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.032044860197368415,0.0,0.07114602404906942,0.0,0.011669088427442591,0.0,0.4090828746669188,0.306812156000189,0.0,0.0,3509.227258204964,22.222222222222285,0.4666666666666667,1616.5605975357767,4.941374314074074,0.1844135416666667,0.4666666666666667,4941.374314074074,10588.659244444445,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9321.41976,0.0,0.0,30.464369335236313,51.66666666666668,46.10666666666668,0.0,50.311946124252145,0.0,0.0,0.0,30.464369335236313,48.01303578606325,50.311946124252145,46.863580616968804,12.43753247303448,21.91464232847761,-0.05265066615786651,3.9258729500502993,2.5,2976.278034701016,1160.2788189206515,-1074.8664795375473,0.0,0.0,601.8905613460234,0.0,1.0,0.04246551589318091,0.0,0.0,0.2038806626633512,65.99961422222222,-59.97330531242411,0.16280143709935793,9.948069738739726,0.002596718162861631,29.319377438449813,1.2142045745214438,0.18799515956123808,-167.9571993461695,-288.3245792689558
2025-01-01 02:00:00,5.739273991244826,0.3510529554559854,0.0,5.739273991244826,0.3510529554559854,0.0,0.10319088424643783,0.0,0.4602952512576454,5.125787855740741,0.05,0.0,0.0,0.3364696221226521,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.032044860197368415,0.0,0.07114602404906942,0.0,0.011669088427442591,0.0,0.4090828746669188,0.306812156000189,0.0,0.0,3509.227258204964,22.222222222222285,0.4666666666666667,1616.5605975357767,4.941374314074074,0.1844135416666667,0.4666666666666667,4941.374314074074,10588.659244444445,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9321.41976,0.0,0.0,30.27985688082848,51.66666666666668,46.10666666666668,0.0,50.12567307915447,0.0,0.0,0.0,30.27985688082848,47.85957309638606,50.12567307915447,46.72652310500186,12.43753247303448,21.918552620779558,-0.049381876296157284,4.252671899446085,1.6500000000000001,2951.489853682059,807.6282297626075,-1102.716652924368,0.0,0.0,600.8499484996212,0.0,1.0,0.04153988098032817,0.0,0.0,0.19943660834192342,65.99961422222222,-55.87070009815833,0.16298303775195042,9.95383393878322,0.0026002623395422783,38.377597191175035,1.2141858614505232,0.1453579895945442,-507.1121904116145,-301.8201773615547
2025-01-01 03:00:00,5.73650122379316,0.35027249582118375,0.0,5.73650122379316,0.35027249582118375,0.0,0.10145872964117468,0.0,0.4592546384112432,5.125787855740741,0.05,0.0,0.0,0.3356891624878504,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.030312705592105263,0.0,0.07114602404906942,0.0,0.011669088427442591,0.0,0.4090828746669188,0.306812156000189,0.0,0.0,3509.227258204964,22.222222222222285,0.4666666666666667,1616.5605975357767,4.941374314074074,0.1844135416666667,0.4666666666666667,4941.374314074074,10588.659244444445,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9321.41976,0.0,0.0,30.10507066322572,51.66666666666668,46.10666666666668,0.0,49.9406917475892,0.0,0.0,0.0,30.10507066322572,47.707027293270656,49.9406917475892,46.59019506611138,12.43753247303448,21.915034231453248,-0.04858440989683726,4.063164317397215,1.6500000000000001,2929.110559415838,765.6302244747711,-1123.6332034449733,0.0,0.0,598.0771810479558,0.0,1.0,0.04237311728815072,0.0,0.0,0.20343704886456654,65.99961422222222,-54.560676392108626,0.1632683314053395,9.956713300807802,0.002604284857082163,22.282757260735387,1.2141973545616975,0.16922756351434654,-528.5340231714741,-322.39634988953134
2025-01-01 04:00:00,5.918524462937499,0.3494920361863821,0.0,5.918524462937499,0.3494920361863821,0.0,0.10145872964117468,0.0,0.45821402556484103,5.308851707731482,0.05,0.0,0.0,0.33490870285304875,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.030312705592105263,0.0,0.07114602404906942,0.0,0.011669088427442591,0.0,0.4090828746669188,0.306812156000189,0.0,0.0,3634.5568031408557,22.222222222222285,0.48333333333333334,1674.2949045906257,5.117851968148148,0.19099973958333336,0.48333333333333334,5117.8519681481475,10588.659244444445,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9321.41976,0.0,0.0,29.933122077664,51.66666666666668,46.10666666666668,0.0,49.756915947763716,0.0,0.0,0.0,29.933122077664,47.5553213623566,49.756915947763716,46.45452406965305,12.43753247303448,21.909930340901976,-0.053897885965454154,3.9923377949467405,0.55,2957.37424585192,630.7584529896687,-1225.6042946563425,0.0,0.0,597.0365682015537,0.0,1.0,0.04356497012906876,0.0,0.0,0.2091592387848493,65.99961422222222,-48.614830834146716,0.1633557952285428,9.952421199672564,0.0026060546662917015,42.73485274571576,1.2136477905271525,0.17166533212949234,-728.0121824130669,-315.5242691878903
2025-01-01 05:00:00,6.105052624138765,0.3494920361863821,0.0,6.105052624138765,0.3494920361863821,0.0,0.104923038851701,0.0,0.45821402556484103,5.491915559722222,0.05,0.0,0.0,0.33490870285304875,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.03377701480263158,0.0,0.07114602404906942,0.0,0.011669088427442591,0.0,0.4090828746669188,0.306812156000189,0.0,0.0,3759.8863480767473,22.222222222222285,0.5,1732.029211645475,5.2943296222222225,0.19758593750000003,0.5,5294.3296222222225,10588.659244444445,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9321.41976,0.0,0.0,29.737777056343866,51.66666666666668,46.10666666666668,0.0,49.57446433936901,0.0,0.0,0.0,29.737777056343866,47.40456903163215,49.57446433936901,46.319621377763724,12.43753247303448,21.925902190537602,-0.04889894385820887,3.3020353113380296,-0.25000000000000006,3032.420192071548,665.9208527053645,-1283.981019945294,0.0,0.0,600.50087741208,0.0,1.0,0.04397964162950453,0.0,0.0,0.21115011299226777,65.99961422222222,-43.98601347198538,0.16354610940645165,9.96310995912972,0.002613012886419951,48.5736073852027,1.2129675037137724,0.15275830594160672,-700.5189782093391,-365.58938073077144
2025-01-01 06:00:00,6.243983849073359,0.37207122592930797,0.0,6.243983849073359,0.37207122592930797,0.0,0.2043913895724634,0.0,0.4976768997786725,5.491915559722222,0.05,0.0,0.0,0.35748789259597463,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.03810740131578947,0.0,0.1662839882566739,0.0,0.02102637631737297,0.0,0.43710723529801554,0.3278304264735115,0.0,0.0,3759.8863480767473,22.222222222222285,0.5,1732.029211645475,5.2943296222222225,0.19758593750000003,0.5,5294.3296222222225,10588.659244444445,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9321.41976,0.0,0.0,29.555243985331206,51.66666666666668,46.10666666666668,0.0,49.39327880173347,0.0,0.0,0.0,29.555243985331206,47.254719410396966,49.39327880173347,46.18543971472871,12.43753247303448,21.93177868799132,-0.052503251396907896,3.056574522339831,0.3,3208.490706395356,799.4988725918241,-1241.0075398803137,0.0,0.0,737.4703971024971,0.0,1.0,0.04364687433196504,0.0,0.0,0.20955246803946173,65.99961422222222,-47.85849890357464,0.16365386986326833,9.968661080811836,0.0026156341023602955,20.38369546929981,1.2129415135921924,0.16310008057168032,-595.1310031227453,-337.39933593090575
2025-01-01 07:00:00,6.865820402068409,0.47244531287868735,0.0,6.865820402068409,0.47244531287868735,0.0,0.6423429039440751,0.9166775903703706,0.6802036079854438,4.57659629976852,0.05,0.0,0.0,0.45786197954535407,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.03550916940789474,0.0,0.6068337345361804,0.0,0.06972096859163811,0.0,0.5688581255377171,0.4266435941532877,0.0,0.0,3133.2386233972893,22.222222222222285,0.4166666666666667,1443.3576763712292,4.411941351851852,0.16465494791666668,0.4166666666666667,4411.941351851852,10588.659244444445,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9321.41976,916.6775903703705,0.16666666666666666,33.561368388813726,51.66666666666668,46.10666666666668,0.0,51.1295256252968,0.07989332848297116,218.0108741461631,916.6775903703705,33.561368388813726,50.712134289571864,51.13188119729533,50.501083049710886,12.43753247303448,21.910892446205157,-0.05260751719710797,2.5252028463920224,-0.55,3117.824110010898,417.69150705466046,-1323.565427345441,0.0,0.0,1348.7260573641008,7.048870433287235,1.0,0.04467146234388163,0.0,0.0,0.21447160485983938,65.99961422222222,-40.575143405051485,0.16406671827971772,9.96297388611159,0.0026189359153987496,47.733969486698996,1.2130249117744285,0.16612737508519956,-696.8670873891292,-328.79908192743954
2025-01-01 08:00:00,6.130109823253187,0.357625284910215,0.0,6.1301098232531865,0.357625284910215,0.0,0.11700758202996865,0.0,0.47118668150099463,5.491915559722222,0.05,0.0,0.0,0.34304195157688167,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.02684839638157895,0.0,0.09015918564838969,0.0,0.013797412731818913,0.0,0.414724142066685,0.31104310655001366,0.0,0.0,3759.8863480767473,22.222222222222285,0.5,1732.029211645475,5.2943296222222225,0.19758593750000003,0.5,5294.3296222222225,10588.659244444445,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9321.41976,0.0,0.0,31.49360342100673,51.66666666666668,46.10666666666668,0.0,51.13891738949009,0.15884673545437797,429.8677900563882,0.0,31.49360342100673,48.91393343524087,51.13891738949009,47.801441458116265,12.43753247303448,21.910689766099814,-0.05124870356037097,2.0146872949578656,-1.4,2978.770610722515,589.5594750366437,-1415.606265903316,0.0,0.0,561.3580607591842,512.7952801632481,0.03325,0.04592441554167746,0.0,0.0,0.22048714294715133,2.194487172888889,73.1324677898994,0.16442539680930582,9.971822949644515,0.0026234554148336863,37.30270681129232,1.2135916293300124,0.1786802237121822,-816.5925350366955,-325.8772015721359
2025-01-01 09:00:00,5.245193424440289,0.41849637991736993,0.0,5.245193424440289,0.41849637991736993,0.0,0.3887827341496284,0.0,0.5959420945036219,4.210468595787037,0.05,0.0,0.0,0.4039130465840366,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.021651932565789473,0.0,0.36713080158383893,0.0,0.05739136572490633,0.0,0.4958856020762249,0.3719142015571686,0.0,0.0,2882.5795335255066,22.222222222222285,0.38333333333333336,1327.8890622615306,4.058986043703704,0.15148255208333336,0.38333333333333336,4058.986043703704,10588.659244444445,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9321.41976,0.0,0.0,30.60571836387052,51.66666666666668,46.10666666666668,0.0,50.85292546733961,0.0,0.0,0.0,30.60571836387052,48.13218837771918,50.85292546733961,46.77181983290896,12.43753247303448,21.927859918793825,-0.04946308000961122,2.1126444072903774,-0.85,2794.5687881636813,435.54657266787507,-1360.968244976837,0.0,0.0,980.8181564461369,1479.356773536059,0.46675,0.04527094874291386,0.0,0.0,0.21734979158903878,30.805319938222222,292.1393431688753,0.16476940803298204,9.991236459237216,0.0026303912183064755,106.9907725836652,1.214125545057402,0.17346050931649812,-680.2191201816809,-212.12336941197492
