Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6181655931047825,0.3526138747255887,0.0,0.010302759885079707,0.005876897912093145,0.0,0.10578911615433258,0.0,0.46237647695044987,0.0,0.05,0.0,0.0,0.33803054139225536,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.03464309210526316,0.0,On,0.07114602404906942,0,On,0.011669088427442591,0,On,0.4090828746669188,0.306812156000189,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10588.659244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9321.41976,Off,0.0,0.0,31.101953914636326,51.666666666666686,46.10666666666668,0.0,50.592387769001604,0.0,0.0,0.0,31.101953914636326,48.243831258226294,50.592387769001604,47.069553002838646,12.43753247303448,21.59928462403416,-0.12293759818812688,-0.5935142160383712,2.8,-447.96490563832845,801.6579831339045,-1066.9270861046293,-0.0,-0.0,605.5294061003204,0.0,1.0,0.04354875720099884,0.0,0,0.2090813990965968,65.99961422222222,13.43277436598052,0.16518094300663527,9.778131501980436,0.002592396726581929,27.024337996021174,1.2119652751836059,0.25273277989119747,1117.7093890415276,-316.05140590762306
2025-01-01 00:01:00,0.6181655931047825,0.3526138747255887,0.0,0.010302759885079707,0.005876897912093145,0.0,0.10578911615433258,0.0,0.46237647695044987,0.0,0.05,0.0,0.0,0.33803054139225536,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.03464309210526316,0.0,On,0.07114602404906942,0,On,0.011669088427442591,0,On,0.4090828746669188,0.306812156000189,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10588.659244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9321.41976,Off,0.0,0.0,31.12732385662843,51.666666666666686,46.10666666666668,0.0,50.58920714796652,0.0,0.0,0.0,31.12732385662843,48.2412123190286,50.58920714796652,47.06721490455964,12.43753247303448,21.57484033591941,-0.14738188630287397,-0.5771063636678281,2.8,-455.29495443080384,794.7430356293289,-1064.8175298343954,-0.0,-0.0,605.5294061003204,0.0,1.0,0.04351923854364211,0.0,0,0.20893967743618033,65.99961422222222,3.993169303271145,0.16591452789167782,9.790852203857453,0.0025924451981926265,27.03986159994617,1.2156063603793401,0.25259585409537433,1111.7025688823624,-316.9595332530334
2025-01-01 00:02:00,0.6181655931047825,0.3526138747255887,0.0,0.010302759885079707,0.005876897912093145,0.0,0.10578911615433258,0.0,0.46237647695044987,0.0,0.05,0.0,0.0,0.33803054139225536,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.03464309210526316,0.0,On,0.07114602404906942,0,On,0.011669088427442591,0,On,0.4090828746669188,0.306812156000189,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10588.659244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9321.41976,Off,0.0,0.0,31.15236388836075,51.666666666666686,46.10666666666668,0.0,50.5860243213097,0.0,0.0,0.0,31.15236388836075,48.23859124355562,50.5860243213097,47.06487470467857,12.43753247303448,21.550677456131364,-0.17154476609092129,-0.5611335241829507,2.8,-462.8731197421673,788.986178751044,-1062.7339035709163,-0.0,-0.0,605.5294061003204,0.0,1.0,0.04349005136153254,0.0,0,0.2087995472174696,65.99961422222222,-5.668622271571479,0.1661631554116309,9.780169914938387,0.0025924935523772993,27.055160809949037,1.215705993983891,0.252462487206264,1105.8603169201917,-316.87413816914767
2025-01-01 00:03:00,0.6181655931047825,0.3526138747255887,0.0,0.010302759885079707,0.005876897912093145,0.0,0.10578911615433258,0.0,0.46237647695044987,0.0,0.05,0.0,0.0,0.33803054139225536,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.03464309210526316,0.0,On,0.07114602404906942,0,On,0.011669088427442591,0,On,0.4090828746669188,0.306812156000189,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10588.659244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9321.41976,Off,0.0,0.0,31.177085801811486,51.666666666666686,46.10666666666668,0.0,50.58283931887025,0.0,0.0,0.0,31.177085801811486,48.23596805958742,50.58283931887025,47.06253242994602,12.43753247303448,21.526785877792506,-0.19543634442977975,-0.5453873911704897,2.8,-470.58613359850347,784.8752224100349,-1060.6752802868384,-0.0,-0.0,605.5294061003204,0.0,1.0,0.04346118372467529,0.0,0,0.20866095116351407,65.99961422222222,-15.440259411985423,0.16640943875852132,9.769630859937786,0.002592541929955744,27.070224973829283,1.2158045245493383,0.252330944230436,1100.1061193943287,-315.23089698429385
2025-01-01 00:04:00,0.6181655931047825,0.3526138747255887,0.0,0.010302759885079707,0.005876897912093145,0.0,0.10578911615433258,0.0,0.46237647695044987,0.0,0.05,0.0,0.0,0.33803054139225536,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.03464309210526316,0.0,On,0.07114602404906942,0,On,0.011669088427442591,0,On,0.4090828746669188,0.306812156000189,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10588.659244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9321.41976,Off,0.0,0.0,31.201499920843734,51.666666666666686,46.10666666666668,0.0,50.57965216942079,0.0,0.0,0.0,31.201499920843734,48.23334279391118,50.57965216942079,47.060188106156374,12.43753247303448,21.50315675462444,-0.21906546759784362,-0.5296693764106036,2.8,-473.77925386057746,780.7918562844363,-1058.6408447477952,-0.0,-0.0,605.5294061003204,0.0,1.0,0.043432625210336306,0.0,0,0.20852383923385429,65.99961422222222,-20.66781521310267,0.16665345514230515,9.75923029729146,0.002592590330547785,27.085061858543817,1.2159019880401187,0.2521995677272138,1094.367284602847,-313.5754283184106
2025-01-01 00:05:00,0.6181655931047825,0.3526138747255887,0.0,0.010302759885079707,0.005876897912093145,0.0,0.10578911615433258,0.0,0.46237647695044987,0.0,0.05,0.0,0.0,0.33803054139225536,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.03464309210526316,0.0,On,0.07114602404906942,0,On,0.011669088427442591,0,On,0.4090828746669188,0.306812156000189,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10588.659244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9321.41976,Off,0.0,0.0,31.225566072067544,51.666666666666686,46.10666666666668,0.0,50.57646290080022,0.0,0.0,0.0,31.225566072067544,48.230715472444686,50.57646290080022,47.057841758266925,12.43753247303448,21.479824640393936,-0.24239758182834947,-0.5138692645485089,2.8,-472.4644883747111,777.501193677017,-1056.633517022242,-0.0,-0.0,605.5294061003204,0.0,1.0,0.043404417856982916,0.0,0,0.2083884132588553,65.99961422222222,-21.360377452789564,0.16689483887952486,9.748201308513245,0.002592638753785854,27.099639688163457,1.2159982413287451,0.2520674360182645,1088.6036016260935,-311.1024079490764
2025-01-01 00:06:00,0.6181655931047825,0.3526138747255887,0.0,0.010302759885079707,0.005876897912093145,0.0,0.10578911615433258,0.0,0.46237647695044987,0.0,0.05,0.0,0.0,0.33803054139225536,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.03464309210526316,0.0,On,0.07114602404906942,0,On,0.011669088427442591,0,On,0.4090828746669188,0.306812156000189,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10588.659244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9321.41976,Off,0.0,0.0,31.249245619429878,51.666666666666686,46.10666666666668,0.0,50.57327154447935,0.0,0.0,0.0,31.249245619429878,48.22808612448858,50.57327154447935,47.0554934144932,12.43753247303448,21.45682277096528,-0.2653994512570037,-0.49786648528503086,2.8,-469.5552218459002,774.5598439659864,-1054.6560955287923,-0.0,-0.0,605.5294061003204,0.0,1.0,0.04337660215207548,0.0,0,0.20825486762236187,65.99961422222222,-20.42853241742823,0.16713323560109794,9.738134383165015,0.0025926871992514285,27.11392783706996,1.216093146644155,0.2519335388229609,1082.771231123098,-308.2113871571116
2025-01-01 00:07:00,0.6181655931047825,0.3526138747255887,0.0,0.010302759885079707,0.005876897912093145,0.0,0.10578911615433258,0.0,0.46237647695044987,0.0,0.05,0.0,0.0,0.33803054139225536,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.03464309210526316,0.0,On,0.07114602404906942,0,On,0.011669088427442591,0,On,0.4090828746669188,0.306812156000189,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10588.659244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9321.41976,Off,0.0,0.0,31.272532586876697,51.666666666666686,46.10666666666668,0.0,50.57007813542183,0.0,0.0,0.0,31.272532586876697,48.22545478259682,50.57007813542183,47.053143106184315,12.43753247303448,21.434156315124007,-0.28806590709827873,-0.48157583531770276,2.8,-466.03277921804977,771.8743422215589,-1052.7089607459582,-0.0,-0.0,605.5294061003204,0.0,1.0,0.04334918466816812,0.0,0,0.20812323387978224,65.99961422222222,-18.85322457241206,0.1673685767001654,9.728245905524357,0.0025927356664768976,27.12792123797702,1.2161866820124898,0.2517971598438013,1076.8393670285957,-304.96502480703685
2025-01-01 00:08:00,11.601996712549228,0.3526138747255887,0.0,0.19336661187582047,0.005876897912093145,0.0,0.10578911615433258,0.0,0.46237647695044987,10.983831119444446,0.05,0.0,0.0,0.33803054139225536,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.03464309210526316,0.0,On,0.07114602404906942,0,On,0.011669088427442591,0,On,0.4090828746669188,0.306812156000189,On,0,0,Off,On,7519.7726961534945,22.222222222222285,1.0,3464.05842329095,10.588659244444445,0.39517187500000006,1,10588.659244444445,10588.659244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9321.41976,Off,0.0,0.0,31.295431675976662,51.666666666666686,46.10666666666668,0.0,50.56688270913128,0.0,0.0,0.0,31.295431675976662,48.222821479826585,50.56688270913128,47.05079086517424,12.43753247303448,21.411821265140944,-0.31040095708134174,-0.464930925584767,2.8,7056.420237383398,4233.400367907333,-1050.7917052981647,-0.0,-0.0,605.5294061003204,0.0,1.0,0.04332216087584115,0.0,0,0.2079934902849756,65.99961422222222,-18.090159572251707,0.16760088765226205,9.717750077707565,0.002592784154986652,27.141623194550128,1.2162788633466886,0.25165773880472253,1070.7841636103926,-301.4422189940097
2025-01-01 00:09:00,11.601996712549228,0.3526138747255887,0.0,0.19336661187582047,0.005876897912093145,0.0,0.10578911615433258,0.0,0.46237647695044987,10.983831119444446,0.05,0.0,0.0,0.33803054139225536,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.03464309210526316,0.0,On,0.07114602404906942,0,On,0.011669088427442591,0,On,0.4090828746669188,0.306812156000189,On,0,0,Off,On,7519.7726961534945,22.222222222222285,1.0,3464.05842329095,10.588659244444445,0.39517187500000006,1,10588.659244444445,10588.659244444445,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9321.41976,Off,0.0,0.0,31.236187180890578,51.666666666666686,46.10666666666668,0.0,50.563685300685805,0.0,0.0,0.0,31.236187180890578,48.22018624883917,50.563685300685805,47.04843672291585,12.43753247303448,21.460084035253697,-0.26213818696858837,-0.31090344170446016,2.8,7048.276462738219,4173.479675822154,-1054.9363691526253,-0.0,-0.0,605.5294061003204,0.0,1.0,0.04338054639371561,0.0,0,0.20827380427207354,65.99961422222222,-22.089270362970268,0.16710918908323216,9.73942429722496,0.0025928326643105326,27.090893121999116,1.2160795779742584,0.2503638908798224,1015.0229819665815,-305.6017294353777
