Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.22471189130680133,0.10766872569350741,0.03774472762973007,0.22471189130680133,0.10766872569350741,0.03774472762973007,0.06131669192824178,0.16339519937855954,0.0,0.0,0.004040315865024193,0.03370441176470588,0.0,0.10766872569350741,0.0,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.015149013157894735,0.0,0.04616767877034705,0.0,0.019836898453882937,0.0,0.1039159067760209,0.07793693008201565,0.004040315865024193,671.6896795555555,19.444444444444457,0.46466666666666673,0.0,0.9877789405228757,0.0,0.6833333333333333,671.6896795555555,982.9605066666667,0.0,0.0,80.40896426899936,51.66666666666668,46.10666666666668,0.0,50.66560742344674,0.09054601898137624,242.4729042050589,0.0,125.63900667031149,49.17543742695492,50.66560742344674,48.43035242870903,12.43753247303448,19.236736495111252,-0.033415131449462857,2.8,297.566150585123,-721.4013732743559,0.0,0.0,342.64238504482665,0.0,1.0,0.03367368145140514,0.0,0.0,1.6618903011921589,65.99961422222222,4.635459259096845,0.24020703649046496,9.469131351715532,0.003251643968740816,-30.678939427252025,1.224781752291967
2025-01-01 01:00:00,0.17914099884980217,0.10077470258487406,0.05774527141102486,0.17914099884980217,0.10077470258487407,0.05774527141102486,0.037574273233160774,0.1415667256166414,0.0,0.030971523412061684,0.0021119832930808283,0.024661764705882352,0.0,0.10077470258487406,0.0,1.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.014012837171052629,0.0,0.02356143606210815,0.0,0.007200455503475926,0.0,0.09571493581822615,0.0717862018636696,0.0021119832930808283,491.48025333333334,19.444444444444457,0.34,0.0,0.7227650784313725,0.0,0.5,491.48025333333334,982.9605066666667,703.3706666666666,0.0,76.77240564163831,51.66666666666668,46.10666666666668,0.0,49.567655373220454,0.0,0.0,703.3706666666666,119.95688381505988,47.69843236414939,49.567655373220454,46.76382085961385,12.43753247303448,19.18757764757701,-0.03812692585056213,2.5,100.8619056049981,-665.085102664427,0.0,0.0,269.3886320823137,0.0,1.0,0.03063059821179045,0.0,0.0,1.5117056375718694,65.99961422222222,5.078122853778169,0.23859280304643926,9.411127832907741,0.003219560370170264,-23.44046259137945,1.2250708159953752
2025-01-01 02:00:00,0.15407418976799583,0.09052825553741246,0.0017446818508059017,0.1540741897679958,0.09052825553741246,0.0017446818508059017,0.030536006415176835,0.12353818335281898,0.0,0.0,0.0017446818508059017,0.0,0.0,0.09052825553741246,0.0,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.014012837171052629,0.0,0.016523169244124208,0.0,0.002833842636268991,0.0,0.08304406627532707,0.06228304970649528,0.0017446818508059017,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,982.9605066666667,0.0,0.0,91.17096932423671,51.66666666666668,46.10666666666668,0.0,51.99759767821326,0.0,0.0,0.0,142.45463956911985,52.030903775135435,52.04755682359653,51.99759767821326,12.43753247303448,18.050888069439946,0.0,1.6500000000000001,-323.17664891626924,-573.5181416134053,0.0,0.0,239.8265117784989,0.0,1.0,0.026722273876855607,0.0,0.0,1.318818907455508,65.99961422222222,10.51498091863714,0.2550131959712054,8.870249516708576,0.003203949090476123,-7.307088501147291,1.2298660786013562
2025-01-01 03:00:00,0.15232567925638468,0.08978496064712514,0.001377380408530975,0.15232567925638468,0.08978496064712516,0.001377380408530975,0.029778555757282103,0.12254712349910259,0.0,0.0,0.001377380408530975,0.0,0.0,0.08978496064712514,0.0,1.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.013255386513157894,0.0,0.016523169244124208,0.0,0.002833842636268991,0.0,0.08304406627532707,0.06228304970649528,0.001377380408530975,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,982.9605066666667,0.0,0.0,91.16121112384761,51.66666666666668,46.10666666666668,0.0,50.85923262525205,0.0,0.0,0.0,142.4393923810119,50.89266337396825,50.909378748326354,50.85923262525205,12.43753247303448,16.91628073599497,0.0,1.6500000000000001,-303.2273293749686,-543.9969445063647,0.0,0.0,232.69572917687648,0.0,1.0,0.027289059173853734,0.0,0.0,1.3467913460882965,65.99961422222222,8.073885954519548,0.2731588029421371,8.330152226097736,0.003195533379988699,-19.102334950412992,1.2346810044348824
2025-01-01 04:00:00,0.1513346194026683,0.08904166575683786,0.0014692057690997068,0.1513346194026683,0.08904166575683786,0.0014692057690997068,0.029778555757282103,0.12155606364538617,0.0,0.0,0.0014692057690997068,0.0,0.0,0.08904166575683786,0.0,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.013255386513157894,0.0,0.016523169244124208,0.0,0.002833842636268991,0.0,0.08304406627532707,0.06228304970649528,0.0014692057690997068,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,982.9605066666667,0.0,0.0,90.28096746000327,51.66666666666668,46.10666666666668,0.0,49.72865641001455,0.0,0.0,0.0,141.06401165625508,49.76176724796846,49.77832266694542,49.72865641001455,12.43753247303448,16.113457122336094,0.0,0.55,-314.81805690347215,-553.4690170333856,0.0,0.0,233.0502373456629,0.0,1.0,0.02717030102970411,0.0,0.0,1.3409302997327128,65.99961422222222,5.6007227842506015,0.28510863740365994,7.915927868755811,0.003170503505855926,-4.224511739544001,1.237544961461883
2025-01-01 05:00:00,0.15284952071845775,0.08904166575683786,0.014805797666707757,0.15284952071845775,0.08904166575683786,0.014805797666707757,0.03129345707307157,0.12155606364538617,0.0,0.0,0.00165285649023717,0.013152941176470588,0.0,0.08904166575683786,0.0,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.014770287828947369,0.0,0.016523169244124208,0.0,0.002833842636268991,0.0,0.08304406627532707,0.06228304970649528,0.00165285649023717,262.1228017777778,16.111111111111143,0.18133333333333335,0.0,0.385474708496732,0.0,0.26666666666666666,262.1228017777778,982.9605066666667,0.0,0.0,88.3221797373679,51.66666666666668,46.10666666666668,0.0,48.61029472753171,0.0,0.0,0.0,138.00340583963734,48.64405423350502,48.66093398649168,48.61029472753171,12.43753247303448,15.725755830027447,-0.07648390237939612,-0.25000000000000006,-52.16672211332954,-552.815856097671,0.0,0.0,237.25627470645804,0.0,1.0,0.02631096980827989,0.0,0.0,1.2985199020321394,65.99961422222222,1.2700575001056327,0.29330993998331883,7.741063165015452,0.0031831785027844717,2.3444273282564567,1.2385755189971057
2025-01-01 06:00:00,0.15672526707062737,0.09052825553741246,0.017184518198316436,0.1567252670706274,0.09052825553741246,0.017184518198316436,0.033187083717808416,0.12353818335281898,0.0,0.0,0.0023874593747870232,0.014797058823529411,0.0,0.09052825553741246,0.0,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01666391447368421,0.0,0.016523169244124208,0.0,0.002833842636268991,0.0,0.08304406627532707,0.06228304970649528,0.0023874593747870232,294.88815200000005,16.111111111111143,0.20400000000000001,0.0,0.43365904705882347,0.0,0.3,294.88815200000005,982.9605066666667,0.0,0.0,85.3553286129138,51.66666666666668,46.10666666666668,0.0,47.53023156083058,0.0,0.0,0.0,133.3677009576778,47.56182297279474,47.577618678776815,47.53023156083058,12.43753247303448,15.749322148152153,-0.06277357310379804,0.3,6.031745089564432,-539.2247833018513,0.0,0.0,251.89656523865025,0.0,1.0,0.026558380811954916,0.0,0.0,1.3107303266038957,65.99961422222222,-1.5281888472345273,0.2917658677770913,7.738199019452926,0.0031711955166202482,-11.70778610276174,1.2384832705890352
2025-01-01 07:00:00,0.15757121079121808,0.09201484531798705,0.05044293678141806,0.15757121079121808,0.09201484531798705,0.05044293678141806,0.03205090773096631,0.12552030306025178,0.0,0.030971523412061684,0.003030236898768145,0.016441176470588233,0.0,0.09201484531798705,0.0,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.015527738486842106,0.0,0.016523169244124208,0.0,0.002833842636268991,0.0,0.08304406627532707,0.06228304970649528,0.003030236898768145,327.65350222222224,16.111111111111143,0.22666666666666668,0.0,0.481843385620915,0.0,0.3333333333333333,327.65350222222224,982.9605066666667,703.3706666666666,0.0,83.05265626603168,51.66666666666668,46.10666666666668,0.0,46.62794953019748,0.0,0.0,703.3706666666666,129.7697754156745,46.65612773836522,46.6702168424491,46.62794953019748,12.43753247303448,15.747274205513083,-0.056526048230058086,-0.55,0.3441024408312738,-588.3653456514172,0.0,0.0,262.1614851167608,2.0220468759917507,1.0,0.027342658944097025,0.0,0.0,1.349436644566932,65.99961422222222,-1.105539246734512,0.29129359168439933,7.730757796251771,0.003165687345684167,4.5028746318415305,1.2384960917437724
2025-01-01 08:00:00,0.1547750173554608,0.09275814020827435,0.03543488245766591,0.1547750173554608,0.09275814020827435,0.03543488245766591,0.028263654441492626,0.12651136291396814,0.0,0.007742880853015421,0.003030236898768145,0.024661764705882352,0.0,0.09275814020827435,0.0,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.01174048519736842,0.0,0.016523169244124208,0.0,0.002833842636268991,0.0,0.08304406627532707,0.06228304970649528,0.003030236898768145,491.48025333333334,16.111111111111143,0.34,0.0,0.7227650784313725,0.0,0.5,491.48025333333334,982.9605066666667,175.84266666666664,0.0,98.34309264102743,51.66666666666668,46.10666666666668,0.0,52.34487264040282,0.0,0.0,175.84266666666664,153.66108225160536,52.37539484464928,52.39065594677252,52.34487264040282,12.43753247303448,15.733782477657915,-0.07394439119161689,-1.4,124.40603552252271,-646.6985872029769,0.0,0.0,259.36529168100355,120.35438953961662,1.0,0.02854806938025509,0.0,0.0,1.4089270188432885,65.99961422222222,20.259077711162753,0.29314170360729724,7.746530662971444,0.003181448558838788,27.082880354914746,1.2391243258322489
2025-01-01 09:00:00,0.3370529860274605,0.11780434880910695,0.011158999773493529,0.3370529860274604,0.11780434880910695,0.01115899977349353,0.1561824808223733,0.1808705052050871,0.0,0.0,0.0029384115381994136,0.008220588235294117,0.0,0.11780434880910695,0.0,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.00946813322368421,0.0,0.1467143475986891,0.0,0.023798040126277797,0.0,0.11643901107643723,0.08732925830732789,0.0029384115381994136,163.82675111111112,16.111111111111143,0.11333333333333334,0.0,0.2409216928104575,0.0,0.16666666666666666,163.82675111111112,982.9605066666667,0.0,0.0,94.53842817747872,51.66666666666668,46.10666666666668,0.0,51.14483336964638,0.030283168337967053,80.6593538478053,0.0,147.7162940273105,51.120816473251516,51.181603425477384,51.07203796922309,12.43753247303448,15.882272832892761,0.0,-0.85,26.269079592865765,-623.1721693150265,0.0,0.0,437.9600461944226,265.20144577665707,1.0,0.028173170930087386,0.0,0.0,1.3904247324459786,65.99961422222222,47.65445160235849,0.29439552757774856,7.872939753253012,0.00322460735680907,53.43237251269194,1.2390758346501372
