Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.22471189130680133,0.10766872569350741,0.03692266880620066,0.16339519937855954,0.0,0.06131669192824178,0.004040315865024193,0.03288235294117647,0.0,0.0,50.68997983342586,19.213092356141793,-0.04066158295620852
2025-01-01 01:00:00,0.17914099884980217,0.10077470258487406,0.05246856702859768,0.1415667256166414,0.0,0.037574273233160774,0.0021119832930808283,0.027127941176470587,0.023228642559046265,0.0,49.49174179108624,19.21590164903666,-0.04012288302869553
2025-01-01 02:00:00,0.15407418976799583,0.09052825553741246,0.009487562703821322,0.12353818335281898,0.0,0.030536006415176835,0.0017446818508059017,0.0,0.007742880853015421,0.0,52.005931625763495,18.128476696425274,0.0
2025-01-01 03:00:00,0.15232567925638468,0.08978496064712514,0.001377380408530975,0.12254712349910259,0.0,0.029778555757282103,0.001377380408530975,0.0,0.0,0.0,50.890467359464225,16.951890414614343,0.0
2025-01-01 04:00:00,0.1513346194026683,0.08904166575683786,0.0014692057690997068,0.12155606364538617,0.0,0.029778555757282103,0.0014692057690997068,0.0,0.0,0.0,49.75985330035352,16.14033069670014,0.0
2025-01-01 05:00:00,0.15284952071845775,0.08904166575683786,0.014805797666707757,0.12155606364538617,0.0,0.03129345707307157,0.00165285649023717,0.013152941176470588,0.0,0.0,48.642145620768055,15.735108510982432,-0.07118504084872933
2025-01-01 06:00:00,0.15672526707062737,0.09052825553741246,0.017184518198316436,0.12353818335281898,0.0,0.033187083717808416,0.0023874593747870232,0.014797058823529411,0.0,0.0,47.56024706419321,15.761291813648736,-0.05828190054567465
2025-01-01 07:00:00,0.15757121079121808,0.09201484531798705,0.04352211475193205,0.12552030306025178,0.0,0.03205090773096631,0.003030236898768145,0.01726323529411765,0.023228642559046265,0.0,46.5859662860209,15.767424076796589,-0.05212759943152081
2025-01-01 08:00:00,0.1547750173554608,0.09275814020827435,0.03988952801656369,0.12651136291396814,0.0,0.028263654441492626,0.003030236898768145,0.021373529411764704,0.015485761706030842,0.0,52.330705614293755,15.732901980179141,-0.07859924871771004
2025-01-01 09:00:00,0.3370529860274605,0.11780434880910695,0.014447235067611176,0.1808705052050871,0.0,0.1561824808223733,0.0029384115381994136,0.011508823529411764,0.0,0.0,51.17791099747276,15.929476553780212,-0.0019876887319338304
