Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.2490414682545476,0.10841678723357653,0.0533638452767889,0.004150691137575793,0.0018069464538929421,0.000889397421279815,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.049323529411764704,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,On,982.9605066666667,19.444444444444457,0.68,0.0,1.445530156862745,0.0,1,982.9605066666667,982.9605066666667,Off,0.0,0,84.63719620173497,51.666666666666686,46.10666666666668,0.0,51.39883512721828,0.0,0.0,0.0,132.2456190652109,50.87097670900701,51.39883512721828,50.607047499901384,12.43753247303448,19.343038459359104,0.0,2.8,631.5813201390152,-727.7401622062091,-0.0,-0.0,366.9021429154998,0.0,1.0,0.03375541190689479,0.0,0,1.6659239276159963,65.99961422222222,9.458832763057966,0.23911877615432012,9.513152432885414,0.003268487210031649,-32.69799944031677,1.220816183419063
2025-01-01 00:01:00,0.2490414682545476,0.10841678723357653,0.0533638452767889,0.004150691137575793,0.0018069464538929421,0.000889397421279815,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.049323529411764704,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,On,982.9605066666667,19.444444444444457,0.68,0.0,1.445530156862745,0.0,1,982.9605066666667,982.9605066666667,Off,0.0,0,84.50131369313783,51.666666666666686,46.10666666666668,0.0,51.37985703031486,0.0,0.0,0.0,132.03330264552787,50.853393963506385,51.37985703031486,50.590162430102154,12.43753247303448,19.37605631546177,0.0,2.8,627.6119876967006,-729.7398310778481,-0.0,-0.0,366.9021429154998,0.0,1.0,0.03378074212870716,0.0,0,1.667174044863134,65.99961422222222,7.489169192382178,0.23928125976634973,9.551186631383938,0.003267888708052962,-32.707244286821314,1.2242445893269855
2025-01-01 00:02:00,0.2490414682545476,0.10841678723357653,0.0533638452767889,0.004150691137575793,0.0018069464538929421,0.000889397421279815,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.049323529411764704,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,On,982.9605066666667,19.444444444444457,0.68,0.0,1.445530156862745,0.0,1,982.9605066666667,982.9605066666667,Off,0.0,0,84.36897341002575,51.666666666666686,46.10666666666668,0.0,51.360909746720495,0.0,0.0,0.0,131.82652095316521,50.83583944658225,51.360909746720495,50.57330429651313,12.43753247303448,19.407782306847157,0.0,2.8,623.734931617885,-731.6632354358684,-0.0,-0.0,366.9021429154998,0.0,1.0,0.033805077642196105,0.0,0,1.6683750704741938,65.99961422222222,5.5355174715868944,0.23876586517404738,9.565061108487354,0.0032672917133913792,-32.71367149561204,1.2241122684071957
2025-01-01 00:03:00,0.2490414682545476,0.10841678723357653,0.0533638452767889,0.004150691137575793,0.0018069464538929421,0.000889397421279815,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.049323529411764704,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,On,982.9605066666667,19.444444444444457,0.68,0.0,1.445530156862745,0.0,1,982.9605066666667,982.9605066666667,Off,0.0,0,84.23998395461712,51.666666666666686,46.10666666666668,0.0,51.34199249443315,0.0,0.0,0.0,131.62497492908923,50.818312422363704,51.34199249443315,50.556472386328984,12.43753247303448,19.438287029360804,0.0,2.8,619.9371653246692,-733.5144243868272,-0.0,-0.0,366.9021429154998,0.0,1.0,0.033828473010986036,0.0,0,1.6695296973165517,65.99961422222222,3.5889401293299805,0.23826977796914864,9.578281751880912,0.003266694536870986,-32.71726347691469,1.223985085232833
2025-01-01 00:04:00,0.2490414682545476,0.10841678723357653,0.0533638452767889,0.004150691137575793,0.0018069464538929421,0.000889397421279815,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.049323529411764704,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,On,982.9605066666667,19.444444444444457,0.68,0.0,1.445530156862745,0.0,1,982.9605066666667,982.9605066666667,Off,0.0,0,84.11416868714034,51.666666666666686,46.10666666666668,0.0,51.323104533646045,0.0,0.0,0.0,131.42838857365678,50.80081219474132,51.323104533646045,50.53966602528896,12.43753247303448,19.467635618412835,0.0,2.8,617.0869481498008,-735.2971408544827,-0.0,-0.0,366.9021429154998,0.0,1.0,0.033850978567193914,0.0,0,1.6706404094208631,65.99961422222222,2.521439422117111,0.23779191002667197,9.590883498506468,0.0032660972327213616,-32.718177080866646,1.2238627641380897
2025-01-01 00:05:00,0.2490414682545476,0.10841678723357653,0.0533638452767889,0.004150691137575793,0.0018069464538929421,0.000889397421279815,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.049323529411764704,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,On,982.9605066666667,19.444444444444457,0.68,0.0,1.445530156862745,0.0,1,982.9605066666667,982.9605066666667,Off,0.0,0,83.99114090795983,51.666666666666686,46.10666666666668,0.0,51.30424516349484,0.0,0.0,0.0,131.23615766868724,50.78333810430125,51.30424516349484,50.52288457470446,12.43753247303448,19.495971534534537,0.0,2.8,614.9938370587702,-737.0199147484259,-0.0,-0.0,366.9021429154998,0.0,1.0,0.03387270465361839,0.0,0,1.671712652512662,65.99961422222222,2.151102225029682,0.23733003053308466,9.602942745972625,0.0032654998521922164,-32.716742076329886,1.2237447022697743
2025-01-01 00:06:00,0.2490414682545476,0.10841678723357653,0.0533638452767889,0.004150691137575793,0.0018069464538929421,0.000889397421279815,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.049323529411764704,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,On,982.9605066666667,19.444444444444457,0.68,0.0,1.445530156862745,0.0,1,982.9605066666667,982.9605066666667,Off,0.0,0,83.87058261953605,51.666666666666686,46.10666666666668,0.0,51.285413768333854,0.0,0.0,0.0,131.04778534302508,50.765889571963626,51.285413768333854,50.50612747377852,12.43753247303448,19.523412713793807,0.0,2.8,613.2069339985758,-738.6897599493813,-0.0,-0.0,366.9021429154998,0.0,1.0,0.03389374197808943,0.0,0,1.6727509032768946,65.99961422222222,2.0340443657905425,0.23688230645338715,9.614522310441606,0.003264902440233618,-32.713229966455266,1.2236304040561876
2025-01-01 00:07:00,0.2490414682545476,0.10841678723357653,0.0533638452767889,0.004150691137575793,0.0018069464538929421,0.000889397421279815,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.049323529411764704,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,On,982.9605066666667,19.444444444444457,0.68,0.0,1.445530156862745,0.0,1,982.9605066666667,982.9605066666667,Off,0.0,0,83.75230685668814,51.666666666666686,46.10666666666668,0.0,51.26660980259743,0.0,0.0,0.0,130.86297946357521,50.748466084710174,51.26660980259743,50.48939422576656,12.43753247303448,19.550028323273303,0.0,2.8,611.4419427517707,-740.3107488734674,-0.0,-0.0,366.9021429154998,0.0,1.0,0.033914143813323534,0.0,0,1.673757790871024,65.99961422222222,1.8900420430717206,0.2364476388742459,9.626302881462152,0.0032643050366088795,-32.707802865593116,1.2235195782349035
2025-01-01 00:08:00,0.2490414682545476,0.10841678723357653,0.0533638452767889,0.004150691137575793,0.0018069464538929421,0.000889397421279815,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.049323529411764704,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,On,982.9605066666667,19.444444444444457,0.68,0.0,1.445530156862745,0.0,1,982.9605066666667,982.9605066666667,Off,0.0,0,83.63620871956397,51.666666666666686,46.10666666666668,0.0,51.24783276193011,0.0,0.0,0.0,130.6815761243187,50.73106716836326,51.24783276193011,50.472684371579845,12.43753247303448,19.57585698357491,0.0,2.8,609.8005869079318,-741.88510961691,-0.0,-0.0,366.9021429154998,0.0,1.0,0.03393393998843336,0.0,0,1.6747347874451348,65.99961422222222,1.8230469426753402,0.23602538760357383,9.63701855112912,0.0032637076779894053,-32.70055447421813,1.2234120614839132
2025-01-01 00:09:00,0.2490414682545476,0.10841678723357653,0.0533638452767889,0.004150691137575793,0.0018069464538929421,0.000889397421279815,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.049323529411764704,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,On,982.9605066666667,19.444444444444457,0.68,0.0,1.445530156862745,0.0,1,982.9605066666667,982.9605066666667,Off,0.0,0,83.52216330691745,51.666666666666686,46.10666666666668,0.0,51.22908216510557,0.0,0.0,0.0,130.5033801670585,50.713692370537395,51.22908216510557,50.45599747325332,12.43753247303448,19.60094479156563,0.0,2.8,608.1376376197254,-743.4155379423396,-0.0,-0.0,366.9021429154998,0.0,1.0,0.03395316604149939,0.0,0,1.6756836469028316,65.99961422222222,1.6905259798985766,0.2356148096453206,9.647982306012958,0.0032631103992649996,-32.69159455477584,1.223307659411265
