Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.46486991142544576,0.30173844978774883,0.0,0.007747831857090762,0.005028974163129147,0.0,0.02030990896686431,0.39456000245858147,0.0,0.05,0.0,0.0,0.0,0.2871551164544155,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004544051535087718,0.0,On,0.0004431463223493448,0.0,On,0.015322711109427246,0,On,0.01168651385269404,0,On,0.3460555005992318,0.2595416254494238,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,27100.285644444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,16632.371697777777,Off,0.0,0,82.5100604244474,51.666666666666686,46.10666666666668,0.0,52.11102415087865,0.0,0.0,0.0,128.92196941319907,52.113672131539104,52.114996121869346,52.11102415087865,12.43753247303448,21.22273139679549,0.0,9.029939094832482,-1.639141983339892,2.8,9.236100170605994,-2146.8488379885534,-5511.070240677528,5248.521658368571,-2558.5368285364993,-0.0,-0.0,456.6456406057217,0.0,1.0,0.10656632783280398,0.0,0,0.7771957127199473,65.99961422222222,-44.95765005777568,0.1732247420677151,9.680267262952789,0.002656903851608811,-43.609381392523375,1.213468328252367,0.6905832364887672,-5606.83124354553,95.76100286800201,0.9061390909439998,5242.175473165855,6.346185202715731
2025-01-01 00:01:00,0.46486991142544576,0.30173844978774883,0.0,0.007747831857090762,0.005028974163129147,0.0,0.02030990896686431,0.39456000245858147,0.0,0.05,0.0,0.0,0.0,0.2871551164544155,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004544051535087718,0.0,On,0.0004431463223493448,0.0,On,0.015322711109427246,0,On,0.01168651385269404,0,On,0.3460555005992318,0.2595416254494238,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,27100.285644444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,16632.371697777777,Off,0.0,0,82.79718186437788,51.666666666666686,46.10666666666668,0.0,52.09728843631454,0.0,0.0,0.0,129.37059666309042,52.10081649484399,52.10258052410872,52.09728843631454,12.43753247303448,21.10235051443231,0.0,8.959128459845871,-1.2820176957932703,2.8,9.236100170605994,-2132.5946904171587,-5442.075567700034,4826.420098207681,-2532.5894980073203,-0.0,-0.0,456.6456406057217,0.0,1.0,0.1061794035220113,0.0,0,0.7743738465487962,65.99961422222222,-56.65083301556004,0.17501165655331408,9.649561694568789,0.0026567851805524723,-43.198596956289435,1.2175110029249823,0.690164529791983,-5539.74213500578,97.66656730574628,0.9061390909439998,4820.4479888739015,5.972109333779516
2025-01-01 00:02:00,0.46486991142544576,0.30173844978774883,0.0,0.007747831857090762,0.005028974163129147,0.0,0.02030990896686431,0.39456000245858147,0.0,0.05,0.0,0.0,0.0,0.2871551164544155,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004544051535087718,0.0,On,0.0004431463223493448,0.0,On,0.015322711109427246,0,On,0.01168651385269404,0,On,0.3460555005992318,0.2595416254494238,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,27100.285644444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,16632.371697777777,Off,0.0,0,83.07541776927238,51.666666666666686,46.10666666666668,0.0,52.083505346144,0.0,0.0,0.0,129.80534026448808,52.08791612264752,52.09012151089929,52.083505346144,12.43753247303448,20.98525145167031,0.0,8.892979076126455,-0.9550128796035657,2.8,9.236100170605994,-2119.384987644662,-5377.751487858543,4440.0676836149305,-2507.4512876760605,-0.0,-0.0,456.6456406057217,0.0,1.0,0.10580240560862447,0.0,0,0.7716243742910273,65.99961422222222,-68.57934057432365,0.1762677444954609,9.596356500055705,0.002656668017662761,-42.79811511186426,1.2179957960097327,0.6897731556804664,-5477.13729254253,99.38580468398662,0.9061390909439998,4434.288538811201,5.779144803729688
2025-01-01 00:03:00,0.46486991142544576,0.30173844978774883,0.0,0.007747831857090762,0.005028974163129147,0.0,0.02030990896686431,0.39456000245858147,0.0,0.05,0.0,0.0,0.0,0.2871551164544155,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004544051535087718,0.0,On,0.0004431463223493448,0.0,On,0.015322711109427246,0,On,0.01168651385269404,0,On,0.3460555005992318,0.2595416254494238,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,27100.285644444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,16632.371697777777,Off,0.0,0,83.34533651852033,51.666666666666686,46.10666666666668,0.0,52.06967636098949,0.0,0.0,0.0,130.227088310188,52.07497239937737,52.07762041857132,52.06967636098949,12.43753247303448,20.871222801299215,0.0,8.831087955191634,-0.6555337855823707,2.8,9.236100170605994,-2107.3838752500346,-5317.560821492107,4086.220198577723,-2483.068839530808,-0.0,-0.0,456.6456406057217,0.0,1.0,0.10543470023423374,0.0,0,0.768942673172744,65.99961422222222,-80.96067632494862,0.17750053827460857,9.544725172383822,0.0026565519871581704,-42.407186774332246,1.218468250035686,0.689406774474997,-5418.6220598728405,101.06123838073427,0.9061390909439998,4080.63416882354,5.586029754182073
2025-01-01 00:04:00,0.46486991142544576,0.30173844978774883,0.0,0.007747831857090762,0.005028974163129147,0.0,0.02030990896686431,0.39456000245858147,0.0,0.05,0.0,0.0,0.0,0.2871551164544155,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004544051535087718,0.0,On,0.0004431463223493448,0.0,On,0.015322711109427246,0,On,0.01168651385269404,0,On,0.3460555005992318,0.2595416254494238,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,27100.285644444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,16632.371697777777,Off,0.0,0,83.60741009489348,51.666666666666686,46.10666666666668,0.0,52.055802866798025,0.0,0.0,0.0,130.63657827327106,52.06198662090378,52.06507849795666,52.055802866798025,12.43753247303448,20.76008915719146,0.0,8.773115934556039,-0.381219919006738,2.8,9.236100170605994,-2085.7604573512735,-5261.253514516967,3762.130884227359,-2459.3973434587324,-0.0,-0.0,456.6456406057217,0.0,1.0,0.10507576472525215,0.0,0,0.7663249312987712,65.99961422222222,-83.0087544982631,0.17871126564463163,9.493820899700783,0.002656437061083487,-42.025288332940704,1.21892906331383,0.6890634167470818,-5363.864390011524,102.61087549455675,0.9061390909439998,3756.697374571657,5.433509655701773
2025-01-01 00:05:00,0.46486991142544576,0.30173844978774883,0.0,0.007747831857090762,0.005028974163129147,0.0,0.02030990896686431,0.39456000245858147,0.0,0.05,0.0,0.0,0.0,0.2871551164544155,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004544051535087718,0.0,On,0.0004431463223493448,0.0,On,0.015322711109427246,0,On,0.01168651385269404,0,On,0.3460555005992318,0.2595416254494238,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,27100.285644444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,16632.371697777777,Off,0.0,0,83.86163927042293,51.666666666666686,46.10666666666668,0.0,52.0418861708931,0.0,0.0,0.0,131.03381136003583,52.0489600095588,52.05249692889166,52.0418861708931,12.43753247303448,20.651851455523392,0.0,8.718765632369903,-0.1298915823251288,2.8,9.236100170605994,-2057.248597198825,-5208.4882254196455,3465.2315619616156,-2436.4300758483464,-0.0,-0.0,456.6456406057217,0.0,1.0,0.1047256429970402,0.0,0,0.7637714689469168,65.99961422222222,-77.46416195620031,0.17989926567001868,9.444409556679577,0.002656323213033247,-41.652439599629915,1.219378205146432,0.6887413543312869,-5312.57354843321,104.08532301356439,0.9061390909439998,3459.9041547988923,5.327407162723393
2025-01-01 00:06:00,0.46486991142544576,0.30173844978774883,0.0,0.007747831857090762,0.005028974163129147,0.0,0.02030990896686431,0.39456000245858147,0.0,0.05,0.0,0.0,0.0,0.2871551164544155,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004544051535087718,0.0,On,0.0004431463223493448,0.0,On,0.015322711109427246,0,On,0.01168651385269404,0,On,0.3460555005992318,0.2595416254494238,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,27100.285644444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,16632.371697777777,Off,0.0,0,84.10809961918578,51.666666666666686,46.10666666666668,0.0,52.02792758042844,0.0,0.0,0.0,131.41890565497778,52.03589378755421,52.0398768911171,52.02792758042844,12.43753247303448,20.546482627359573,-0.06462848375156938,8.66777529053576,0.10044798925471554,2.8,9.236100170605994,-2027.4198745241135,-5159.073331405496,3193.1603223303305,-2414.154559997849,-0.0,-0.0,456.6456406057217,0.0,1.0,0.10438428746657545,0.0,0,0.761281939090857,65.99961422222222,-69.91095513198624,0.18106419758971362,9.39647976586922,0.002656210416606306,-41.288573157678314,1.2198157617888097,0.688439064977909,-5264.49396254352,105.42063113802365,0.9061390909439998,3187.896533243406,5.263789086924733
2025-01-01 00:07:00,0.46486991142544576,0.30173844978774883,0.0,0.007747831857090762,0.005028974163129147,0.0,0.02030990896686431,0.39456000245858147,0.0,0.05,0.0,0.0,0.0,0.2871551164544155,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004544051535087718,0.0,On,0.0004431463223493448,0.0,On,0.015322711109427246,0,On,0.01168651385269404,0,On,0.3460555005992318,0.2595416254494238,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,27100.285644444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,16632.371697777777,Off,0.0,0,84.34705186163602,51.666666666666686,46.10666666666668,0.0,52.013928389934335,0.0,0.0,0.0,131.79226853380626,52.02278916532682,52.02721955302307,52.013928389934335,12.43753247303448,20.443886275121415,-0.16722483598972815,8.619907992181439,0.31162032885400337,2.8,9.236100170605994,-1998.3554075718737,-5112.67327431998,2943.7599206611862,-2392.543985333281,-0.0,-0.0,456.6456406057217,0.0,1.0,0.10405142419961874,0.0,0,0.7588543439089473,65.99961422222222,-62.45706284431435,0.18220651738068996,9.349236729183682,0.002656098645651274,-40.933405736897214,1.220242108609698,0.6881551693281732,-5219.394786011392,106.7215116914125,0.9061390909439998,2938.523464435735,5.236456225451195
2025-01-01 00:08:00,0.46486991142544576,0.30173844978774883,0.0,0.007747831857090762,0.005028974163129147,0.0,0.02030990896686431,0.39456000245858147,0.0,0.05,0.0,0.0,0.0,0.2871551164544155,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004544051535087718,0.0,On,0.0004431463223493448,0.0,On,0.015322711109427246,0,On,0.01168651385269404,0,On,0.3460555005992318,0.2595416254494238,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,27100.285644444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,16632.371697777777,Off,0.0,0,84.57880902591839,51.666666666666686,46.10666666666668,0.0,51.999889850493254,0.0,0.0,0.0,132.15438910299747,52.009647312691406,52.01452604379048,51.999889850493254,12.43753247303448,20.343946377220448,-0.26716473389069506,8.574951505521062,0.5052855854320346,2.8,9.236100170605994,-1970.4075244504181,-5069.193981549838,2715.0643229591924,-2371.567873899289,-0.0,-0.0,456.6456406057217,0.0,1.0,0.10372671292556751,0.0,0,0.7564862017837876,65.99961422222222,-55.48529115685048,0.18332694200747293,9.30337191324734,0.0026559878748747415,-40.58659165309666,1.2206577043296103,0.6878884306856975,-5177.0695430333935,107.8755614835554,0.9061390909439998,2709.824481198011,5.239841761181134
2025-01-01 00:09:00,1.813390744758779,0.30173844978774883,1.155875,0.030223179079312983,0.005028974163129147,0.01926458333333333,0.02030990896686431,0.39456000245858147,1.3485208333333332,0.05,0.0,1.155875,0.0,0.2871551164544155,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004544051535087718,0.0,On,0.0004431463223493448,0.0,On,0.015322711109427246,0,On,0.01168651385269404,0,On,0.3460555005992318,0.2595416254494238,On,0,0,Off,On,22348.430985213727,21.111111111111143,0.8,6100.37549256405,33.875357055555554,1.3485208333333332,1,27100.285644444444,27100.285644444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,16632.371697777777,Off,0.0,0,84.80367460760642,51.666666666666686,46.10666666666668,0.0,51.98581316103258,0.0,0.0,0.0,132.50574157438504,51.996469350690774,52.00179744551987,51.98581316103258,12.43753247303448,20.2465504319312,-0.3645606791799416,8.532708415678771,0.68295707174474,2.8,9.236100170605994,20404.934246615936,1071.997320325937,2505.281746275395,-2351.196966744645,-0.0,-0.0,456.6456406057217,0.0,1.0,0.10340982202648304,0.0,0,0.754175094202462,65.99961422222222,-48.94541245886896,0.18442619214083728,9.258826691533145,0.0026558780800137616,-40.24779456586839,1.221062994902888,0.6876376970487711,-5137.326663614178,108.94849137606565,0.9061390909439998,2500.0125149836213,5.269231291773659
