,start_time,end_time,power,duration,energy
0,2025-01-01 13:15:00,2025-01-01 14:00:00,0.04752794101844305,0 days 00:45:00,0.03564595576383229
1,2025-01-01 18:45:00,2025-01-01 19:45:00,0.05289121738155473,0 days 01:00:00,0.05289121738155473
2,2025-01-01 20:15:00,2025-01-01 23:45:00,0.06635483948739089,0 days 03:30:00,0.2322419382058681
