Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 07:02:00,14.338154662709625,9.216627636245363,0.0014600492117040366,0.23896924437849376,0.1536104606040894,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,13.742385153665266,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,8.876703892129475,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP and ER On,16069.1316001968,20.000000000000057,1.1737022881417154,0.0,2.436216679220818,0.3473604166666667,1,15721.771183530134,4762.963125752355,10.958808057777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,23.08481044152414,51.666666666666686,46.10666666666668,0.0,51.014197182267715,0.0,0.0,0.0,23.08481044152414,50.93344635061846,51.014197182267715,50.89307093479384,12.43753247303448,18.15685948200901,-1.3431405179910456,0.0,9.236100170605994,15419.922291911365,-1154.9344384436577,-0.0,-0.0,651.6590100344622,0.0,2.0,0.04836195607440315,0.0,0,0.4526200602738918,131.99922844444444,-145.93387987623902,0.2200931997384612,8.430563870824457,0.0027857253944722432,46.269765130864556,1.2285320071400827
2025-01-01 07:03:00,14.348809008303729,9.223509663633312,0.0014600492117040366,0.23914681680506214,0.1537251610605552,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,13.75303949925937,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,8.883585919517424,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP and ER On,16063.969371859352,20.000000000000057,1.1723843945810049,0.0,2.4468710248149232,0.3473604166666667,1,15716.608955192685,4757.800897414908,10.958808057777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.93309642551719,51.666666666666686,46.10666666666668,0.0,51.01210056558612,0.0,0.0,0.0,22.93309642551719,50.93150249477253,51.01210056558612,50.89120345936575,12.43753247303448,18.370338198481583,-1.1296618015184734,0.0,9.236100170605994,15381.835967237814,-1176.8396999998336,-0.0,-0.0,651.6590100344622,0.0,2.0,0.0487065555579417,0.0,0,0.45584517049833373,131.99922844444444,-156.95271465616526,0.21717539424513183,8.530888230954758,0.002785884991092929,45.78864940668433,1.22763224177388
2025-01-01 07:04:00,14.359223815095675,9.230236964240309,0.0014600492117040366,0.23932039691826124,0.1538372827373385,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,13.763454306051315,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,8.89031322012442,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP and ER On,16058.933254439573,20.000000000000057,1.171098903102082,0.0,2.4572858316068693,0.3473604166666667,1,15711.572837772906,4752.764779995129,10.958808057777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.78556100973365,51.666666666666686,46.10666666666668,0.0,51.01001768372608,0.0,0.0,0.0,22.78556100973365,50.92957141400127,51.01001768372608,50.889348279138865,12.43753247303448,18.57789627005534,-0.9221037299447161,0.0,9.236100170605994,15344.801196546821,-1198.2941534058518,-0.0,-0.0,651.6590100344622,0.0,2.0,0.049040418300129465,0.0,0,0.4589697954465007,131.99922844444444,-167.4969145213612,0.21438038570087695,8.628299268320712,0.002786043043975072,45.32164780046338,1.2267586910494845
2025-01-01 07:05:00,14.369407462356309,9.23681495054063,0.0014600492117040366,0.23949012437260514,0.15394691584234382,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,13.77363795331195,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,8.896891206424742,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP and ER On,16054.018172844502,20.000000000000057,1.1698445614064323,0.0,2.4674694788675016,0.3473604166666667,1,15706.657756177836,4747.8496984000585,10.958808057777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.642015792771364,51.666666666666686,46.10666666666668,0.0,51.00794815877459,0.0,0.0,0.0,22.642015792771364,50.92765275644574,51.00794815877459,50.88750505528132,12.43753247303448,18.779800866974316,-0.7201991330257407,0.0,9.236100170605994,15308.809800288336,-1219.311922758336,-0.0,-0.0,651.6590100344622,0.0,2.0,0.04936408561005002,0.0,0,0.46199900123585186,131.99922844444444,-177.55545983229183,0.21170049046972247,8.722297827463326,0.002786199596263404,44.868057373350126,1.225910123932977
2025-01-01 07:06:00,14.37936754577903,9.24324852886752,0.0014600492117040366,0.2396561257629838,0.154054142147792,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,13.78359803673467,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,8.903324784751632,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP and ER On,16049.219530778315,20.000000000000057,1.1686202312066716,0.0,2.4774295622902223,0.3473604166666667,1,15701.859114111649,4743.051056333869,10.958808057777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.50228970759055,51.666666666666686,46.10666666666668,0.0,51.00589162985565,0.0,0.0,0.0,22.50228970759055,50.92574618611137,51.00589162985565,50.88567346423924,12.43753247303448,18.97629456071377,-0.5237054392862852,0.0,9.236100170605994,15273.845304992607,-1239.9057706926571,-0.0,-0.0,651.6590100344622,0.0,2.0,0.04967804853049643,0.0,0,0.46493738354110015,131.99922844444444,-187.12746512751264,0.20912875671687192,8.813713387877167,0.0027863546890170895,44.42724059265896,1.2250854220557026
2025-01-01 07:07:00,14.389111087521602,9.249542235086805,0.0014600492117040366,0.23981851812536004,0.15415903725144675,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,13.793341578477243,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,8.909618490970917,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP and ER On,16044.53309724882,20.000000000000057,1.1674248603861974,0.0,2.487173104032797,0.3473604166666667,1,15697.172680582153,4738.3646228043735,10.958808057777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.36622533472924,51.666666666666686,46.10666666666668,0.0,51.003847751562894,0.0,0.0,0.0,22.36622533472924,50.92385138140827,51.003847751562894,50.88385319633096,12.43753247303448,19.167600559053973,-0.33239944094608376,0.0,9.236100170605994,15239.883063314075,-1260.0875012509748,-0.0,-0.0,651.6590100344622,0.0,2.0,0.049982757573946344,0.0,0,0.4677891587133061,131.99922844444444,-196.22154271823047,0.2066588443346011,8.902697662010027,0.002786508361404989,43.99861256130865,1.2242835566272048
2025-01-01 07:08:00,14.398644673829398,9.255700323492716,0.0014600492117040366,0.23997741123048996,0.15426167205821192,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,13.80287516478504,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,8.915776579376828,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP and ER On,16039.954930252434,20.000000000000057,1.166257464492782,0.0,2.4967066903405915,0.3473604166666667,1,15692.594513585767,4733.786455807989,10.958808057777778,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.233676371024753,51.666666666666686,46.10666666666668,0.0,51.00181619272556,0.0,0.0,0.0,22.233676371024753,50.92196803400204,51.00181619272556,50.88204395464029,12.43753247303448,19.3539262972615,-0.14607370273855835,0.0,9.236100170605994,15206.894131025603,-1279.8682198792637,-0.0,-0.0,651.6590100344622,0.0,2.0,0.050278629566408946,0.0,0,0.47055822783151446,131.99922844444444,-204.85158938202918,0.20428493625725627,8.989392171939912,0.002786660650861689,43.581632055462194,1.2235035724745873
2025-01-01 07:09:00,3.4685895701816234,2.195582185713512,0.0014600492117040366,0.05780982616969372,0.03659303642855853,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,2.8728200611372654,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,1.8556584415976232,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP On,5076.673265789916,20.000000000000057,1.8726542946262896,0.0,2.5254596444705983,0.3473604166666667,1,4729.312849123249,4729.312849123249,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.104505826218723,51.666666666666686,46.10666666666668,0.0,50.999796635403285,0.0,0.0,0.0,22.104505826218723,50.92009584787776,50.999796635403285,50.880245454115006,12.43753247303448,19.53546599989298,0.0,0.0,9.236100170605994,4216.039283845801,-1299.2585059195628,-0.0,-0.0,651.6590100344622,0.0,2.0,0.05056605265785791,0.0,0,0.4732482235954491,131.99922844444444,-213.03448605901394,0.20200167029421173,9.073228846164916,0.0027868115932161595,43.175794974621354,1.2227445765584883
2025-01-01 07:10:00,3.467456768221433,2.194850467932603,0.0014600492117040366,0.05779094613702388,0.03658084113221005,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,2.871687259177075,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,1.8549267238167144,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP On,5077.216835704878,20.000000000000057,1.873709988495164,0.0,2.524326842510409,0.3473604166666667,1,4729.856419038211,4729.856419038211,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.11870592667623,51.666666666666686,46.10666666666668,0.0,50.99778877404401,0.0,0.0,0.0,22.11870592667623,50.91823453855575,50.99778877404401,50.87845742081163,12.43753247303448,19.513435678858276,0.0,0.0,9.236100170605994,4221.983824164243,-1296.8992647624973,-0.0,-0.0,651.6590100344622,0.0,2.0,0.05053121747763495,0.0,0,0.4729222007739588,131.99922844444444,-209.99275681260013,0.2022893492657089,9.062922468269312,0.0027869612228005334,43.19777200419004,1.222836508577104
2025-01-01 07:11:00,3.466391131604212,2.1941621346773563,0.0014600492117040366,0.05777318552673687,0.03656936891128927,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,2.870621622559854,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,1.8542383905614674,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP On,5077.728263890702,20.000000000000057,1.8747039887016268,0.0,2.5232612058931876,0.3473604166666667,1,4730.367847224035,4730.367847224035,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.13199272564792,51.666666666666686,46.10666666666668,0.0,50.99577964594769,0.0,0.0,0.0,22.13199272564792,50.91637203351466,50.99577964594769,50.876668227298154,12.43753247303448,19.492701013285075,-0.007298986714982192,0.0,9.236100170605994,4226.969119158201,-1294.6803340711392,-0.0,-0.0,651.6590100344622,0.0,2.0,0.05049841987190813,0.0,0,0.4726152476338073,131.99922844444444,-207.73782069582435,0.20256116748607222,9.054018623789739,0.002787110917293495,43.217065597105275,1.2229230399575806
2025-01-01 07:12:00,3.465384459746586,2.193511888894199,0.0014600492117040366,0.057756407662443096,0.036558531481569984,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,2.869614950702228,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,1.8535881447783105,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP On,5078.211471283089,20.000000000000057,1.875643790417594,0.0,2.5222545340355613,0.3473604166666667,1,4730.8510546164225,4730.8510546164225,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.144477381851235,51.666666666666686,46.10666666666668,0.0,50.99376933369719,0.0,0.0,0.0,22.144477381851235,50.91450840965902,50.99376933369719,50.874877947639945,12.43753247303448,19.47310423901624,-0.026895760983816075,0.0,9.236100170605994,4231.286780899035,-1292.5845645056027,-0.0,-0.0,651.6590100344622,0.0,2.0,0.05046741219166966,0.0,0,0.47232504642530154,131.99922844444444,-205.99913591291354,0.20281904161328865,9.045031841154481,0.0027872606680483156,43.23400329193112,1.223004827776551
2025-01-01 07:13:00,3.4644305724720694,2.1928957385834873,0.0014600492117040366,0.057740509541201156,0.036548262309724786,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,2.8686610634277114,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,1.8529719944675986,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP On,5078.669412012898,20.000000000000057,1.8765350341793805,0.0,2.521300646761045,0.3473604166666667,1,4731.308995346231,4731.308995346231,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.156243607718906,51.666666666666686,46.10666666666668,0.0,50.99175790982446,0.0,0.0,0.0,22.156243607718906,50.91264373453324,50.99175790982446,50.873086646887636,12.43753247303448,19.454526555391922,-0.04547344460813463,0.0,9.236100170605994,4236.177131894467,-1290.5990280749056,-0.0,-0.0,651.6590100344622,0.0,2.0,0.05043800805193128,0.0,0,0.4720498527693582,131.99922844444444,-203.55226207798728,0.20306441107119602,9.03659782226691,0.0027874104674752392,43.248831494963355,1.2230823667170672
2025-01-01 07:14:00,3.463525658057398,2.192311221615222,0.0014600492117040366,0.05772542763428997,0.0365385203602537,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,2.86775614901304,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,1.8523874774993332,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP On,5079.103905285623,20.000000000000057,1.8773811699061715,0.0,2.520395732346374,0.3473604166666667,1,4731.743488618957,4731.743488618957,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.16734280843168,51.666666666666686,46.10666666666668,0.0,50.98974543929217,0.0,0.0,0.0,22.16734280843168,50.91077806863272,50.98974543929217,50.871294383303,12.43753247303448,19.43689502961275,-0.06310497038730745,0.0,9.236100170605994,4240.94529305557,-1288.7157374455269,-0.0,-0.0,651.6590100344622,0.0,2.0,0.050410093392438245,0.0,0,0.47178859917484217,131.99922844444444,-201.10188481898854,0.20329814611594593,9.028677005720457,0.002787560308779701,43.261700669538,1.2231559600591948
2025-01-01 07:15:00,3.4626660798259614,2.191755988928373,0.0014600492117040366,0.05771110133043269,0.03652926648213955,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,2.8668965707816034,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,1.8518322448124842,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP On,5079.516687781121,20.000000000000057,1.8781854998928431,0.0,2.519536154114937,0.3473604166666667,1,4732.156271114454,4732.156271114454,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.17782411582101,51.666666666666686,46.10666666666668,0.0,50.98773198241478,0.0,0.0,0.0,22.17782411582101,50.9089114681243,50.98773198241478,50.869501210979074,12.43753247303448,19.420139952727236,-0.07986004727282037,0.0,9.236100170605994,4245.403347625541,-1286.9270772745676,-0.0,-0.0,651.6590100344622,0.0,2.0,0.050383559060407666,0.0,0,0.47154026407969984,131.99922844444444,-198.84527291547462,0.20352108331467658,9.021231569844646,0.002787710185652973,43.27275488837185,1.2232258978309714
2025-01-01 07:16:00,3.4618486212812485,2.1912279628714426,0.0014600492117040366,0.05769747702135414,0.03652046604785738,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,2.8660791122368905,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,1.8513042187555537,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP On,5079.909295740781,20.000000000000057,1.8789509473199395,0.0,2.5187186955702243,0.3473604166666667,1,4732.548879074115,4732.548879074115,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.187731005980318,51.666666666666686,46.10666666666668,0.0,50.98571759506406,0.0,0.0,0.0,22.187731005980318,50.907043985037674,50.98571759506406,50.867707180024496,12.43753247303448,19.40419964222064,-0.09580035777941731,0.0,9.236100170605994,4249.60810257845,-1285.226313279062,-0.0,-0.0,651.6590100344622,0.0,2.0,0.05035830844177551,0.0,0,0.4713039432718802,131.99922844444444,-196.73388991773123,0.20373396386191148,9.013531275007526,0.0027878600922513668,43.28212167137737,1.2232924367006026
2025-01-01 07:17:00,3.46107055271181,2.190725380225021,0.0014600492117040366,0.0576845092118635,0.03651208967041701,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,2.865301043667452,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,1.850801636109132,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP On,5080.283032742298,20.000000000000057,1.879679991387722,0.0,2.5179406270007854,0.3473604166666667,1,4732.922616075632,4732.922616075632,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.197100365066195,51.666666666666686,46.10666666666668,0.0,50.98370232918054,0.0,0.0,0.0,22.197100365066195,50.90517566774163,50.98370232918054,50.86591233702219,12.43753247303448,19.38902176984712,-0.11097823015293784,0.0,9.236100170605994,4253.6191017291185,-1283.6077296130616,-0.0,-0.0,651.6590100344622,0.0,2.0,0.05033425959511315,0.0,0,0.47107886986068304,131.99922844444444,-194.71521143457989,0.20393741566160448,9.00694177516012,0.002788010023142738,43.28990912421794,1.2233557943896232
2025-01-01 07:18:00,3.4603295211573544,2.1902467211269037,0.0014600492117040366,0.057672158685955904,0.036504112018781724,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,2.8645600121129964,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,1.850322977011015,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP On,5080.639022337445,20.000000000000057,1.8803747681484553,0.0,2.51719959544633,0.3473604166666667,1,4733.278605670778,4733.278605670778,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.20596398216571,51.666666666666686,46.10666666666668,0.0,50.98168623336932,0.0,0.0,0.0,22.20596398216571,50.90330656149896,50.98168623336932,50.86411672556378,12.43753247303448,19.37456124161261,-0.12543875838744611,0.0,9.236100170605994,4257.453504227186,-1282.0663988832373,-0.0,-0.0,651.6590100344622,0.0,2.0,0.050311341920324625,0.0,0,0.4708643830990607,131.99922844444444,-192.77812926148312,0.20413197921995532,9.00074134104509,0.002788159973243809,43.29621034954529,1.2234161585063505
2025-01-01 07:19:00,3.459623434293307,2.1897906340689306,0.0014600492117040366,0.05766039057155512,0.03649651056781551,2.433415352840061e-05,0.09258710223321781,0.0,0.45318240681114047,2.863853925248949,0.05,0.0014600492117040366,0.0,0.0,0.32534041078255543,1.849866889953042,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024729361293859647,0.0,On,0.06785774093935816,0,On,0.01939519243439982,0,On,0.3729961064905804,0.27974707986793523,On,0.0014600492117040366,On,0,0,Off,HP On,5080.978263671463,20.000000000000057,1.881037177668531,0.0,2.5164935085822826,0.3473604166666667,1,4733.617847004796,4733.617847004796,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6980.6607955555555,Off,0.0,0.0,22.214350131581064,51.666666666666686,46.10666666666668,0.0,50.97966935336097,0.0,0.0,0.0,22.214350131581064,50.90143670889564,50.97966935336097,50.86232038666298,12.43753247303448,19.36077795175456,-0.13922204824549667,0.0,9.236100170605994,4261.11254041391,-1280.597939814967,-0.0,-0.0,651.6590100344622,0.0,2.0,0.05028949261993746,0.0,0,0.47065989526480173,131.99922844444444,-190.9267934770472,0.20431813541660154,8.994212840968498,0.0027883099377717215,43.30110814174586,1.2234736959150647
