Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.34189700406555423,0.11348739054980743,0.211974909999086,0.3418970040655542,0.11348739054980743,0.21197490999908597,0.013104752386706562,0.1557227204288476,0.17306953125,0.04091004513422114,0.17106486486486486,0.0,0.11348739054980743,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0035099780701754383,0.0,0.00040638752492843305,0.0,0.00918838679160269,0.0,0.004406199695771006,0.0,0.11800500777467389,0.08850375583100539,3106.9448769558035,15.5555555555556,0.3237500000000001,1703.5353809608634,5.013417001801801,0.17306953125,0.35,4637.410726666667,13249.744933333333,928.0585185185186,0.0,95.95928219456461,51.66666666666668,46.10666666666668,0.0,51.36085154938549,0.0,0.0,928.0585185185186,149.9363784290072,51.124045974043476,51.38914149592529,50.97735323983268,12.43753247303448,15.250762473532872,-0.06337309441176205,4.426168476429879,2.8,9.236100170605994,2808.1080887275725,1128.7572269819148,-710.0490754615465,0.0,0.0,490.5651933824381,0.0,5.0,0.04374952845580585,0.0,0.0,0.5661645012113838,329.99807111111113,-79.35290614912249,0.32940001593420115,7.854777369387946,0.003465815132912555,104.19917935019353,1.2415494850462774,0.27184172728319994,-576.1019044470262,1.3237504680775027
2025-01-01 01:00:00,0.28311112413633094,0.11286279968183736,0.11404324324324323,0.28311112413633094,0.11286279968183735,0.11404324324324322,0.012841504031443404,0.15488993260488754,0.1153796875,0.0,0.11404324324324323,0.0,0.11286279968183736,0.0,1.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.0032467297149122803,0.0,0.00040638752492843305,0.0,0.00918838679160269,0.0,0.004406199695771006,0.0,0.11800500777467389,0.08850375583100539,2071.296584637202,15.5555555555556,0.21583333333333338,1135.690253973909,3.3422780012012008,0.1153796875,0.23333333333333334,3091.607151111111,13249.744933333333,0.0,0.0,96.06382721311026,51.66666666666668,46.10666666666668,0.0,51.202755185130364,0.0,0.0,0.0,150.0997300204848,51.23455734894162,51.25045843084726,51.202755185130364,12.43753247303448,15.268237523746206,-0.045750729429655655,5.329362243697764,2.5,9.236100170605994,1839.8100242883008,133.20973359541196,-645.726806844856,0.0,0.0,489.4691572032149,0.0,5.0,0.038866993709462117,0.0,0.0,0.5029794122085763,329.99807111111113,-75.2289107072605,0.3318877437457932,7.899247573343488,0.0034960734141919777,119.4154115974279,1.2415117019555848,0.27184172728319994,-1003.4844038757999,1.003883497302977
2025-01-01 02:00:00,0.16689864881237088,0.11223820881386733,0.0,0.16689864881237088,0.11223820881386733,0.0,0.012841504031443404,0.15405714478092747,0.0,0.0,0.0,0.0,0.11223820881386733,0.0,1.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0032467297149122803,0.0,0.00040638752492843305,0.0,0.00918838679160269,0.0,0.004406199695771006,0.0,0.11800500777467389,0.08850375583100539,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,13249.744933333333,0.0,0.0,97.16209338646489,51.66666666666668,46.10666666666668,0.0,50.30228408097506,0.0,0.0,0.0,151.8157709163514,50.33525865011639,50.35174593468705,50.30228408097506,12.43753247303448,13.957719981848948,-0.013386025552114884,3.089053919962905,1.6500000000000001,9.236100170605994,-61.99507782162227,-510.0566319655598,-520.7187855263247,0.0,0.0,488.63636937925486,0.0,5.0,0.03232848712905824,0.0,0.0,0.41836432154534314,329.99807111111113,-29.91266167455245,0.3653116086532295,7.311680367422712,0.0035343063384524914,145.41458308468677,1.2471522608535979,0.27184172728319994,-511.9249894055246,1.8683574399648235
2025-01-01 03:00:00,0.26478723708490204,0.11161361794589728,0.09775135135135134,0.26478723708490204,0.11161361794589728,0.09775135135135134,0.012666005127934631,0.1532243569569674,0.09889687500000001,0.0,0.09775135135135134,0.0,0.11161361794589728,0.0,1.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.003071230811403509,0.0,0.00040638752492843305,0.0,0.00918838679160269,0.0,0.004406199695771006,0.0,0.11800500777467389,0.08850375583100539,1775.3970725461734,13.888888888888914,0.18500000000000003,973.4487891204934,2.864809715315315,0.09889687500000001,0.2,2649.9489866666668,13249.744933333333,0.0,0.0,95.79059633636422,51.66666666666668,46.10666666666668,0.0,49.396057264479275,0.0,0.0,0.0,149.6728067755691,49.429495287455666,49.446214298943865,49.396057264479275,12.43753247303448,13.565413991039925,-0.07658628346573527,3.3944342321083876,1.6500000000000001,9.236100170605994,1677.7633397220789,352.5556980156797,-535.4421612592307,0.0,0.0,487.62808265178603,0.0,5.0,0.03444305214283042,0.0,0.0,0.4457289969728906,329.99807111111113,-49.8196542166501,0.3788074895933359,7.168411487015271,0.0035741725841684706,120.47639143220037,1.2488269581257423,0.27184172728319994,-620.9171631293164,0.024072024502720665
2025-01-01 04:00:00,0.21867225609005472,0.11256382700374581,0.04887567567567567,0.21867225609005472,0.1125638270037458,0.04887567567567567,0.014115925384692378,0.15510789320536233,0.049448437500000005,0.0,0.04887567567567567,0.0,0.11256382700374581,0.0,1.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003071230811403509,0.0,0.00046779902717421044,0.0,0.010576895546114658,0.0,0.005022790533701225,0.0,0.12010474100909868,0.090078555756824,887.6985362730867,13.888888888888914,0.09250000000000001,486.7243945602467,1.4324048576576576,0.049448437500000005,0.1,1324.9744933333334,13249.744933333333,0.0,0.0,92.60426488034278,51.66666666666668,46.10666666666668,0.0,48.438517820809274,0.059301504517659726,148.29569009941397,0.0,144.6941638755356,48.221617407888395,48.47296188180164,48.0787231404356,12.43753247303448,13.551865810203909,-0.05414874435278083,3.458465815246903,0.55,9.236100170605994,718.3372083026757,-554.037148549177,-601.4639659666047,0.0,0.0,490.814557830529,0.0,5.0,0.0353823508722878,0.0,0.0,0.45788450162453315,329.99807111111113,-58.71191983433525,0.38214578552158224,7.195258019631625,0.0036046679662769354,129.42930276346388,1.24827647523129,0.27184172728319994,-1040.649786656891,-0.11175645253263222
2025-01-01 05:00:00,0.26578752373765463,0.11154020705196373,0.09775135135135134,0.2657875237376546,0.11154020705196373,0.09775135135135134,0.013542477390421425,0.15334817134723316,0.09889687500000001,0.0,0.09775135135135134,0.0,0.11154020705196373,0.0,1.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0034222286184210525,0.0,0.0004286440425208625,0.0,0.00969160472947951,0.0,0.0046278952779481635,0.0,0.11873991440672256,0.0890549358050419,1775.3970725461734,13.888888888888914,0.18500000000000003,973.4487891204934,2.864809715315315,0.09889687500000001,0.2,2649.9489866666668,13249.744933333333,0.0,0.0,88.82160799470854,51.66666666666668,46.10666666666668,0.0,47.43532226996296,0.0,0.0,0.0,138.7837624917321,46.81353538896054,47.43532226996296,46.50264194845933,12.43753247303448,13.58102650069422,-0.05258259435731505,2.5703785990498313,-0.25000000000000006,9.236100170605994,1513.2329469928295,-37.566471159927616,-629.2157432913474,0.0,0.0,431.4047600202951,0.0,4.13375,0.03458925302565558,0.0,0.0,0.44762098879138484,272.8259052911111,-64.3531422822919,0.3850840058148071,7.249764731675817,0.003641287115505827,90.58850500100894,1.247495619710641,0.27184172728319994,-1009.7019451555487,-1.3133151248721902
2025-01-01 06:00:00,0.28870528412464475,0.11771063855608695,0.1468434055124167,0.28870528412464475,0.11771063855608695,0.1468434055124167,0.02505997775200338,0.16474843137264136,0.09889687500000001,0.049092054161065365,0.09775135135135134,0.0,0.11771063855608695,0.0,1.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0038609758771929823,0.0,0.000897885621761249,0.0,0.02030111625304915,0.0,0.00780091329785873,0.0,0.12530158076430006,0.09397618557322501,1775.3970725461734,13.888888888888914,0.18500000000000003,973.4487891204934,2.864809715315315,0.09889687500000001,0.2,2649.9489866666668,13249.744933333333,1113.6702222222223,0.0,99.49825120386734,51.66666666666668,46.10666666666668,0.0,51.522951054441265,0.13784212664101356,372.0037621408555,1113.6702222222223,155.4660175060427,50.7620336457355,51.522951054441265,50.38157494138262,12.43753247303448,13.572695015050565,-0.05524476865852194,3.0883418027480887,0.3,9.236100170605994,1540.6292555554512,-22.743956021600738,-609.555547796447,0.0,0.0,445.0357553600326,0.0,4.0,0.03494804045972322,0.0,0.0,0.4522640721758152,263.9984568888889,-70.24802455430806,0.38717196026962114,7.267164481923575,0.0036591589770015027,58.52259404713267,1.247518446284985,0.27184172728319994,-996.01393300491,-0.1788121371841139
2025-01-01 07:00:00,0.29162241780256504,0.11923541027904531,0.13866139648557246,0.29162241780256504,0.1192354102790453,0.1386613964855725,0.02524435578473255,0.1674811870178325,0.09889687500000001,0.04091004513422114,0.09775135135135134,0.0,0.11923541027904531,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0035977275219298247,0.0,0.0009168448774881331,0.0,0.02072978338531459,0.0,0.008500639979105384,0.0,0.1256690340803244,0.09425177556024326,1775.3970725461734,13.888888888888914,0.18500000000000003,973.4487891204934,2.864809715315315,0.09889687500000001,0.2,2649.9489866666668,13249.744933333333,928.0585185185186,0.0,95.81100789197623,51.66666666666668,46.10666666666668,0.0,50.86966004379152,0.19316236031645065,517.4255047577226,928.0585185185186,149.70469983121285,49.335415017137706,50.86966004379152,48.5682925038108,12.43753247303448,13.537071068729468,-0.06635945550074658,2.690779792315754,-0.55,9.236100170605994,1444.443669386368,-187.8894876087281,-670.7908712391296,0.0,0.0,407.25490504138673,5.322940800319492,3.38375,0.03607212499627272,0.0,0.0,0.4668108977855555,223.3261946244444,-67.4174369620629,0.38969303227845137,7.268299475042851,0.003674542759609435,41.28365181531972,1.24766189655631,0.27184172728319994,-1161.041772085597,-0.296504643624654
2025-01-01 08:00:00,0.38817841738096565,0.1320647005721095,0.19586333351168553,0.38817841738096565,0.1320647005721095,0.1958633335116855,0.049915623912272326,0.22288310596869332,0.1153796875,0.08182009026844228,0.11404324324324323,0.0,0.1320647005721095,0.0,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.027322267242339236,0.0,0.002720233004385965,0.0,0.0019989650059867143,0.0,0.045196425901899644,0.0,0.01947457129687468,0.0,0.1419419666471166,0.10645647498533743,2071.296584637202,13.888888888888914,0.21583333333333338,1135.690253973909,3.3422780012012008,0.1153796875,0.23333333333333334,3091.607151111111,13249.744933333333,1856.117037037037,0.0,96.8941053555271,51.66666666666668,46.10666666666668,0.0,51.376923071495156,0.6885701719473658,1864.6171266763522,1856.117037037037,151.39703961801112,49.76076665676752,51.376923071495156,48.952688449403716,12.43753247303448,13.539203253974023,-0.06527053630285597,2.1027747836607285,-1.4,9.236100170605994,1783.3161063086825,-122.40559503892233,-748.8004229847168,0.0,0.0,450.9751474505493,332.83395920852684,3.0,0.03790143324316335,0.0,0.0,0.4904840533078812,197.99884266666666,9.84479720564759,0.3910125997558295,7.286455258959051,0.0036858131456728753,53.38857729279168,1.248230120247647,0.27184172728319994,-1258.669130947663,0.5732819348317132
2025-01-01 09:00:00,0.3569272259043581,0.13820642028280206,0.1223695045936806,0.35692722590435805,0.13820642028280206,0.1223695045936806,0.06252598858847726,0.21198717481588084,0.0824140625,0.04091004513422114,0.08145945945945945,0.0,0.13820642028280206,0.0,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0021937362938596492,0.0,0.0025553779457974496,0.0,0.057776874348820166,0.0,0.02771194777214469,0.0,0.15013092626137334,0.11259819469602997,1479.4975604551446,13.888888888888914,0.1541666666666667,811.2073242670778,2.387341429429429,0.0824140625,0.16666666666666666,2208.2908222222222,13249.744933333333,928.0585185185186,0.0,97.37718193140853,51.66666666666668,46.10666666666668,0.0,51.245096834184565,0.26232530217030087,704.8068806197729,928.0585185185186,152.15184676782582,50.055881905257145,51.245096834184565,49.46127444079344,12.43753247303448,13.650281542076039,-0.031571126303940274,2.045907508404937,-0.85,9.236100170605994,1388.0758174360353,-221.92112827528527,-714.8785659143091,0.0,0.0,462.00284123272854,958.1819820468777,3.0,0.03729895100516489,0.0,0.0,0.48268730514156244,197.99884266666666,161.4539816624714,0.3904065101901152,7.367456837150544,0.003705150673504263,87.4678119010245,1.2483582902402277,0.27184172728319994,-1039.0776456259566,5.9491930835935225
