Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 04:28:00,6.355171882304767,0.09868019783868404,0.0,0.10591953137174612,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,6.207832275555555,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.10731143612356,51.666666666666686,46.10666666666668,0.0,50.65965557577192,0.0,0.0,0.0,34.10731143612356,50.66799019321739,50.67215750194014,50.65965557577192,12.43753247303448,21.3526568327896,0.0,2.2,5664.619932308296,-664.5319500078773,-0.0,-0.0,196.7738886851769,0.0,1.0,0.02655794758524659,0.0,0,0.665691294165435,65.99961422222222,-75.45428192455987,0.19322248470389228,10.120965924173465,0.0029801782685579385,-15.408511367676143,1.216238844803335
2025-01-01 04:29:00,0.1473396067492126,0.09868019783868404,0.0,0.0024556601124868767,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,0.0,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.95001136777136,51.666666666666686,46.10666666666668,0.0,50.6545880145006,0.0,0.0,0.0,33.95001136777136,50.663203517805016,50.66751126945723,50.6545880145006,12.43753247303448,21.48306059232919,0.0,2.2,-552.7909470674674,-671.4909584463896,-0.0,-0.0,196.7738886851769,0.0,1.0,0.026654581855436923,0.0,0,0.6681134915953099,65.99961422222222,-78.07387730625462,0.1916755936736955,10.17898749844737,0.0029800344870238083,-15.645932327285353,1.2157006463594004
2025-01-01 04:30:00,0.1473396067492126,0.09868019783868404,0.0,0.0024556601124868767,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,0.0,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.14802627586433,51.666666666666686,46.10666666666668,0.0,50.64954389574955,0.0,0.0,0.0,34.14802627586433,50.65843891813938,50.6628864293343,50.64954389574955,12.43753247303448,21.308094776904035,0.0,-1.1,-668.1005802587906,-788.9544438468895,-0.0,-0.0,196.7738886851769,0.0,1.0,0.026678619271485994,0.0,0,0.6687160042159384,65.99961422222222,-75.92002509707812,0.19373237406597196,10.100387915737763,0.0029798884254082633,35.861463824128926,1.2164231179586087
2025-01-01 04:31:00,0.1473396067492126,0.09868019783868404,0.0,0.0024556601124868767,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,0.0,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.348543866890154,51.666666666666686,46.10666666666668,0.0,50.64447040818692,0.0,0.0,0.0,34.348543866890154,50.653646528740346,50.65823458901706,50.64447040818692,12.43753247303448,21.1309500799029,0.0,-1.1,-646.4807540176996,-778.6898726356422,-0.0,-0.0,196.7738886851769,0.0,1.0,0.026541340785781856,0.0,0,0.6652750345206662,65.99961422222222,-64.56477006723418,0.19568152628713326,10.013724151375948,0.002980223009006793,35.922085294859336,1.2159734036554721
2025-01-01 04:32:00,0.1473396067492126,0.09868019783868404,0.0,0.0024556601124868767,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,0.0,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.54225306440552,51.666666666666686,46.10666666666668,0.0,50.63936718018782,0.0,0.0,0.0,34.54225306440552,50.648825998377326,50.65355540747208,50.63936718018782,12.43753247303448,20.95962897961474,0.0,-1.1,-628.0305401499725,-768.8131871048777,-0.0,-0.0,196.7738886851769,0.0,1.0,0.026408210645568607,0.0,0,0.661938045657106,65.99961422222222,-55.99124173027182,0.19777451425399417,9.937555731909956,0.0029805582821483393,35.980239157007354,1.2166814713880492
2025-01-01 04:33:00,0.1473396067492126,0.09868019783868404,0.0,0.0024556601124868767,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,0.0,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.72964742256336,51.666666666666686,46.10666666666668,0.0,50.63423522405193,0.0,0.0,0.0,34.72964742256336,50.64397828255131,50.64884981180101,50.63423522405193,12.43753247303448,20.793708225461835,0.0,-1.1,-613.5111897303575,-759.2952371081639,-0.0,-0.0,196.7738886851769,0.0,1.0,0.026278931626146834,0.0,0,0.65869758750532,65.99961422222222,-50.989841307370554,0.19982623780466371,9.863343310932686,0.0029808939026262486,36.03613592762033,1.217367998309517
2025-01-01 04:34:00,0.1473396067492126,0.09868019783868404,0.0,0.0024556601124868767,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,0.0,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.91122397405069,51.666666666666686,46.10666666666668,0.0,50.6290754787085,0.0,0.0,0.0,34.91122397405069,50.639104267497096,50.644118661891405,50.6290754787085,12.43753247303448,20.632761507857186,-0.033905158809528047,-1.1,-600.6844892895699,-750.1073070420541,-0.0,-0.0,196.7738886851769,0.0,1.0,0.02615320013601413,0.0,0,0.6555460503575365,65.99961422222222,-47.351070932692735,0.20184000589924186,9.791593977970823,0.0029812298549392047,36.08996346101892,1.2180346775683422
2025-01-01 04:35:00,0.1473396067492126,0.09868019783868404,0.0,0.0024556601124868767,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,0.0,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,35.08732136753297,51.666666666666686,46.10666666666668,0.0,50.62388880920027,0.0,0.0,0.0,35.08732136753297,50.63420476969512,50.63936274994255,50.62388880920027,12.43753247303448,20.476498577664735,-0.190168089001979,-1.1,-588.5560522107237,-741.2289730037317,-0.0,-0.0,196.7738886851769,0.0,1.0,0.026030815432589748,0.0,0,0.6524784024774765,65.99961422222222,-44.10096789216897,0.20381767025739878,9.721455902608746,0.0029815661249126143,36.14184337350593,1.2186826473206758
2025-01-01 04:36:00,6.355171882304767,0.09868019783868404,0.0,0.10591953137174612,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,6.207832275555555,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,35.25820056806979,51.666666666666686,46.10666666666668,0.0,50.61867603022522,0.0,0.0,0.0,35.25820056806979,50.62928055809929,50.63458282203633,50.61867603022522,12.43753247303448,20.324695906751312,-0.3419707599154016,-1.1,5630.959855895371,-732.6439832699144,-0.0,-0.0,196.7738886851769,0.0,1.0,0.025911626575470106,0.0,0,0.6494908604510681,65.99961422222222,-41.002325075446805,0.20576040764793482,9.653532184823796,0.002981902699228896,36.19186534890538,1.2193127753678243
2025-01-01 04:37:00,6.355171882304767,0.09868019783868404,0.0,0.10591953137174612,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,6.207832275555555,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,35.07296776507173,51.666666666666686,46.10666666666668,0.0,50.61343791768347,0.0,0.0,0.0,35.07296776507173,50.624332365039265,50.62977958871718,50.61343791768347,12.43753247303448,20.478945946888512,-0.18772071977820204,-1.1,5617.930202020472,-741.3677031568129,-0.0,-0.0,196.7738886851769,0.0,1.0,0.02603273459193269,0.0,0,0.6525265073870373,65.99961422222222,-45.30825906344725,0.2038326967601813,9.723304708110625,0.002982239565200716,36.084146878481945,1.218671994702812
2025-01-01 04:38:00,6.355171882304767,0.09868019783868404,0.0,0.10591953137174612,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,6.207832275555555,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.89352125741058,51.666666666666686,46.10666666666668,0.0,50.60822740136701,0.0,0.0,0.0,34.89352125741058,50.6194101678513,50.62500155109344,50.60822740136701,12.43753247303448,20.62824873423379,-0.03841793243292457,-1.1,5605.974060175235,-749.8503226992059,-0.0,-0.0,196.7738886851769,0.0,1.0,0.026149670071757,0.0,0,0.6554575671253036,65.99961422222222,-48.781781366291796,0.20198686474117422,9.790966199889274,0.0029825756051503165,35.978982878305196,1.218052399294361
2025-01-01 04:39:00,6.355171882304767,0.09868019783868404,0.0,0.10591953137174612,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,6.207832275555555,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.71950362342103,51.666666666666686,46.10666666666668,0.0,50.603043620892024,0.0,0.0,0.0,34.71950362342103,50.61451315447728,50.620247921269915,50.603043620892024,12.43753247303448,20.772910657741583,0.0,-1.1,5594.38728328668,-758.1054925518449,-0.0,-0.0,196.7738886851769,0.0,1.0,0.02626270282256603,0.0,0,0.6582908025599177,65.99961422222222,-52.11338840220731,0.20021701797233635,9.85670185207246,0.0029829108361793745,35.876208418680754,1.217452656469614
2025-01-01 04:40:00,6.355171882304767,0.09868019783868404,0.0,0.10591953137174612,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,6.207832275555555,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.55063858150332,51.666666666666686,46.10666666666668,0.0,50.59788576900964,0.0,0.0,0.0,34.55063858150332,50.60964056302029,50.61551796002563,50.59788576900964,12.43753247303448,20.913168416954907,0.0,-1.1,5583.205644605103,-766.1432957903149,-0.0,-0.0,196.7738886851769,0.0,1.0,0.026372044786530994,0.0,0,0.6610315261517837,65.99961422222222,-55.25722384531514,0.19851836489429658,9.9199398097846,0.0029832452742865226,35.77569564001805,1.2168717290283113
2025-01-01 04:41:00,6.355171882304767,0.09868019783868404,0.0,0.10591953137174612,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,6.207832275555555,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.38667680014508,51.666666666666686,46.10666666666668,0.0,50.59275307954531,0.0,0.0,0.0,34.38667680014508,50.604791670357216,50.610810965763164,50.59275307954531,12.43753247303448,21.049235586876893,0.0,-1.1,5572.4034027428115,-773.9728257371908,-0.0,-0.0,196.7738886851769,0.0,1.0,0.02647788707649711,0.0,0,0.6636845282619361,65.99961422222222,-58.22993576073031,0.19688659373605782,9.980800676836022,0.0029835789346247753,35.67732954481779,1.21630868097512
2025-01-01 04:42:00,6.355171882304767,0.09868019783868404,0.0,0.10591953137174612,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,6.207832275555555,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.227392526485495,51.666666666666686,46.10666666666668,0.0,50.58764482339262,0.0,0.0,0.0,34.227392526485495,50.599965788356485,50.606126270838416,50.58764482339262,12.43753247303448,21.18130551179338,0.0,-1.1,5561.961606151759,-781.602307895332,-0.0,-0.0,196.7738886851769,0.0,1.0,0.026580402608658422,0.0,0,0.6662541431411534,65.99961422222222,-61.04225019364159,0.19531781055593703,10.040120346828594,0.0029839118315881166,35.58100636554398,1.2157626648264956
2025-01-01 04:43:00,6.355171882304767,0.09868019783868404,0.0,0.10591953137174612,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,6.207832275555555,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.072578460263216,51.666666666666686,46.10666666666668,0.0,50.58256030500833,0.0,0.0,0.0,34.072578460263216,50.59516226056909,50.60146323834948,50.58256030500833,12.43753247303448,21.30955570770841,0.0,-1.1,5551.862555927142,-789.0393168924849,-0.0,-0.0,196.7738886851769,0.0,1.0,0.02667974983890263,0.0,0,0.6687443425837398,65.99961422222222,-63.704291421105175,0.19380846382925312,10.098011023557259,0.0029842439788870753,35.486631182597904,1.215232902810856
2025-01-01 04:44:00,0.1473396067492126,0.09868019783868404,0.0,0.0024556601124868767,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,0.0,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.92204242696822,51.666666666666686,46.10666666666668,0.0,50.577498859669284,0.0,0.0,0.0,33.92204242696822,50.59038045963888,50.59682125962369,50.577498859669284,12.43753247303448,21.43415071940682,0.0,-1.1,-665.7422223731869,-796.2909118568039,-0.0,-0.0,196.7738886851769,0.0,1.0,0.02677607523564402,0.0,0,0.6711587979106038,65.99961422222222,-66.22519920155993,0.19235529209477936,10.15384285367881,0.0029845753896078344,35.394116358863315,1.2147186745805685
2025-01-01 04:45:00,0.1473396067492126,0.09868019783868404,0.0,0.0024556601124868767,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,0.0,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.12672939164208,51.666666666666686,46.10666666666668,0.0,50.5724598512239,0.0,0.0,0.0,34.12672939164208,50.58561978517977,50.59219975215771,50.5724598512239,12.43753247303448,21.25345426031417,0.0,-1.1,-650.3353875344678,-785.7826764780423,-0.0,-0.0,196.7738886851769,0.0,1.0,0.02663631618471126,0.0,0,0.6676556513218801,65.99961422222222,-61.32659974160253,0.19451944727556458,10.073794102269574,0.002984906076260577,35.45869045816101,1.215463991891605
2025-01-01 04:46:00,0.1473396067492126,0.09868019783868404,0.0,0.0024556601124868767,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,0.0,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.32475601651718,51.666666666666686,46.10666666666668,0.0,50.56739048202381,0.0,0.0,0.0,34.32475601651718,50.580830384620015,50.58755033591812,50.56739048202381,12.43753247303448,21.078453560164103,0.0,-1.1,-636.1677787083947,-775.6581641708898,-0.0,-0.0,196.7738886851769,0.0,1.0,0.026500585088359216,0.0,0,0.6642534678926424,65.99961422222222,-57.283503222681915,0.19664218924423962,9.995821762229829,0.0029852371630824897,35.52084108751128,1.2161866806333665
2025-01-01 04:47:00,0.1473396067492126,0.09868019783868404,0.0,0.0024556601124868767,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,0.0,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.51652853283907,51.666666666666686,46.10666666666668,0.0,50.562291742371094,0.0,0.0,0.0,34.51652853283907,50.576013192682495,50.58287391783821,50.562291742371094,12.43753247303448,20.908800401407248,0.0,-1.1,-622.5310436020682,-765.8924726734322,-0.0,-0.0,196.7738886851769,0.0,1.0,0.026368643260002284,0.0,0,0.6609462647967875,65.99961422222222,-53.41245961381294,0.19872561898234672,9.920484780332323,0.0029855686331356915,35.58071680351531,1.2168880994325806
2025-01-01 04:48:00,0.1473396067492126,0.09868019783868404,0.0,0.0024556601124868767,0.0016446699639780672,0.0,0.007818380441874079,0.0,0.1295212263073385,0.0,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.0025060786732456143,0.0,On,0.005312301768628464,0,On,0.001836518077981959,0,On,0.09379046123225593,0.07034284592419192,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.702369211268476,51.666666666666686,46.10666666666668,0.0,50.55716456217664,0.0,0.0,0.0,34.702369211268476,50.57116908707897,50.578171349530145,50.55716456217664,12.43753247303448,20.744218672970366,0.0,-1.1,-609.4512057579484,-756.4653470281044,-0.0,-0.0,196.7738886851769,0.0,1.0,0.026240304962252357,0.0,0,0.6577293864124203,65.99961422222222,-49.75974741502084,0.20077116282894658,9.846932679341752,0.0029859004705488587,35.638431600054155,1.2175693170729947
