Metric,Value
Total Electric Energy (kWh),1852.9769392912376
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.573579082348941
Peak Electric Power (kW),13.751708142940593
Other Electric Energy (kWh),195.94655490165061
HVAC Heating Electric Energy (kWh),1508.6067068312589
Lighting Electric Energy (kWh),28.103367756105502
Water Heating Electric Energy (kWh),113.37030980222224
HVAC Cooling Electric Energy (kWh),6.950000000000004
Average Temperature - Indoor (C),20.873112064597322
Unmet Heating Load (C-hours),41.821987281203214
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
