Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,3.7122971835064433,0.10150471842177576,0.0,3.7122971835064438,0.10150471842177575,0.0,0.008176391680909166,0.24998965777777782,0.1332872537514608,3.310843880296296,0.010000000000000002,0.0,0.0,0.09858805175510911,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.002864089912280702,0.0,0.005312301768628464,0.0,0.001836518077981959,0.0,0.09379046123225593,0.07034284592419192,3310.8438802962964,21.16666666666671,0.5333333333333334,0.0,3.310843880296296,0.0,0.5333333333333333,3310.8438802962964,6207.8322755555555,0.0,22.16666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1025.4558177777778,249.9896577777778,0.1,35.975843667487986,51.66666666666668,46.10666666666668,0.0,51.721792714354685,0.0,0.0,249.9896577777778,35.975843667487986,51.72891447772493,51.73247535941005,51.721792714354685,12.43753247303448,20.824645859156938,-0.07743321073948017,2.8,2790.111941602329,-651.1355011467248,0.0,0.0,200.89792736833428,0.0,1.0,0.0277151005563088,0.0,0.0,0.6946960452434776,65.99961422222222,-70.49436491557677,0.19946247544421913,9.881014366052577,0.002977631713136313,-1.6149065837705718,1.2183678367550228
2025-01-01 01:00:00,3.461151212124214,0.10079858827600283,0.0,3.4611512121242143,0.10079858827600283,0.0,0.007961584937488112,0.0,0.13234574689043022,3.310843880296296,0.010000000000000002,0.0,0.0,0.09788192160933616,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.002649283168859649,0.0,0.005312301768628464,0.0,0.001836518077981959,0.0,0.09379046123225593,0.07034284592419192,3310.8438802962964,21.16666666666671,0.5333333333333334,0.0,3.310843880296296,0.0,0.5333333333333333,3310.8438802962964,6207.8322755555555,0.0,22.16666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1025.4558177777778,0.0,0.0,35.70598483573987,51.66666666666668,46.10666666666668,0.0,51.5247732176543,0.0,0.0,0.0,35.70598483573987,51.54943677727158,51.561768557080235,51.5247732176543,12.43753247303448,20.859568245098572,-0.0651291704404746,2.5,2815.3681686127543,-624.8067366854215,0.0,0.0,199.74161376388264,0.0,1.0,0.02610923117135708,0.0,0.0,0.6544439412095417,65.99961422222222,-70.41058876200321,0.19902182719803554,9.896752865141567,0.002977326716922966,2.7793477738015344,1.2182823039717436
2025-01-01 02:00:00,3.4602097052631833,0.1000924581302299,0.0,3.4602097052631833,0.1000924581302299,0.0,0.007961584937488112,0.0,0.13140424002939965,3.310843880296296,0.010000000000000002,0.0,0.0,0.09717579146356324,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.002649283168859649,0.0,0.005312301768628464,0.0,0.001836518077981959,0.0,0.09379046123225593,0.07034284592419192,3310.8438802962964,21.16666666666671,0.5333333333333334,0.0,3.310843880296296,0.0,0.5333333333333333,3310.8438802962964,6207.8322755555555,0.0,22.16666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1025.4558177777778,0.0,0.0,35.32681435541277,51.66666666666668,46.10666666666668,0.0,51.208402585642716,0.0,0.0,0.0,35.32681435541277,51.250291919586026,51.271236586557684,51.208402585642716,12.43753247303448,20.885810019331085,-0.054927112654112875,1.6500000000000001,2820.50510185095,-623.915256039313,0.0,0.0,198.80010690285206,0.0,1.0,0.024773175821767277,0.0,0.0,0.6209548919563848,65.99961422222222,-65.22362930888535,0.19894988368448138,9.912740928624082,0.002981097618383952,10.263387080231913,1.2181707577547682
2025-01-01 03:00:00,3.3556611226472794,0.09938632798445697,0.0,3.35566112264728,0.09938632798445697,0.0,0.007818380441874079,0.0,0.13046273316836907,3.207380009037037,0.010000000000000002,0.0,0.0,0.0964696613177903,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.0025060786732456143,0.0,0.005312301768628464,0.0,0.001836518077981959,0.0,0.09379046123225593,0.07034284592419192,3207.380009037037,21.16666666666671,0.5166666666666668,0.0,3.207380009037037,0.0,0.5166666666666667,3207.380009037037,6207.8322755555555,0.0,22.16666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1025.4558177777778,0.0,0.0,34.97605814321245,51.66666666666668,46.10666666666668,0.0,50.89662269372253,0.0,0.0,0.0,34.97605814321245,50.95421426255455,50.98301004697057,50.89662269372253,12.43753247303448,20.890742050835506,-0.054199076436340594,1.6500000000000001,2696.3986588695725,-645.1407428892388,0.0,0.0,197.71539554620747,0.0,1.0,0.025631948648603933,0.0,0.0,0.642480561161658,65.99961422222222,-63.556002824433264,0.19922977521984875,9.920626337476431,0.0029862051157704054,-0.8879959011343324,1.2181466092720135
2025-01-01 04:00:00,3.4581834870455084,0.09868019783868404,0.0,3.4581834870455084,0.09868019783868404,0.0,0.007818380441874079,0.0,0.1295212263073385,3.310843880296296,0.010000000000000002,0.0,0.0,0.09576353117201737,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0025060786732456143,0.0,0.005312301768628464,0.0,0.001836518077981959,0.0,0.09379046123225593,0.07034284592419192,3310.8438802962964,21.16666666666671,0.5333333333333334,0.0,3.310843880296296,0.0,0.5333333333333333,3310.8438802962964,6207.8322755555555,0.0,22.16666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1025.4558177777778,0.0,0.0,34.66026943595356,51.66666666666668,46.10666666666668,0.0,50.652171351446135,0.0,0.0,0.0,34.66026943595356,50.66091172400942,50.665281910291064,50.652171351446135,12.43753247303448,20.870301361688696,-0.06130278839964198,0.55,2746.7851253239737,-701.459099524972,0.0,0.0,196.7738886851769,0.0,1.0,0.02626828834101356,0.0,0.0,0.658430807015909,65.99961422222222,-59.373544132527485,0.19919849077340374,9.904414697465167,0.002983369549128042,10.519345617465621,1.2176616976683228
2025-01-01 05:00:00,3.6706406181210123,0.10684722754785402,0.0,3.6706406181210123,0.106847227547854,0.0,0.020103264117418165,0.08332988592592594,0.142899716522113,3.414307751555555,0.010000000000000002,0.0,0.0,0.10393056088118735,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0027924876644736846,0.0,0.01731077645294448,0.0,0.004325635347196501,0.0,0.10467983417781589,0.0785098756333619,3414.3077515555556,21.16666666666671,0.5500000000000002,0.0,3.414307751555555,0.0,0.55,3414.3077515555556,6207.8322755555555,0.0,22.16666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1025.4558177777778,83.32988592592594,0.03333333333333333,33.55473874013571,51.66666666666668,46.10666666666668,0.0,50.24089260199653,0.1503453721685449,393.8916644862949,83.32988592592594,33.55473874013571,49.686053477586505,50.25765456668355,49.39187195069448,12.43753247303448,20.841015514829984,-0.07075946854430318,-0.25000000000000006,2850.853501109812,-728.5163703690788,0.0,0.0,221.67500646930628,0.0,1.0,0.02623397070801201,0.0,0.0,0.657570614433174,65.99961422222222,-56.61288654597125,0.2003432125378281,9.901828297214042,0.0029966857876974127,14.362925171377695,1.2171620897420257
2025-01-01 06:00:00,4.038377961617068,0.12503162547968763,0.0,4.038377961617068,0.12503162547968763,0.0,0.044905406314128045,0.49997931555555564,0.17264935945108867,3.310843880296296,0.010000000000000002,0.0,0.0,0.12211495881302097,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0031504989035087724,0.0,0.04175490741061927,0.0,0.009829414367060673,0.0,0.12704268436486624,0.09528201327364964,3310.8438802962964,21.16666666666671,0.5333333333333334,0.0,3.310843880296296,0.0,0.5333333333333333,3310.8438802962964,6207.8322755555555,0.0,22.16666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1025.4558177777778,499.9793155555556,0.2,33.90467217991566,51.66666666666668,46.10666666666668,0.0,51.14313573304993,0.09141431269036718,249.38214397245508,499.9793155555556,33.90467217991566,49.933177529248645,51.14398537034699,49.32734879005095,12.43753247303448,20.844982083357944,-0.06963831396637397,0.3,2818.2695155270803,-706.6951736484315,0.0,0.0,274.66139208189827,0.0,1.0,0.026174598535421242,0.0,0.0,0.6560824144025618,65.99961422222222,-60.540583202682825,0.20030160880769945,9.903728162685608,0.002996793797379199,-2.1217053055381614,1.2171455848493897
2025-01-01 07:00:00,3.6614389461030172,0.1319511548471489,0.0,3.6614389461030172,0.1319511548471489,0.0,0.05220648290461846,0.0,0.18492471164284352,3.414307751555555,0.010000000000000002,0.0,0.0,0.12903448818048222,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0029356921600877197,0.0,0.049270790744530744,0.0,0.01287872740220053,0.0,0.13438570979942008,0.10078928234956502,3414.3077515555556,21.16666666666671,0.5500000000000002,0.0,3.414307751555555,0.0,0.55,3414.3077515555556,6207.8322755555555,0.0,22.16666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1025.4558177777778,0.0,0.0,31.774495999376548,51.66666666666668,46.10666666666668,0.0,50.85601717197502,0.061948003150283856,166.80527510740376,0.0,31.774495999376548,48.090065267110184,50.85601717197502,46.70708931467777,12.43753247303448,20.850303747884197,-0.06727196811515844,-0.55,2892.952683290593,-756.9790406889855,0.0,0.0,293.72380908372475,4.8296212772474405,1.0,0.026821377297778434,0.0,0.0,0.6722943219669647,65.99961422222222,-58.09983665970173,0.2003541782485377,9.908124904538456,0.0029985735264382095,12.013284852250754,1.2171222458473936
2025-01-01 08:00:00,3.7260762186438106,0.10646646558075604,0.0,3.72607621864381,0.10646646558075604,0.0,0.013638963392573358,0.24998965777777782,0.14160371717716305,3.310843880296296,0.010000000000000002,0.0,0.0,0.10354979891408937,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.002219669682017544,0.0,0.011419293710555813,0.0,0.003537318625043868,0.0,0.09946461724986572,0.07459846293739926,3310.8438802962964,21.16666666666671,0.5333333333333334,0.0,3.310843880296296,0.0,0.5333333333333333,3310.8438802962964,6207.8322755555555,0.0,22.16666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1025.4558177777778,249.9896577777778,0.1,31.37806087020824,51.66666666666668,46.10666666666668,0.0,50.509048227189744,0.0,0.0,249.9896577777778,31.37806087020824,47.725889263716695,50.509048227189744,46.334309781980174,12.43753247303448,20.855805874499595,-0.06973762234978415,-1.4,2714.1951677933703,-814.3113531740702,0.0,0.0,214.27977158446805,292.5594836832806,1.0,0.027673325838828602,0.0,0.0,0.6936489362508297,65.99961422222222,3.382869086676237,0.20122201423349165,9.928392822926167,0.0030111409911363057,34.835339766144926,1.2176620778322669
2025-01-01 09:00:00,3.6087007853911097,0.10221084856754871,0.0,3.6087007853911097,0.1022108485675487,0.0,0.007102357963803903,0.24998965777777782,0.13422876061249137,3.207380009037037,0.010000000000000002,0.0,0.0,0.09929418190088203,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.001790056195175439,0.0,0.005312301768628464,0.0,0.001836518077981959,0.0,0.09379046123225593,0.07034284592419192,3207.380009037037,21.16666666666671,0.5166666666666668,0.0,3.207380009037037,0.0,0.5166666666666667,3207.380009037037,6207.8322755555555,0.0,22.16666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1025.4558177777778,249.9896577777778,0.1,35.6171279533603,51.66666666666668,46.10666666666668,0.0,51.45609220175593,0.0,0.0,249.9896577777778,35.6171279533603,51.443723170974344,51.466678453426205,51.42695240391329,12.43753247303448,20.848344821977715,-0.0668929765245652,-0.85,2752.9318825509245,-781.0082434310228,0.0,0.0,200.76540051225956,859.2569184611334,1.0,0.02725363964894735,0.0,0.0,0.6831292437185418,65.99961422222222,125.79471643265119,0.20318542909692877,9.958713695636858,0.003037808230515783,61.12375749442574,1.2182843145548274
