Metric,Value
Total Electric Energy (kWh),23.992442302996857
Total Gas Energy (therms),5.8167193356375435
Average Electric Power (kW),0.9996850959582024
Peak Electric Power (kW),2.4780324231063178
Lighting Electric Energy (kWh),2.6615965188930817
Other Electric Energy (kWh),14.723812450770438
HVAC Heating Electric Energy (kWh),5.407033333333334
HVAC Cooling Electric Energy (kWh),1.2
Water Heating Gas Energy (therms),0.47231573203394067
HVAC Heating Gas Energy (therms),5.344403603603604
Average Temperature - Indoor (C),15.762190200376914
Unmet Heating Load (C-hours),2.1389205853794513
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),107.47570272163851
Average HVAC Heating COP (-),0.925
Average HVAC Heating Duct Efficiency (-),0.7151274147286579
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
