Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6770438028428878,0.22080652662042466,0.20041513513513512,0.6770438028428878,0.22080652662042466,0.20041513513513515,0.023659348263692526,0.40062070457919524,0.20276375,0.05,0.0,0.20041513513513512,0.0,0.20622319328709132,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.005086641081871345,0.0,0.0004437244288047032,0.0,0.018128982753016477,0.0,0.007187205317787004,0.0,0.2141731498299616,0.16062986237247115,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,4030.338852061444,15.000000000000057,0.18500000000000003,1605.494384160778,5.873588633753754,0.20276375,0.2,5433.069486222222,27165.347431111113,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14852.55084,0.0,0.0,87.80205443058033,51.66666666666668,46.10666666666668,0.0,48.67604843989408,0.0,0.0,0.0,137.19071004778178,47.3956347128857,48.67604843989408,46.75542784938152,12.43753247303448,14.718378097698933,-0.0521220096708045,7.1969953251552,1.6983251110050013,-0.6619911939299017,2.8,9.236100170605994,3061.2585631349166,-3104.648582338862,1048.4031715120943,1919.3063681980084,-1292.9235195800168,0.0,0.0,422.8179192539485,0.0,2.0,0.0832108486074262,0.0,0.0,0.49378398946324686,131.99922844444444,-98.9746886004591,0.2652661899509747,6.664621731733523,0.002693653538659084,17.506362231968055,1.2444249355522465,0.8353049967187857,-4787.174009417227,77.0310429175868,0.7249112727551998,1040.7728528020114,7.630318710082881,0.4979535583885841,2256.493960062786,-337.1875918647777
2025-01-01 01:00:00,0.6998236190531948,0.21966669334755914,0.23912953940021223,0.6998236190531948,0.21966669334755914,0.23912953940021223,0.023277850182552174,0.4237820188706426,0.20276375,0.05,0.03871440426507711,0.20041513513513512,0.0,0.2050833600142258,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0047051430007309936,0.0,0.0004437244288047032,0.0,0.018128982753016477,0.0,0.007187205317787004,0.0,0.2141731498299616,0.16062986237247115,0.07458847691390558,0.0,0.06856185661998215,0.0,0.0,0.0,4030.338852061444,15.000000000000057,0.18500000000000003,1605.494384160778,5.873588633753754,0.20276375,0.2,5433.069486222222,27165.347431111113,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14852.55084,879.2133333333333,0.0,94.16776843022043,51.66666666666668,46.10666666666668,0.0,50.15559037117803,0.0,0.0,879.2133333333333,147.13713817221944,49.71672248245484,50.17041401805109,49.4824648912202,12.43753247303448,14.680647053976413,-0.05211000870394385,7.498565466704563,2.6327669049350733,0.8162881762448332,2.5,9.236100170605994,3072.6942405646846,-2492.428134309655,-117.90430332365263,592.5393003692218,-1270.4025633245262,0.0,0.0,420.91664347565415,0.0,2.0,0.07999545866707271,0.0,0.0,0.47470344769497014,131.99922844444444,-108.15869164788732,0.26615842235777115,6.649266925635965,0.002696123656351306,24.155986243314313,1.244646294069215,0.6571123011475603,-4169.805287282847,71.8827688124138,0.7249112727551998,-125.79452417100852,7.890220847355886,0.36596298534717664,870.9864591490144,-278.4471587797926
2025-01-01 02:00:00,0.690519728534106,0.21852686007469366,0.2171163963963964,0.690519728534106,0.21852686007469366,0.2171163963963964,0.023277850182552174,0.39758114918488724,0.21966072916666668,0.05,0.0,0.2171163963963964,0.0,0.20394352674136032,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0047051430007309936,0.0,0.0004437244288047032,0.0,0.018128982753016477,0.0,0.007187205317787004,0.0,0.2141731498299616,0.16062986237247115,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,4366.200423066564,15.000000000000057,0.20041666666666672,1739.2855828408428,6.363054353233234,0.21966072916666668,0.21666666666666667,5885.825276740741,27165.347431111113,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14852.55084,0.0,0.0,97.30981005858818,51.66666666666668,46.10666666666668,0.0,50.87772537016999,0.0,0.0,0.0,152.046578216544,50.91108718421308,50.927768091234626,50.87772537016999,12.43753247303448,14.645544835613475,-0.06787347957099753,8.062220741738956,2.258291914005979,1.1664139086247771,1.6500000000000001,9.236100170605994,3343.0570052701414,-2039.670715088273,-568.2231575801842,-125.67420975838445,-1336.792298876482,0.0,0.0,419.39686577850017,0.0,2.0,0.07850648058252804,0.0,0.0,0.4658676582382552,131.99922844444444,-105.7479846984411,0.2671745680816468,6.636837596934183,0.002700221690842795,41.39661692449418,1.2447952130181537,0.4598462872634657,-3842.8460360261297,63.88973809701393,0.7249112727551998,-577.6037029230855,9.380545342901396,0.2145942273130713,166.1593797182372,-291.8335894766216
2025-01-01 03:00:00,0.7810146274381266,0.21738702680182814,0.28392144144144144,0.7810146274381266,0.21738702680182814,0.28392144144144144,0.023023518128458608,0.42074246347633454,0.2872486458333333,0.05,0.0,0.28392144144144144,0.0,0.2028036934684948,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.004450810946637427,0.0,0.0004437244288047032,0.0,0.018128982753016477,0.0,0.007187205317787004,0.0,0.2141731498299616,0.16062986237247115,0.07458847691390558,0.0,0.06856185661998215,0.0,0.0,0.0,5709.646707087046,15.000000000000057,0.2620833333333334,2274.4503775611024,8.320917231151151,0.2872486458333333,0.2833333333333333,7696.848438814815,27165.347431111113,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14852.55084,0.0,0.0,94.67929519597945,51.66666666666668,46.10666666666668,0.0,49.979056550936825,0.0,0.0,0.0,147.9363987437179,50.01346452147111,50.03066850673826,49.979056550936825,12.43753247303448,14.72819898286806,-0.045833718884243285,8.024347685842221,1.9703580054055463,1.1176479275197042,1.6500000000000001,9.236100170605994,4631.077301426009,-2233.5959806651235,-296.2920131303893,78.98135904057304,-1381.8565426071305,0.0,0.0,417.6227560272526,0.0,2.0,0.08071392035322753,0.0,0.0,0.478966892709691,131.99922844444444,-114.33561908115767,0.26624452309985647,6.684101753520096,0.0027052463451806325,9.823591368079155,1.2444340272376135,0.5618987975038269,-4579.535416044294,71.4890578180675,0.7249112727551998,-305.73357400045353,9.441560870064198,0.26460207384329254,396.50525880202207,-317.52389976144906
2025-01-01 04:00:00,1.290771260066604,0.21624719352896263,0.7014529729729729,1.2907712600666041,0.21624719352896263,0.7014529729729729,0.023023518128458608,0.5080746169381454,0.709673125,0.05,0.0,0.7014529729729729,0.0,0.2016638601956293,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.004450810946637427,0.0,0.0004437244288047032,0.0,0.018128982753016477,0.0,0.007187205317787004,0.0,0.2141731498299616,0.16062986237247115,0.12088477292943316,0.0,0.11111749176341935,0.0,0.0,0.0,14106.185982215053,18.33333333333337,0.6475000000000002,5619.230344562723,20.557560218138136,0.709673125,0.7,19015.74320177778,27165.347431111113,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14852.55084,0.0,0.0,85.00793744813431,51.66666666666668,46.10666666666668,0.0,49.12951460036313,0.0,0.0,0.0,132.82490226270986,49.168093838898,49.187383458165435,49.12951460036313,12.43753247303448,17.486905415887392,-0.4611675406142422,9.122795863640354,1.8039913542322026,1.1585745884835734,0.55,9.236100170605994,12151.17687821372,134.34905334766577,-1188.4677010292517,-401.9349448036901,-2108.9616232624776,0.0,0.0,416.10297833009855,0.0,2.0,0.09399182991566225,0.0,0.0,0.5577597336095984,131.99922844444444,-262.15045906895233,0.2234694603923509,8.019093148719675,0.002704535607244403,42.7791088800702,1.2320558857130817,0.5262504486574969,-5535.123906195675,50.24261498061716,0.7249112727551998,-1198.4109253912638,9.94322436201207,0.2882869429122527,-88.73363089582541,-313.20131390786463
2025-01-01 05:00:00,1.1365496046291965,0.21624719352896263,0.45093405405405407,1.1365496046291965,0.21624719352896263,0.45093405405405407,0.02353218223664574,0.6067989848925507,0.45621843749999996,0.05,0.0,0.45093405405405407,0.0,0.2016638601956293,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.004959475054824562,0.0,0.0004437244288047032,0.0,0.018128982753016477,0.0,0.007187205317787004,0.0,0.2141731498299616,0.16062986237247115,0.17232510183557495,0.0,0.15840153081168293,0.0,0.0,0.0,9068.26241713825,18.33333333333337,0.41625000000000006,3612.362364361751,13.215574425945947,0.45621843749999996,0.45,12224.406344,27165.347431111113,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14852.55084,0.0,0.0,81.4790155564105,51.66666666666668,46.10666666666668,0.0,48.3616405837396,0.0,0.0,0.0,127.3109618068914,48.3950329041512,48.411729064357004,48.3616405837396,12.43753247303448,18.029143858540827,-0.062247752588696414,9.076523471508692,0.5362947824276493,0.4547520115700849,-0.25000000000000006,9.236100170605994,6962.540448502201,-1878.4367553746188,-745.7510623801076,-548.7041263249705,-2347.1708063243464,0.0,0.0,416.6116424382857,0.0,2.0,0.09741777545317362,0.0,0.0,0.5780897396545698,131.99922844444444,-175.1628047499866,0.21639123771100563,8.28853191248512,0.002715985836863288,51.10890052679273,1.229124199249413,0.46664983093139034,-5568.345171003969,77.54605126760006,0.7249112727551998,-758.1769842310946,12.425921850986962,0.22719483419475478,-167.17331515434788,-381.53081117062266
2025-01-01 06:00:00,0.6346443686815358,0.21852686007469366,0.0,0.6346443686815357,0.21852686007469366,0.0,0.02416801237187966,0.5604763563096561,0.0,0.05,0.0,0.0,0.0,0.20394352674136032,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0055953051900584794,0.0,0.0004437244288047032,0.0,0.018128982753016477,0.0,0.007187205317787004,0.0,0.2141731498299616,0.16062986237247115,0.14660493738250405,0.0,0.13475951128755115,0.0,0.0,0.0,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,27165.347431111113,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14852.55084,0.0,0.0,84.43158539733395,51.66666666666668,46.10666666666668,0.0,47.597386905242296,0.0,0.0,0.0,131.9243521833343,47.62573777617842,47.63991321164648,47.597386905242296,12.43753247303448,16.15968880664152,0.0,7.471458035969577,1.0963833007304513,0.18992216445797253,0.3,9.236100170605994,-1468.0443413865166,-4882.062465052527,-748.2431914077481,-317.19382243606725,-1872.3570339670284,0.0,-1.4613089030776119,420.28702796782767,0.0,2.0,0.08974212240527298,0.0,6.462255892636715e-05,0.5329248956268077,131.99922844444444,-14.513026484238315,0.24400535986885552,7.390401249959294,0.0027160381437162915,-4.746732181217662,1.2370772148702434,0.5311864129605416,-5008.447501832672,126.38503678014474,0.7249112727551998,-758.7233093988797,10.480117991131577,0.24029095902941436,43.399594933768434,-360.5934173698357
2025-01-01 07:00:00,0.7236903868191747,0.2320248933430572,0.24687242025322764,0.7236903868191746,0.2320248933430572,0.24687242025322767,0.04878243967641549,0.42214419714275914,0.20276375,0.05,0.04645728511809253,0.20041513513513512,0.0,0.21744156000972387,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.005213807108918129,0.0,0.0010409073061108302,0.0,0.042527725261386526,0.0,0.01375287558450752,0.0,0.22913097212680497,0.17184822909510367,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,4030.338852061444,15.000000000000057,0.18500000000000003,1605.494384160778,5.873588633753754,0.20276375,0.2,5433.069486222222,27165.347431111113,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14852.55084,1055.056,0.0,90.00683726864771,51.66666666666668,46.10666666666668,0.0,48.48827838522841,0.25678957022524024,679.5514957053966,1055.056,140.63568323226204,48.15838390625006,48.522463647250376,47.959251404738914,12.43753247303448,14.644796118929168,-0.059729098317449866,6.99633611314473,0.5850269790570515,-0.00802255813887668,-0.55,9.236100170605994,2698.246184675771,-3626.1267457283434,-1072.7677402189724,-570.6836958430374,-1752.086884840158,0.0,0.0,413.4067772152341,5.633908824162537,1.1664999999999999,0.08738021151551112,0.0,0.0,0.518525530797444,76.98854999022223,6.5874402392504425,0.26847262255711796,6.648716810749702,0.002715960813365518,7.197726904584545,1.243577981468526,0.5351912380699597,-5349.570945399622,117.94981551050098,0.7249112727551998,-1084.6692718618074,11.901531642834813,0.25018813709007975,-202.369928193896,-368.3137676491415
2025-01-01 08:00:00,0.8288846634753988,0.2580309152750063,0.23912953940021223,0.8288846634753988,0.2580309152750063,0.23912953940021223,0.10179733325788341,0.4743235802175153,0.20276375,0.05,0.03871440426507711,0.20041513513513512,0.0,0.24344758194167296,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.003942146838450292,0.0,0.0023378787095744763,0.0,0.09551730770985864,0.0,0.03125756274999819,0.0,0.26228589033891647,0.19671441775418727,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,4030.338852061444,15.000000000000057,0.18500000000000003,1605.494384160778,5.873588633753754,0.20276375,0.2,5433.069486222222,27165.347431111113,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14852.55084,879.2133333333333,0.0,92.67523367736368,51.66666666666668,46.10666666666668,0.0,51.16760564015797,0.2779274314989972,752.8549672328769,879.2133333333333,144.80505262088076,49.193767119498105,51.16760564015797,48.20684785916817,12.43753247303448,14.730086657754951,-0.050030441641959494,6.671814689031426,-0.14201838866232175,-0.47432590880772213,-1.4,9.236100170605994,2636.235093640505,-4399.444053306204,-1192.257482481032,-710.0860038602403,-1943.993305041768,0.0,0.0,505.29127382861043,418.8772377073945,1.0,0.09113143617567268,0.0,0.0,0.5407857854284991,65.99961422222222,44.59827279221884,0.26761501814978583,6.700515741116818,0.0027208725047155723,81.33806888393072,1.2437900569927516,0.5729149668828407,-6114.534775940008,109.59633847302622,0.7249112727551998,-1205.53622874524,13.278746264207985,0.2854383618947794,-351.29525331164376,-358.79075054859663
2025-01-01 09:00:00,0.8124589891107579,0.2585310972307925,0.23912953940021223,0.8124589891107579,0.2585310972307925,0.23912953940021223,0.10414234590391964,0.4555528932068382,0.20276375,0.05,0.03871440426507711,0.20041513513513512,0.0,0.24394776389745912,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0031791506761695907,0.0,0.002412132797559036,0.0,0.09855106243019102,0.0,0.03650105845354091,0.0,0.262952799613298,0.19721459970997343,0.04886831246083468,0.0,0.04491983709585038,0.0,0.0,0.0,4030.338852061444,15.000000000000057,0.18500000000000003,1605.494384160778,5.873588633753754,0.20276375,0.2,5433.069486222222,27165.347431111113,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14852.55084,879.2133333333333,0.0,96.26661780431273,51.66666666666668,46.10666666666668,0.0,51.53091567527281,0.17036081044044266,461.5287241665819,879.2133333333333,150.41659031923865,50.52921866937609,51.53091567527281,50.02837016642774,12.43753247303448,14.707917382815273,-0.052188354372524844,6.523626076520684,-0.1679710836726632,-0.4153816413737051,-0.85,9.236100170605994,2928.1517977609506,-3801.601026639642,-642.9500067782704,-403.3316616221687,-1833.0312991211213,0.0,0.0,513.5000078033643,1204.016361353214,1.0,0.08910087038651923,0.0,0.0,0.5287361441495578,65.99961422222222,217.34423701726382,0.2697144805157515,6.713114503436548,0.0027370766658129536,168.33337745699947,1.2444978078455233,0.5652956317149695,-5509.676592581042,102.58118178062134,0.7249112727551998,-655.5290242686334,12.579017490362984,0.2756422583689027,-173.99958474160923,-229.33207688055944
