Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 02:56:00,0.4708589993674394,0.21852686007469366,0.0,0.007847649989457323,0.0036421143345782277,0.0,0.023277850182552174,0.39758114918488724,0.0,0.05,0.0,0.0,0.0,0.20394352674136032,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,97.16798996433822,51.666666666666686,46.10666666666668,0.0,50.48538367113279,0.0,0.0,0.0,151.82498431927846,50.511033092431774,50.52385780308126,50.48538367113279,12.43753247303448,14.298607142641067,-0.20139285735898937,7.819559448063105,1.8413510728475107,1.1364556531562933,1.1,9.236100170605994,-1020.5574765509792,-3742.0699773211604,-694.193647969932,-316.3310767431591,-1365.7655973694916,-0.0,-0.0,419.39686577850017,0.0,2.0,0.07892935099190468,0.0,0.0,0.46837702620243804,131.99922844444444,-74.18874495998787,0.27343551536108823,6.4674739749025125,0.002702834731789541,52.62583679254638,1.246294145091863,0.43337893833826063,-3817.8436304574266,75.77365313626618,0.7249112727551998,-704.5605277438394,10.366879773907396,0.1701113685290425,-8.130322205084468,-308.2007545380746
2025-01-01 02:57:00,0.4708589993674394,0.21852686007469366,0.0,0.007847649989457323,0.0036421143345782277,0.0,0.023277850182552174,0.39758114918488724,0.0,0.05,0.0,0.0,0.0,0.20394352674136032,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,97.2467310783683,51.666666666666686,46.10666666666668,0.0,50.46921878474617,0.0,0.0,0.0,151.94801730995047,50.49589364918144,50.509231081399086,50.46921878474617,12.43753247303448,14.254088136076724,-0.24591186392333242,7.7917044363619565,1.8337444132353395,1.132434145007213,1.1,9.236100170605994,-1009.7997964997543,-3721.954109614784,-686.9623379469659,-316.1170533658325,-1358.2455468835078,-0.0,-0.0,419.39686577850017,0.0,2.0,0.0787604171109594,0.0,0.0,0.4673745505987795,131.99922844444444,-70.95111539474671,0.27423656083469616,6.445204005436394,0.002702948185432375,52.713542360622164,1.2464871111866132,0.4329824442541123,-3798.538855702102,76.58474608731784,0.7249112727551998,-697.3313588561034,10.369020909137522,0.16985315708305931,-7.222467770688606,-308.8945855951439
2025-01-01 02:58:00,0.4708589993674394,0.21852686007469366,0.0,0.007847649989457323,0.0036421143345782277,0.0,0.023277850182552174,0.39758114918488724,0.0,0.05,0.0,0.0,0.0,0.20394352674136032,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,97.32270740886301,51.666666666666686,46.10666666666668,0.0,50.45304128828197,0.0,0.0,0.0,152.06673032634845,50.48074193752228,50.49459226214243,50.45304128828197,12.43753247303448,14.21058719986393,-0.2894128001361267,7.765188894861472,1.826666642571469,1.1283599896952707,1.1,9.236100170605994,-999.4718512585818,-3703.0213395953538,-680.2353174415755,-315.86453319463675,-1350.9133416578445,-0.0,-0.0,419.39686577850017,0.0,2.0,0.07859516182174235,0.0,0.0,0.4663939042364948,131.99922844444444,-67.95537537923741,0.27502210248808157,6.423498016469649,0.00270306181056285,52.798792658549985,1.2466757201640843,0.4326046788644208,-3780.1863473179933,77.16500772263936,0.7249112727551998,-690.6048320905419,10.36951464896642,0.16959116439449765,-6.3054897732916,-309.55904342134517
2025-01-01 02:59:00,1.4846777493674395,0.21852686007469366,1.0020756756756757,0.02474462915612399,0.0036421143345782277,0.01670126126126126,0.023277850182552174,0.39758114918488724,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.20394352674136032,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,20151.69426030722,15.000000000000057,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,97.39602389332062,51.666666666666686,46.10666666666668,0.0,50.436851642212,0.0,0.0,0.0,152.18128733331346,50.46557838822662,50.47994176123393,50.436851642212,12.43753247303448,14.168065658866043,-0.3319343411340139,7.739936021784948,1.820077705023223,1.124236982923336,1.1,9.236100170605994,19162.23980765781,4342.953222823137,-673.9743643067907,-315.5747656866467,-1343.7613991981998,-0.0,-0.0,419.39686577850017,0.0,2.0,0.07843345002876816,0.0,0.0,0.4654342854414171,131.99922844444444,-65.08991922971121,0.27579266619703124,6.402334523702461,0.002703175602234012,52.881678326495184,1.2468601358806006,0.4322445956948182,-3762.729530074175,78.21083209342162,0.7249112727551998,-684.3428794391046,10.36851513231395,0.16932561756983153,-5.380352873522317,-310.19441281312436
2025-01-01 03:00:00,1.5075847316047932,0.21738702680182814,1.0020756756756757,0.02512641219341322,0.003623117113363802,0.01670126126126126,0.023023518128458608,0.42074246347633454,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.2028036934684948,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,On,20151.69426030722,15.000000000000057,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,96.84387518607703,51.666666666666686,46.10666666666668,0.0,50.420650289522676,0.0,0.0,0.0,151.31855497824534,50.450403415716835,50.46527997881391,50.420650289522676,12.43753247303448,14.358624488227013,-0.14137551177304353,7.899696142845444,1.8139406162395755,1.120068851406105,1.1,9.236100170605994,19109.887020521226,4226.616372211605,-668.1441881408613,-315.2490759467309,-1375.929571178503,-0.0,-0.0,417.6227560272526,0.0,2.0,0.07915679450533614,0.0,0.0,0.4697267055690021,131.99922844444444,-83.50042463474472,0.2724207221170587,6.49792344136276,0.002703289555683241,52.3541428334605,1.2460336394613507,0.4345176032046449,-3873.5254713258387,72.66992273355336,0.7249112727551998,-678.5103519489786,10.366163808117317,0.16905674045462032,-4.447997592304262,-310.80107835442664
2025-01-01 03:01:00,1.5075847316047932,0.21738702680182814,1.0020756756756757,0.02512641219341322,0.003623117113363802,0.01670126126126126,0.023023518128458608,0.42074246347633454,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.2028036934684948,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,On,20151.69426030722,15.000000000000057,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,96.30639113224512,51.666666666666686,46.10666666666668,0.0,50.40454136327981,0.0,0.0,0.0,150.478736144133,50.4353144717852,50.4507010260379,50.40454136327981,12.43753247303448,14.543804496344228,0.0,8.050951821581869,1.808221226912326,1.115859241033333,1.1,9.236100170605994,19062.103312397398,4116.278351371255,-662.7122045410845,-314.88888359342053,-1407.4774556916814,-0.0,-0.0,417.6227560272526,0.0,2.0,0.07985639930190294,0.0,0.0,0.473878251350324,131.99922844444444,-99.73624824539363,0.26918843575665896,6.590758792401296,0.0027034024471905087,51.842735250437286,1.2452315195442805,0.4366587087831632,-3979.2015719439646,68.00800251132924,0.7249112727551998,-673.0747950173595,10.362590476275058,0.16878475288812705,-3.5093375780784264,-311.3795460153421
2025-01-01 03:02:00,1.5075847316047932,0.21738702680182814,1.0020756756756757,0.02512641219341322,0.003623117113363802,0.01670126126126126,0.023023518128458608,0.42074246347633454,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.2028036934684948,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,On,20151.69426030722,15.000000000000057,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,95.78260405572685,51.666666666666686,46.10666666666668,0.0,50.38852241886733,0.0,0.0,0.0,149.6603188370732,50.420309271577544,50.43620269793266,50.38852241886733,12.43753247303448,14.72396401628058,0.0,8.19433954183357,1.8028880049403844,1.1116117100855818,1.1,9.236100170605994,19015.249289937237,4010.9444588620026,-657.6483270963816,-314.4957303216984,-1438.4408901224895,-0.0,-0.0,417.6227560272526,0.0,2.0,0.08053394936135634,0.0,0.0,0.477898921455449,131.99922844444444,-115.62683627474695,0.2660852350038115,6.68050630074929,0.002703514307956066,51.34631692316268,1.2444521350598923,0.43867879022271994,-4080.0749629936863,63.54750105179829,0.7249112727551998,-668.0062413661274,10.357914269745748,0.1685098702739882,-2.5652580744659037,-311.93047224723244
2025-01-01 03:03:00,1.5075847316047932,0.21738702680182814,1.0020756756756757,0.02512641219341322,0.003623117113363802,0.01670126126126126,0.023023518128458608,0.42074246347633454,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.2028036934684948,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,On,20151.69426030722,15.000000000000057,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,95.27181209500382,51.666666666666686,46.10666666666668,0.0,50.37259117285418,0.0,0.0,0.0,148.86220639844348,50.4053856810103,50.421782935088366,50.37259117285418,12.43753247303448,14.899362471194843,0.0,8.330387652978517,1.7979118345204343,1.1073297247236167,1.1,9.236100170605994,18969.567082697184,3910.415850442566,-652.9247755530924,-314.07125949906043,-1468.8415131709112,-0.0,-0.0,417.6227560272526,0.0,2.0,0.08119071777283264,0.0,0.0,0.48179627056075863,131.99922844444444,-130.90842046637715,0.26310275976283565,6.767322592392036,0.002703625166988854,50.86403116531872,1.2436942824770718,0.44058690651056437,-4176.405930772645,59.349860411320016,0.7249112727551998,-663.2770201029049,10.352244549812388,0.16823230329020558,-1.616614948821796,-312.45464455023864
2025-01-01 03:04:00,1.5075847316047932,0.21738702680182814,1.0020756756756757,0.02512641219341322,0.003623117113363802,0.01670126126126126,0.023023518128458608,0.42074246347633454,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.2028036934684948,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,On,20151.69426030722,15.000000000000057,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,94.7734057736597,51.666666666666686,46.10666666666668,0.0,50.356745458734075,0.0,0.0,0.0,148.0834465213433,50.39054167535477,50.40743978366511,50.356745458734075,12.43753247303448,15.07022496478083,0.0,8.459559203399037,1.7932658306937554,1.1030166556774859,1.1,9.236100170605994,18925.071765519,3814.454603780974,-648.5158987694196,-228.27941791367903,-1498.697220813041,-0.0,-0.0,417.6227560272526,0.0,2.0,0.08182781739455705,0.0,0.0,0.48557690251158486,131.99922844444444,-145.5480300024335,0.2602336352554718,6.851919409681843,0.002703735051662872,50.39513001073197,1.2429569141424452,0.4423909604034452,-4268.424288208694,55.40697118577732,0.7249112727551998,-658.8615804712446,10.345681701825011,0.1679522576703422,84.67353049302726,-312.9529484067063
2025-01-01 03:05:00,0.4937659816047932,0.21738702680182814,0.0,0.008229433026746552,0.003623117113363802,0.0,0.023023518128458608,0.42074246347633454,0.0,0.05,0.0,0.0,0.0,0.2028036934684948,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,94.28684373486983,51.666666666666686,46.10666666666668,0.0,50.34098321154078,0.0,0.0,0.0,147.32319333573412,50.37577532484286,50.39317138149391,50.34098321154078,12.43753247303448,15.236751309822301,0.0,8.582267105925283,1.7889251776022463,1.1000000000477075,1.1,9.236100170605994,-1269.9328069315588,-4304.625076792131,-644.3979927690701,-30.580743676330087,-1528.0233986661462,-0.0,-0.0,417.6227560272526,0.0,2.0,0.08244623951092958,0.0,0.0,0.4892466997183818,131.99922844444444,-159.53216429266524,0.2574712579614833,6.934433676351256,0.002703843987927813,49.93894777839835,1.2422390981302545,0.44409795315247746,-4356.3374562347735,51.71237944264243,0.7249112727551998,-654.7363381334142,10.338345364344079,0.16775610974989125,282.915167856661,-313.4959115329911
2025-01-01 03:06:00,0.4937659816047932,0.21738702680182814,0.0,0.008229433026746552,0.003623117113363802,0.0,0.023023518128458608,0.42074246347633454,0.0,0.05,0.0,0.0,0.0,0.2028036934684948,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,94.43453626352296,51.666666666666686,46.10666666666668,0.0,50.325302456503735,0.0,0.0,0.0,147.5539629117546,50.36108478405366,50.37897594782862,50.325302456503735,12.43753247303448,15.16698632378445,0.0,8.515079395323518,1.7848670247383351,1.1000000000006667,1.1,9.236100170605994,-1249.71985091222,-4254.566283942048,-640.5491515361971,-24.661767872693474,-1515.7100607609937,-0.0,-0.0,417.6227560272526,0.0,2.0,0.08218745514567324,0.0,0.0,0.48771103966412793,131.99922844444444,-151.63254617847883,0.25863914181030406,6.899962135926962,0.0027039520004677325,50.08952212409231,1.2425396057012912,0.44316411765450625,-4308.141204675003,53.574920732954574,0.7249112727551998,-650.8795765690445,10.330425032847451,0.1677561097468308,289.5264071497858,-314.1881750224793
2025-01-01 03:07:00,0.4937659816047932,0.21738702680182814,0.0,0.008229433026746552,0.003623117113363802,0.0,0.023023518128458608,0.42074246347633454,0.0,0.05,0.0,0.0,0.0,0.2028036934684948,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,94.57598262439996,51.666666666666686,46.10666666666668,0.0,50.30959759459527,0.0,0.0,0.0,147.77497285062492,50.34637123174948,50.364758050326586,50.30959759459527,12.43753247303448,15.099526044934915,0.0,8.451875141585507,1.7810703853012306,1.1000000000006669,1.1,9.236100170605994,-1231.5386751955207,-4206.1344311253215,-636.9492507976908,-18.944378395452986,-1503.8409968006158,-0.0,-0.0,417.6227560272526,0.0,2.0,0.0819368100999656,0.0,0.0,0.4862236793898371,131.99922844444444,-145.32043442215726,0.259774457744736,6.866756318986041,0.002704060312482125,50.23456234587597,1.2428303213482357,0.44228384803030824,-4262.935259356207,56.80082823088584,0.7249112727551998,-647.2713504755892,10.322099677898471,0.1677561097468308,295.9333878138854,-314.8777662093384
2025-01-01 03:08:00,0.4937659816047932,0.21738702680182814,0.0,0.008229433026746552,0.003623117113363802,0.0,0.023023518128458608,0.42074246347633454,0.0,0.05,0.0,0.0,0.0,0.2028036934684948,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,94.71176257051266,51.666666666666686,46.10666666666668,0.0,50.29386966626563,0.0,0.0,0.0,147.98712901642602,50.331635641126354,50.35051862855673,50.29386966626563,12.43753247303448,15.034155392476817,0.0,8.392299897165438,1.7775159142877612,1.1000000000006669,1.1,9.236100170605994,-1213.8233282132196,-4161.757570684678,-633.5798321787909,-13.423474599640429,-1492.3748175363069,-0.0,-0.0,417.6227560272526,0.0,2.0,0.08169354227950863,0.0,0.0,0.4847800965289053,131.99922844444444,-139.07126670416537,0.26088028179364914,6.8346965702356925,0.0027041689127178725,50.374591470092945,1.2431121590007557,0.44145251399645513,-4220.44310617516,58.68553549048187,0.7249112727551998,-643.8932748717042,10.313442692913306,0.1677561097468308,302.0906283615467,-315.5141029611871
2025-01-01 03:09:00,0.4937659816047932,0.21738702680182814,0.0,0.008229433026746552,0.003623117113363802,0.0,0.023023518128458608,0.42074246347633454,0.0,0.05,0.0,0.0,0.0,0.2028036934684948,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,94.84227552051502,51.666666666666686,46.10666666666668,0.0,50.278119615409935,0.0,0.0,0.0,148.1910555008047,50.31687889505082,50.33625853487126,50.278119615409935,12.43753247303448,14.970726400268623,0.0,8.336012892946208,1.774185743000534,1.1000000000006669,1.1,9.236100170605994,-1196.8443087883843,-4119.749700686927,-630.4238772365962,-8.093798514406217,-1481.2824129228895,-0.0,-0.0,417.6227560272526,0.0,2.0,0.08145713409384567,0.0,0.0,0.48337721963229824,131.99922844444444,-133.18465189274747,0.2619586376623995,6.803700900271734,0.0027042777909869714,50.509963798770485,1.243385745039385,0.44066562434335504,-4180.4019352787955,60.65223459186862,0.7249112727551998,-640.7283678181622,10.304490581565961,0.1677561097468308,308.02467303997116,-316.1184715543774
2025-01-01 03:10:00,0.4937659816047932,0.21738702680182814,0.0,0.008229433026746552,0.003623117113363802,0.0,0.023023518128458608,0.42074246347633454,0.0,0.05,0.0,0.0,0.0,0.2028036934684948,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.0004437244288047032,0.0,On,0.018128982753016477,0,On,0.007187205317787004,0,On,0.2141731498299616,0.16062986237247115,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,94.96784596967767,51.666666666666686,46.10666666666668,0.0,50.26234831939488,0.0,0.0,0.0,148.38725932762136,50.30210181415718,50.321978561538344,50.26234831939488,12.43753247303448,14.90911896139817,0.0,8.282763066557465,1.7710633621494472,1.1000000000006669,1.1,9.236100170605994,-1180.1208099203282,-4080.0814185899944,-627.4656500467535,-2.949950498652697,-1470.5399162050585,-0.0,-0.0,417.6227560272526,0.0,2.0,0.08122716796770532,0.0,0.0,0.4820125707540887,131.99922844444444,-127.20364974252219,0.2630111326453729,6.773132738637891,0.002704386937824928,50.64096475812362,1.2436515870312168,0.4399198986489635,-4142.616040098968,62.53462150897383,0.7249112727551998,-637.7609393206092,10.295289273855712,0.1677561097468308,313.75608530139067,-316.70603580004337
