Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 06:59:00,2.0314383297589043,1.2811977230293727,0.0,0.03385730549598174,0.021353295383822878,0.0,0.036519861356130154,0.0,0.20335531452376882,1.7415631538790053,0.05,0.0,0.0,0.14167572340463125,1.124938666291408,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003835858004385964,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.1397642686225,19.444444444444457,1.8744017116679805,0.0,1.5308485705456722,0.21071458333333334,1,2869.425180935289,2869.425180935289,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.35411653064332,51.666666666666686,46.10666666666668,0.0,51.590281161544766,0.0,0.0,0.0,37.35411653064332,51.604171013114936,51.61111593890002,51.590281161544766,12.43753247303448,19.49900561479144,0.0,0.0,9.236100170605994,1892.6047235141164,-1534.6420506685097,-0.0,-0.0,361.28755601746343,0.0,2.0,0.0598386640563052,0.0,0,0.7878476513615508,131.99922844444444,-14.180546103459946,0.21221748610640806,9.209398965526258,0.0029217502011219866,0.3052543154328591,1.2227973553186737
2025-01-01 07:00:00,2.033143586861027,1.2826744126543141,0.0,0.03388572644768378,0.021377906877571903,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7415478270467213,0.05,0.0,0.0,0.14316231318520584,1.124928766135775,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.1471202883336,19.444444444444457,1.8744252835759772,0.0,1.530833243713388,0.21071458333333334,1,2869.432536955,2869.432536955,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.35101902695726,51.666666666666686,46.10666666666668,0.0,51.58690603952076,0.0,0.0,0.0,37.35101902695726,51.60102561073134,51.608085396336634,51.58690603952076,12.43753247303448,19.49851394829835,0.0,0.0,9.236100170605994,1894.4932005486767,-1534.579723959723,-0.0,-0.0,363.0081399518699,0.0,2.0,0.05983774262310371,0.0,0,0.78783551959031,131.99922844444444,-14.08233573180408,0.2122240821633077,9.209136195506854,0.002921751689285353,0.3065905257772359,1.2227994085914649
2025-01-01 07:01:00,2.0331306921135894,1.2826660834702983,0.0,0.03388551153522649,0.021377768057838305,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7415349322992841,0.05,0.0,0.0,0.14316231318520584,1.1249204369517591,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.1533090661587,19.444444444444457,1.8744451154383293,0.0,1.5308203489659507,0.21071458333333334,1,2869.4387257328253,2869.4387257328253,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.34783105905599,51.666666666666686,46.10666666666668,0.0,51.58353123360529,0.0,0.0,0.0,37.34783105905599,51.597880469172964,51.6050550869568,51.58353123360529,12.43753247303448,19.49810029572364,0.0,0.0,9.236100170605994,1894.6453735449295,-1534.5272875611156,-0.0,-0.0,363.0081399518699,0.0,2.0,0.05983696739035806,0.0,0,0.7878253127231022,131.99922844444444,-13.988787911983806,0.21222964932827387,9.209598308533694,0.0029217531839604476,0.30766815026697447,1.2228011358928246
2025-01-01 07:02:00,2.0331187685105885,1.2826583815836181,0.0,0.03388531280850981,0.0213776396930603,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7415230086962832,0.05,0.0,0.0,0.14316231318520584,1.124912735065079,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.159031765669,19.444444444444457,1.874463454009276,0.0,1.53080842536295,0.21071458333333334,1,2869.444448432336,2869.444448432336,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.344607162627135,51.666666666666686,46.10666666666668,0.0,51.58015675196882,0.0,0.0,0.0,37.344607162627135,51.59473559605733,51.6020250181016,51.58015675196882,12.43753247303448,19.497717793011407,0.0,0.0,9.236100170605994,1894.7894871858064,-1534.4788004885402,-0.0,-0.0,363.0081399518699,0.0,2.0,0.059836250531508726,0.0,0,0.7878158744181246,131.99922844444444,-13.89888404319273,0.21223480592406563,9.209394506264339,0.0029217546838870056,0.3086420230173106,1.2228027330382212
2025-01-01 07:03:00,2.0331077704717373,1.2826512775523176,0.0,0.03388512950786229,0.021377521292538625,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7415120106574318,0.05,0.0,0.0,0.14316231318520584,1.1249056310337784,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.1643102588127,19.444444444444457,1.874480369320586,0.0,1.5307974273240987,0.21071458333333334,1,2869.4497269254794,2869.4497269254794,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.34134904166309,51.666666666666686,46.10666666666668,0.0,51.57678259785101,0.0,0.0,0.0,37.34134904166309,51.59159099440983,51.59899519268924,51.57678259785101,12.43753247303448,19.497364978803596,0.0,0.0,9.236100170605994,1894.926469700043,-1534.4340773507827,-0.0,-0.0,363.0081399518699,0.0,2.0,0.05983558930882799,0.0,0,0.7878071686299146,131.99922844444444,-13.811903159857152,0.21223957116784267,9.209206748048938,0.002921756188559368,0.30951705931769613,1.2228042061331772
2025-01-01 07:04:00,2.0330976546750894,1.2826447433931834,0.0,0.03388496091125149,0.02137741238988639,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7415018948607839,0.05,0.0,0.0,0.14316231318520584,1.1248990968746442,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.1691653342177,19.444444444444457,1.8744959279402993,0.0,1.5307873115274506,0.21071458333333334,1,2869.4545820008843,2869.4545820008843,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.33805831549243,51.666666666666686,46.10666666666668,0.0,51.573408774337395,0.0,0.0,0.0,37.33805831549243,51.5884466671123,51.59596561349976,51.573408774337395,12.43753247303448,19.49704046407573,0.0,0.0,9.236100170605994,1895.0566957879307,-1534.3929419455378,-0.0,-0.0,363.0081399518699,0.0,2.0,0.05983498112000929,0.0,0,0.7877991610959907,131.99922844444444,-13.727667552619273,0.212243963328246,9.209034282756955,0.002921757697495835,0.31029793152879126,1.2228055609810948
2025-01-01 07:05:00,2.03308837960178,1.2826387522876783,0.0,0.03388480632669633,0.021377312538127972,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7414926197874745,0.05,0.0,0.0,0.14316231318520584,1.1248931057691391,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.173616915634,19.444444444444457,1.8745101936718722,0.0,1.5307780364541412,0.21071458333333334,1,2869.4590335823004,2869.4590335823004,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.33473653644401,51.666666666666686,46.10666666666668,0.0,51.570035284367094,0.0,0.0,0.0,37.33473653644401,51.58530261691028,51.592936283181885,51.570035284367094,12.43753247303448,19.49674291754475,0.0,0.0,9.236100170605994,1895.1803875001237,-1534.355225407521,-0.0,-0.0,363.0081399518699,0.0,2.0,0.059834423470834786,0.0,0,0.7877918189769887,131.99922844444444,-13.646143959859273,0.21224799991744828,9.208876390487363,0.002921759210237481,0.31098911741959245,1.2228068031442123
2025-01-01 07:06:00,2.033079905386485,1.2826332784853471,0.0,0.03388466508977475,0.02137722130808912,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7414841455721797,0.05,0.0,0.0,0.14316231318520584,1.124887631966808,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.1776841336487,19.444444444444457,1.8745232277832502,0.0,1.5307695622388462,0.21071458333333334,1,2869.4631008003153,2869.4631008003153,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.331385194713036,51.666666666666686,46.10666666666668,0.0,51.566662130738834,0.0,0.0,0.0,37.331385194713036,51.58215884641859,51.589907204258466,51.566662130738834,12.43753247303448,19.496471060882524,0.0,0.0,9.236100170605994,1895.2977992872297,-1534.3207655998292,-0.0,-0.0,363.0081399518699,0.0,2.0,0.059833913966218635,0.0,0,0.7877851107387365,131.99922844444444,-13.567259198459809,0.21225169775380043,9.208732379981377,0.0029217607263472057,0.3115949161141147,1.2228079379635919
2025-01-01 07:07:00,2.03307219380577,1.28262829729629,0.0,0.0338845365634295,0.021377138288271497,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7414764339914646,0.05,0.0,0.0,0.14316231318520584,1.1248826507777507,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.1813853312324,19.444444444444457,1.874535089023945,0.0,1.5307618506581313,0.21071458333333334,1,2869.466801997899,2869.466801997899,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.328005719514266,51.666666666666686,46.10666666666668,0.0,51.56328931611658,0.0,0.0,0.0,37.328005719514266,51.579015358126526,51.586878379131505,51.56328931611658,12.43753247303448,19.4962236683521,0.0,0.0,9.236100170605994,1895.4092121287397,-1534.2894070661039,-0.0,-0.0,363.0081399518699,0.0,2.0,0.05983345030953753,0.0,0,0.7877790061434382,131.99922844444444,-13.49090608825891,0.21225507296622026,9.208601588424713,0.002921762245408863,0.3121194494360937,1.222808970560629
2025-01-01 07:08:00,2.0330652082539427,1.2826237850755653,0.0,0.03388442013756571,0.021377063084592755,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7414694484396371,0.05,0.0,0.0,0.14316231318520584,1.1248781385570261,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.1847380752774,19.444444444444457,1.8745458336614025,0.0,1.530754865106304,0.21071458333333334,1,2869.470154741944,2869.470154741944,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.32459947939146,51.666666666666686,46.10666666666668,0.0,51.559916843035055,0.0,0.0,0.0,37.32459947939146,51.575872154403086,51.58384981008711,51.559916843035055,12.43753247303448,19.495999566042013,0.0,0.0,9.236100170605994,1895.5149009970096,-1534.2610009318937,-0.0,-0.0,363.0081399518699,0.0,2.0,0.05983303030120705,0.0,0,0.787773476230932,131.99922844444444,-13.416976098244263,0.21225814100386184,9.208483381032165,0.0029217637670263964,0.31256666457931903,1.2228099058402404
2025-01-01 07:09:00,2.033058913688267,1.2826197191878024,0.0,0.03388431522813778,0.021376995319796706,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7414631538739616,0.05,0.0,0.0,0.14316231318520584,1.1248740726692632,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.187759182855,19.444444444444457,1.874555515564574,0.0,1.5307485705406285,0.21071458333333334,1,2869.473175849522,2869.473175849522,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.321167784692534,51.666666666666686,46.10666666666668,0.0,51.556544713905204,0.0,0.0,0.0,37.321167784692534,51.572729237502,51.58082149930041,51.556544713905204,12.43753247303448,19.495797630116947,0.0,0.0,9.236100170605994,1895.6151247899415,-1534.235404681486,-0.0,-0.0,363.0081399518699,0.0,2.0,0.0598326518354133,0.0,0,0.7877684932756567,131.99922844444444,-13.345369663297646,0.21226091665883212,9.208377150101253,0.0029217652908229887,0.3129403400226467,1.2228107484981663
2025-01-01 07:10:00,2.0330532765643974,1.2826160779654938,0.0,0.03388422127607329,0.02137693463275823,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7414575167500919,0.05,0.0,0.0,0.14316231318520584,1.1248704314469546,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.190464752168,19.444444444444457,1.8745641863025955,0.0,1.5307429334167584,0.21071458333333334,1,2869.4758814188344,2869.4758814188344,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.317711889510434,51.666666666666686,46.10666666666668,0.0,51.5531729310195,0.0,0.0,0.0,37.317711889510434,51.569586609566684,51.57779344884028,51.5531729310195,12.43753247303448,19.49561678475374,0.0,0.0,9.236100170605994,1895.7101282122958,-1534.2124818949908,-0.0,-0.0,363.0081399518699,0.0,2.0,0.05983231289625395,0.0,0,0.7877640307358448,131.99922844444444,-13.275994596751438,0.21226341409309246,9.208282313895936,0.002921766816440238,0.31324409247956186,1.2228115030295843
2025-01-01 07:11:00,2.033048264773259,1.2826128406682265,0.0,0.03388413774622098,0.021376880677803772,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7414525049589535,0.05,0.0,0.0,0.14316231318520584,1.1248671941496873,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.1928701928055,19.444444444444457,1.8745718952413029,0.0,1.5307379216256205,0.21071458333333334,1,2869.478286859472,2869.478286859472,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.31423299455208,51.666666666666686,46.10666666666668,0.0,51.549801496556995,0.0,0.0,0.0,37.31423299455208,51.566444272634925,51.5747656606739,51.549801496556995,12.43753247303448,19.49545600012324,0.0,0.0,9.236100170605994,1895.800144599065,-1534.1921019913643,-0.0,-0.0,363.0081399518699,0.0,2.0,0.059832011553964184,0.0,0,0.7877600632038319,131.99922844444444,-13.20876355424609,0.2122656468647791,9.208198315555038,0.0029217683435373704,0.31348138369108103,1.2228121737375366
2025-01-01 07:12:00,2.033043847580956,1.2826099874438648,0.0,0.03388406412634926,0.021376833124064413,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7414480877666505,0.05,0.0,0.0,0.14316231318520584,1.1248643409253256,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.194990254565,19.444444444444457,1.8745786896351517,0.0,1.5307335044333175,0.21071458333333334,1,2869.4804069212314,2869.4804069212314,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.310732248882296,51.666666666666686,46.10666666666668,0.0,51.54643041258815,0.0,0.0,0.0,37.310732248882296,51.56330222864342,51.571738136671065,51.54643041258815,12.43753247303448,19.495314290468357,0.0,0.0,9.236100170605994,1895.8853972922254,-1534.1741399837406,-0.0,-0.0,363.0081399518699,0.0,2.0,0.059831745961322146,0.0,0,0.7877565663587309,131.99922844444444,-13.143592930468913,0.21226762795327392,9.20812462205281,0.002921769871790484,0.31365552689675,1.2228127647409526
2025-01-01 07:13:00,2.033039995570993,1.2826074992912295,0.0,0.03388399992618321,0.021376791654853827,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7414442357566873,0.05,0.0,0.0,0.14316231318520584,1.1248618527726904,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.1968390551424,19.444444444444457,1.8745846147156207,0.0,1.530729652423354,0.21071458333333334,1,2869.482255721809,2869.482255721809,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.30721075253965,51.666666666666686,46.10666666666668,0.0,51.543059681079534,0.0,0.0,0.0,37.30721075253965,51.56016047943211,51.568710878608414,51.543059681079534,12.43753247303448,19.495190712256083,0.0,0.0,9.236100170605994,1895.9661001616225,-1534.1584762442467,-0.0,-0.0,363.0081399518699,0.0,2.0,0.059831514350192315,0.0,0,0.7877535169209211,131.99922844444444,-13.080402601143334,0.21226936978334812,9.20806072319947,0.0029217714008918237,0.3137696930569378,1.222813279982365
2025-01-01 07:14:00,2.0330366805884577,1.2826053580240449,0.0,0.03388394467647429,0.021376755967067413,0.0,0.036258325583103844,0.0,0.2053374342312016,1.7414409207741524,0.05,0.0,0.0,0.14316231318520584,1.1248597115055057,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.03268400335174419,0,On,0.014454349984260435,0,On,0.15124069009828545,0.11343051757371406,On,0,0,Off,HP On,3080.198430106913,19.444444444444457,1.8745897137766594,0.0,1.5307263374408189,0.21071458333333334,1,2869.4838467735794,2869.4838467735794,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.303669558392926,51.666666666666686,46.10666666666668,0.0,51.53968930389822,0.0,0.0,0.0,37.303669558392926,51.557019026748314,51.56568388817337,51.53968930389822,12.43753247303448,19.49508436239149,0.0,0.0,9.236100170605994,1896.0424579006392,-1534.1449962767706,-0.0,-0.0,363.0081399518699,0.0,2.0,0.059831315028184257,0.0,0,0.787750892608056,131.99922844444444,-13.019115881373047,0.2122708842484839,9.208006130675187,0.00292177293054909,0.31382691686584696,1.22281372323537
2025-01-01 07:15:00,2.049433467209991,1.286959556895651,0.0,0.034157224453499856,0.021449325948260847,0.0,0.042925211838932255,0.0,0.21507013949921439,1.7414381158718446,0.05,0.0,0.0,0.14751832384471866,1.1248578997175989,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.0393508896075726,0,On,0.018379041039589428,0,On,0.15704870431096923,0.11778652823322688,On,0,0,Off,HP On,3080.1997763427494,19.444444444444457,1.8745940282571718,0.0,1.5307235325385111,0.21071458333333334,1,2869.485193009416,2869.485193009416,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.30010967391307,51.666666666666686,46.10666666666668,0.0,51.53631928281608,0.0,0.0,0.0,37.30010967391307,51.55387787225067,51.56265716696797,51.53631928281608,12.43753247303448,19.49499437649402,0.0,0.0,9.236100170605994,1912.107696889451,-1534.133590497707,-0.0,-0.0,379.00117048082325,0.0,2.0,0.059831146375427524,0.0,0,0.7877486720926019,131.99922844444444,-12.959659436414384,0.21227218273342033,9.207960377097976,0.0029217744604847734,0.43579840102098943,1.2228140981118192
2025-01-01 07:16:00,2.0494438739932708,1.286966279013581,0.0,0.034157397899887844,0.021449437983559683,0.0,0.042925211838932255,0.0,0.21507013949921439,1.7414485226551242,0.05,0.0,0.0,0.14751832384471866,1.124864621835529,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.0393508896075726,0,On,0.018379041039589428,0,On,0.15704870431096923,0.11778652823322688,On,0,0,Off,HP On,3080.1947815267504,19.444444444444457,1.8745780207008234,0.0,1.5307339393217907,0.21071458333333334,1,2869.480198193417,2869.480198193417,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.29605698469267,51.666666666666686,46.10666666666668,0.0,51.53294961951387,0.0,0.0,0.0,37.29605698469267,51.55073701751301,51.55963071651258,51.53294961951387,12.43753247303448,19.495328242314944,0.0,0.0,9.236100170605994,1912.1056897650767,-1534.1759084069934,-0.0,-0.0,379.00117048082325,0.0,2.0,0.0598317721099397,0.0,0,0.7877569106365863,131.99922844444444,-12.91435383550349,0.21226792922601628,9.208144659700189,0.002921776585042242,0.4342890899261538,1.2228127014912993
2025-01-01 07:17:00,2.0494543510259153,1.2869730465081182,0.0,0.03415757251709859,0.0214495507751353,0.0,0.042925211838932255,0.0,0.21507013949921439,1.741458999687769,0.05,0.0,0.0,0.14751832384471866,1.1248713893300661,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035743222313596485,0.0,On,0.0393508896075726,0,On,0.018379041039589428,0,On,0.15704870431096923,0.11778652823322688,On,0,0,Off,HP On,3080.1897530075075,19.444444444444457,1.8745619053166367,0.0,1.5307444163544355,0.21071458333333334,1,2869.475169674174,2869.475169674174,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4234.584484444445,Off,0.0,0.0,37.292002075959,51.666666666666686,46.10666666666668,0.0,51.5295803585385,0.0,0.0,0.0,37.292002075959,51.54759650403193,51.556604576778646,51.5295803585385,12.43753247303448,19.49566435916136,0.0,0.0,9.236100170605994,1912.0974719270735,-1534.2185121054524,-0.0,-0.0,379.00117048082325,0.0,2.0,0.05983240205998236,0.0,0,0.7877652046830763,131.99922844444444,-12.874939455804913,0.21226364556998134,9.20833014441493,0.002921778702244098,0.4327737617394125,1.2228112954735493
