Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 05:06:00,0.1923565185570288,0.10260684222345326,0.0,0.0032059419759504796,0.0017101140370575543,0.0,0.013850621222014657,0.006614,0.12189189733501411,0.0,0.05,0.0,0.0,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.347440546974667e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.347440546974667e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.192287399302216,0.0,8.795912512904989,-1.1,9.236100170605994,-1895.6966393905493,-1472.0680725535142,-2089.385736457759,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08206373094751306,0.0,0,1.48027694523269,131.99922844444444,-68.46725338266218,0.2217055038663196,8.477857528032938,0.002812505798282647,95.02489591798557,1.2283627635847822,0.11492366975385021,-1500.8903915919836,28.822319038469413
2025-01-01 05:07:00,0.1923565185570288,0.10260684222345326,0.0,0.0032059419759504796,0.0017101140370575543,0.0,0.013850621222014657,0.006614,0.12189189733501411,0.0,0.05,0.0,0.0,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.3634904283985634e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3634904283985634e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.03198975845182,0.0,8.743432334972248,-1.1,9.236100170605994,-1861.8107841985718,-1459.5106727842947,-2060.8183517811995,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08161987563553429,0.0,0,1.472270621638148,131.99922844444444,-63.14878286724398,0.22400074067909093,8.403510495497692,0.002813137606702522,94.90814732756357,1.2290385169664717,0.11461853204604223,-1488.9669121872075,29.45623940291289
2025-01-01 05:08:00,0.1923565185570288,0.10260684222345326,0.0,0.0032059419759504796,0.0017101140370575543,0.0,0.013850621222014657,0.006614,0.12189189733501411,0.0,0.05,0.0,0.0,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.378945869769723e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.378945869769723e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.87721986851433,0.0,8.693895658384161,-1.1,9.236100170605994,-1829.302768190023,-1447.6787575820285,-2033.383312022687,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08119008964867476,0.0,0,1.4645180824788069,131.99922844444444,-58.075806617207725,0.22624371138541782,8.331363709531454,0.0028137682919200336,94.79187908492507,1.229691658483857,0.11432976170953275,-1477.7413159839193,30.062558401890836
2025-01-01 05:09:00,0.1923565185570288,0.10260684222345326,0.0,0.0032059419759504796,0.0017101140370575543,0.0,0.013850621222014657,0.006614,0.12189189733501411,0.0,0.05,0.0,0.0,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.393905944430268e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.393905944430268e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.727680417116524,-0.10565291621684736,8.647095114715466,-1.1,9.236100170605994,-1798.1169637960904,-1436.5293914652418,-2007.0132155867043,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08077366140499341,0.0,0,1.4570064921410544,131.99922844444444,-53.260098659257736,0.2284363789317861,8.261277163404667,0.0028143978699365075,94.67607998353112,1.2303233723337945,0.11405626979981975,-1467.1618060169912,30.632414551749484
2025-01-01 05:10:00,0.1923565185570288,0.10260684222345326,0.0,0.0032059419759504796,0.0017101140370575543,0.0,0.013850621222014657,0.006614,0.12189189733501411,0.0,0.05,0.0,0.0,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.408370652380199e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.408370652380199e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.583104666218162,-0.2502286671152092,8.60284695760275,-1.1,9.236100170605994,-1768.192710238637,-1426.0130560720243,-1981.6475278597572,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08036995373197231,0.0,0,1.44972435721876,131.99922844444444,-48.70153282875122,0.23058047481295504,8.193763801740477,0.0028150263559874214,94.56073629930975,1.230934720687289,0.11379708896974192,-1457.1826062216476,31.169550149623337
2025-01-01 05:11:00,0.6725893310570289,0.10260684222345326,0.47467027027027026,0.011209822184283815,0.0017101140370575543,0.00791117117117117,0.013850621222014657,0.006614,0.12189189733501411,0.48023281250000005,0.05,0.0,0.47467027027027026,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,On,11326.155429554528,18.33333333333337,0.925,2021.9506585010286,13.911214351951951,0.48023281250000005,1,12867.873275555556,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.4223399936195165e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.4223399936195165e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.4432492459595,-0.39008408737387157,8.560986481133337,-1.1,9.236100170605994,9586.686739664849,605.8622541933744,-1957.2311169013244,-0.0,-0.0,262.15635044987164,0.0,2.0,0.07997838518213499,0.0,0,1.4426611894818078,131.99922844444444,-44.393923438226494,0.23267757599382197,8.128063879899724,0.0028156537645953224,94.44583325201889,1.2315266732034076,0.11355134927417744,-1447.762816248165,31.67441194051083
2025-01-01 05:12:00,0.6725893310570289,0.10260684222345326,0.47467027027027026,0.011209822184283815,0.0017101140370575543,0.00791117117117117,0.013850621222014657,0.006614,0.12189189733501411,0.48023281250000005,0.05,0.0,0.47467027027027026,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,On,11326.155429554528,18.33333333333337,0.925,2021.9506585010286,13.911214351951951,0.48023281250000005,1,12867.873275555556,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.3962837046412155e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3962837046412155e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.70384417746717,-0.12948915586619947,8.661832953245394,-1.1,9.236100170605994,9531.945912520887,581.9534325158029,-2002.8224212821617,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08070717691905033,0.0,0,1.4558072357750462,131.99922844444444,-53.543446201350505,0.2289322690236285,8.252352104509976,0.002816280109616496,94.1948208788575,1.2304228030873883,0.11414246511962645,-1470.490638611501,30.49341262627547
2025-01-01 05:13:00,0.6725893310570289,0.10260684222345326,0.47467027027027026,0.011209822184283815,0.0017101140370575543,0.00791117117117117,0.013850621222014657,0.006614,0.12189189733501411,0.48023281250000005,0.05,0.0,0.47467027027027026,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,On,11326.155429554528,18.33333333333337,0.925,2021.9506585010286,13.911214351951951,0.48023281250000005,1,12867.873275555556,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.3711686124130814e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3711686124130814e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.955100334532265,0.0,8.756936156849331,-1.1,9.236100170605994,9479.685845310858,559.4299352875657,-2047.1705647241158,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08140651139182471,0.0,0,1.4684219278576727,131.99922844444444,-61.45536996942661,0.22538707460210552,8.371654032293147,0.002816905350406193,93.94484567015479,1.229360347212686,0.11469712545300115,-1492.0319464584309,29.511223244968203
2025-01-01 05:14:00,0.6725893310570289,0.10260684222345326,0.47467027027027026,0.011209822184283815,0.0017101140370575543,0.00791117117117117,0.013850621222014657,0.006614,0.12189189733501411,0.48023281250000005,0.05,0.0,0.47467027027027026,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,On,11326.155429554528,18.33333333333337,0.925,2021.9506585010286,13.911214351951951,0.48023281250000005,1,12867.873275555556,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.346895643592992e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.346895643592992e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.197650600675818,0.0,8.846761703322663,-1.1,9.236100170605994,9428.779475097715,538.0411528232173,-2090.3442145388512,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08207855899162114,0.0,0,1.4805444155460998,131.99922844444444,-69.18809036783253,0.2220249141572288,8.486365913267175,0.0028175294708460796,93.69582122430512,1.228336428003044,0.11521855351849666,-1512.4735099172922,28.564004239480887
2025-01-01 05:15:00,0.6725893310570289,0.10260684222345326,0.47467027027027026,0.011209822184283815,0.0017101140370575543,0.00791117117117117,0.013850621222014657,0.006614,0.12189189733501411,0.48023281250000005,0.05,0.0,0.47467027027027026,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,On,11326.155429554528,18.33333333333337,0.925,2021.9506585010286,13.911214351951951,0.48023281250000005,1,12867.873275555556,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.323464798180945e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.323464798180945e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.43198793287606,0.0,8.931692902763267,-1.1,9.236100170605994,9379.33431596047,517.733864306618,-2132.3923736856045,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08272504815330523,0.0,0,1.4922058765878337,131.99922844444444,-76.58509035832401,0.21883174444061912,8.596803448259243,0.0028181524557742725,93.4477000655702,1.2273487825902498,0.11570940923935484,-1531.8863619297056,27.66956773529509
2025-01-01 05:16:00,0.1923565185570288,0.10260684222345326,0.0,0.0032059419759504796,0.0017101140370575543,0.0,0.013850621222014657,0.006614,0.12189189733501411,0.0,0.05,0.0,0.0,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.300826539505882e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.300826539505882e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.658542320284813,0.0,9.012063330577444,-1.1,9.236100170605994,-1994.8282999696946,-1523.5046382336423,-2173.3569990705614,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08334748966058471,0.0,0,1.5034335627086488,131.99922844444444,-83.62765134900495,0.21579525927395823,8.70324464429082,0.0028187742909284584,93.20044871619054,1.2263954330684697,0.1161719962990253,-1550.3325948636677,26.82795663002519
2025-01-01 05:17:00,0.1923565185570288,0.10260684222345326,0.0,0.0032059419759504796,0.0017101140370575543,0.0,0.013850621222014657,0.006614,0.12189189733501411,0.0,0.05,0.0,0.0,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.318511131074805e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.318511131074805e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.481741687651446,0.0,8.947699463235175,-1.1,9.236100170605994,-1956.2601486080432,-1508.1409055299741,-2141.3623183384825,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08286195853441705,0.0,0,1.4946754850053754,131.99922844444444,-77.05418071943234,0.2182460175900152,8.621741770695227,0.002819394962891949,93.09856821695473,1.2271384710379583,0.1158016853614808,-1535.5542388934853,27.413333363511352
2025-01-01 05:18:00,0.1923565185570288,0.10260684222345326,0.0,0.0032059419759504796,0.0017101140370575543,0.0,0.013850621222014657,0.006614,0.12189189733501411,0.0,0.05,0.0,0.0,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.3355022092488675e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3355022092488675e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.31161314794145,0.0,8.887208875130955,-1.1,9.236100170605994,-1920.19358310736,-1493.2586180537455,-2110.7518001489784,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08239329970039884,0.0,0,1.4862217520448242,131.99922844444444,-71.59813340825325,0.22063546206075868,8.54300283809605,0.002820014580969449,92.99662696843116,1.2278543027745994,0.11545257624826993,-1521.7082879158677,28.449669862122178
2025-01-01 05:19:00,0.1923565185570288,0.10260684222345326,0.0,0.0032059419759504796,0.0017101140370575543,0.0,0.013850621222014657,0.006614,0.12189189733501411,0.0,0.05,0.0,0.0,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.351898847370194e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.351898847370194e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.147635193895766,0.0,8.83027594061649,-1.1,9.236100170605994,-1885.4550909181153,-1479.6490925233848,-2081.4124959199903,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08194022159087049,0.0,0,1.4780490663506607,131.99922844444444,-66.19894544799656,0.22296792486138997,8.466769911387871,0.0028206331597382594,92.89469253418503,1.2285450308596517,0.1151230323083857,-1508.7149080095053,29.06581548612054
2025-01-01 05:20:00,0.1923565185570288,0.10260684222345326,0.0,0.0032059419759504796,0.0017101140370575543,0.0,0.013850621222014657,0.006614,0.12189189733501411,0.0,0.05,0.0,0.0,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.367750582109844e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.367750582109844e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.98941759282758,0.0,8.776584533997184,-1.1,9.236100170605994,-1852.1166881913323,-1466.7896466270379,-2053.2574257303686,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08150177720052766,0.0,0,1.4701403457100382,131.99922844444444,-61.01561291083547,0.22524625978066812,8.392854750690457,0.002821250713073403,92.79279541434902,1.2292122166780337,0.11481138461011431,-1496.495393880996,29.70574725395825
2025-01-01 05:21:00,0.1923565185570288,0.10260684222345326,0.0,0.0032059419759504796,0.0017101140370575543,0.0,0.013850621222014657,0.006614,0.12189189733501411,0.0,0.05,0.0,0.0,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.3830078767967585e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3830078767967585e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.836626358286782,0.0,8.725895644510485,-1.1,9.236100170605994,-1820.12601685231,-1454.6722011006298,-2026.2115624355674,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08107716126967184,0.0,0,1.4624810647369806,131.99922844444444,-56.07080486661427,0.22747279993466876,8.321742658544327,0.0028218672541831854,92.69095418541922,1.2298571937902054,0.11451638648867868,-1484.9896533923527,30.31745229172303
2025-01-01 05:22:00,0.1923565185570288,0.10260684222345326,0.0,0.0032059419759504796,0.0017101140370575543,0.0,0.013850621222014657,0.006614,0.12189189733501411,0.0,0.05,0.0,0.0,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.397769804773058e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.397769804773058e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.68896939958682,-0.14436393374655054,8.677998737640953,-1.1,9.236100170605994,-1789.4292844740537,-1443.2528237259276,-2000.2089450398676,-0.0,-0.0,262.15635044987164,0.0,2.0,0.08066567296278304,0.0,0,1.4550585816633084,131.99922844444444,-51.376689884057825,0.22964951291891475,8.252641951811007,0.0028224827956522054,92.5891793839547,1.2304811268595026,0.11423693709018042,-1474.1448919044901,30.89206817856286
2025-01-01 05:23:00,0.1923565185570288,0.10260684222345326,0.0,0.0032059419759504796,0.0017101140370575543,0.0,0.013850621222014657,0.006614,0.12189189733501411,0.0,0.05,0.0,0.0,0.0,0,0.08802350889011992,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.0030543496436403507,0.0,On,0.010796271578374306,0,On,0.004527218814854182,0,On,0.07979137930859342,0.05984353448144505,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12867.873275555556,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6724.809715555556,Off,0.0,0.0,3.412036366038743e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.412036366038743e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.546184876508608,-0.2871484568247631,8.63270705735566,-1.1,9.236100170605994,-1759.9675360151723,-1432.4809844133079,-1975.1903692679039,-0.0,-0.0,262.15635044987164,0.0,2.0,0.0802666853097869,0.0,0,1.4478615871159797,131.99922844444444,-46.93351719714012,0.2317781321470803,8.185430257738599,0.0028230973494793982,92.48747686171261,1.2310850596302207,0.11397205731478842,-1463.9144052455613,31.43342083225338
