Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.3920856745104993,0.11271259730342305,0.1582234234234234,0.3920856745104993,0.11271259730342305,0.1582234234234234,0.024801856416385364,0.006614,0.15059221392744726,0.1600776041666667,0.05,0.0,0.1582234234234234,0.0,0.0,0.0981292639700897,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.0031326663011695902,0.0,0.021669190115215776,0.0,0.019753195300660935,0.0,0.08909090839171241,0.06681818129378428,0.0,0.0,3775.385143184843,16.666666666666686,0.30833333333333335,673.9835528336761,4.637071450650651,0.1600776041666667,0.3333333333333333,4289.291091851852,12867.873275555556,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6724.809715555556,0.0,0.0,3.52949111557008e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.52949111557008e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.371909761200286,-0.05925930964701343,7.5993672012269595,2.8,9.236100170605994,2709.273214688657,-1019.654985042661,-1293.6364860691826,0.0,0.0,295.64596741330166,0.0,1.9164999999999999,0.07311624662613267,0.0,0.0,1.318880983754391,126.48826065688887,-68.12140984030485,0.2470026689091697,7.590494519727602,0.0027891595167146388,-0.7458776768468615,1.2372463165330096,0.2757719422890729,-1724.9102730886905,31.271735212353192
2025-01-01 01:00:00,0.34156118515459405,0.11107795497699305,0.13654738572707098,0.34156118515459405,0.11107795497699305,0.13654738572707098,0.01776175148846333,0.006614,0.13912335033279735,0.12806208333333335,0.05,0.009968646988332256,0.12657873873873873,0.0,0.0,0.09649462164365971,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040704407479197055,0.03052830560939778,0.0,0.0,0.0028977163285818707,0.0,0.014864035159881462,0.0,0.010463854807917684,0.0,0.0879550880456826,0.06596631603426192,0.0,0.0,3020.308114547874,16.666666666666686,0.24666666666666667,539.186842266941,3.7096571605205204,0.12806208333333335,0.26666666666666666,3431.4328734814817,12867.873275555556,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6724.809715555556,220.39965356349617,33.323201324991864,3.524473876363269e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.08058710790878022,220.39965356349617,220.39965356349617,3.524473876363269e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.422076860562118,-0.047696746969507466,7.897561763900906,2.5,9.236100170605994,1946.0303430916285,-924.9909020133506,-1287.9608443662623,0.0,0.0,282.72747410250736,0.0,2.0,0.07093795409284534,0.0,0.0,1.2795886413301827,131.99922844444444,-69.04440119249077,0.24638091352058417,7.617100786951562,0.0027908878640203207,9.509038580561718,1.2370909097818625,0.2175077214330419,-1493.1483353119993,28.97059103170778
2025-01-01 02:00:00,0.3223493740870573,0.10417239635726853,0.12657873873873873,0.3223493740870573,0.10417239635726853,0.12657873873873873,0.013693987906956178,0.006614,0.12397930284676781,0.12806208333333335,0.05,0.0,0.12657873873873873,0.0,0.0,0.0895890630239352,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.0028977163285818707,0.0,0.010796271578374306,0.0,0.004527218814854182,0.0,0.07979137930859342,0.05984353448144505,0.0,0.0,3020.308114547874,16.666666666666686,0.24666666666666667,539.186842266941,3.7096571605205204,0.12806208333333335,0.26666666666666666,3431.4328734814817,12867.873275555556,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6724.809715555556,0.0,0.0,3.5313338797335644e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.5313338797335644e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.353455706819926,-0.06195465810395016,8.456317273259309,1.6500000000000001,9.236100170605994,1876.9206066504048,-792.7601387316814,-1344.2517842220918,0.0,0.0,264.0871226465669,0.0,2.0,0.069788578920278,0.0,0.0,1.2588560527709025,131.99922844444444,-63.222846321944544,0.2480192433969951,7.591625589089605,0.0027972844521380537,24.209234638446045,1.2373792234634373,0.15301631477343236,-1357.4182281708006,25.471247172178245
2025-01-01 03:00:00,0.4332033609327887,0.10338961929036089,0.23733513513513513,0.4332033609327887,0.10338961929036089,0.23733513513513513,0.013537354591897699,0.006614,0.12293560009089097,0.24011640625000003,0.05,0.0,0.23733513513513513,0.0,0.0,0.08880628595702755,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03861700196744336,0.028962751475582513,0.0,0.0,0.0027410830135233917,0.0,0.010796271578374306,0.0,0.004527218814854182,0.0,0.07979137930859342,0.05984353448144505,0.0,0.0,5663.077714777264,18.33333333333337,0.4625,1010.9753292505143,6.955607175975976,0.24011640625000003,0.5,6433.936637777778,12867.873275555556,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6724.809715555556,0.0,0.0,3.372734796829807e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.372734796829807e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.939391738179648,-0.12825004910445661,8.719539122384724,1.6500000000000001,9.236100170605994,4214.5759705249675,-660.3157953874293,-1616.9382404944563,0.0,0.0,262.88678657563156,0.0,2.0,0.07581073971027803,0.0,0.0,1.367484623212367,131.99922844444444,-94.45029033347222,0.22499479608936074,8.356642404604758,0.0028046633755019553,-11.266465107822283,1.2306346565809456,0.1875076738969035,-1697.2283694178286,25.937244779884985
2025-01-01 04:00:00,0.36012473630191183,0.10260684222345326,0.1661345945945946,0.36012473630191183,0.10260684222345326,0.1661345945945946,0.013537354591897699,0.006614,0.12189189733501411,0.168081484375,0.05,0.0,0.1661345945945946,0.0,0.0,0.08802350889011992,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.0027410830135233917,0.0,0.010796271578374306,0.0,0.004527218814854182,0.0,0.07979137930859342,0.05984353448144505,0.0,0.0,3964.154400344085,18.33333333333337,0.32375000000000004,707.68273047536,4.868925023183182,0.168081484375,0.35,4503.755646444445,12867.873275555556,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6724.809715555556,0.0,0.0,3.361786366914051e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.361786366914051e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.04892797720208,-0.06369267048132693,8.39229291187089,0.55,9.236100170605994,2332.5172871815284,-878.5689478236974,-1820.1863275523842,0.0,0.0,261.8430838197547,0.0,2.0,0.07890823753664795,0.0,0.0,1.4233577180295696,131.99922844444444,-73.29386942992679,0.22260019832685052,8.39527136276082,0.0027962406597743465,25.528835878274382,1.2295984125763766,0.16997916692743192,-1618.1257886257556,31.87411032669819
2025-01-01 05:00:00,0.3684418831403622,0.10260684222345326,0.17404576576576578,0.36844188314036214,0.10260684222345326,0.17404576576576575,0.013850621222014657,0.006614,0.12189189733501411,0.17608536458333335,0.05,0.0,0.17404576576576578,0.0,0.0,0.08802350889011992,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.003054349643640351,0.0,0.010796271578374306,0.0,0.004527218814854182,0.0,0.07979137930859342,0.05984353448144505,0.0,0.0,4152.923657503327,18.33333333333337,0.33916666666666667,741.3819081170438,5.100778595715715,0.17608536458333335,0.36666666666666664,4718.220201037037,12867.873275555556,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6724.809715555556,0.0,0.0,3.3598932404683206e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.3598932404683206e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.067826205701177,-0.05697656806822682,8.638278044029489,-0.25000000000000006,9.236100170605994,2412.9883632022807,-949.189247053487,-1936.7467049511158,0.0,0.0,262.15635044987164,0.0,2.0,0.08022884536575615,0.0,0.0,1.4471790249644558,131.99922844444444,-65.3449397998017,0.2241836178608921,8.42911654597914,0.002821038417216398,30.92765030931802,1.2288831942863567,0.15135830388183502,-1721.941451116241,31.37029594571036
2025-01-01 06:00:00,0.3789247521480954,0.10417239635726853,0.18195693693693693,0.3789247521480954,0.10417239635726853,0.18195693693693693,0.014242204509660857,0.006614,0.12397930284676781,0.1840892447916667,0.05,0.0,0.18195693693693693,0.0,0.0,0.0895890630239352,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.0034459329312865493,0.0,0.010796271578374306,0.0,0.004527218814854182,0.0,0.07979137930859342,0.05984353448144505,0.0,0.0,4341.692914662569,18.33333333333337,0.35458333333333336,775.0810857587276,5.3326321682482485,0.1840892447916667,0.38333333333333336,4932.68475562963,12867.873275555556,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6724.809715555556,0.0,0.0,3.360154959213762e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.360154959213762e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.06522696092828,-0.05926752413708124,8.193783331643736,0.3,9.236100170605994,2690.8638931356545,-1026.9655145926195,-1850.48925486345,0.0,0.0,264.63533924927157,0.0,2.0,0.07924559828667303,0.0,0.0,1.4294430779653482,131.99922844444444,-64.97510591273641,0.2238338089347051,8.422197526851075,0.0028161390041065693,-19.505398496665503,1.2288978454983983,0.1775699269630549,-1838.2446020742004,36.198001722853526
2025-01-01 07:00:00,0.45083845929581023,0.11646612860319339,0.2336996385904792,0.45083845929581023,0.11646612860319339,0.23369963859047918,0.05138907113805679,0.006614,0.1507422631577534,0.192093125,0.05,0.0438315304823711,0.18986810810810809,0.0,0.0,0.10188279526986005,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.00321098295869883,0.0,0.04817808817935796,0.0,0.014898536131273276,0.0,0.09409561679140621,0.07057171259355463,0.0,0.0,4530.462171821811,18.33333333333337,0.37000000000000005,808.7802634004114,5.56448574078078,0.192093125,0.4,5147.149310222222,12867.873275555556,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6724.809715555556,969.0837828623519,146.52007602998972,3.3609128687809665e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.3543365795703407,969.0837828623519,969.0837828623519,3.3609128687809665e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.057645314019307,-0.061859116472344704,8.00401058818151,-0.55,9.236100170605994,2794.8880467263457,-1187.5134442611509,-2001.8672300229157,0.0,0.0,327.5438695648562,2.128050059834496,2.0,0.08156642595075338,0.0,0.0,1.4713064888209144,131.99922844444444,-61.250764637406206,0.22384207407485943,8.41701323656986,0.0028148489842145866,24.703743422146832,1.2289309109869897,0.17989613993710857,-2034.0170968680509,37.72338920648892
2025-01-01 08:00:00,0.49658521138541406,0.1288821906204531,0.2013300217166656,0.49658521138541406,0.1288821906204531,0.20133002171666559,0.08991484469092237,0.006614,0.1819748823194917,0.168081484375,0.05,0.03519542712207102,0.1661345945945946,0.0,0.0,0.11429885728711976,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.0024278163834064326,0.0,0.08748702830751594,0.0,0.02957640593666529,0.0,0.10960666339187566,0.08220499754390671,0.0,0.0,3964.154400344085,18.33333333333337,0.32375000000000004,707.68273047536,4.868925023183182,0.168081484375,0.35,4503.755646444445,12867.873275555556,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6724.809715555556,778.1457156425477,117.65130263721615,3.3575988677133255e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.28452182996365255,778.1457156425477,778.1457156425477,3.3575988677133255e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.090794044932824,-0.05517414513279893,7.462220894690714,-1.4,9.236100170605994,2156.865443369949,-1491.3214731276296,-2172.509668930402,0.0,0.0,396.2164890174272,131.17783929608842,2.0,0.08429797877846879,0.0,0.0,1.5205786170664413,131.99922844444444,-30.995777061161537,0.2252947462905634,8.463010297818505,0.0028378092785353993,95.56434686662266,1.2293512108244506,0.19125620319196715,-2240.669305166746,41.6651015637567
2025-01-01 09:00:00,0.5336940605764257,0.1314910279777403,0.23429233362568128,0.5336940605764255,0.1314910279777403,0.23429233362568125,0.09995652762124321,0.006614,0.19303428816351567,0.1840892447916667,0.05,0.05233539668874433,0.18195693693693693,0.0,0.0,0.11690769464440696,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.001957916438230994,0.0,0.09799861118301222,0.0,0.037157361970972996,0.0,0.11308511320159191,0.08481383490119392,0.0,0.0,4341.692914662569,18.33333333333337,0.35458333333333336,775.0810857587276,5.3326321682482485,0.1840892447916667,0.38333333333333336,4932.68475562963,12867.873275555556,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6724.809715555556,1157.0981812083548,174.94680695620724,3.358181748238407e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.42308231652109607,1157.0981812083548,1157.0981812083548,3.358181748238407e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.084974788767664,-0.05493831356090576,7.34439460330748,-0.85,9.236100170605994,2708.810900711602,-1228.695717078919,-2070.7757133623,0.0,0.0,406.0851505370919,381.68561011188524,1.8335000000000001,0.0827766496921599,0.0,0.0,1.4931366722928692,121.01029267644444,31.808548874240746,0.22961698298012218,8.524836708586589,0.002890018073352875,159.65119627559113,1.2299539128787955,0.18889556180938724,-2044.978643288689,41.20184045104225
