Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.49960137544342226,0.3264434383623018,0.26152205882352936,0.49960137544342226,0.32644343836230183,0.26152205882352936,0.05436155464262244,0.4452398208007998,0.0,0.0,0.26152205882352936,0.0,0.3264434383623018,0.0,1.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.02105986842105263,0.0,0.03330168622156981,0.0,0.009981902984397264,0.0,0.3762630773048304,0.2821973079786227,0.0,0.0,5211.830104444444,19.444444444444457,0.34000000000000014,0.0,7.66445603594771,0.0,0.5,5211.830104444444,10423.660208888889,0.0,0.0,80.46569937658019,51.66666666666668,46.10666666666668,0.0,49.067512023061724,0.0,0.0,0.0,125.72765527590654,49.10536183059127,49.12428673435605,49.067512023061724,12.43753247303448,19.116952024974985,-0.06351640560313836,2.8,3646.87450088955,-2042.8068762675298,0.0,0.0,539.2625742543064,0.0,1.0,0.09605194984936993,0.0,0.0,1.2430123522767396,65.99961422222222,-61.41130154167036,0.20732879928550693,8.883021486623651,0.002783497617192313,-71.55627484223169,1.225629972695923
2025-01-01 01:00:00,0.496547014299054,0.32533728510270987,0.24408725490196073,0.496547014299054,0.32533728510270987,0.2440872549019607,0.05278206451104349,0.4437649497880105,0.0,0.0,0.24408725490196073,0.0,0.32533728510270987,0.0,1.0,0.0,0.0,0.0,0.0,0.05751996949878289,0.04313997712408715,0.0,0.0,0.01948037828947368,0.0,0.03330168622156981,0.0,0.009981902984397264,0.0,0.3762630773048304,0.2821973079786227,0.0,0.0,4864.374764148148,19.444444444444457,0.3173333333333334,0.0,7.153492300217863,0.0,0.4666666666666667,4864.374764148148,10423.660208888889,0.0,0.0,78.28149712401982,51.66666666666668,46.10666666666668,0.0,48.32696042954365,0.0,0.0,0.0,122.31483925628096,48.36320665134177,48.38132976224083,48.32696042954365,12.43753247303448,19.188837387317424,-0.04284775153205036,2.5,3430.898119928907,-1903.2005529317296,0.0,0.0,536.2082131099381,0.0,1.0,0.08757794603259948,0.0,0.0,1.1333499098796371,65.99961422222222,-66.48430439744915,0.20502943990610517,8.895410999381623,0.002764831747858737,-51.02899154835989,1.2254017347256543
2025-01-01 02:00:00,0.4950721432862647,0.32423113184311786,0.38356568627450977,0.49507214328626475,0.32423113184311786,0.3835656862745097,0.05278206451104349,0.44229007877522125,0.0,0.0,0.38356568627450977,0.0,0.32423113184311786,0.0,1.0,0.0,0.0,0.0,0.0,0.05604509848599359,0.042033823864495175,0.0,0.0,0.01948037828947368,0.0,0.03330168622156981,0.0,0.009981902984397264,0.0,0.3762630773048304,0.2821973079786227,0.0,0.0,7644.017486518519,21.111111111111143,0.49866666666666687,0.0,11.241202186056642,0.0,0.7333333333333333,7644.017486518519,10423.660208888889,0.0,0.0,72.67614423636263,51.66666666666668,46.10666666666668,0.0,47.629009771942314,0.0,0.0,0.0,113.5564753693166,47.654492802530754,47.66723431782498,47.629009771942314,12.43753247303448,20.569436577128133,-0.2253307853598742,1.6500000000000001,6027.343624052158,-2063.5108756998584,0.0,0.0,534.7333420971488,0.0,1.0,0.08324570599005217,0.0,0.0,1.0772862079520957,65.99961422222222,-87.89632886365143,0.18760320121321925,9.516003850938006,0.0027542081370262083,-24.78167318014312,1.2196534916581037
2025-01-01 03:00:00,0.4925442788524228,0.3231249785835259,0.2963916666666666,0.49254427885242275,0.3231249785835259,0.29639166666666655,0.051729071089990857,0.44081520776243194,0.0,0.0,0.2963916666666666,0.0,0.3231249785835259,0.0,1.0,0.0,0.0,0.0,0.0,0.05457022747320427,0.040927670604903196,0.0,0.0,0.018427384868421052,0.0,0.03330168622156981,0.0,0.009981902984397264,0.0,0.3762630773048304,0.2821973079786227,0.0,0.0,5906.740785037036,21.111111111111143,0.38533333333333347,0.0,8.686383507407406,0.0,0.5666666666666667,5906.740785037036,10423.660208888889,0.0,0.0,70.2944379319496,51.66666666666668,46.10666666666668,0.0,46.95233233960495,0.0,0.0,0.0,109.83505926867124,46.98882451908755,47.00707060882885,46.95233233960495,12.43753247303448,20.790980218258984,-0.05851296181350752,1.6500000000000001,4166.88182446968,-2203.1587748121333,0.0,0.0,532.2054776633069,0.0,1.0,0.08803690838478886,0.0,0.0,1.139289361123428,65.99961422222222,-68.90566341853,0.18442153890274396,9.608579776867519,0.002746355568216101,-60.01148561852262,1.2187362146794556
2025-01-01 04:00:00,0.4910694078396335,0.3220188253239339,0.36900115766711206,0.4910694078396335,0.3220188253239339,0.36900115766711206,0.051729071089990857,0.4393403367496426,0.0,0.04645728511809253,0.3225438725490195,0.0,0.3220188253239339,0.0,1.0,0.0,0.0,0.0,0.0,0.053095356460414966,0.03982151734531121,0.0,0.0,0.018427384868421052,0.0,0.03330168622156981,0.0,0.009981902984397264,0.0,0.3762630773048304,0.2821973079786227,0.0,0.0,6427.923795481481,21.111111111111143,0.4193333333333335,0.0,9.452829111002176,0.0,0.6166666666666667,6427.923795481481,10423.660208888889,1055.056,0.0,69.27938976040154,51.66666666666668,46.10666666666668,0.0,46.5702808412522,0.0,0.0,1055.056,108.24904650062741,46.60307974939756,46.61947920347023,46.5702808412522,12.43753247303448,20.8344429594183,-0.056608417210954144,0.55,4505.768082112566,-2393.420969804598,0.0,0.0,530.7306066505176,0.0,1.0,0.08996279821244622,0.0,0.0,1.16421238297417,65.99961422222222,-59.46535021483439,0.18246188445817837,9.601102890301924,0.0027255908053690652,-14.733049828531536,1.2179996488496365
2025-01-01 05:00:00,0.4931753946817387,0.3220188253239339,0.27895686274509796,0.49317539468173865,0.3220188253239339,0.27895686274509796,0.05383505793209612,0.4393403367496426,0.0,0.0,0.27895686274509796,0.0,0.3220188253239339,0.0,1.0,0.0,0.0,0.0,0.0,0.053095356460414966,0.03982151734531121,0.0,0.0,0.020533371710526313,0.0,0.03330168622156981,0.0,0.009981902984397264,0.0,0.3762630773048304,0.2821973079786227,0.0,0.0,5559.285444740741,21.111111111111143,0.3626666666666668,0.0,8.175419771677557,0.0,0.5333333333333333,5559.285444740741,10423.660208888889,0.0,0.0,83.50637749820403,51.66666666666668,46.10666666666668,0.0,51.909131834846214,0.0,0.0,0.0,130.47871484094378,51.935321637074225,51.94841653818823,51.909131834846214,12.43753247303448,20.814143516870296,-0.05949622679095601,-0.25000000000000006,3576.442719558009,-2463.0197423255013,0.0,0.0,532.8365934926229,0.0,1.0,0.08885436898469669,0.0,0.0,1.149868153378853,65.99961422222222,-52.65957634985357,0.18323092939141647,9.598413817412618,0.0027350627684033604,0.5687767463969493,1.2174654734452102
2025-01-01 06:00:00,0.4987576202599489,0.32423113184311786,0.33997867647058816,0.4987576202599489,0.32423113184311786,0.33997867647058816,0.0564675414847277,0.44229007877522125,0.0,0.0,0.33997867647058816,0.0,0.32423113184311786,0.0,1.0,0.0,0.0,0.0,0.0,0.05604509848599359,0.042033823864495175,0.0,0.0,0.02316585526315789,0.0,0.03330168622156981,0.0,0.009981902984397264,0.0,0.3762630773048304,0.2821973079786227,0.0,0.0,6775.379135777778,21.111111111111143,0.44200000000000017,0.0,9.963792846732023,0.0,0.65,6775.379135777778,10423.660208888889,0.0,0.0,81.39670270580999,51.66666666666668,46.10666666666668,0.0,51.134692190993675,0.0,0.0,0.0,127.1823479778281,51.164567259534934,51.17950479380557,51.134692190993675,12.43753247303448,20.829474271720944,-0.049696142827088965,0.3,4850.599504066509,-2409.0974851580104,0.0,0.0,538.418819070833,0.0,1.0,0.08930417940520873,0.0,0.0,1.1556891690870825,65.99961422222222,-54.10096562409119,0.18214681017039605,9.590148566127427,0.002721440594355009,-53.24828245059368,1.2174118601924062
2025-01-01 07:00:00,0.9960337187950895,0.4477079399225107,0.2702394607843137,0.9960337187950895,0.4477079399225106,0.27023946078431366,0.3282590942308223,0.6677746245642673,0.0,0.0,0.2702394607843137,0.0,0.4477079399225107,0.0,1.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.021586365131578945,0.0,0.30667272909924326,0.0,0.07083070466758624,0.0,0.5379490793851089,0.40346180953883154,0.0,0.0,5385.557774592593,21.111111111111143,0.3513333333333335,0.0,7.919937903812634,0.0,0.5166666666666667,5385.557774592593,10423.660208888889,0.0,0.0,78.63235248260074,51.66666666666668,46.10666666666668,0.0,50.31145764202059,0.046626248322426074,122.75388041699057,0.0,122.86305075406365,50.144981755908425,50.3502445345249,50.02295692034804,12.43753247303448,20.840866186806696,-0.056679585178602804,-0.55,3778.2663135986054,-2579.934797139604,0.0,0.0,1024.3768974603543,2.8314889140605173,1.0,0.09144320040511165,0.0,0.0,1.1833703304672347,65.99961422222222,-51.733561314737116,0.18142350643232652,9.585133010918437,0.0027124098381066876,3.455153191767812,1.2173715445148463
2025-01-01 08:00:00,0.9041272675192443,0.42395863634056913,0.3225438725490195,0.9041272675192443,0.42395863634056913,0.3225438725490195,0.2699174538018299,0.6342098137174143,0.0,0.0,0.3225438725490195,0.0,0.42395863634056913,0.0,1.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.016321398026315787,0.0,0.25359605577551414,0.0,0.06893163192998865,0.0,0.5048084702630642,0.378606352697298,0.0,0.0,6427.923795481481,21.111111111111143,0.4193333333333335,0.0,9.452829111002176,0.0,0.6166666666666667,6427.923795481481,10423.660208888889,0.0,0.0,73.7391550975497,51.66666666666668,46.10666666666668,0.0,49.35323134415956,0.09539241941219544,245.50776083398114,0.0,115.2174298399214,48.24312709159708,49.35323134415956,47.68807496531585,12.43753247303448,20.788961417506343,-0.05857529717023689,-1.4,4557.908495640725,-2770.9814005515686,0.0,0.0,918.2854352964297,152.84155067481413,0.749925,0.094456471850171,0.0,0.0,1.2223652038960962,49.4947606956,-17.31933458561764,0.18268387641961237,9.57564231010326,0.0027213846225009916,74.1493818887098,1.2181516160114907
2025-01-01 09:00:00,1.046235639417294,0.45609498458012754,0.3476682693144679,1.046235639417294,0.45609498458012754,0.34766826931446787,0.3389177561070127,0.7073178833102814,0.0,0.07742880853015421,0.2702394607843137,0.0,0.45609498458012754,0.0,1.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.013162417763157892,0.0,0.3257553383438548,0.0,0.0991912372034445,0.0,0.5476569345824754,0.41074270093685644,0.0,0.0,5385.557774592593,21.111111111111143,0.3513333333333335,0.0,7.919937903812634,0.0,0.5166666666666667,5385.557774592593,10423.660208888889,1758.4266666666665,0.0,77.3615591786476,51.66666666666668,46.10666666666668,0.0,50.69006416856193,0.2691546728308089,735.9009561119967,1758.4266666666665,120.87743621663687,49.57783002535791,50.69164736104431,49.02012976127352,12.43753247303448,20.834710859705947,-0.05630236009230606,-0.85,3838.2843778694005,-2669.1335155950287,0.0,0.0,1073.899268218743,469.50917470483677,1.0,0.09320820015733608,0.0,0.0,1.206211267035632,65.99961422222222,47.96085065309365,0.18474462423346238,9.642024782068898,0.002758584901772579,173.6838755057375,1.218546080677802
