Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.46407144371183146,0.1154085230498056,0.2386004166666667,0.46407144371183146,0.1154085230498056,0.2386004166666667,0.01829726603090389,0.1574070249031498,0.27836715277777774,0.010000000000000002,0.0,0.2386004166666667,0.0,0.11249185638313894,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.004021034356725146,0.0,0.00048354188227286006,0.0,0.013792689791905888,0.0,0.00741788305896451,0.0,0.10824103160911139,0.08118077370683352,4882.816672577436,16.444444444444485,0.2533333333333333,989.7016181262667,6.9926889224074085,0.27836715277777774,0.31666666666666665,5594.151137925926,17665.740435555555,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1457.4426355555556,0.0,0.0,88.23812898154992,51.66666666666668,46.10666666666668,0.0,50.011005340178215,0.09442267057167761,250.1808365513245,0.0,137.87207653367173,48.986163797240344,50.01192056143166,48.47282780451797,12.43753247303448,16.125523751114756,-0.06684668751727797,7.306981185731863,1.8596029952969033,-0.6131807385091784,2.8,9.236100170605994,4074.2856209884735,-2064.924596719974,675.4218165506833,1236.761611673782,-1048.4331369632616,0.0,0.0,366.1262613880826,0.0,3.0,0.060356500513968334,0.0,0.0,0.5648771290086962,197.99884266666666,-126.22417601378336,0.2726761079419395,7.761119441561546,0.0030322261570650474,26.114638010714796,1.2381186491017515,0.5301448060504177,-3114.054156619771,59.42794177353014,0.5436834545663999,666.3079664846695,9.113850066013876,0.33234008718412994,1483.4082358732126,-246.6466241994305
2025-01-01 01:00:00,0.5012730593196719,0.11462574598289797,0.2762741666666667,0.5012730593196719,0.11462574598289797,0.2762741666666667,0.015242872481101588,0.15371032572745913,0.32231986111111116,0.010000000000000002,0.0,0.2762741666666667,0.0,0.11170907931623132,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040704407479197055,0.03052830560939778,0.0,0.0,0.0037194567799707597,0.0,0.0003903028646148646,0.0,0.011133112836515963,0.0,0.004764886639150716,0.0,0.10824103160911139,0.08118077370683352,5653.787726142295,16.444444444444485,0.2933333333333333,1145.9702946725195,8.09679769962963,0.32231986111111116,0.36666666666666664,6477.438159703704,17665.740435555555,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1457.4426355555556,0.0,0.0,85.465308385656,51.66666666666668,46.10666666666668,0.0,49.082506247376536,0.0,0.0,0.0,133.53954435258748,47.97674507598232,49.082506247376536,47.42386449028522,12.43753247303448,16.164335505571106,-0.05174788873521165,7.6378208485869585,2.8566865243635604,0.760443919531614,2.5,9.236100170605994,4889.359482147102,-1527.2148984288388,-245.48215268053613,402.59813243475014,-995.6317312805406,0.0,0.0,359.3751686625896,0.0,3.0,0.055921875110284694,0.0,0.0,0.523373422781028,197.99884266666666,-128.17168137724133,0.2725322245075463,7.787059094547461,0.0030380652835933944,37.130048639026384,1.2380082329392472,0.4174998653202425,-2728.533065215526,55.347872114168176,0.5436834545663999,-254.05117595698388,8.569023276447759,0.24640264282248595,603.8939626957895,-201.29583026103944
2025-01-01 02:00:00,0.45057312357920803,0.11117254872826554,0.2773148209317438,0.4505731235792081,0.11117254872826554,0.2773148209317438,0.01423990852192909,0.14796606227950124,0.27836715277777774,0.010000000000000002,0.03871440426507711,0.2386004166666667,0.0,0.10825588206159888,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.0037194567799707597,0.0,0.000356332059731719,0.0,0.010164119682226611,0.0,0.003624886197369343,0.0,0.10468047135881167,0.07851035351910873,4882.816672577436,16.444444444444485,0.2533333333333333,989.7016181262667,6.9926889224074085,0.27836715277777774,0.31666666666666665,5594.151137925926,17665.740435555555,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1457.4426355555556,879.2133333333333,0.0,90.96620954386009,51.66666666666668,46.10666666666668,0.0,50.49626593193194,0.033126271223057696,83.27937435886557,879.2133333333333,142.1347024122814,50.06631866962357,50.51229557456615,49.835315395835174,12.43753247303448,16.219029364953446,-0.04374260890131456,8.21383714031199,2.578409654287665,1.1362104742434223,1.6500000000000001,9.236100170605994,4114.549967102391,-1466.1338099248965,-651.0554520127572,-77.83709060245316,-997.8191571649819,0.0,0.0,352.87718047298017,0.0,3.0,0.052296137967023815,0.0,0.0,0.4894401103691958,197.99884266666666,-123.3247287830434,0.2724478432237717,7.824706369219579,0.0030477085821085186,54.13428631387481,1.2377672112720615,0.29285835247770653,-2505.1559328277517,49.320504776588606,0.5436834545663999,-660.99744735831,9.941995345552666,0.14458691760021108,117.68643210105566,-195.5235227035088
2025-01-01 03:00:00,0.42976505125644654,0.1069182254173157,0.22604250000000004,0.4297650512564465,0.10691822541731569,0.22604250000000004,0.014038856804092833,0.14200994445235368,0.26371625,0.010000000000000002,0.0,0.22604250000000004,0.0,0.10400155875064904,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03861700196744336,0.028962751475582513,0.0,0.0,0.003518405062134503,0.0,0.000356332059731719,0.0,0.010164119682226611,0.0,0.003341199451488264,0.0,0.10005174303342206,0.07503880727506652,4625.82632138915,16.444444444444485,0.23999999999999996,937.6120592775158,6.624652663333334,0.26371625,0.3,5299.722130666666,17665.740435555555,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1457.4426355555556,0.0,0.0,93.52505675473444,51.66666666666668,46.10666666666668,0.0,51.018663339869946,0.0,0.0,0.0,146.13290117927258,51.05179589578291,51.0683621737394,51.018663339869946,12.43753247303448,16.196723545743104,-0.048333403289901995,8.073892228553872,2.2994573175265653,1.1297594279059504,1.6500000000000001,9.236100170605994,3815.078110407432,-1935.307404388797,-459.3810939445133,8.315819766938892,-1038.9329087937713,0.0,0.0,347.04402191077367,0.0,3.0,0.054615774782856744,0.0,0.0,0.5111496159520673,197.99884266666666,-118.85932409872058,0.2737597759923779,7.826331316663773,0.0030581133030230844,27.782455059412545,1.2378548045952862,0.35665120511286924,-2928.9275846548903,56.00812098857716,0.5436834545663999,-469.7101430594368,10.329049114923503,0.1792051619983153,218.1048438526398,-209.7890240857009
2025-01-01 04:00:00,0.4287213485005696,0.10613544835040806,0.22604250000000004,0.42872134850056964,0.10613544835040806,0.22604250000000004,0.014038856804092833,0.1409662416964768,0.26371625,0.010000000000000002,0.0,0.22604250000000004,0.0,0.10321878168374139,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.003518405062134503,0.0,0.000356332059731719,0.0,0.010164119682226611,0.0,0.003341199451488264,0.0,0.10005174303342206,0.07503880727506652,4625.82632138915,16.444444444444485,0.23999999999999996,937.6120592775158,6.624652663333334,0.26371625,0.3,5299.722130666666,17665.740435555555,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1457.4426355555556,0.0,0.0,91.26340986005198,51.66666666666668,46.10666666666668,0.0,50.15305209990577,0.0,0.0,0.0,142.59907790633122,50.18767153079022,50.20498124623244,50.15305209990577,12.43753247303448,16.175395040310402,-0.050063626909499025,7.809245246649221,2.2095025221248745,1.1855527121997322,0.55,9.236100170605994,3700.952126059329,-1816.7675323076537,-1178.16140780996,-262.57919044179073,-1157.8189921247456,0.0,0.0,346.00031915489683,0.0,3.0,0.056353685490734474,0.0,0.0,0.5274147407154264,197.99884266666666,-113.0555223599727,0.2743198874009292,7.816713134601901,0.0030617187771453036,50.208016606685625,1.237362502547452,0.32263197569406227,-2814.912788017588,60.533196432418514,0.5436834545663999,-1188.7714068536384,10.609999043678295,0.19016546698422124,-54.53881543763236,-208.04037500415834
2025-01-01 05:00:00,0.6892949996900394,0.10954023408975715,0.22604250000000004,0.6892949996900394,0.10954023408975715,0.22604250000000004,0.023851749729022192,0.3917269999610172,0.26371625,0.010000000000000002,0.0,0.22604250000000004,0.0,0.10662356742309048,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.24443486813800883,0.0,0.0039205084978070175,0.0,0.0006750793991671919,0.0,0.01925616183204798,0.0,0.00512737525888765,0.0,0.10459145735255418,0.07844359301441561,4625.82632138915,16.444444444444485,0.23999999999999996,937.6120592775158,6.624652663333334,0.26371625,0.3,5299.722130666666,17665.740435555555,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1457.4426355555556,0.0,0.0,89.03228325411466,51.66666666666668,46.10666666666668,0.0,49.30770873705252,0.0,0.0,0.0,139.11294258455416,49.34462061275711,49.363076550609414,49.30770873705252,12.43753247303448,16.16373838666428,-0.05305607285490789,7.950782262750718,1.0229866700768377,0.5337946693182875,-0.25000000000000006,9.236100170605994,3837.6279740389277,-1990.7145564255802,-898.9771654346966,-357.4795491578314,-1215.9303527117613,0.0,0.0,537.8144272633848,0.0,3.0,0.05626274335474449,0.0,0.0,0.5265636122993239,197.99884266666666,-110.08242190184637,0.27590756018607315,7.827501014462627,0.0030787712481420764,76.7267580579905,1.2367785270611833,0.28536344445942186,-2986.7840106104795,58.457394907383794,0.5436834545663999,-912.1920863974169,13.214920962720148,0.14989533807567995,-122.2472560102444,-235.232293147587
2025-01-01 06:00:00,0.4942596885287602,0.12125338493692661,0.22604250000000004,0.4942596885287602,0.12125338493692661,0.22604250000000004,0.05179718011926884,0.1687462584094913,0.26371625,0.010000000000000002,0.0,0.22604250000000004,0.0,0.11833671827025995,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.00442313779239766,0.0,0.0016045784434166657,0.0,0.045769463883454514,0.0,0.010963967382477997,0.0,0.1181215863036931,0.0885911897277698,4625.82632138915,16.444444444444485,0.23999999999999996,937.6120592775158,6.624652663333334,0.26371625,0.3,5299.722130666666,17665.740435555555,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1457.4426355555556,0.0,0.0,85.77463870865115,51.66666666666668,46.10666666666668,0.0,48.424641112985135,0.07607956223777804,190.2059784739522,0.0,134.02287298226742,48.10733157245485,48.44195391112119,47.93136400405365,12.43753247303448,16.14340891530539,-0.05930660962203375,7.507367996529039,1.490028350695332,0.2107925653872113,0.3,9.236100170605994,3755.794084692036,-2183.68499153908,-838.9565998566127,-203.01452978128324,-1167.3819466007453,0.0,0.0,410.2737701541683,0.0,3.0,0.056060872770474515,0.0,0.0,0.5246743033582374,197.99884266666666,-112.92406025053698,0.27701368135576676,7.82766646137881,0.003087110785098047,19.964764843484144,1.2368592452738378,0.3372172774459657,-3186.6695931720665,65.3725423554706,0.5436834545663999,-850.2624703108322,11.30587045421949,0.16257705809873813,24.1940574912773,-227.20858727256055
2025-01-01 07:00:00,0.6256598513174065,0.1412114581136964,0.3101735351180926,0.6256598513174065,0.1412114581136964,0.3101735351180926,0.10025672268526249,0.20773417029881064,0.30766895833333335,0.010000000000000002,0.04645728511809253,0.26371625000000004,0.0,0.13829479144702972,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.004121560215643275,0.0,0.0032561377872036396,0.0,0.09287902468241559,0.0,0.02334111503610433,0.0,0.14264494502763242,0.10698370877072429,5396.797374954009,16.444444444444485,0.27999999999999997,1093.8807358237684,7.728761440555556,0.30766895833333335,0.35,6183.009152444444,17665.740435555555,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1457.4426355555556,1055.056,0.0,89.68698868733479,51.66666666666668,46.10666666666668,0.0,51.12060200728454,0.21793004411449882,596.6641595011727,1055.056,140.1359198239606,49.47387218539291,51.12060200728454,48.65050727444711,12.43753247303448,16.12863472047538,-0.06797041767554614,7.303021538738621,1.0410417290140184,-0.027780135570218713,-0.55,9.236100170605994,4511.353086577701,-2385.9343734535714,-1127.860173796121,-357.9241470327714,-1271.1303712191614,0.0,0.0,496.0045894988055,4.7569208430267516,3.0,0.05777182279778253,0.0,0.0,0.5406871028259506,197.99884266666666,-110.31850665595195,0.2778419020691799,7.827999487534288,0.0030934083788593746,48.60945438549046,1.2369177891761542,0.3416655853026343,-3546.956154672437,67.14104539509736,0.5436834545663999,-1140.2268718565438,12.366698060422893,0.1685004681512862,-130.99368022658658,-226.9304668061848
2025-01-01 08:00:00,0.616251703461554,0.1392570544881861,0.26371625000000004,0.6162517034615541,0.1392570544881861,0.26371625000000004,0.09220937672316792,0.2063733684050528,0.30766895833333335,0.010000000000000002,0.0,0.26371625000000004,0.0,0.13634038782151942,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.0031163016264619883,0.0,0.003017619369939,0.0,0.08607545572676695,0.0,0.024586184643026848,0.0,0.13899537077107518,0.10424652807830635,5396.797374954009,16.444444444444485,0.27999999999999997,1093.8807358237684,7.728761440555556,0.30766895833333335,0.35,6183.009152444444,17665.740435555555,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1457.4426355555556,0.0,0.0,86.42507885490458,51.66666666666668,46.10666666666668,0.0,50.946098807234506,0.031122218734904714,83.27937435886557,0.0,135.03918571078842,48.30512748907932,50.946098807234506,46.984641830001735,12.43753247303448,16.183635032081952,-0.05083445894594834,6.752808091750882,0.36599381150234106,-0.48853202869650564,-1.4,9.236100170605994,4412.8358873464485,-2753.8285150828983,-1255.4973439385851,-460.46171843826545,-1399.2063352964708,0.0,0.0,458.2905787862455,293.10928071181536,2.56725,0.06017982880748063,0.0,0.0,0.563223656632266,169.437509612,-43.04573109733474,0.27819884718416577,7.873950093989994,0.003106938314863351,75.67354312002549,1.2372533783843458,0.363816617875662,-3921.1741255152765,73.46487460860979,0.5436834545663999,-1269.2363685360267,13.739024597441931,0.1913701303244349,-231.73921048343564,-228.72250795482984
2025-01-01 09:00:00,0.5446868611108562,0.13274790528060693,0.2570140234120617,0.5446868611108562,0.13274790528060693,0.2570140234120617,0.0746945420453144,0.19627606906554185,0.26371625,0.010000000000000002,0.030971523412061684,0.22604250000000004,0.0,0.12983123861394025,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.0025131464729532165,0.0,0.002444813776962555,0.0,0.0697365817953986,0.0,0.02316775091362145,0.0,0.13031650516096963,0.09773737887072718,4625.82632138915,16.444444444444485,0.23999999999999996,937.6120592775158,6.624652663333334,0.26371625,0.3,5299.722130666666,17665.740435555555,0.0,17.44444444444449,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1457.4426355555556,703.3706666666666,0.0,92.28335099838854,51.66666666666668,46.10666666666668,0.0,51.09716457684244,0.03063700060552832,83.27937435886557,703.3706666666666,144.19273593498207,50.53436075278783,51.097701238301404,50.25242217930157,12.43753247303448,16.19229997387361,-0.04743520384227183,6.626627130936615,0.26265468286717114,-0.5233027874762993,-0.85,9.236100170605994,3786.9495346006056,-2538.029363110948,-796.5999787235028,-264.1349273779361,-1330.2643099051497,0.0,0.0,393.91368380825503,850.1996504050408,2.0010000000000003,0.05908041007666143,0.0,0.0,0.5529341850599404,132.0652280586667,97.47383930834957,0.27972266693216,7.902414821442156,0.0031242340558444268,105.88397910213844,1.2378242998525562,0.35914950655808203,-3547.9073102792145,72.26588789075016,0.5436834545663999,-810.2784396353355,13.678460911832753,0.1865016247982602,-87.69839835115641,-176.43652902677968
