Metric,Value
Total Electric Energy (kWh),946.1006633364838
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.3140286990784498
Peak Electric Power (kW),6.962945891595149
Other Electric Energy (kWh),382.7174102279431
Lighting Electric Energy (kWh),49.628805778244235
Water Heating Electric Energy (kWh),513.0644473302963
HVAC Cooling Electric Energy (kWh),0.6900000000000001
Average Temperature - Indoor (C),18.4106381377727
Unmet Heating Load (C-hours),0.0
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
