Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3618451647938736,0.23724939950776885,0.0,0.3618451647938736,0.23724939950776885,0.0,0.019855431407218457,0.0,0.3419897333866551,0.0,0.0,0.0,0.23724939950776885,0.0,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.005118174342105263,0.0,0.014737257065113193,0.0,0.025657200709629888,0.0,0.2747080188209367,0.20603101411570252,0.0,0.0,20.569056894280788,51.66666666666668,46.10666666666668,0.0,51.414052734524404,0.0,0.0,0.0,20.569056894280788,48.484064178828625,51.414052734524404,47.01906990098074,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148.295125355255,19.384787148268966,0.0,2.8,9.236100170605994,267.3280553964592,-362.6071279610622,0.0,0.0,606.614060365297,0.0,4.0,0.016776650152129476,0.0,0.0,0.23427751667087743,263.9984568888889,23.321122992224467,0.2577148466060694,9.839128756511657,0.0035230597037287357,148.41610163144207,1.2239605265787532
2025-01-01 01:00:00,0.33769297832734774,0.23207385076035536,0.0,0.33769297832734774,0.23207385076035536,0.0,0.01589907151708249,0.0,0.32179390681026526,0.0,0.0,0.0,0.23207385076035536,0.0,1.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.004734311266447367,0.0,0.01116476025063512,0.0,0.012362105796458038,0.0,0.26884790000412095,0.20163592500309066,0.0,0.0,20.646896596766794,51.66666666666668,46.10666666666668,0.0,51.281773484622185,0.0,0.0,0.0,20.646896596766794,48.37992625747576,51.281773484622185,46.92900264390254,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146.0296498336675,19.169082371396964,0.0,2.5,9.236100170605994,263.2941229375331,-338.81943962112797,0.0,0.0,582.8720822159482,0.0,4.0,0.015598292410294985,0.0,0.0,0.2178223409949487,263.9984568888889,19.241480342712855,0.2646019239707059,9.793519649510909,0.0035690622880871063,151.10110795261187,1.2248891616137827
2025-01-01 02:00:00,0.33665236548094557,0.2312933911255537,0.0,0.33665236548094557,0.2312933911255537,0.0,0.01589907151708249,0.0,0.32075329396386304,0.0,0.0,0.0,0.2312933911255537,0.0,1.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.004734311266447367,0.0,0.01116476025063512,0.0,0.012362105796458038,0.0,0.26884790000412095,0.20163592500309066,0.0,0.0,20.676517450130216,51.66666666666668,46.10666666666668,0.0,51.14941670686836,0.0,0.0,0.0,20.676517450130216,48.27553277723926,51.14941670686836,46.83859081242472,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140.7095168931546,19.021597553021657,0.0,1.6500000000000001,9.236100170605994,265.40510052710005,-332.37801526477705,0.0,0.0,581.831469369546,0.0,4.0,0.014616624389725304,0.0,0.0,0.2041138387630482,263.9984568888889,15.951646422331168,0.2705966453152126,9.780063549409162,0.0036167802036634056,155.56235873297254,1.2254722486325704
2025-01-01 03:00:00,0.33535584391743806,0.23051293149075203,0.0,0.33535584391743806,0.23051293149075203,0.0,0.015643162799977225,0.0,0.3197126811174608,0.0,0.0,0.0,0.23051293149075203,0.0,1.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.004478402549342105,0.0,0.01116476025063512,0.0,0.012362105796458038,0.0,0.26884790000412095,0.20163592500309066,0.0,0.0,20.704753088643745,51.66666666666668,46.10666666666668,0.0,51.01709855880964,0.0,0.0,0.0,20.704753088643745,48.17099311597348,51.01709855880964,46.74794039455539,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140.542086472628,18.875940319550654,0.0,1.6500000000000001,9.236100170605994,253.4953061635192,-340.4608563149213,0.0,0.0,580.5349478060384,0.0,4.0,0.01511463041725199,0.0,0.0,0.21106824350762537,263.9984568888889,13.421214672401968,0.2766349609434024,9.767173495558362,0.003664295830914766,145.9187287268371,1.2260484075057188
2025-01-01 04:00:00,0.34181523107103584,0.23191997185595037,0.0,0.34181523107103584,0.23191997185595037,0.0,0.015643162799977225,0.0,0.31867206827105865,0.007499999999999999,0.0,0.0,0.2297324718559504,0.002187500000000001,1.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.004478402549342105,0.0,0.01116476025063512,0.0,0.012362105796458038,0.0,0.26884790000412095,0.20163592500309066,0.0,0.0,20.735643729090864,51.66666666666668,46.10666666666668,0.0,50.88484636178789,0.0,0.0,0.0,20.735643729090864,48.06633392821955,50.88484636178789,46.65707771143537,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2131.654236348053,18.726400394005783,0.0,0.55,9.236100170605994,177.24938258933358,-369.10710238610903,0.0,0.0,534.4165984458584,0.0,3.317,0.015458865833342642,0.0,0.0,0.21587531868059415,218.9207203751111,11.939886529584184,0.28214364016698057,9.74048191444437,0.0037044445787531867,114.7023082256194,1.226071225594391
2025-01-01 05:00:00,1.369755474122895,0.24026167160029527,0.0,1.369755474122895,0.24026167160029527,0.0,0.02007283727954247,1.0083453494074075,0.33383728743594504,0.007499999999999999,0.0,0.0,0.2380741716002953,0.002187500000000001,1.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.004990219983552631,0.0,0.015082617295989836,0.0,0.01640505863555123,0.0,0.2799701663299141,0.20997762474743553,1008.3453494074075,0.18333333333333332,22.064084608653904,51.66666666666668,46.10666666666668,0.0,51.297827578428354,0.14916808231785797,404.6961064991899,1008.3453494074075,22.064084608653904,49.788884087676664,51.297827578428354,49.03441234230081,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2125.77353311668,18.53872268934196,0.0,-0.25000000000000006,9.236100170605994,191.49698288020682,-379.53820801110095,0.0,0.0,560.8888886972824,0.0,3.433,0.015343578837773559,0.0,0.0,0.2142653935297771,226.5766756248889,10.146302194025393,0.28802976945513536,9.6908270642688,0.0037396749128535476,122.3048646511103,1.2262184576459143
2025-01-01 06:00:00,2.322134536699371,0.2511509432721768,0.0,2.322134536699371,0.2511509432721768,0.0,0.03351924583038709,1.925022939777778,0.3560923510912058,0.007499999999999999,0.0,0.0,0.24896344327217682,0.002187500000000001,1.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.005629991776315789,0.0,0.027889254054071295,0.0,0.024141093394969938,0.0,0.2924079695329518,0.21930597714971378,1925.0229397777778,0.35,22.427870140895394,51.66666666666668,46.10666666666668,0.0,51.50167678829566,0.8277398783897781,2244.118295006268,1925.0229397777778,22.427870140895394,50.30350787744889,51.503141476824645,49.70295873349654,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2130.6026597927007,18.487482022321537,0.0,0.3,9.236100170605994,274.6570067356888,-365.2769304241216,0.0,0.0,633.1414959431752,0.0,4.0,0.015285315083222655,0.0,0.0,0.2134517693792864,263.9984568888889,6.792441216635213,0.29212638307941047,9.713600794658602,0.003780971421270255,139.92327889473208,1.2264034065587746
2025-01-01 07:00:00,1.5205825875943861,0.2868310303803479,0.0,1.5205825875943861,0.2868310303803479,0.0,0.06939254535364771,1.0083453494074075,0.4278446928333309,0.014999999999999998,0.0,0.0,0.28245603038034783,0.004375000000000002,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.005246128700657895,0.0,0.06414641665298981,0.0,0.05123665232620029,0.0,0.33498352665104214,0.2512376449882815,1008.3453494074075,0.18333333333333332,22.192967063805686,51.66666666666668,46.10666666666668,0.0,51.564229425706664,0.1871076089889095,508.3377923099581,1008.3453494074075,22.192967063805686,49.91112790217796,51.564229425706664,49.08457714041361,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2124.380209065972,18.4790456189084,0.0,-0.55,9.236100170605994,337.30360996314806,-393.97647882045663,0.0,0.0,725.7089188076279,1.0725124149002936,3.817,0.01569930031877191,0.0,0.0,0.21923286584630525,251.9205274862222,5.571169975976774,0.2956295459146488,9.758186855258124,0.003824568819287332,136.28877742461853,1.2264067027864243
2025-01-01 08:00:00,2.547070703701617,0.30842089152792407,0.0,2.5470707037016176,0.308420891527924,0.0,0.08928754707105006,1.925022939777778,0.5177602168527896,0.014999999999999998,0.0,0.0,0.304045891527924,0.004375000000000002,1.0,0.0426651267024907,0.03199884502686802,0.036035522704408615,0.0,0.003966585115131579,0.0,0.08532096195591848,0.0,0.07633017211114891,0.0,0.36272939533474147,0.272047046501056,1925.0229397777778,0.35,22.09641528693219,51.66666666666668,46.10666666666668,0.0,51.40714430757145,0.9613690946431739,2608.751228839111,1925.0229397777778,22.09641528693219,49.79840027172612,51.407199154767795,48.99397340660711,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2117.5718886943127,18.453292253762417,0.0,-1.4,9.236100170605994,391.1980409634358,-426.32452557515364,0.0,0.0,795.1940268629551,72.63484057746851,3.433,0.01624304942755346,0.0,0.0,0.2268260498098616,226.5766756248889,22.328539675634282,0.29918203559286416,9.79276621948303,0.003862711103076426,133.87676384305067,1.2270629219073266
2025-01-01 09:00:00,2.5586049567494142,0.30842089152792407,0.0,2.5586049567494142,0.308420891527924,0.0,0.08987861527072434,1.925022939777778,0.5287034017009121,0.014999999999999998,0.0,0.0,0.304045891527924,0.004375000000000002,1.0,0.0426651267024907,0.03199884502686802,0.036035522704408615,0.0,0.0031988589638157895,0.0,0.08667975630690856,0.0,0.08727335695927135,0.0,0.36272939533474147,0.272047046501056,1925.0229397777778,0.35,22.57806313971626,51.66666666666668,46.10666666666668,0.0,51.355064619095174,0.5796664054827285,1556.076851388564,1925.0229397777778,22.57806313971626,50.577922827085516,51.35615357498398,50.188262975191876,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2123.4212033003923,18.561168623720373,0.0,-0.85,9.236100170605994,426.3349359951484,-410.8871471343183,0.0,0.0,782.5724211054185,205.30550223436947,3.067,0.016026315460031346,0.0,0.0,0.22379946850615223,202.42081681955554,54.649662024048205,0.30067243161451046,9.893947908901652,0.003906600342715964,130.40680663211396,1.227192374498301
