Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 13:00:00,1.7775555648522101,0.27307407471650946,0.0,0.4422171675401964,0.05198977079349512,1.2833486265185186,0.0,0.0,51.47746512202521,18.81660608219341,0.0
2025-01-01 14:00:00,1.5376515330811538,0.28033942610674534,0.0,0.4694172859388265,0.05988889773491956,1.0083453494074075,0.0,0.0,51.50109102250655,18.839214096852892,0.0
2025-01-01 15:00:00,1.5565116458226194,0.2842231426730828,0.0,0.48373109312843254,0.06443520328677918,1.0083453494074075,0.0,0.0,51.27586903463812,18.815228103731684,0.0
2025-01-01 16:00:00,0.5966526360493597,0.2958031782835902,0.0,0.5199690230025212,0.07668361304683848,0.0,0.0,0.0,51.61352579807673,18.798362210615874,0.0
2025-01-01 17:00:00,0.6639541200617217,0.3094194132753599,0.0,0.5659193037603132,0.09803481630140866,0.0,0.0,0.0,51.3928754470756,18.77463863449752,0.0
2025-01-01 18:00:00,1.7074091153776678,0.3431810874720582,0.0,0.7267810180145428,0.1556182660297916,0.8250098313333335,0.0,0.0,51.09321945411477,18.87872385197754,0.0
2025-01-01 19:00:00,3.6254128025080186,0.35349480338943606,0.0,0.8732881399598471,0.1779274095111346,2.566697253037037,0.007499999999999999,0.0,51.30698917528721,19.135537306055355,0.0
2025-01-01 20:00:00,1.2585446180227629,0.36064236830988255,0.0,1.0682487377903769,0.17529588023238593,0.0,0.014999999999999998,0.0,51.79472055328984,19.37386308521731,0.0
2025-01-01 21:00:00,1.2348085812483311,0.343178509186391,0.0,1.077423838644723,0.1423847426036085,0.0,0.014999999999999998,0.0,51.37046836762159,19.699110040129053,0.0
2025-01-01 22:00:00,0.8994493999765187,0.30520113726943243,0.0,0.7814889541527711,0.10296044582374769,0.0,0.014999999999999998,0.0,51.19754100161231,19.667519563970718,0.0
2025-01-01 23:00:00,1.4124366992885273,0.2731704829308535,0.0,0.5164773207043349,0.05594954725085896,0.8250098313333335,0.014999999999999998,0.0,51.33086783056304,19.344829923790687,0.0
2025-01-02 00:00:00,0.4014673816408672,0.2500557949482895,0.0,0.3637471588103113,0.022720222830555865,0.0,0.014999999999999998,0.0,51.135268739299825,18.96232978855984,0.0
2025-01-02 01:00:00,0.38016681015329323,0.24864746544025756,0.0,0.3469804348120441,0.018186375341249113,0.0,0.014999999999999998,0.0,51.002382164861395,18.717533507888934,0.0
2025-01-02 02:00:00,1.3795282088921632,0.2478670058054559,0.0,0.3398365181604724,0.016346341324283385,1.0083453494074075,0.014999999999999998,0.0,51.265695486981265,18.531969091311016,0.0
2025-01-02 03:00:00,3.0257048546755154,0.24708654617065423,0.0,0.33669667980146406,0.015643162799977225,2.658365012074074,0.014999999999999998,0.0,51.246773410880834,18.394450140114923,0.0
2025-01-02 04:00:00,0.5379099260321089,0.23796438679150766,0.0,0.3239312451580576,0.015643162799977225,0.18333551807407408,0.014999999999999998,0.0,51.345405045772864,18.244717759221626,0.0
2025-01-02 05:00:00,1.285587715085858,0.24244917160029528,0.0,0.33383728743594504,0.02007283727954247,0.9166775903703706,0.014999999999999998,0.0,51.466689064474416,18.132286873866562,0.0
2025-01-02 06:00:00,1.2204050719582769,0.250378485298377,0.0,0.35004651494686656,0.03034872567807691,0.8250098313333335,0.014999999999999998,0.0,51.54543948984113,18.058709237608404,0.0
2025-01-02 07:00:00,0.8671162461066734,0.2545057764652952,0.0,0.36398642210998094,0.03729102881150717,0.4583387951851853,0.007499999999999999,0.0,51.95930815605265,18.01616431398692,0.0
2025-01-02 08:00:00,0.3434337507140613,0.23498020547259496,0.0,0.32679640827594725,0.01663734243811403,0.0,0.0,0.0,51.91416050434216,17.913071101085603,0.0
2025-01-02 09:00:00,0.3939045690131951,0.24933151686071528,0.0,0.3625503587682391,0.03135421024495598,0.0,0.0,0.0,51.78431501089968,17.795372013410773,0.0
2025-01-02 10:00:00,0.39933995338233946,0.25007588406090137,0.0,0.36678887300372076,0.032551080378618674,0.0,0.0,0.0,51.65464707063193,17.723237982761464,0.0
2025-01-02 11:00:00,0.4229152691920421,0.2558164086161495,0.0,0.3853083414991146,0.037606927692927575,0.0,0.0,0.0,51.378000231620526,17.792064499149053,0.0
2025-01-02 12:00:00,1.495214059613352,0.27307407471650946,0.0,0.4347532546064859,0.0521154555994585,1.0083453494074075,0.0,0.0,51.11744410726103,17.942700432274993,0.0
2025-01-02 13:00:00,1.9546453125041048,0.27190803066622465,0.0,0.43704710931255064,0.050914058598961316,1.4666841445925927,0.0,0.0,51.46806244781712,17.99110738009583,0.0
2025-01-02 14:00:00,0.35745042778445385,0.23863092738502065,0.0,0.33833102222236566,0.01911940556208817,0.0,0.0,0.0,51.55028818308879,17.867048994343843,0.0
2025-01-02 15:00:00,0.42389303302259423,0.2539956930618544,0.0,0.38843978091380754,0.0354532521087867,0.0,0.0,0.0,51.29272208380796,17.76773402814947,0.0
2025-01-02 16:00:00,1.2607634779660262,0.25750311601654413,0.0,0.39704267405289784,0.03871097257979501,0.8250098313333335,0.0,0.0,50.89897035501351,17.675101169152406,0.0
2025-01-02 17:00:00,2.187297422770163,0.28107557328382227,0.0,0.47111799461906256,0.06615976548443314,1.650019662666667,0.0,0.0,51.42942720351143,17.68489596753425,0.0
2025-01-02 18:00:00,2.280922207567541,0.3431810874720582,0.0,0.7502875559821935,0.1556182660297916,1.3750163855555557,0.0,0.0,51.49544174255588,17.93484086563654,0.0
2025-01-02 19:00:00,1.0512155494709818,0.351307303389436,0.0,0.8732881399598471,0.1779274095111346,0.0,0.0,0.0,51.84692354126219,18.30993024524629,0.0
2025-01-02 20:00:00,1.2612968112891698,0.3584200650181006,0.0,1.0831701094922213,0.17812670179694862,0.0,0.0,0.0,51.634540670299366,18.699396445205544,0.0
2025-01-02 21:00:00,1.0410399329238273,0.318532281850671,0.0,0.922887022912875,0.11815291001095216,0.0,0.0,0.0,51.24169756608754,18.957354497651824,0.0
2025-01-02 22:00:00,0.7048396222856209,0.27920947449107614,0.0,0.630017542813626,0.07482207947199487,0.0,0.0,0.0,51.11086369119348,18.886555496121087,0.0
2025-01-02 23:00:00,1.7286909990987411,0.2652973507799991,0.0,0.48745824110231234,0.04955189051494735,1.1916808674814816,0.0,0.0,51.31488167655737,18.701792761146244,0.0
2025-01-03 00:00:00,0.43426516419634725,0.25877636658994935,0.0,0.4050963298417177,0.029168834354629598,0.0,0.0,0.0,51.6291570389936,18.47922608751599,0.0
2025-01-03 01:00:00,1.5641249806205768,0.24606637936377262,0.0,0.3531820256033122,0.019262087535782922,1.1916808674814816,0.0,0.0,51.44592676442844,18.28063509890051,0.0
2025-01-03 02:00:00,0.33665236548094557,0.2312933911255537,0.0,0.32075329396386304,0.01589907151708249,0.0,0.0,0.0,51.76547193097519,18.074204704669985,0.0
2025-01-03 03:00:00,0.33535584391743806,0.23051293149075203,0.0,0.3197126811174608,0.015643162799977225,0.0,0.0,0.0,51.63679197067191,17.9414258407635,0.0
2025-01-03 04:00:00,0.33431523107103583,0.2297324718559504,0.0,0.31867206827105865,0.015643162799977225,0.0,0.0,0.0,51.50807214802834,17.782278109576815,0.0
2025-01-03 05:00:00,1.599644276253582,0.2380741716002953,0.0,0.38789057149255796,0.02007283727954247,1.1916808674814816,0.0,0.0,51.21427361566246,17.683811992601942,0.0
2025-01-03 06:00:00,1.7859082794210437,0.24995009593011008,0.0,0.3761837029779844,0.034708190887503404,1.3750163855555557,0.0,0.0,51.41285275838525,17.644989375631443,0.0
2025-01-03 07:00:00,1.3179550412918586,0.2523182764652952,0.0,0.36398642210998094,0.03729102881150717,0.9166775903703706,0.0,0.0,51.55021556853934,17.519207101878884,0.0
2025-01-03 08:00:00,1.4728284370266798,0.2716657452084775,0.0,0.4092786321855565,0.055204455433715674,1.0083453494074075,0.0,0.0,51.41931453294758,17.436976985650155,0.0
2025-01-03 09:00:00,2.056147004200729,0.27955896647194367,0.0,0.434186509419516,0.06360859115158289,1.5583519036296296,0.0,0.0,51.2662200218953,17.378052577853328,0.0
2025-01-03 10:00:00,0.595366976483363,0.278778506837142,0.0,0.44078474496620806,0.06291447248011774,0.09166775903703704,0.0,0.0,51.09020965265589,17.30717172063129,0.0
2025-01-03 11:00:00,2.4339678570064356,0.278778506837142,0.0,0.44789878698115093,0.06104613024750638,1.925022939777778,0.0,0.0,51.346565631169526,17.272584178215073,0.0
2025-01-03 12:00:00,1.6054763290164449,0.29182047521724164,0.0,0.5265019509773391,0.07062902863169827,1.0083453494074075,0.0,0.0,51.609786394165006,17.31774202356901,0.0
2025-01-03 13:00:00,0.5169480596324559,0.2646426792759888,0.0,0.4729978220823187,0.04395023755013717,0.0,0.0,0.0,51.659392077574196,17.28261573566973,0.0
2025-01-03 14:00:00,0.43461756470297097,0.25737732788575285,0.0,0.39720539019067896,0.03741217451229206,0.0,0.0,0.0,51.393402316656804,17.074985264152904,0.0
2025-01-03 15:00:00,2.371175238079771,0.2818013588763375,0.0,0.47587597702906614,0.061944080309964046,1.833355180740741,0.0,0.0,51.46394808582108,17.023341212823862,0.0
2025-01-03 16:00:00,2.006622713337382,0.32603062789481874,0.0,0.6166403816189521,0.10663370519991139,1.2833486265185186,0.0,0.0,51.66724569798054,17.23334503766575,0.0
2025-01-03 17:00:00,0.8215461451311992,0.3447595175686062,0.0,0.683596744769457,0.13794940036174214,0.0,0.0,0.0,51.70052806332637,17.477922208125484,0.0
2025-01-03 18:00:00,0.8977664217874797,0.3477555679770215,0.0,0.7381283891360091,0.15963803265147058,0.0,0.0,0.0,51.14901493065602,17.715375268099933,0.0
2025-01-03 19:00:00,0.8178967742636053,0.3138145023879717,0.0,0.6926792622846274,0.1252175119789779,0.0,0.0,0.0,51.01200335921559,17.76508644789146,0.0
2025-01-03 20:00:00,2.1508036805174684,0.3300762250265629,0.0,0.9104836463786319,0.14030692569439152,1.1000131084444444,0.0,0.0,50.843691627315366,17.92368393961842,0.0
2025-01-03 21:00:00,1.4037293684085037,0.34992577551218423,0.0,1.15620215612054,0.15585945325092673,0.09166775903703704,0.0,0.0,51.600072878518645,18.406152227299398,0.0
2025-01-03 22:00:00,0.9415365024630513,0.3070151403055592,0.0,0.831725468453062,0.10981103400998932,0.0,0.0,0.0,51.30177129032452,18.686393328240474,0.0
2025-01-03 23:00:00,0.38970879608259806,0.23973407736990981,0.0,0.36402073135691393,0.02568806472568415,0.0,0.0,0.0,50.89059551110855,18.33439494717301,0.0
2025-01-04 00:00:00,0.33911745424940787,0.232854310395157,0.0,0.3228345196566675,0.016282934592740383,0.0,0.0,0.0,50.757274105553535,18.0153399282293,0.0
2025-01-04 01:00:00,0.33769297832734774,0.23207385076035536,0.0,0.32179390681026526,0.01589907151708249,0.0,0.0,0.0,50.6236353757141,17.834281661946008,0.0
2025-01-04 02:00:00,0.33665236548094557,0.2312933911255537,0.0,0.32075329396386304,0.01589907151708249,0.0,0.0,0.0,50.489986570573315,17.694789174676565,0.0
2025-01-04 03:00:00,0.33535584391743806,0.23051293149075203,0.0,0.3197126811174608,0.015643162799977225,0.0,0.0,0.0,50.356477516483736,17.59316255637189,0.0
2025-01-04 04:00:00,1.997330132373046,0.2380741716002953,0.0,0.3314465028243659,0.015863966882013112,1.650019662666667,0.0,0.0,50.994335722965346,17.50748291949572,0.0
2025-01-04 05:00:00,2.009932303863218,0.24193108653585263,0.0,0.33973789434068474,0.020174746855866725,1.650019662666667,0.0,0.0,51.17569095173722,17.437264230514742,0.0
2025-01-04 06:00:00,2.697109978157826,0.25398640225801894,0.0,0.3664049625662613,0.039011039665638646,2.291693975925926,0.0,0.0,51.152333578995,17.416857677502083,0.0
2025-01-04 07:00:00,2.4640938771631995,0.2667592835495913,0.0,0.39482571308823894,0.05257746526014552,2.016690698814815,0.0,0.0,51.49871533940161,17.42691549474929,0.0
2025-01-04 08:00:00,2.4344804927460784,0.2783929224216589,0.0,0.44711942719188685,0.062338125776413573,1.925022939777778,0.0,0.0,51.238241207192246,17.499689818587413,0.0
2025-01-04 09:00:00,1.2867956331314374,0.2952557133027003,0.0,0.4728034238648909,0.08065013697025009,0.7333420722962963,0.0,0.0,51.75245638324281,17.56220874603532,0.0
2025-01-04 10:00:00,2.0538962174930733,0.30174060505813455,0.0,0.49989591853383264,0.08731615436664783,1.4666841445925927,0.0,0.0,51.70197386484861,17.630688459040314,0.0
2025-01-04 11:00:00,0.554021190649321,0.28451903139239015,0.0,0.4870869515475243,0.0669342391017967,0.0,0.0,0.0,51.55218023165158,17.681761374372847,0.0
2025-01-04 12:00:00,2.0686091279754426,0.3033015243277379,0.0,0.5198594356303184,0.0820655477525314,1.4666841445925927,0.0,0.0,51.395907693134134,17.770440315915753,0.0
2025-01-04 13:00:00,2.22304836036431,0.29334530205222936,0.0,0.5013364088147919,0.07169228888285122,1.650019662666667,0.0,0.0,51.54750690384086,17.821596183354302,0.0
2025-01-04 14:00:00,0.529306183673746,0.28033942610674534,0.0,0.4694172859388265,0.05988889773491956,0.0,0.0,0.0,51.4912539497283,17.825706303280253,0.0
2025-01-04 15:00:00,0.646253144045832,0.30808219785583285,0.0,0.5588882860860952,0.08736485795973671,0.0,0.0,0.0,51.29329156987474,17.897974877768732,0.0
2025-01-04 16:00:00,3.473306857929975,0.32603062789481874,0.0,0.6166403816189521,0.10663370519991139,2.7500327711111114,0.0,0.0,51.29865862240728,18.044807769452568,0.0
2025-01-04 17:00:00,0.8071321537457793,0.3367766006089642,0.0,0.6772222866273953,0.12990986711838418,0.0,0.0,0.0,51.30041414825526,18.213771384345584,0.0
2025-01-04 18:00:00,1.9282021093272423,0.30021684900387297,0.0,0.6383686535765913,0.09815258826916967,1.1916808674814816,0.0,0.0,51.18502557922798,18.323288172776586,0.0
2025-01-04 19:00:00,0.8178967742636053,0.3138145023879717,0.0,0.6926792622846274,0.1252175119789779,0.0,0.0,0.0,51.33694220157005,18.496904136998317,0.0
2025-01-04 20:00:00,1.112202748614076,0.3393148817326654,0.0,0.9587608108601134,0.15344193775396225,0.0,0.0,0.0,51.08625026470597,18.841358826600455,0.0
2025-01-04 21:00:00,2.3677211627825017,0.32337584944416164,0.0,0.960444750261323,0.12392778600265998,1.2833486265185186,0.0,0.0,51.067778090896056,19.162695303665625,0.0
2025-01-04 22:00:00,1.0544632989782476,0.2875511742354211,0.0,0.6947866833504636,0.08467333851667291,0.2750032771111111,0.0,0.0,51.535396308055105,19.204170457900076,0.0
2025-01-04 23:00:00,1.587687287935586,0.25552051989684216,0.0,0.44581080034554604,0.04186337914559517,1.1000131084444444,0.0,0.0,51.4232286769142,18.99354447519485,0.0
2025-01-05 00:00:00,0.3618451647938736,0.23724939950776885,0.0,0.3419897333866551,0.019855431407218457,0.0,0.0,0.0,51.240704594688914,18.714598839579462,0.0
2025-01-05 01:00:00,0.33769297832734774,0.23207385076035536,0.0,0.32179390681026526,0.01589907151708249,0.0,0.0,0.0,51.1092927207241,18.460810612032326,0.0
2025-01-05 02:00:00,0.33665236548094557,0.2312933911255537,0.0,0.32075329396386304,0.01589907151708249,0.0,0.0,0.0,50.97763866630439,18.27968058767823,0.0
2025-01-05 03:00:00,0.33535584391743806,0.23051293149075203,0.0,0.3197126811174608,0.015643162799977225,0.0,0.0,0.0,50.84593848743848,18.12688582722596,0.0
2025-01-05 04:00:00,0.33431523107103583,0.2297324718559504,0.0,0.31867206827105865,0.015643162799977225,0.0,0.0,0.0,50.714241019482564,17.997615014339676,0.0
2025-01-05 05:00:00,0.33482704850524636,0.2297324718559504,0.0,0.31867206827105865,0.016154980234187752,0.0,0.0,0.0,50.58283223184755,17.956678338789533,0.0
2025-01-05 06:00:00,2.305677700226258,0.24501683264044374,0.0,0.34896422534880067,0.03169053509967961,1.925022939777778,0.0,0.0,50.512742457471475,17.899242466922946,0.0
2025-01-05 07:00:00,1.8383435634758147,0.2718719382316091,0.0,0.4052579188248621,0.05806925909539708,1.3750163855555557,0.0,0.0,51.34831109377351,17.93555744359782,0.0
2025-01-05 08:00:00,2.8002152234049023,0.2573144338203572,0.0,0.37659577086911417,0.04025771757282484,2.383361734962963,0.0,0.0,51.12922055363568,17.894927179219522,0.0
2025-01-05 09:00:00,1.6653991854298664,0.2722936150817078,0.0,0.4176963285898299,0.056021989358554965,1.1916808674814816,0.0,0.0,51.43508734558536,17.80724809589925,0.0
2025-01-05 10:00:00,0.5036992174463258,0.278778506837142,0.0,0.44078474496620806,0.06291447248011774,0.0,0.0,0.0,51.76802879110723,17.807216007429194,0.0
2025-01-05 11:00:00,3.075642170265695,0.278778506837142,0.0,0.44789878698115093,0.06104613024750638,2.566697253037037,0.0,0.0,51.172815731069164,17.938567307561875,0.0
2025-01-05 12:00:00,2.5148179542436955,0.27612372838648497,0.0,0.44278466324582033,0.05534259218305993,2.016690698814815,0.0,0.0,51.46488369163908,18.033720804146338,0.0
2025-01-05 13:00:00,1.4221931216913544,0.2531616301654925,0.0,0.3809717086943788,0.03287606358956806,1.0083453494074075,0.0,0.0,51.50228780571706,17.997747181101314,0.0
2025-01-05 14:00:00,0.33991913635668597,0.23441522966476033,0.0,0.3249157453494719,0.015003391007214067,0.0,0.0,0.0,51.78688137953249,17.827126600044036,0.0
2025-01-05 15:00:00,0.3813456845383915,0.2384783376234493,0.0,0.3610769593019189,0.020268725236472607,0.0,0.0,0.0,51.65636399716773,17.629209218266116,0.0
2025-01-05 16:00:00,2.025273996500879,0.2874614785392453,0.0,0.5815569147105516,0.06870069623477179,1.3750163855555557,0.0,0.0,51.43673021456828,17.697671966908853,0.0
2025-01-05 17:00:00,2.608234537386591,0.33462390390074614,0.0,0.7387886729535704,0.12775844272931655,1.741687421703704,0.0,0.0,51.31223983596346,17.897055825200837,0.0
2025-01-05 18:00:00,2.191199636679622,0.3641698803771841,0.0,0.8192723555566536,0.18024641364148672,1.1916808674814816,0.0,0.0,51.506645579214286,18.295459244696833,0.0
2025-01-05 19:00:00,4.021293937548109,0.3862886248979793,0.0,1.0441340781337647,0.22712708830323355,2.7500327711111114,0.0,0.0,51.2464141441868,18.653896832319507,0.0
2025-01-05 20:00:00,2.5797052026992273,0.37626950855707525,0.0,1.185495951534267,0.2025283836834787,1.1916808674814816,0.0,0.0,51.526215620887236,19.068728249132743,0.0
2025-01-05 21:00:00,2.100726909906036,0.3356641598202396,0.0,1.044665247790494,0.1393840717451721,0.9166775903703706,0.0,0.0,51.493658649317744,19.30608704715225,0.0
2025-01-05 22:00:00,0.5996558714435899,0.2659345114570648,0.0,0.5431208992786697,0.05653497216492011,0.0,0.0,0.0,51.44016609353855,19.057614846018897,0.0
2025-01-05 23:00:00,0.4388970844087764,0.24933151686071525,0.0,0.4055261699568692,0.0333709144519072,0.0,0.0,0.0,51.286876798601405,18.752355105866922,0.0
2025-01-06 00:00:00,0.38981059264242496,0.2456807949482895,0.0,0.3670903698118691,0.022720222830555865,0.0,0.0,0.0,51.15634123796328,18.535175754630863,0.0
2025-01-06 01:00:00,0.3689959529864728,0.24427246544025757,0.0,0.3508095776452237,0.018186375341249113,0.0,0.0,0.0,51.02563641733559,18.36420859587137,0.0
2025-01-06 02:00:00,0.346343453194444,0.235150306061111,0.0,0.3299971118701606,0.016346341324283385,0.0,0.0,0.0,50.89491783592876,18.22270393029811,0.0
2025-01-06 03:00:00,0.33706632396474673,0.23051293149075203,0.0,0.3214231611647695,0.015643162799977225,0.0,0.0,0.0,50.76420812176262,18.076485556706814,0.0
2025-01-06 04:00:00,0.3360257111183445,0.2297324718559504,0.0,0.32038254831836727,0.015643162799977225,0.0,0.0,0.0,50.6335631945245,17.958839005067716,0.0
2025-01-06 05:00:00,0.33653752855255503,0.2297324718559504,0.0,0.32038254831836727,0.016154980234187752,0.0,0.0,0.0,50.503062106159675,17.858195453840803,0.0
2025-01-06 06:00:00,0.3392585260381226,0.2312933911255537,0.0,0.3224637740111717,0.01679475202695091,0.0,0.0,0.0,50.37281261197774,17.79359327403363,0.0
2025-01-06 07:00:00,0.34095588865526916,0.232854310395157,0.0,0.32454499970397616,0.016410888951293015,0.0,0.0,0.0,50.242907527659526,17.74015039013013,0.0
2025-01-06 08:00:00,1.5594114377007482,0.26493856799529614,0.0,0.41131055923589827,0.048087770020405145,1.1000131084444444,0.0,0.0,50.85804127350391,17.736892258063964,0.0
2025-01-06 09:00:00,1.7454233150993013,0.27955896647194367,0.0,0.49013385646623664,0.06360859115158289,1.1916808674814816,0.0,0.0,51.500980463490535,17.835749464211467,0.0
2025-01-06 10:00:00,0.6582005003616079,0.26308176000638545,0.0,0.42836927488187954,0.04649570740565432,0.18333551807407408,0.0,0.0,51.38890450081893,17.84817985799482,0.0
2025-01-06 11:00:00,1.1825170976691795,0.2558164086161495,0.0,0.41156809767995545,0.037606927692927575,0.7333420722962963,0.0,0.0,51.639612496469844,17.78657479944452,0.0
2025-01-06 12:00:00,1.372089609526221,0.25737732788575285,0.0,0.41846976714244793,0.03694225201340266,0.9166775903703706,0.0,0.0,51.49621642135216,17.785881697955293,0.0
2025-01-06 13:00:00,1.7725825790365244,0.27881459927175756,0.0,0.523363530495005,0.05753818106003793,1.1916808674814816,0.0,0.0,51.15536396405377,17.851502892375457,0.0
2025-01-06 14:00:00,2.088267698737849,0.29756099977248973,0.0,0.6366039517851628,0.07664736139713049,1.3750163855555557,0.0,0.0,51.4937452613866,18.02666067167422,0.0
2025-01-06 15:00:00,1.6494218120287032,0.2842231426730828,0.0,0.5766412593345165,0.06443520328677918,1.0083453494074075,0.0,0.0,51.62198544655532,18.098175142467685,0.0
2025-01-06 16:00:00,1.689938869624254,0.2958031782835902,0.0,0.604909907170008,0.07668361304683848,1.0083453494074075,0.0,0.0,51.668157052585535,18.11535161382039,0.0
2025-01-06 17:00:00,2.607837185057738,0.3322918158001766,0.0,0.7412787586205712,0.12487100473346265,1.741687421703704,0.0,0.0,51.3779603752077,18.210165287524454,0.0
2025-01-06 18:00:00,1.9815949783987523,0.3762787993609107,0.0,0.9601464340746338,0.1964387129907851,0.8250098313333335,0.0,0.0,51.305351983733125,18.636919958508646,0.0
2025-01-06 19:00:00,1.9816295767642962,0.35812417629879323,0.0,0.9690675426003152,0.1875522028306476,0.8250098313333335,0.0,0.0,51.349934436103496,18.839775036037164,0.0
2025-01-06 20:00:00,1.5366433049208548,0.37626950855707525,0.0,1.242447162200339,0.2025283836834787,0.09166775903703704,0.0,0.0,51.616079712917745,19.276656818278603,0.0
2025-01-06 21:00:00,1.364606521781993,0.3520784722204023,0.0,1.2059162469665035,0.1586902748154894,0.0,0.0,0.0,51.29962469146249,19.62320507197771,0.0
2025-01-06 22:00:00,1.8524587703721254,0.3141011003034437,0.0,0.9078432624154158,0.11960567662337612,0.8250098313333335,0.0,0.0,51.66379497145934,19.698700392904982,0.0
2025-01-06 23:00:00,0.5491447529158876,0.26404161103353857,0.0,0.4998759445573964,0.04926880835849109,0.0,0.0,0.0,51.52885273948185,19.352398198614978,0.0
2025-01-07 00:00:00,0.3851428624373524,0.24343840254389573,0.0,0.36318696142922846,0.021955901008123946,0.0,0.0,0.0,51.308885860561894,18.928295007386456,0.0
2025-01-07 01:00:00,0.3394034583746564,0.23207385076035536,0.0,0.32350438685757393,0.01589907151708249,0.0,0.0,0.0,51.18031539199006,18.59548683111227,0.0
2025-01-07 02:00:00,0.3383628455282542,0.2312933911255537,0.0,0.3224637740111717,0.01589907151708249,0.0,0.0,0.0,51.05128514068593,18.39373703317432,0.0
2025-01-07 03:00:00,0.33706632396474673,0.23051293149075203,0.0,0.3214231611647695,0.015643162799977225,0.0,0.0,0.0,50.92213156547544,18.22753954487008,0.0
2025-01-07 04:00:00,0.3487488279279794,0.2380741716002953,0.0,0.3328848610459663,0.015863966882013112,0.0,0.0,0.0,50.77248857346445,18.05294368746897,0.0
2025-01-07 05:00:00,1.2765319197471274,0.24193108653585263,0.0,0.33967958252089014,0.020174746855866725,0.9166775903703706,0.0,0.0,50.683328832959546,17.933436952206616,0.0
2025-01-07 06:00:00,0.3880371777871383,0.24896344327217682,0.0,0.35451793195675124,0.03351924583038709,0.0,0.0,0.0,51.597462877743006,17.830732212060493,0.0
2025-01-07 07:00:00,0.5117025428803704,0.28631294531590523,0.0,0.4381769980424613,0.07352554483790917,0.0,0.0,0.0,51.425109398083755,17.805519890818303,0.0
2025-01-07 08:00:00,2.565012538736553,0.2851200996348403,0.0,0.47885004380262614,0.06947179611911146,2.016690698814815,0.0,0.0,50.99781054099042,17.854946582470202,0.0
2025-01-07 09:00:00,1.8135845361686873,0.27955896647194367,0.0,0.46662731849858585,0.06360859115158289,1.2833486265185186,0.0,0.0,51.440192814809535,17.777593290041057,0.0
2025-01-07 10:00:00,0.5479384513971726,0.278778506837142,0.0,0.48502397891705484,0.06291447248011774,0.0,0.0,0.0,51.337762865988026,17.732045119334746,0.0
