Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.41103666241930353,0.24684683899857432,0.0,0.0068506110403217255,0.004114113983309572,0.0,0.027560927705958006,0.0,0.3834757347133455,0.0,0.0,0.0,0.24684683899857432,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.005118174342105263,0.0,On,0.022442753363852742,0,On,0.05434661604857967,0,On,0.28750460480867734,0.21562845360650795,On,Off,0.0,0.0,20.5356309772682,51.666666666666686,46.10666666666668,0.0,51.45699270435182,0.0,0.0,0.0,20.5356309772682,48.517829736591054,51.45699270435182,47.04824825271068,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2148.5527164820674,19.466354458162144,0,2.8,9.236100170605994,314.2165438948276,-365.17368243429905,-0.0,-0.0,654.909796971585,0.0,4.0,0.016812844836482342,0.0,0,0.2347829573095022,263.9984568888889,24.480429357541624,0.25533289837939155,9.859392959658669,0.0035081025031205495,149.34858971048814,1.2236896782687847
2025-01-01 00:11:00,0.41103666241930353,0.24684683899857432,0.0,0.0068506110403217255,0.004114113983309572,0.0,0.027560927705958006,0.0,0.3834757347133455,0.0,0.0,0.0,0.24684683899857432,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.005118174342105263,0.0,On,0.022442753363852742,0,On,0.05434661604857967,0,On,0.28750460480867734,0.21562845360650795,On,Off,0.0,0.0,20.536759662083917,51.666666666666686,46.10666666666668,0.0,51.45479226116769,0.0,0.0,0.0,20.536759662083917,48.51610053433375,51.45479226116769,47.04675467091678,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2148.5463241214316,19.463005193934542,0,2.8,9.236100170605994,314.21951215804256,-365.06804255590805,-0.0,-0.0,654.909796971585,0.0,4.0,0.016811359508981535,0.0,0,0.2347622154548902,263.9984568888889,24.377757742365603,0.25544195934524494,9.85890077806545,0.003508874184684966,149.31279056279354,1.223703115896282
2025-01-01 00:12:00,0.41103666241930353,0.24684683899857432,0.0,0.0068506110403217255,0.004114113983309572,0.0,0.027560927705958006,0.0,0.3834757347133455,0.0,0.0,0.0,0.24684683899857432,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.005118174342105263,0.0,On,0.022442753363852742,0,On,0.05434661604857967,0,On,0.28750460480867734,0.21562845360650795,On,Off,0.0,0.0,20.53788188882454,51.666666666666686,46.10666666666668,0.0,51.45259177104957,0.0,0.0,0.0,20.53788188882454,48.51437123703557,51.45259177104957,47.04526097002857,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2148.5399816097765,19.459665006819947,0,2.8,9.236100170605994,314.2248146932602,-364.96270099343764,-0.0,-0.0,654.909796971585,0.0,4.0,0.016809878165486937,0.0,0,0.23474152923492944,263.9984568888889,24.277718715112815,0.2555508976168411,9.858412775663087,0.0035096456728039146,149.27699442280826,1.2237165160141896
2025-01-01 00:13:00,0.41103666241930353,0.24684683899857432,0.0,0.0068506110403217255,0.004114113983309572,0.0,0.027560927705958006,0.0,0.3834757347133455,0.0,0.0,0.0,0.24684683899857432,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.005118174342105263,0.0,On,0.022442753363852742,0,On,0.05434661604857967,0,On,0.28750460480867734,0.21562845360650795,On,Off,0.0,0.0,20.53899726004843,51.666666666666686,46.10666666666668,0.0,51.450391234575726,0.0,0.0,0.0,20.53899726004843,48.51264184524031,51.450391234575726,47.04376715057261,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2148.5336930815133,19.456334461465993,0,2.8,9.236100170605994,314.2321434914177,-364.85767545426546,-0.0,-0.0,654.909796971585,0.0,4.0,0.01680840105676469,0.0,0,0.23472090215144364,263.9984568888889,24.18002197409813,0.255659704024441,9.857929248231443,0.003510416967520826,149.24120033548235,1.2237298762584894
2025-01-01 00:14:00,0.41103666241930353,0.24684683899857432,0.0,0.0068506110403217255,0.004114113983309572,0.0,0.027560927705958006,0.0,0.3834757347133455,0.0,0.0,0.0,0.24684683899857432,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.005118174342105263,0.0,On,0.022442753363852742,0,On,0.05434661604857967,0,On,0.28750460480867734,0.21562845360650795,On,Off,0.0,0.0,20.54010542784648,51.666666666666686,46.10666666666668,0.0,51.44819065236037,0.0,0.0,0.0,20.54010542784648,48.51091235952526,51.44819065236037,47.042273213107705,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2148.519495234489,19.45301405271886,0,2.8,9.236100170605994,314.2411170793639,-364.7529814372123,-0.0,-0.0,654.909796971585,0.0,4.0,0.016806928402649392,0.0,0,0.23470033727431264,263.9984568888889,24.08430154499121,0.25576837049262546,9.856836319303284,0.003511188068875667,149.20540745714803,1.2237431945568915
2025-01-01 00:15:00,0.35810908825737503,0.23644213824218707,0.0,0.005968484804289584,0.003940702304036451,0.0,0.01929492873743505,0.0,0.33881415951994,0.0,0.0,0.0,0.23644213824218707,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.005118174342105263,0.0,On,0.014176754395329788,0,On,0.023557975197023802,0,On,0.2736316704668277,0.2052237528501207,On,Off,0.0,0.0,20.54120608920108,51.666666666666686,46.10666666666668,0.0,51.44599002504914,0.0,0.0,0.0,20.54120608920108,48.50918278049696,51.44599002504914,47.04077915822087,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2148.513328015278,19.449704211143874,0,2.8,9.236100170605994,262.2950537095891,-364.6486324078802,-0.0,-0.0,602.953328213586,0.0,4.0,0.01680546039448813,0.0,0,0.2346798372756029,263.9984568888889,23.990357903883293,0.2558768899550015,9.856362667453794,0.0035119589769053304,148.87828342571515,1.2237564691057772
2025-01-01 00:16:00,0.35810908825737503,0.23644213824218707,0.0,0.005968484804289584,0.003940702304036451,0.0,0.01929492873743505,0.0,0.33881415951994,0.0,0.0,0.0,0.23644213824218707,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.005118174342105263,0.0,On,0.014176754395329788,0,On,0.023557975197023802,0,On,0.2736316704668277,0.2052237528501207,On,Off,0.0,0.0,20.543289492831452,51.666666666666686,46.10666666666668,0.0,51.44378935331509,0.0,0.0,0.0,20.543289492831452,48.5074531087875,51.44378935331509,47.03928498652371,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2148.507224860044,19.444998821575712,0,2.8,9.236100170605994,262.38420846727035,-364.50030636327574,-0.0,-0.0,602.953328213586,0.0,4.0,0.01680337335136307,0.0,0,0.2346506927636717,263.9984568888889,23.9311866169601,0.25600754634385653,9.85515591437457,0.0035127281864207357,148.84486626922046,1.2237755820457112
2025-01-01 00:17:00,0.35810908825737503,0.23644213824218707,0.0,0.005968484804289584,0.003940702304036451,0.0,0.01929492873743505,0.0,0.33881415951994,0.0,0.0,0.0,0.23644213824218707,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.005118174342105263,0.0,On,0.014176754395329788,0,On,0.023557975197023802,0,On,0.2736316704668277,0.2052237528501207,On,Off,0.0,0.0,20.5453369444478,51.666666666666686,46.10666666666668,0.0,51.441588548299656,0.0,0.0,0.0,20.5453369444478,48.505723261645095,51.441588548299656,47.03779061831782,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2148.4916507966,19.440344308726033,0,2.8,9.236100170605994,262.48350752431344,-364.35360751248345,-0.0,-0.0,602.953328213586,0.0,4.0,0.016801308793355778,0.0,0,0.23462186224514833,263.9984568888889,23.883786823210844,0.2561374357862779,9.853975224323305,0.0035134972112688726,148.81138640932758,1.2237944829398435
2025-01-01 00:18:00,0.35810908825737503,0.23644213824218707,0.0,0.005968484804289584,0.003940702304036451,0.0,0.01929492873743505,0.0,0.33881415951994,0.0,0.0,0.0,0.23644213824218707,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.005118174342105263,0.0,On,0.014176754395329788,0,On,0.023557975197023802,0,On,0.2736316704668277,0.2052237528501207,On,Off,0.0,0.0,20.5473497383935,51.666666666666686,46.10666666666668,0.0,51.439387613248456,0.0,0.0,0.0,20.5473497383935,48.50399324209708,51.439387613248456,47.0362960565214,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2148.4764134321144,19.43573883745965,0,2.8,9.236100170605994,262.5782368598067,-364.20847726767295,-0.0,-0.0,602.953328213586,0.0,4.0,0.016799265909068172,0.0,0,0.23459333438926494,263.9984568888889,23.833385913893625,0.2562665862194501,9.852819637238637,0.0035142660512647666,148.7778466763283,1.2238131794442415
2025-01-01 00:19:00,0.35810908825737503,0.23644213824218707,0.0,0.005968484804289584,0.003940702304036451,0.0,0.01929492873743505,0.0,0.33881415951994,0.0,0.0,0.0,0.23644213824218707,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.005118174342105263,0.0,On,0.014176754395329788,0,On,0.023557975197023802,0,On,0.2736316704668277,0.2052237528501207,On,Off,0.0,0.0,20.549329249147206,51.666666666666686,46.10666666666668,0.0,51.43718655129003,0.0,0.0,0.0,20.549329249147206,48.50226305306181,51.43718655129003,47.0348013039477,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2148.461500363639,19.431180459217266,0,2.8,9.236100170605994,262.667410352,-364.06485351178867,-0.0,-0.0,602.953328213586,0.0,4.0,0.016797243836633613,0.0,0,0.23456509716048557,263.9984568888889,23.77893565020265,0.25639502746104836,9.851688133737484,0.0035150347062331685,148.74425009403564,1.223831679690569
2025-01-01 00:20:00,0.35810908825737503,0.23644213824218707,0.0,0.005968484804289584,0.003940702304036451,0.0,0.01929492873743505,0.0,0.33881415951994,0.0,0.0,0.0,0.23644213824218707,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.005118174342105263,0.0,On,0.014176754395329788,0,On,0.023557975197023802,0,On,0.2736316704668277,0.2052237528501207,On,Off,0.0,0.0,20.55127671786319,51.666666666666686,46.10666666666668,0.0,51.43498536542865,0.0,0.0,0.0,20.55127671786319,48.50053269734189,51.43498536542865,47.03330636329851,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2148.43894745086,19.426667414447852,0,2.8,9.236100170605994,262.75327178254236,-363.9226801270835,-0.0,-0.0,602.953328213586,0.0,4.0,0.016795241797875712,0.0,0,0.23453713969196668,263.9984568888889,23.722623696039847,0.25652278638617265,9.850579793332919,0.003515803176009261,148.71059938549953,1.2238499910210516
2025-01-01 00:21:00,0.35810908825737503,0.23644213824218707,0.0,0.005968484804289584,0.003940702304036451,0.0,0.01929492873743505,0.0,0.33881415951994,0.0,0.0,0.0,0.23644213824218707,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.005118174342105263,0.0,On,0.014176754395329788,0,On,0.023557975197023802,0,On,0.2736316704668277,0.2052237528501207,On,Off,0.0,0.0,20.553193228913017,51.666666666666686,46.10666666666668,0.0,51.432784058556344,0.0,0.0,0.0,20.553193228913017,48.49880217763541,51.432784058556344,47.03181123717495,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2148.4246475603463,19.42219816592476,0,2.8,9.236100170605994,262.8368004594793,-363.7819080389246,-0.0,-0.0,602.953328213586,0.0,4.0,0.016793259113107622,0.0,0,0.234509452492222,263.9984568888889,23.66538028481791,0.2566498863863246,9.848881178387291,0.0035165714604376043,148.67689691741168,1.2238681198489714
2025-01-01 00:22:00,0.35810908825737503,0.23644213824218707,0.0,0.005968484804289584,0.003940702304036451,0.0,0.01929492873743505,0.0,0.33881415951994,0.0,0.0,0.0,0.23644213824218707,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.005118174342105263,0.0,On,0.014176754395329788,0,On,0.023557975197023802,0,On,0.2736316704668277,0.2052237528501207,On,Off,0.0,0.0,20.555079760543176,51.666666666666686,46.10666666666668,0.0,51.430582633467054,0.0,0.0,0.0,20.555079760543176,48.497071496549175,51.430582633467054,47.03031592809024,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2148.410636498189,19.417771327281525,0,2.8,9.236100170605994,262.91803008068325,-363.6424929592027,-0.0,-0.0,602.953328213586,0.0,4.0,0.01679129516944794,0.0,0,0.23448202700266954,263.9984568888889,23.607194826299907,0.2567763485009917,9.847817045814155,0.0035173395593708816,148.64314481599058,1.223886071957457
