Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.6096225784386069,0.17322459388214984,0.30889585603659786,0.23983349682870664,0.35335125000000006,0.01643783160990021,0.006023356036597831,0.30287250000000004,0.0,0.0,50.64198612692333,20.83574670114357,-0.060750602543656565
2025-01-01 01:00:00,0.5685783023861897,0.17208476060928432,0.27236857247367613,0.23831371913155264,0.31409000000000004,0.01617458325463705,0.003148572473676139,0.26922,0.0,0.0,49.89572542357252,20.807390695257176,-0.061562071557229876
2025-01-01 02:00:00,0.5822452946780153,0.1724778651033776,0.2830384946521673,0.23889362809004494,0.32717708333333334,0.01617458325463705,0.0026009946521672453,0.2804375,0.0,0.0,49.15106281446712,20.77389986728713,-0.07259878555310344
2025-01-01 03:00:00,0.6208989617204091,0.17213288845041663,0.3548578210957355,0.23846154403594763,0.3664383333333333,0.01599908435112828,0.0020534168306583517,0.31409000000000004,0.03871440426507711,0.0,50.7873792834825,20.780033826520253,-0.06691325406546031
2025-01-01 04:00:00,0.5936918755985673,0.17803321381099133,0.28262781128603554,0.2488243355950138,0.32717708333333334,0.01769045667022006,0.0021903112860355753,0.2804375,0.0,0.0,50.714223647410435,20.846322755777155,-0.05266074210384737
2025-01-01 05:00:00,0.6537939830337739,0.19472520282898678,0.3216160044618671,0.28367031560990963,0.32717708333333334,0.04294658409053091,0.0024641001967900217,0.2804375,0.03871440426507711,0.0,50.95165537707003,20.782422351590963,-0.06757171952848609
2025-01-01 06:00:00,0.7809305230119821,0.21000645265744214,0.3563636601048849,0.32081803251634955,0.3664383333333333,0.09367415716229915,0.0035592558398078095,0.31409000000000004,0.03871440426507711,0.0,51.68580476426628,20.821721493540206,-0.05521890265068041
2025-01-01 07:00:00,0.7101117544008425,0.20024971895890434,0.3348869212925255,0.3008239077140446,0.3402641666666667,0.06902368002013125,0.004517517027448374,0.29165500000000005,0.03871440426507711,0.0,51.499951677451925,20.841519562313383,-0.05635647640296716
2025-01-01 08:00:00,0.7048392731234195,0.1932138841413231,0.3573219212925255,0.2864932396921125,0.3664383333333333,0.05190770009797368,0.004517517027448374,0.31409000000000004,0.03871440426507711,0.0,51.21009759613137,20.79214063505043,-0.05661797221203327
2025-01-01 09:00:00,0.6229131976927784,0.17436442715501535,0.35718502683714826,0.2413532745258606,0.3664383333333333,0.015121589833584421,0.004380622572071151,0.31409000000000004,0.03871440426507711,0.0,51.49054317382959,20.83380119317504,-0.059832389705540244
2025-01-01 10:00:00,0.5689573372105367,0.17322459388214984,0.27373751702744836,0.23983349682870664,0.31409000000000004,0.015033840381830034,0.004517517027448374,0.26922,0.0,0.0,50.876417492443,20.820493986532437,-0.06344672397554074
2025-01-01 11:00:00,0.5296960872105367,0.17322459388214984,0.2400850170274484,0.23983349682870664,0.27482875,0.015033840381830034,0.004517517027448374,0.2355675,0.0,0.0,50.07908199094264,20.806345644039116,-0.06884921447319332
