Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6061947731361865,0.3411715072547911,0.0,0.010103246218936442,0.005686191787579852,0.0,0.03473563633256649,0.0,0.5214591368036201,0.0,0.05,0.0,0.0,0.3265881739214578,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03345341991205265,0.025090064934039476,On,0,0,Off,0.004021034356725146,0.0,On,0.001040316295757675,0.0,On,0.029674285680083665,0,On,0.08600823824167626,0,On,0.40199747864989116,0.3014981089874183,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,14226.257875555555,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,10715.852106666667,Off,0.0,0.0,35.58286648732601,51.666666666666686,46.10666666666668,0.0,50.63532208598414,0.0,0.0,0.0,35.58286648732601,48.77803837829029,50.63532208598414,47.84939652444337,12.43753247303448,18.264182591762147,0.0,-0.22788700119384553,0.2323225038690848,2.8,9.236100170605994,-33.046716681491034,1445.5490043830612,725.9071774006504,-699.2260266956869,-0.0,-0.0,660.0541780751387,0.0,2.0,0.03469548513362103,0.0,0.0,0.3247154136663045,131.99922844444444,6.125131939057155,0.22715396716599484,8.598234419764628,0.002900710409898633,50.765154489103914,1.2256075861755906,0.3624556363775999,1430.2507135609917,15.298290822069575,0.32113378092596884,1074.5932774205496,-348.6861000198992
2025-01-01 00:01:00,0.6061947731361865,0.3411715072547911,0.0,0.010103246218936442,0.005686191787579852,0.0,0.03473563633256649,0.0,0.5214591368036201,0.0,0.05,0.0,0.0,0.3265881739214578,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03345341991205265,0.025090064934039476,On,0,0,Off,0.004021034356725146,0.0,On,0.001040316295757675,0.0,On,0.029674285680083665,0,On,0.08600823824167626,0,On,0.40199747864989116,0.3014981089874183,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,14226.257875555555,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,10715.852106666667,Off,0.0,0.0,35.64698321922265,51.666666666666686,46.10666666666668,0.0,50.63181343499158,0.0,0.0,0.0,35.64698321922265,48.77504212396923,50.63181343499158,47.846656468458065,12.43753247303448,18.20606119438386,0.0,-0.08684654824308508,0.2212423072940179,2.8,9.236100170605994,-64.74606239147442,1378.4348021492813,731.932353823136,-695.4836643993832,-0.0,-27.958292884500718,660.0541780751387,0.0,2.0,0.034639982439187096,0.0,0.0013925198018635353,0.3372285709674896,131.99922844444444,-1.3582831827291244,0.22866430159141096,8.594909295382724,0.002900885930114253,48.42772171782843,1.229432819974265,0.3624556363775999,1363.6289379153832,14.805864233898012,0.3212842143194857,1079.7359867433825,-347.8036329202464
2025-01-01 00:02:00,0.6061947731361865,0.3411715072547911,0.0,0.010103246218936442,0.005686191787579852,0.0,0.03473563633256649,0.0,0.5214591368036201,0.0,0.05,0.0,0.0,0.3265881739214578,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03345341991205265,0.025090064934039476,On,0,0,Off,0.004021034356725146,0.0,On,0.001040316295757675,0.0,On,0.029674285680083665,0,On,0.08600823824167626,0,On,0.40199747864989116,0.3014981089874183,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,14226.257875555555,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,10715.852106666667,Off,0.0,0.0,35.70979579269637,51.666666666666686,46.10666666666668,0.0,50.62829906742426,0.0,0.0,0.0,35.70979579269637,48.77204047070048,50.62829906742426,47.84391117233859,12.43753247303448,18.14905526813555,0.0,0.04718277326014113,0.21072771899982598,2.8,9.236100170605994,-64.93102283554163,1314.7032896939334,739.2321864178174,-691.8207855191661,-0.0,-24.22308592417608,660.0541780751387,0.0,2.0,0.03458551956487613,0.0,0.0012109610316544297,0.3350196418910009,131.99922844444444,-8.941329467338164,0.22949785006479376,8.56797648590063,0.002901052847705032,48.81793286356091,1.2296732906683498,0.3624556363775999,1300.3189357117005,14.384353982232835,0.32142690346747416,1084.619975153585,-345.3877887357677
2025-01-01 00:03:00,0.6061947731361865,0.3411715072547911,0.0,0.010103246218936442,0.005686191787579852,0.0,0.03473563633256649,0.0,0.5214591368036201,0.0,0.05,0.0,0.0,0.3265881739214578,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03345341991205265,0.025090064934039476,On,0,0,Off,0.004021034356725146,0.0,On,0.001040316295757675,0.0,On,0.029674285680083665,0,On,0.08600823824167626,0,On,0.40199747864989116,0.3014981089874183,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,14226.257875555555,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,10715.852106666667,Off,0.0,0.0,35.77074518990412,51.666666666666686,46.10666666666668,0.0,50.62477910124505,0.0,0.0,0.0,35.77074518990412,48.76903352830065,50.62477910124505,47.84116074182846,12.43753247303448,18.093645381120158,0.0,0.17456958783381454,0.2009402213658104,2.8,9.236100170605994,-65.51703508155913,1254.1321883883297,747.3798338999682,-688.2677350515033,-0.0,-20.59653096304144,660.0541780751387,0.0,2.0,0.03453255746646374,0.0,0.001033392752368096,0.3328621056389844,131.99922844444444,-16.706947142152956,0.2303117954231504,8.542538478186142,0.00290122107734592,49.19871975202886,1.2299071144959703,0.3624556363775999,1240.1465837149378,13.985604673391997,0.3215596686667581,1089.169554056126,-341.7897201561578
2025-01-01 00:04:00,0.6061947731361865,0.3411715072547911,0.0,0.010103246218936442,0.005686191787579852,0.0,0.03473563633256649,0.0,0.5214591368036201,0.0,0.05,0.0,0.0,0.3265881739214578,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03345341991205265,0.025090064934039476,On,0,0,Off,0.004021034356725146,0.0,On,0.001040316295757675,0.0,On,0.029674285680083665,0,On,0.08600823824167626,0,On,0.40199747864989116,0.3014981089874183,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,14226.257875555555,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,10715.852106666667,Off,0.0,0.0,35.829943501680695,51.666666666666686,46.10666666666668,0.0,50.62125370495811,0.0,0.0,0.0,35.829943501680695,48.76602145365847,50.62125370495811,47.838405328008655,12.43753247303448,18.039735352041458,0.0,0.2956608115926793,0.1920033848071153,2.8,9.236100170605994,-60.81179947366081,1196.5597628031915,755.0277471967274,-684.81774971019,-0.0,-17.071999364783853,660.0541780751387,0.0,2.0,0.034481006235847704,0.0,0.0008595859508673901,0.33075297742417514,131.99922844444444,-18.976228473825643,0.23110727352004062,8.517257747683331,0.002901390586969716,49.57063350641754,1.2301346901605974,0.3624556363775999,1182.9480128571734,13.611749946018096,0.32168084698168053,1093.3265107612285,-338.2987635645011
2025-01-01 00:05:00,0.6061947731361865,0.3411715072547911,0.0,0.010103246218936442,0.005686191787579852,0.0,0.03473563633256649,0.0,0.5214591368036201,0.0,0.05,0.0,0.0,0.3265881739214578,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03345341991205265,0.025090064934039476,On,0,0,Off,0.004021034356725146,0.0,On,0.001040316295757675,0.0,On,0.029674285680083665,0,On,0.08600823824167626,0,On,0.40199747864989116,0.3014981089874183,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,14226.257875555555,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,10715.852106666667,Off,0.0,0.0,35.88736876404523,51.666666666666686,46.10666666666668,0.0,50.61772303693125,0.0,0.0,0.0,35.88736876404523,48.763004394224026,50.61772303693125,47.83564507287041,12.43753247303448,17.987344206151192,0.0,0.41078541615509134,0.18398295080960442,2.8,9.236100170605994,-52.25682190534087,1141.8288391932895,762.3117368910637,-681.4714815199309,-0.0,-13.650418339487032,660.0541780751387,0.0,2.0,0.03443088598192632,0.0,0.0006896781599784791,0.3286937326171461,131.99922844444444,-17.189100121061557,0.23188376604606858,8.492789236237336,0.0029015613463914017,49.93339823394177,1.2303559302951532,0.3624556363775999,1128.5678303210036,13.261008872285878,0.3217895605560978,1097.0594749926481,-334.7477381015845
2025-01-01 00:06:00,0.6061947731361865,0.3411715072547911,0.0,0.010103246218936442,0.005686191787579852,0.0,0.03473563633256649,0.0,0.5214591368036201,0.0,0.05,0.0,0.0,0.3265881739214578,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03345341991205265,0.025090064934039476,On,0,0,Off,0.004021034356725146,0.0,On,0.001040316295757675,0.0,On,0.029674285680083665,0,On,0.08600823824167626,0,On,0.40199747864989116,0.3014981089874183,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,14226.257875555555,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,10715.852106666667,Off,0.0,0.0,35.94302329934512,51.666666666666686,46.10666666666668,0.0,50.61418725751644,0.0,0.0,0.0,35.94302329934512,48.759982499296896,50.61418725751644,47.83288012018713,12.43753247303448,17.93647009709737,0.0,0.5202550842469011,0.17693082574241814,2.8,9.236100170605994,-42.738215727940656,1089.7907588960054,770.0024783696526,-678.2282590354625,-0.0,-10.331357383340002,660.0541780751387,0.0,2.0,0.0343821968073194,0.0,0.000523739254607165,0.3266850261383022,131.99922844444444,-14.232777384276702,0.2326410609917756,8.469132708412438,0.0029017333245237435,50.2868898136387,1.2305708358440122,0.3624556363775999,1076.8588098589244,12.931949037081065,0.3218851187791915,1100.3435314855267,-330.3410531158741
2025-01-01 00:07:00,0.6061947731361865,0.3411715072547911,0.0,0.010103246218936442,0.005686191787579852,0.0,0.03473563633256649,0.0,0.5214591368036201,0.0,0.05,0.0,0.0,0.3265881739214578,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03345341991205265,0.025090064934039476,On,0,0,Off,0.004021034356725146,0.0,On,0.001040316295757675,0.0,On,0.029674285680083665,0,On,0.08600823824167626,0,On,0.40199747864989116,0.3014981089874183,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,14226.257875555555,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,10715.852106666667,Off,0.0,0.0,35.99696466660915,51.666666666666686,46.10666666666668,0.0,50.61064652685392,0.0,0.0,0.0,35.99696466660915,48.75695591798111,50.61064652685392,47.83011061354471,12.43753247303448,17.88706370442709,0.0,0.6243651750865405,0.17090440941425364,2.8,9.236100170605994,-33.45338958960485,1040.3048098105148,777.4010186311257,-675.0844088937326,-0.0,-7.111302492565552,660.0541780751387,0.0,2.0,0.034334893291420816,0.0,0.0003616819008535095,0.32472561553681195,131.99922844444444,-11.311856278445205,0.2333796494390698,8.446261969471948,0.00290190648988755,50.63133595127472,1.2307796087214657,0.3624556363775999,1027.6814357846665,12.62337402584831,0.3219667558947419,1103.1512474255649,-325.75022879443924
2025-01-01 00:08:00,0.6061947731361865,0.3411715072547911,0.0,0.010103246218936442,0.005686191787579852,0.0,0.03473563633256649,0.0,0.5214591368036201,0.0,0.05,0.0,0.0,0.3265881739214578,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03345341991205265,0.025090064934039476,On,0,0,Off,0.004021034356725146,0.0,On,0.001040316295757675,0.0,On,0.029674285680083665,0,On,0.08600823824167626,0,On,0.40199747864989116,0.3014981089874183,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,14226.257875555555,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,10715.852106666667,Off,0.0,0.0,36.04926926748151,51.666666666666686,46.10666666666668,0.0,50.60710099987812,0.0,0.0,0.0,36.04926926748151,48.75392479453394,50.60710099987812,47.82733669186185,12.43753247303448,17.83905950793763,0.0,0.7233955957608174,0.16592873725859078,2.8,9.236100170605994,-24.570313554975314,993.2375359111383,784.4918673545058,-672.0352672351157,-0.0,-3.9857064266259865,660.0541780751387,0.0,2.0,0.0342889143642843,0.0,0.0002033606761532394,0.32281356824707724,131.99922844444444,-8.603517968372245,0.23410027664812405,8.42350773628165,0.0029020808117938357,50.96709247758408,1.2309825198401088,0.3624556363775999,980.9034913706957,12.334044540442589,0.32203414346045545,1105.4703330545224,-320.97846570001667
2025-01-01 00:09:00,0.6061947731361865,0.3411715072547911,0.0,0.010103246218936442,0.005686191787579852,0.0,0.03473563633256649,0.0,0.5214591368036201,0.0,0.05,0.0,0.0,0.3265881739214578,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03345341991205265,0.025090064934039476,On,0,0,Off,0.004021034356725146,0.0,On,0.001040316295757675,0.0,On,0.029674285680083665,0,On,0.08600823824167626,0,On,0.40199747864989116,0.3014981089874183,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,14226.257875555555,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,10715.852106666667,Off,0.0,0.0,36.10001103550224,51.666666666666686,46.10666666666668,0.0,50.60355082461407,0.0,0.0,0.0,36.10001103550224,48.750889266779254,50.60355082461407,47.82455848786184,12.43753247303448,17.792394102326625,0.0,0.8176115459386705,0.16201728849102207,2.8,9.236100170605994,-16.051396798686028,948.4625187522701,791.2088929703074,-669.0763472755335,-0.0,-0.9501835770645168,660.0541780751387,0.0,2.0,0.03424420083550826,0.0,4.863163580074862e-05,0.3209469831254735,131.99922844444444,-6.07904402122665,0.2348036746168677,8.402105863229753,0.0029022562607728133,51.29450951863111,1.231179831698472,0.3624556363775999,936.3997070757168,12.062811676553245,0.3220871079148974,1107.2939797522931,-316.08508678198575
