Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.41624884467468165,0.26608636296394045,0.0,0.006937480744578027,0.004434772716065674,0.0,0.020271302607617534,0.34597754206706416,0.0,0.05,0.0,0.0,0.0,0.2515030296306071,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.004544051535087718,0.0,On,0.0004420611757790718,0.0,On,0.015285189896750744,0,On,0.010640169226254523,0,On,0.2691574628308852,0.20186809712316384,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,24336.038924444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13388.367568888889,Off,0.0,0,71.72244498206408,51.666666666666686,46.10666666666668,0.0,49.533363178506534,0.0,0.0,0.0,112.06632028447511,49.08733228309116,49.533363178506534,48.864316835383484,12.43753247303448,21.7907419674273,0.0,-1.026941543378457,6.410450853504053,2.8,9.236100170605994,-4692.36876911089,5472.008403906988,-1323.1185925319955,-5349.614995886918,-0.0,-0.0,677.4058933876308,0.0,5.0,0.21615383378153744,0.0,0.0,1.5764250896076948,329.99807111111113,-20.159666611602063,0.1789908837013491,10.14061993106758,0.0028433522763912965,-73.42869909408005,1.210995098797548,1.0873669091327998,5423.074775592818,48.93362831416978,0.20506147441246567,-964.8574737418545,-358.26111879014115
2025-01-01 00:01:00,0.41624884467468165,0.26608636296394045,0.0,0.006937480744578027,0.004434772716065674,0.0,0.020271302607617534,0.34597754206706416,0.0,0.05,0.0,0.0,0.0,0.2515030296306071,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.004544051535087718,0.0,On,0.0004420611757790718,0.0,On,0.015285189896750744,0,On,0.010640169226254523,0,On,0.2691574628308852,0.20186809712316384,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,24336.038924444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13388.367568888889,Off,0.0,0,72.0105676448047,51.666666666666686,46.10666666666668,0.0,49.52357304929898,0.0,0.0,0.0,112.51651194500732,49.07839240166742,49.52357304929898,48.85580207785165,12.43753247303448,21.672046857801643,-0.05017536442064241,-0.5992179701969227,6.239755009909728,2.8,9.236100170605994,-4647.515593177288,4864.477313517612,-1268.9697653299859,-5298.803353644522,-0.0,-0.0,677.4058933876308,0.0,5.0,0.21544734392291207,0.0,0.0,1.5712726094540648,329.99807111111113,-26.1181329203975,0.180808179655522,10.11190677928035,0.002843152052094847,-72.19589333202525,1.2150216888949927,1.0873669091327998,4816.957097976173,47.52021554143875,0.20407214627041223,-914.8057714056812,-354.1639939243047
2025-01-01 00:02:00,0.41624884467468165,0.26608636296394045,0.0,0.006937480744578027,0.004434772716065674,0.0,0.020271302607617534,0.34597754206706416,0.0,0.05,0.0,0.0,0.0,0.2515030296306071,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.004544051535087718,0.0,On,0.0004420611757790718,0.0,On,0.015285189896750744,0,On,0.010640169226254523,0,On,0.2691574628308852,0.20186809712316384,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,24336.038924444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13388.367568888889,Off,0.0,0,72.29058207563267,51.666666666666686,46.10666666666668,0.0,49.51374463313482,0.0,0.0,0.0,112.95403449317604,49.06941660704467,49.51374463313482,48.8472525939996,12.43753247303448,21.556403530440242,-0.165818691782043,-0.21406933584216753,6.07579148934852,2.8,9.236100170605994,-4604.62273135865,4317.544526828193,-1217.1093625600504,-5249.48516698084,-0.0,-0.0,677.4058933876308,0.0,5.0,0.21475807045682502,0.0,0.0,1.5662456896602726,329.99807111111113,-32.543457765439655,0.18207940153851823,10.060237917699443,0.0028429558417993324,-70.99340576621317,1.2154986095111235,1.0873669091327998,4271.171430714745,46.37309611344771,0.20311730032741288,-867.1232235660908,-349.9861389939595
2025-01-01 00:03:00,0.41624884467468165,0.26608636296394045,0.0,0.006937480744578027,0.004434772716065674,0.0,0.020271302607617534,0.34597754206706416,0.0,0.05,0.0,0.0,0.0,0.2515030296306071,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.004544051535087718,0.0,On,0.0004420611757790718,0.0,On,0.015285189896750744,0,On,0.010640169226254523,0,On,0.2691574628308852,0.20186809712316384,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,24336.038924444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13388.367568888889,Off,0.0,0,72.56282694940198,51.666666666666686,46.10666666666668,0.0,49.50387901784162,0.0,0.0,0.0,113.37941710844059,49.06040590987768,49.50387901784162,48.83866935589572,12.43753247303448,21.443684024366668,-0.2785381978556174,0.13279756393855982,5.918311531886633,2.8,9.236100170605994,-4563.774906077802,3824.9725312338564,-1167.476489618158,-5201.5918758939,-0.0,-0.0,677.4058933876308,0.0,5.0,0.2140853198459252,0.0,0.0,1.5613392722097117,329.99807111111113,-39.58892357153364,0.18332808981772408,10.010043888693591,0.0028427629752668603,-69.81964735668446,1.2159638336359715,1.0873669091327998,3779.6339683922065,45.33856284164973,0.2021959664181089,-821.6931005219545,-345.7833890962035
2025-01-01 00:04:00,1.6272196780080155,0.26608636296394045,1.037975,0.027120327966800258,0.004434772716065674,0.017299583333333333,0.020271302607617534,0.34597754206706416,1.2109708333333338,0.05,0.0,1.037975,0.0,0.2515030296306071,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.004544051535087718,0.0,On,0.0004420611757790718,0.0,On,0.015285189896750744,0,On,0.010640169226254523,0,On,0.2691574628308852,0.20186809712316384,On,On,18660.431472601056,22.222222222222285,0.8,6886.57828517672,30.420048655555558,1.2109708333333338,1,24336.038924444445,24336.038924444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13388.367568888889,Off,0.0,0,72.8276291812565,51.666666666666686,46.10666666666668,0.0,49.49397724581784,0.0,0.0,0.0,113.79317059571328,49.05136127860694,49.49397724581784,48.83005329500149,12.43753247303448,21.333764814669564,-0.3884574075527212,0.44523489594863286,5.767072365912419,2.8,9.236100170605994,14142.228095904149,3381.3004568974266,5766.597394606477,-5155.057910020542,-0.0,-0.0,677.4058933876308,0.0,5.0,0.21342841969768944,0.0,0.0,1.5565484532964906,329.99807111111113,-40.551360063996256,0.1845549676692642,9.960513715228988,0.0028425733700333036,-68.67346918180122,1.216417844283277,1.0873669091327998,3336.885890071276,44.41456682615019,0.20130717482158825,-778.4039742021017,-341.5769163681418
2025-01-01 00:05:00,1.6272196780080155,0.26608636296394045,1.037975,0.027120327966800258,0.004434772716065674,0.017299583333333333,0.020271302607617534,0.34597754206706416,1.2109708333333338,0.05,0.0,1.037975,0.0,0.2515030296306071,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.004544051535087718,0.0,On,0.0004420611757790718,0.0,On,0.015285189896750744,0,On,0.010640169226254523,0,On,0.2691574628308852,0.20186809712316384,On,On,18660.431472601056,22.222222222222285,0.8,6886.57828517672,30.420048655555558,1.2109708333333338,1,24336.038924444445,24336.038924444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13388.367568888889,Off,0.0,0,72.3903764876205,51.666666666666686,46.10666666666668,0.0,49.48404031561049,0.0,0.0,0.0,113.10996326190703,49.04228364092441,49.48404031561049,48.821405303581365,12.43753247303448,21.49116977442902,-0.23105244779326384,0.7267064282495311,6.018828478802807,2.8,9.236100170605994,14054.992763758737,2981.6075334916573,5688.7064750167265,-5221.7466156729715,-0.0,-0.0,677.4058933876308,0.0,5.0,0.2143688409206302,0.0,0.0,1.5634070113183745,329.99807111111113,-61.097986556978725,0.18277160653663577,10.03099522395873,0.0028423869470161514,-70.00256141009218,1.2157681390547697,1.0873669091327998,2938.0187661379164,43.58876735374082,0.20278452239541656,-850.6487952838381,-347.2230148761556
2025-01-01 00:06:00,1.6272196780080155,0.26608636296394045,1.037975,0.027120327966800258,0.004434772716065674,0.017299583333333333,0.020271302607617534,0.34597754206706416,1.2109708333333338,0.05,0.0,1.037975,0.0,0.2515030296306071,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.004544051535087718,0.0,On,0.0004420611757790718,0.0,On,0.015285189896750744,0,On,0.010640169226254523,0,On,0.2691574628308852,0.20186809712316384,On,On,18660.431472601056,22.222222222222285,0.8,6886.57828517672,30.420048655555558,1.2109708333333338,1,24336.038924444445,24336.038924444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13388.367568888889,Off,0.0,0,71.96614759686611,51.666666666666686,46.10666666666668,0.0,49.47416233706002,0.0,0.0,0.0,112.44710562010329,49.03326050483108,49.47416233706002,48.81280958871661,12.43753247303448,21.643669666006023,-0.07855255621626256,0.9803261815999773,6.260691226398014,2.8,9.236100170605994,13974.95759499244,2621.4706549405123,5613.532905084301,-5286.6842832312495,-0.0,-0.0,677.4058933876308,0.0,5.0,0.21527829302153792,0.0,0.0,1.5700397093584026,329.99807111111113,-76.19548776499909,0.1810616664427536,10.098671163027323,0.002842196814453812,-71.28008474833523,1.2151393487062452,1.0873669091327998,2578.619786196178,42.85086874433402,0.20419374742141222,-920.922202187281,-352.1231779051375
2025-01-01 00:07:00,1.6272196780080155,0.26608636296394045,1.037975,0.027120327966800258,0.004434772716065674,0.017299583333333333,0.020271302607617534,0.34597754206706416,1.2109708333333338,0.05,0.0,1.037975,0.0,0.2515030296306071,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.004544051535087718,0.0,On,0.0004420611757790718,0.0,On,0.015285189896750744,0,On,0.010640169226254523,0,On,0.2691574628308852,0.20186809712316384,On,On,18660.431472601056,22.222222222222285,0.8,6886.57828517672,30.420048655555558,1.2109708333333338,1,24336.038924444445,24336.038924444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13388.367568888889,Off,0.0,0,71.55409818474719,51.666666666666686,46.10666666666668,0.0,49.464341562598115,0.0,0.0,0.0,111.80327841366748,49.02429024696828,49.464341562598115,48.80426458915337,12.43753247303448,21.791584397749823,0.0,1.2088938701107654,6.493176439435995,2.8,9.236100170605994,13897.4922183708,2296.9131281108216,5540.7276757157415,-5349.9763221528265,-0.0,-0.0,677.4058933876308,0.0,5.0,0.21615884452978867,0.0,0.0,1.576461633346581,329.99807111111113,-90.36882546506055,0.1794197131241065,10.16448321737795,0.0028420031118535877,-72.50935817866984,1.2145300919803248,1.0873669091327998,2254.721536894953,42.19159121586859,0.20553922667373728,-989.26450420143,-356.58610525954833
2025-01-01 00:08:00,1.6272196780080155,0.26608636296394045,1.037975,0.027120327966800258,0.004434772716065674,0.017299583333333333,0.020271302607617534,0.34597754206706416,1.2109708333333338,0.05,0.0,1.037975,0.0,0.2515030296306071,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.004544051535087718,0.0,On,0.0004420611757790718,0.0,On,0.015285189896750744,0,On,0.010640169226254523,0,On,0.2691574628308852,0.20186809712316384,On,On,18660.431472601056,22.222222222222285,0.8,6886.57828517672,30.420048655555558,1.2109708333333338,1,24336.038924444445,24336.038924444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13388.367568888889,Off,0.0,0,71.15363717476737,51.666666666666686,46.10666666666668,0.0,49.454576357885344,0.0,0.0,0.0,111.17755808557402,49.01537134921857,49.454576357885344,48.79576884488519,12.43753247303448,21.935137541552294,0.0,1.414926703862357,6.716755417710473,2.8,9.236100170605994,13822.258903401613,2004.359556974192,5470.16565121368,-5411.690299697027,-0.0,-0.0,677.4058933876308,0.0,5.0,0.21701197261463542,0.0,0.0,1.582683556382009,329.99807111111113,-103.88816289004669,0.17784159122377088,10.22780500735962,0.0028418059698758877,-73.6927788772595,1.2139393912617455,1.0873669091327998,1962.7569351373377,41.60262183685428,0.20682490602724335,-1055.7156033328502,-360.6970306301906
2025-01-01 00:09:00,1.6272196780080155,0.26608636296394045,1.037975,0.027120327966800258,0.004434772716065674,0.017299583333333333,0.020271302607617534,0.34597754206706416,1.2109708333333338,0.05,0.0,1.037975,0.0,0.2515030296306071,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.004544051535087718,0.0,On,0.0004420611757790718,0.0,On,0.015285189896750744,0,On,0.010640169226254523,0,On,0.2691574628308852,0.20186809712316384,On,On,18660.431472601056,22.222222222222285,0.8,6886.57828517672,30.420048655555558,1.2109708333333338,1,24336.038924444445,24336.038924444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,13388.367568888889,Off,0.0,0,70.76424124797504,51.666666666666686,46.10666666666668,0.0,49.44486516786067,0.0,0.0,0.0,110.56912694996099,49.00650236713953,49.44486516786067,48.78732096677898,12.43753247303448,22.07452693959681,0.0,1.6006879630068842,6.931869791140989,2.8,9.236100170605994,13749.160880429285,1740.5952443975723,5401.785527403009,-5471.88535535461,-0.0,-0.0,677.4058933876308,0.0,5.0,0.2178389875638502,0.0,0.0,1.588715034485425,329.99807111111113,-116.79113020479429,0.17632359730841887,10.28952013517754,0.0028416055128617224,-74.83248132998266,1.213366380082533,1.0873669091327998,1699.518736348519,41.07650804905319,0.20805441083573997,-1120.3177229294552,-364.475034844256
