Metric,Value
Total Electric Energy (kWh),1291.497963860699
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.7937471720287486
Peak Electric Power (kW),7.642751116306049
Other Electric Energy (kWh),194.49539810281215
HVAC Heating Electric Energy (kWh),621.8101976720454
Lighting Electric Energy (kWh),110.91655925279262
Water Heating Electric Energy (kWh),356.735241648889
HVAC Cooling Electric Energy (kWh),7.540567184159538
Average Temperature - Indoor (C),20.369621271878675
Unmet Heating Load (C-hours),38.86962738628437
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
