Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.8673880402552905,0.129329190625829,0.0,1.8673880402552905,0.129329190625829,0.0,0.04980997235068272,0.0,0.1836433462521862,1.6339347216524218,0.0,0.0,0.0,0.129329190625829,0.0,0.0,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.017112774122807015,0.0,0.0326971982278757,0.0,0.011204425417747481,0.0,0.132796526685783,0.09959739501433723,0.0,0.0,1633.9347216524216,20.611111111111143,0.4166666666666667,0.0,1.546194337037037,0.08774038461538462,0.4166666666666667,1546.194337037037,3710.866408888889,0.0,0.0,21.80446245172111,51.66666666666668,46.10666666666668,0.0,51.311642489857974,0.0,0.0,0.0,21.80446245172111,51.3341095478972,51.34534307691681,51.311642489857974,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4772.5097890382,20.371316140676143,-0.03849447378261785,2.8,870.6704538323719,-1233.1975402333705,0.0,0.0,488.156018623753,0.0,4.0,0.053845682952296796,0.0,0.0,1.373505708720844,263.9984568888889,-18.2227462104323,0.2433385282906302,10.293136521531428,0.003535809794147992,5.664092839212418,1.219838656671169
2025-01-01 01:00:00,2.113939109384404,0.12710197311043767,0.0,2.113939109384404,0.12710197311043767,0.0,0.042650811448526144,0.0,0.17592402081906855,1.895364277116809,0.0,0.0,0.0,0.12710197311043767,0.0,0.0,1.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.01582931606359649,0.0,0.02682149538492965,0.0,0.006454723338484961,0.0,0.1308179631856443,0.09811347238923318,0.0,0.0,1895.364277116809,20.611111111111143,0.48333333333333334,0.0,1.793585430962963,0.10177884615384618,0.48333333333333334,1793.5854309629628,3710.866408888889,0.0,0.0,21.748734185051273,51.66666666666668,46.10666666666668,0.0,51.11761534492445,0.0,0.0,0.0,21.748734185051273,51.15065812713146,51.16717951823497,51.11761534492445,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4767.502966324886,20.266685966331444,-0.06993484840197267,2.5,1183.9502701575036,-1167.8590324939103,0.0,0.0,473.41603173348847,0.0,4.0,0.05044376779535797,0.0,0.0,1.2867290233405326,263.9984568888889,-16.97100619888367,0.24529073930787612,10.252763222305367,0.0035409972676488867,19.792763623475313,1.2203292033675335
2025-01-01 02:00:00,1.5900889386019126,0.12635867822015037,0.0,1.5900889386019126,0.12635867822015037,0.0,0.042650811448526144,0.0,0.17493296096535216,1.3725051661880343,0.0,0.0,0.0,0.12635867822015037,0.0,0.0,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01582931606359649,0.0,0.02682149538492965,0.0,0.006454723338484961,0.0,0.1308179631856443,0.09811347238923318,0.0,0.0,1372.5051661880343,20.611111111111143,0.35,0.0,1.2988032431111114,0.0737019230769231,0.35,1298.803243111111,3710.866408888889,0.0,0.0,21.559277251085163,51.66666666666668,46.10666666666668,0.0,50.92494044668295,0.0,0.0,0.0,21.559277251085163,50.96839005775561,50.99011486329194,50.92494044668295,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4758.019046367943,20.353137570730397,-0.04415044113420355,1.6500000000000001,657.2653138288526,-1171.630843928468,0.0,0.0,472.4249718797721,0.0,4.0,0.04784994160155879,0.0,0.0,1.2205652217267793,263.9984568888889,-16.033980310485767,0.24516583424025412,10.309887520689047,0.0035582394965685644,36.561332362487384,1.2199570868906087
2025-01-01 03:00:00,2.1764587398369275,0.12561538332986305,0.0,2.1764587398369275,0.12561538332986305,0.0,0.04179517274238579,0.0,0.17394190111163577,1.960721665982906,0.0,0.0,0.0,0.12561538332986305,0.0,0.0,1.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.01497367735745614,0.0,0.02682149538492965,0.0,0.006454723338484961,0.0,0.1308179631856443,0.09811347238923318,0.0,0.0,1960.721665982906,20.611111111111143,0.5,0.0,1.8554332044444446,0.10528846153846155,0.5,1855.4332044444445,3710.866408888889,0.0,0.0,21.450999757764677,51.66666666666668,46.10666666666668,0.0,50.73348184142474,0.0,0.0,0.0,21.450999757764677,50.787178473425314,50.814026789425604,50.73348184142474,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4757.922505077091,20.32537634468184,-0.0570899195470749,1.6500000000000001,1206.3125441557904,-1209.5411388119787,0.0,0.0,470.57827331991535,0.0,4.0,0.04951224359691561,0.0,0.0,1.2629675306038597,263.9984568888889,-15.446256335052267,0.24683802087651466,10.317459699468612,0.0035764441998795533,9.814144921001509,1.2200591867418402
2025-01-01 04:00:00,1.9215381245188234,0.12705958843957577,0.0,1.9215381245188237,0.12705958843957577,0.0,0.04179517274238579,0.0,0.17295084125791937,1.6992921105185188,0.007499999999999999,0.0,0.0,0.12487208843957577,0.0,0.002187500000000001,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.01497367735745614,0.0,0.02682149538492965,0.0,0.006454723338484961,0.0,0.1308179631856443,0.09811347238923318,0.0,0.0,1699.2921105185185,20.611111111111143,0.43333333333333335,0.0,1.6080421105185185,0.09125000000000001,0.43333333333333335,1608.0421105185187,3710.866408888889,0.0,0.0,21.371702631379215,51.66666666666668,46.10666666666668,0.0,50.55766440365658,0.0,0.0,0.0,21.371702631379215,50.60701199173529,50.63168578577465,50.55766440365658,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,4738.258400142335,20.257939483099815,-0.06593906217793032,0.55,843.826326982427,-1312.838990576831,0.0,0.0,469.587213466199,0.0,4.0,0.05070131509687102,0.0,0.0,1.2932985878719587,263.9984568888889,-12.214006425459466,0.24773871957543314,10.283599125511245,0.003576340451936582,28.88203268692386,1.2197667263208518
2025-01-01 05:00:00,3.1329298833007257,0.1316859354472531,0.0,3.1329298833007257,0.1316859354472531,0.0,0.05429217319738922,1.1249534600000002,0.18153475071872097,1.7646494993846153,0.007499999999999999,0.0,0.0,0.12949843544725312,0.0,0.002187500000000001,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.016684954769736842,0.0,0.03760721842765238,0.0,0.00887017012238342,0.0,0.1369864258625474,0.10273981939691051,0.0,0.0,1764.6494993846152,20.611111111111143,0.45,0.0,1.669889884,0.09475961538461539,0.45,1669.8898840000002,3710.866408888889,1124.9534600000002,0.45,20.363867198292397,51.66666666666668,46.10666666666668,0.0,50.39580293093536,0.42249175593123833,1110.3345939858764,1124.9534600000002,20.363867198292397,49.215959226459304,50.3958606460838,48.62597965907285,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,4728.404979871823,20.33495908034103,-0.0446061971528259,-0.25000000000000006,866.1424180170169,-1376.5900547063422,0.0,0.0,490.23633099462074,0.0,4.0,0.05078707873246343,0.0,0.0,1.295486262660877,263.9984568888889,-12.153357655876967,0.2484881183245476,10.346090062061272,0.0036062822339417338,32.8252258014185,1.2188127001838338
2025-01-01 06:00:00,3.8828258975250436,0.13810438571714415,0.0,3.8828258975250436,0.13810438571714415,0.0,0.09259676500763256,1.458273003703704,0.23301968509860752,2.0914364437150996,0.007499999999999999,0.0,0.0,0.13591688571714414,0.0,0.002187500000000001,1.0,0.03766027444122292,0.02824520583091718,0.03831938371237118,0.0,0.01882405153508772,0.0,0.07377271347254484,0.0,0.013477787096710736,0.0,0.14356223984830266,0.10767167988622697,0.0,0.0,2091.4364437151,20.611111111111143,0.5333333333333333,0.0,1.9791287514074076,0.11230769230769232,0.5333333333333333,1979.1287514074074,3710.866408888889,1458.2730037037038,0.5833333333333334,20.23812021345634,51.66666666666668,46.10666666666668,0.0,50.91084024755744,0.5276346128116708,1414.9437132105497,1458.2730037037038,20.23812021345634,48.97235226610289,50.911938251093055,48.00201027184,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,4737.868822606814,20.294179346999083,-0.0673547177117868,0.3,1314.2249444094389,-1329.7616878891265,0.0,0.0,565.6997863543851,0.0,4.0,0.05060602232372884,0.0,0.0,1.290867842067758,263.9984568888889,-13.149597770919366,0.24938451207809745,10.33209458473753,0.0036100498510442916,6.3709379060912825,1.218979625808708
2025-01-01 07:00:00,2.546623805302017,0.1488052855754174,0.0,2.546623805302017,0.1488052855754174,0.0,0.13179037097760593,0.5416442585185186,0.28961184301956744,1.568577332786325,0.014999999999999998,0.0,0.0,0.1444302855754174,0.0,0.004375000000000002,1.0,0.03964239414865571,0.029731795611491772,0.07663876742474236,0.0,0.01754059347587719,0.0,0.11424977750172874,0.0,0.020399361494268506,0.0,0.15293131995190085,0.11469848996392562,0.0,0.0,1568.5773327863246,20.611111111111143,0.4,0.0,1.4843465635555555,0.08423076923076925,0.4,1484.3465635555556,3710.866408888889,541.6442585185185,0.21666666666666667,21.153579297918938,51.66666666666668,46.10666666666668,0.0,51.41394981586009,0.14868703924615242,402.6337079676508,541.6442585185185,21.153579297918938,50.28828920235455,51.41481397702912,49.72459473443275,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,4723.425203803085,20.29299603175195,-0.06229486742831363,-0.55,759.9956830327712,-1425.855363409528,0.0,0.0,628.2860599618149,2.9175899399154646,3.717,0.05187897369936363,0.0,0.0,1.3233385228260905,245.320566064,-11.012346305840671,0.2500838709484379,10.342497155404667,0.0036200216033065234,21.042911744046194,1.2189771185894613
2025-01-01 08:00:00,3.107653285601514,0.15269100484827797,0.0,3.107653285601514,0.15269100484827797,0.0,0.14247345783403534,0.7083040303703705,0.281154131414202,1.960721665982906,0.014999999999999998,0.0,0.0,0.14831600484827798,0.0,0.004375000000000002,1.0,0.040633454002372095,0.030475090501779063,0.057479075568556776,0.0,0.013262399945175439,0.0,0.1292110578888599,0.0,0.025920382714607844,0.0,0.15712121912866525,0.1178409143464989,0.0,0.0,1960.721665982906,20.611111111111143,0.5,0.0,1.8554332044444446,0.10528846153846155,0.5,1855.4332044444445,3710.866408888889,708.3040303703705,0.2833333333333333,21.21786419727045,51.66666666666668,46.10666666666668,0.0,51.38659617012165,0.24426362630844103,659.8337387114914,708.3040303703705,21.21786419727045,50.45982657291259,51.38710328552069,49.99593465890903,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,4708.437916907683,20.36112933655911,-0.03788582047123636,-1.4,1027.4938572617598,-1543.8769531277767,0.0,0.0,589.8293007988534,184.50902324719328,3.0,0.053660358095821356,0.0,0.0,1.3687784077678147,197.99884266666666,20.819843607777255,0.24977332971878366,10.38663618930529,0.0036292547090968114,23.5192438059706,1.219259584247023
2025-01-01 09:00:00,3.0920200256592505,0.1553096918337557,0.0,3.0920200256592505,0.1553096918337557,0.0,0.15622793850157551,0.7916339162962964,0.23379389374456944,1.895364277116809,0.014999999999999998,0.0,0.0,0.1509346918337557,0.0,0.004375000000000002,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.010695483826754386,0.0,0.14553245467482112,0.0,0.032547637966228414,0.0,0.16061280177596896,0.12045960133197665,0.0,0.0,1895.364277116809,20.611111111111143,0.48333333333333334,0.0,1.793585430962963,0.10177884615384618,0.48333333333333334,1793.5854309629628,3710.866408888889,791.6339162962963,0.31666666666666665,21.16293853177764,51.66666666666668,46.10666666666668,0.0,51.415047898419715,0.2945972967179701,798.8545923726768,791.6339162962963,21.16293853177764,50.311367136909524,51.41581614956736,49.75875850500678,12.43753247303448,0.0,21.611111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,4718.383521603261,20.292053317029605,-0.060279787312052,-0.85,1093.315048385917,-1472.4768235507922,0.0,0.0,576.7777787884937,573.345555854452,3.0,0.052739032646581537,0.0,0.0,1.3452770666251688,197.99884266666666,93.64981603140647,0.2526662382041197,10.387069554316252,0.0036538800880479864,67.87064425793098,1.220140771118684
