Metric,Value
Total Electric Energy (kWh),1457.1511325728104
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.023821017462237
Peak Electric Power (kW),15.79448799859371
Other Electric Energy (kWh),372.555238964976
HVAC Heating Electric Energy (kWh),903.1562271312594
Lighting Electric Energy (kWh),30.862562608427105
Water Heating Electric Energy (kWh),150.57710386814819
Average Temperature - Indoor (C),18.99123222595104
Unmet Heating Load (C-hours),76.34743379742422
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
