Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.348314010228881,0.18109182370991053,0.0,2.348314010228881,0.1810918237099105,0.0,0.010889376651342533,0.0,0.24954696187383477,2.0878776717037035,0.0,0.0,0.18109182370991053,0.0,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.003103307748538012,0.0,0.0077860689028045205,0.0,0.008091196927287315,0.0,0.19983125109045893,0.14987343831784417,2087.8776717037035,17.77777777777783,0.4666666666666667,0.0,2.0878776717037035,0.0,0.4666666666666667,2087.8776717037035,4474.023582222222,0.0,0.0,37.54379933142151,51.66666666666668,46.10666666666668,0.0,49.89874065828954,0.0,0.0,0.0,37.54379933142151,49.73755227939197,49.89874065828954,49.65695808994319,12.43753247303448,17.473579230854288,-0.050490139052849096,2.8,1387.889140130098,-979.3996021094412,0.0,0.0,312.44776517106743,0.0,1.0,0.05120668223631176,0.0,0.0,0.9528760101754499,65.99961422222222,-33.03669463523168,0.23549593741562191,8.192231763221427,0.002852169938722676,-25.42587699345181,1.2325091821833356
2025-01-01 01:00:00,2.3470406493013387,0.18031136407510887,0.0,2.3470406493013383,0.18031136407510887,0.0,0.010656628570202182,0.0,0.24850634902743254,2.0878776717037035,0.0,0.0,0.18031136407510887,0.0,1.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.0028705596673976605,0.0,0.0077860689028045205,0.0,0.008091196927287315,0.0,0.19983125109045893,0.14987343831784417,2087.8776717037035,17.77777777777783,0.4666666666666667,0.0,2.0878776717037035,0.0,0.4666666666666667,2087.8776717037035,4474.023582222222,0.0,0.0,37.144261239926706,51.66666666666668,46.10666666666668,0.0,49.56359701505992,0.0,0.0,0.0,37.144261239926706,49.42301310927519,49.56359701505992,49.352721156382835,12.43753247303448,17.50183277707305,-0.049842438522009994,2.5,1433.503298586161,-929.5934630699707,0.0,0.0,311.1744042435248,0.0,1.0,0.04756681580784387,0.0,0.0,0.8851438071023405,65.99961422222222,-35.95531429109658,0.23432534921054338,8.194985394749475,0.0028428384665656935,-16.13041316429858,1.2324562696864865
2025-01-01 02:00:00,1.973164737936418,0.1795309044403072,0.0,1.973164737936418,0.1795309044403072,0.0,0.010656628570202182,0.0,0.24746573618103035,1.7150423731851852,0.0,0.0,0.1795309044403072,0.0,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0028705596673976605,0.0,0.0077860689028045205,0.0,0.008091196927287315,0.0,0.19983125109045893,0.14987343831784417,1715.0423731851852,17.77777777777783,0.38333333333333336,0.0,1.7150423731851852,0.0,0.38333333333333336,1715.0423731851852,4474.023582222222,0.0,0.0,36.78160955280918,51.66666666666668,46.10666666666668,0.0,49.23187620679739,0.0,0.0,0.0,36.78160955280918,49.11144783148359,49.23187620679739,49.05123364382669,12.43753247303448,17.501369769499696,-0.04934624975196513,1.6500000000000001,1067.9878720108793,-922.6067689964409,0.0,0.0,310.13379139712265,0.0,1.0,0.04444680258037944,0.0,0.0,0.8270852564202047,65.99961422222222,-34.58152357498746,0.23404957199586954,8.19080002689889,0.0028393961521414528,-1.4913613284786047,1.2324607698503827
2025-01-01 03:00:00,2.0465360194062923,0.17875044480550553,0.0,2.0465360194062923,0.17875044480550553,0.0,0.01050146318277528,0.0,0.24642512333462813,1.7896094328888887,0.0,0.0,0.17875044480550553,0.0,1.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.0027153942799707604,0.0,0.0077860689028045205,0.0,0.008091196927287315,0.0,0.19983125109045893,0.14987343831784417,1789.609432888889,17.77777777777783,0.4,0.0,1.7896094328888887,0.0,0.4,1789.609432888889,4474.023582222222,0.0,0.0,36.451905569205046,51.66666666666668,46.10666666666668,0.0,48.90374892872158,0.0,0.0,0.0,36.451905569205046,48.80302329767813,48.90374892872158,48.752660482156415,12.43753247303448,17.47574246973468,-0.04836712616388408,1.6500000000000001,1106.171331540457,-958.9659200088934,0.0,0.0,308.9380131632935,0.0,1.0,0.046338708980589255,0.0,0.0,0.8622906660176841,65.99961422222222,-33.41019450283205,0.23432644668020217,8.177229800973397,0.002838177618087871,-20.581592738729416,1.2325702700468006
2025-01-01 04:00:00,3.735843233864298,0.21070479754350704,0.0,3.735843233864298,0.21070479754350704,0.0,0.011283228721697845,1.416608060740741,0.2946413324018592,2.013310612,0.0,0.0,0.21070479754350704,0.0,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.0027153942799707604,0.0,0.008567834441727085,0.0,0.013701602343849744,0.0,0.2434776675875298,0.18260825069064732,2013.310612,17.77777777777783,0.45,0.0,2.013310612,0.0,0.45,2013.310612,4474.023582222222,1416.608060740741,0.5666666666666667,36.983925970726055,51.66666666666668,46.10666666666668,0.0,49.66599199486149,0.4512482877677985,1141.170670799372,1416.608060740741,36.983925970726055,49.19152653545042,49.66599199486149,48.954293805744896,12.43753247303448,17.43641737400736,-0.06539396214461982,0.55,1280.1446566429192,-1057.3242997087355,0.0,0.0,354.88073861465216,0.0,1.0,0.04764749323009352,0.0,0.0,0.8866450873428707,65.99961422222222,-30.722394262997348,0.2338894486353135,8.141859087789927,0.002827087427544735,2.69345439143393,1.2321670199771169
2025-01-01 05:00:00,4.933376360182734,0.21503832667636286,0.0,4.933376360182734,0.21503832667636286,0.0,0.025096782441577745,0.12499482888888891,0.3092611666300453,4.474023582222222,0.0,0.0,0.21503832667636286,0.0,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.003025725054824562,0.0,0.02207105738675318,0.0,0.022543397728228175,0.0,0.24925570643133757,0.18694177982350313,4474.023582222222,21.111111111111143,1.0,0.0,4.474023582222222,0.0,1.0,4474.023582222222,4474.023582222222,124.9948288888889,0.05,35.582321069658164,51.66666666666668,46.10666666666668,0.0,51.224281599335654,0.14339571120153283,386.257117196388,124.9948288888889,35.582321069658164,49.532568538598724,51.224281599335654,48.686712008230266,12.43753247303448,18.981769460118038,-1.5737860954375487,-0.25000000000000006,3536.554388509876,-1266.805688608282,0.0,0.0,382.9096638436518,0.0,1.0,0.0500406884308561,0.0,0.0,0.931178694967553,65.99961422222222,-53.57316894771568,0.2132302072477154,8.8732666028437,0.0028379210311779866,6.536132918350984,1.2250343121625487
2025-01-01 06:00:00,4.811984007664149,0.22579966164341386,0.0,4.811984007664148,0.22579966164341386,0.0,0.05545237490217659,0.5416442585185186,0.337400269650861,3.8774871045925923,0.0,0.0,0.22579966164341386,0.0,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.003413638523391813,0.0,0.052038736378784776,0.0,0.03633405412630907,0.0,0.26152292736126787,0.19614219552095086,3877.4871045925925,21.111111111111143,0.8666666666666667,0.0,3.8774871045925923,0.0,0.8666666666666667,3877.4871045925925,4474.023582222222,541.6442585185185,0.21666666666666667,35.60944367958306,51.66666666666668,46.10666666666668,0.0,51.59849910401056,0.03591938555090617,96.50441303790724,541.6442585185185,35.60944367958306,51.3338327556107,51.59849910401056,51.20149958141077,12.43753247303448,20.765770333772867,-0.07480290361058373,0.3,2844.236882001473,-1419.2222966038505,0.0,0.0,440.545653859971,0.0,1.0,0.05276391529584977,0.0,0.0,0.9818536740248304,65.99961422222222,-54.57357984724002,0.19003592273814943,9.681177167832244,0.002828611623948469,-27.71918242988924,1.2175970544411416
2025-01-01 07:00:00,1.011541627878206,0.24222791932266105,0.0,1.011541627878206,0.24222791932266102,0.0,0.07203943084027926,0.41664942962962975,0.3737186480008895,0.14913411940740742,0.0,0.0,0.24222791932266105,0.0,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0031808904422514625,0.0,0.0688585403980278,0.0,0.05074808890400802,0.0,0.28134604524079293,0.21100953393059468,149.1341194074074,17.77777777777783,0.03333333333333333,0.0,0.14913411940740742,0.0,0.03333333333333333,149.1341194074074,4474.023582222222,416.64942962962965,0.16666666666666666,35.85431205025752,51.66666666666668,46.10666666666668,0.0,51.13161890787921,0.27186105387974535,731.5657117389742,416.64942962962965,35.85431205025752,49.17109419739496,51.13161890787921,48.19083184215283,12.43753247303448,18.390698178206925,-0.02928557546113074,-0.55,-611.8775402595385,-1257.4951581992266,0.0,0.0,492.06346989653554,3.576200181422759,1.0,0.05036224121147916,0.0,0.0,0.9371622876800613,65.99961422222222,4.4200286357450995,0.22024266547917418,8.579030540256541,0.0028224961471953777,6.169043918409267,1.2275345137088973
2025-01-01 08:00:00,2.562378723058635,0.2495420074962299,0.0,2.5623787230586346,0.2495420074962299,0.0,0.07690968835091884,0.3749844866666667,0.39544217485586397,1.7150423731851852,0.0,0.0,0.2495420074962299,0.0,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0024050635051169594,0.0,0.07450462484580188,0.0,0.062719498194224,0.0,0.29005754995914923,0.2175431624693619,1715.0423731851852,17.77777777777783,0.38333333333333336,0.0,1.7150423731851852,0.0,0.38333333333333336,1715.0423731851852,4474.023582222222,374.98448666666667,0.15,38.392354683171135,51.66666666666668,46.10666666666668,0.0,51.319924188256294,0.1141311219673085,310.1072329630022,374.98448666666667,38.392354683171135,50.42681671966124,51.32182368342601,49.978363490194006,12.43753247303448,17.459452914806207,-0.0535719734295375,-1.4,999.4411753472558,-1263.7890582916568,0.0,0.0,518.0474489318646,237.57935451345523,1.0,0.05068178069502801,0.0,0.0,0.9431084160929977,65.99961422222222,30.140411521862866,0.23411601332240595,8.160786607932316,0.002834064588985814,52.41650028685094,1.2320241525740587
2025-01-01 09:00:00,2.9323361769166847,0.18980597514178665,0.0,2.9323361769166842,0.18980597514178665,0.0,0.017570929810484883,0.7083040303703705,0.26771766443953277,1.9387435522962961,0.0,0.0,0.18980597514178665,0.0,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0019395673428362575,0.0,0.01563136246764863,0.0,0.01464303091715047,0.0,0.21040950681989162,0.15780713011491868,1938.7435522962962,17.77777777777783,0.43333333333333335,0.0,1.9387435522962961,0.0,0.43333333333333335,1938.7435522962962,4474.023582222222,708.3040303703705,0.2833333333333333,37.94914365828962,51.66666666666668,46.10666666666668,0.0,51.17234523429106,0.13102198245523256,349.97816291538805,708.3040303703705,37.94914365828962,50.03777438004433,51.175014848758885,49.467819338453154,12.43753247303448,17.478451628443757,-0.052254414126882115,-0.85,1096.522550399373,-1206.7183926227501,0.0,0.0,278.2653837330697,610.8988415424168,0.11675,0.049832042305220654,0.0,0.0,0.9272961179473005,7.7054549604444444,86.23200699275685,0.23582391798841945,8.200356457867548,0.0028568512105710884,53.80119597305067,1.2325449160606032
